relation_id,chunk_id,qa_id,candidate_relation_type,validated_relation_type,keep,source_entity_id,source_name,source_type,target_entity_id,target_name,target_type,evidence,confidence,reason,provider,model,edge_id,original_relation_id,graph_relation_type,edge_direction
rel_seed_11af4134e6087155,chunk_00086,ahd5k_01537,INVESTIGATED_BY,INVESTIGATED_BY,true,ent_symptom_42ad4acdebc5,وجع,Symptom,ent_test_c4cfd2d6468c,اشعة,Test,اشعة بالصبغة,0.850,X-ray with contrast is explicitly mentioned as the investigative method for the symptom of body pain.,groq,qwen/qwen3-32b,rel_seed_11af4134e6087155,rel_seed_11af4134e6087155,INVESTIGATED_BY,direct
rel_seed_11af4134e6087155,chunk_00086,ahd5k_01537,INVESTIGATED_BY,INVESTIGATED_BY,true,ent_test_c4cfd2d6468c,اشعة,Test,ent_symptom_42ad4acdebc5,وجع,Symptom,اشعة بالصبغة,0.850,X-ray with contrast is explicitly mentioned as the investigative method for the symptom of body pain.,groq,qwen/qwen3-32b,rel_seed_11af4134e6087155__inverse,rel_seed_11af4134e6087155,INVESTIGATES,inverse
rel_seed_07e32356e492ed5b,chunk_00089,ahd5k_00010,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,ent_symptom_7b839cc80688,ضيق تنفس,Symptom,حساسية تسبب ضيق تنفس,0.850,الحساسية تُعتبر سببًا مباشرًا لظهور ضيق التنفس كأعراض مرضية,groq,qwen/qwen3-32b,rel_seed_07e32356e492ed5b,rel_seed_07e32356e492ed5b,HAS_SYMPTOM,direct
rel_seed_07e32356e492ed5b,chunk_00089,ahd5k_00010,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_symptom_7b839cc80688,ضيق تنفس,Symptom,ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,حساسية تسبب ضيق تنفس,0.850,الحساسية تُعتبر سببًا مباشرًا لظهور ضيق التنفس كأعراض مرضية,groq,qwen/qwen3-32b,rel_seed_07e32356e492ed5b__inverse,rel_seed_07e32356e492ed5b,SYMPTOM_OF,inverse
rel_seed_7744590f6ff0be93,chunk_00089,ahd5k_00864,DIAGNOSED_BY,DIAGNOSED_BY,true,ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,ent_test_433492431144,تحليل الحساسية,Test,تحليل الحساسية يُستخدم لتشخيص حساسية الصدر,0.850,الاختبار الطبي مرتبط مباشرة بتشخيص الحالة المرضية المذكورة,groq,qwen/qwen3-32b,rel_seed_7744590f6ff0be93,rel_seed_7744590f6ff0be93,DIAGNOSED_BY,direct
rel_seed_7744590f6ff0be93,chunk_00089,ahd5k_00864,DIAGNOSED_BY,DIAGNOSED_BY,true,ent_test_433492431144,تحليل الحساسية,Test,ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,تحليل الحساسية يُستخدم لتشخيص حساسية الصدر,0.850,الاختبار الطبي مرتبط مباشرة بتشخيص الحالة المرضية المذكورة,groq,qwen/qwen3-32b,rel_seed_7744590f6ff0be93__inverse,rel_seed_7744590f6ff0be93,DIAGNOSES,inverse
rel_seed_49bc59e28967e4ac,chunk_00091,ahd5k_01099,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,ent_symptom_ecf500c8beea,حرقه,Symptom,التهابات نسائيه تسبب حرقه في المهبل,0.850,الالتهاب النسائي يُظهر مباشرةً حرقه كأعراض مصاحبة,groq,qwen/qwen3-32b,rel_seed_49bc59e28967e4ac,rel_seed_49bc59e28967e4ac,HAS_SYMPTOM,direct
rel_seed_49bc59e28967e4ac,chunk_00091,ahd5k_01099,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_symptom_ecf500c8beea,حرقه,Symptom,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,التهابات نسائيه تسبب حرقه في المهبل,0.850,الالتهاب النسائي يُظهر مباشرةً حرقه كأعراض مصاحبة,groq,qwen/qwen3-32b,rel_seed_49bc59e28967e4ac__inverse,rel_seed_49bc59e28967e4ac,SYMPTOM_OF,inverse
rel_seed_14e9d1b76fd7c5e9,chunk_00092,ahd5k_01629,INVESTIGATED_BY,INVESTIGATED_BY,true,ent_symptom_215297000d7a,التدخين,Symptom,ent_test_51926b4c8cd0,الحيوانات المنوية,Test,سلامة الحيوانات المنوية للزوج,0.850,التدخين كعامل مُستقصى عبر فحص الحيوانات المنوية,groq,qwen/qwen3-32b,rel_seed_14e9d1b76fd7c5e9,rel_seed_14e9d1b76fd7c5e9,INVESTIGATED_BY,direct
rel_seed_14e9d1b76fd7c5e9,chunk_00092,ahd5k_01629,INVESTIGATED_BY,INVESTIGATED_BY,true,ent_test_51926b4c8cd0,الحيوانات المنوية,Test,ent_symptom_215297000d7a,التدخين,Symptom,سلامة الحيوانات المنوية للزوج,0.850,التدخين كعامل مُستقصى عبر فحص الحيوانات المنوية,groq,qwen/qwen3-32b,rel_seed_14e9d1b76fd7c5e9__inverse,rel_seed_14e9d1b76fd7c5e9,INVESTIGATES,inverse
rel_seed_f733b88e3626f3a2,chunk_00097,ahd5k_01128,TREATED_BY,TREATED_BY,true,ent_symptom_3600b8bcb53e,الجوع,Symptom,ent_treatment_60ce765ad441,الطعام,Treatment,الطعام,0.850,Direct evidence supports that 'الطعام' (food) treats 'الجوع' (hunger).,groq,qwen/qwen3-32b,rel_seed_f733b88e3626f3a2,rel_seed_f733b88e3626f3a2,TREATED_BY,direct
rel_seed_f733b88e3626f3a2,chunk_00097,ahd5k_01128,TREATED_BY,TREATED_BY,true,ent_treatment_60ce765ad441,الطعام,Treatment,ent_symptom_3600b8bcb53e,الجوع,Symptom,الطعام,0.850,Direct evidence supports that 'الطعام' (food) treats 'الجوع' (hunger).,groq,qwen/qwen3-32b,rel_seed_f733b88e3626f3a2__inverse,rel_seed_f733b88e3626f3a2,TREATS,inverse
rel_seed_b8acae4ed65d8000,chunk_00099,ahd5k_00568,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_diseasecondition_7abdd04c7114,الحمل,DiseaseCondition,ent_symptom_c42bbeabdb83,الزراق,Symptom,"بعض الحالات المرضية مثل امراض القلب والشرايين , او امراض الجهاو التنفسي التي قد تؤدي الة ضيق النفس ونقص الاكسجين وبالتالي الزراق",0.850,Direct causal link between pregnancy and cyanosis via hypoxia,groq,qwen/qwen3-32b,rel_seed_b8acae4ed65d8000,rel_seed_b8acae4ed65d8000,HAS_SYMPTOM,direct
rel_seed_b8acae4ed65d8000,chunk_00099,ahd5k_00568,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_symptom_c42bbeabdb83,الزراق,Symptom,ent_diseasecondition_7abdd04c7114,الحمل,DiseaseCondition,"بعض الحالات المرضية مثل امراض القلب والشرايين , او امراض الجهاو التنفسي التي قد تؤدي الة ضيق النفس ونقص الاكسجين وبالتالي الزراق",0.850,Direct causal link between pregnancy and cyanosis via hypoxia,groq,qwen/qwen3-32b,rel_seed_b8acae4ed65d8000__inverse,rel_seed_b8acae4ed65d8000,SYMPTOM_OF,inverse
rel_seed_a23a22fd518eba56,chunk_00101,ahd5k_01611,TREATED_BY,TREATED_BY,true,ent_symptom_018ebc11f6df,حمى,Symptom,ent_treatment_be514bea14bc,خافض حراره,Treatment,المفروض ان تزول هذه الاعراض خلال 48 ساعة وعليكي استخدام خافض حراره ومسكن للالم بعد تطعيم,0.850,Direct evidence supports fever reducer as treatment for fever.,groq,qwen/qwen3-32b,rel_seed_a23a22fd518eba56,rel_seed_a23a22fd518eba56,TREATED_BY,direct
rel_seed_a23a22fd518eba56,chunk_00101,ahd5k_01611,TREATED_BY,TREATED_BY,true,ent_treatment_be514bea14bc,خافض حراره,Treatment,ent_symptom_018ebc11f6df,حمى,Symptom,المفروض ان تزول هذه الاعراض خلال 48 ساعة وعليكي استخدام خافض حراره ومسكن للالم بعد تطعيم,0.850,Direct evidence supports fever reducer as treatment for fever.,groq,qwen/qwen3-32b,rel_seed_a23a22fd518eba56__inverse,rel_seed_a23a22fd518eba56,TREATS,inverse
rel_seed_6ebd3753c1cc18aa,chunk_00102,ahd5k_04651,TREATED_BY,TREATED_BY,true,ent_symptom_018ebc11f6df,حمى,Symptom,ent_treatment_43526f78a371,مضاد حيوي,Treatment,اعطية مضاد حيوي,0.850,Direct administration of antibiotic to address fever symptoms.,groq,qwen/qwen3-32b,rel_seed_6ebd3753c1cc18aa,rel_seed_6ebd3753c1cc18aa,TREATED_BY,direct
rel_seed_6ebd3753c1cc18aa,chunk_00102,ahd5k_04651,TREATED_BY,TREATED_BY,true,ent_treatment_43526f78a371,مضاد حيوي,Treatment,ent_symptom_018ebc11f6df,حمى,Symptom,اعطية مضاد حيوي,0.850,Direct administration of antibiotic to address fever symptoms.,groq,qwen/qwen3-32b,rel_seed_6ebd3753c1cc18aa__inverse,rel_seed_6ebd3753c1cc18aa,TREATS,inverse
rel_seed_1b6ab5e5a8817d65,chunk_00102,ahd5k_04651,TREATED_BY,TREATED_BY,true,ent_symptom_018ebc11f6df,حمى,Symptom,ent_treatment_be514bea14bc,خافض حرارة,Treatment,اعطية خافض حرارة,0.850,Direct administration of fever reducer to address fever symptoms.,groq,qwen/qwen3-32b,rel_seed_1b6ab5e5a8817d65,rel_seed_1b6ab5e5a8817d65,TREATED_BY,direct
rel_seed_1b6ab5e5a8817d65,chunk_00102,ahd5k_04651,TREATED_BY,TREATED_BY,true,ent_treatment_be514bea14bc,خافض حرارة,Treatment,ent_symptom_018ebc11f6df,حمى,Symptom,اعطية خافض حرارة,0.850,Direct administration of fever reducer to address fever symptoms.,groq,qwen/qwen3-32b,rel_seed_1b6ab5e5a8817d65__inverse,rel_seed_1b6ab5e5a8817d65,TREATS,inverse
rel_seed_91d68abf0a3b2f49,chunk_00108,ahd5k_04444,TREATED_BY,TREATED_BY,true,ent_symptom_c411d2ed3083,سيلان الانف,Symptom,ent_treatment_34b849dbecc0,بخاخات الماء والملح,Treatment,جرب بخاخات الماء والملح,0.850,النص يشير مباشرة إلى استخدام البخاخات كعلاج,groq,qwen/qwen3-32b,rel_seed_91d68abf0a3b2f49,rel_seed_91d68abf0a3b2f49,TREATED_BY,direct
rel_seed_91d68abf0a3b2f49,chunk_00108,ahd5k_04444,TREATED_BY,TREATED_BY,true,ent_treatment_34b849dbecc0,بخاخات الماء والملح,Treatment,ent_symptom_c411d2ed3083,سيلان الانف,Symptom,جرب بخاخات الماء والملح,0.850,النص يشير مباشرة إلى استخدام البخاخات كعلاج,groq,qwen/qwen3-32b,rel_seed_91d68abf0a3b2f49__inverse,rel_seed_91d68abf0a3b2f49,TREATS,inverse
rel_seed_95c059b6f1660cdf,chunk_00108,ahd5k_04444,INVESTIGATED_BY,INVESTIGATED_BY,true,ent_symptom_c411d2ed3083,سيلان الانف,Symptom,ent_test_84971d541245,خصائي الاطفال,Test,لابد من عرضه على اخصائي الاطفال,0.850,النص يشير مباشرة إلى التحقيق عبر استشارة متخصص,groq,qwen/qwen3-32b,rel_seed_95c059b6f1660cdf,rel_seed_95c059b6f1660cdf,INVESTIGATED_BY,direct
rel_seed_95c059b6f1660cdf,chunk_00108,ahd5k_04444,INVESTIGATED_BY,INVESTIGATED_BY,true,ent_test_84971d541245,خصائي الاطفال,Test,ent_symptom_c411d2ed3083,سيلان الانف,Symptom,لابد من عرضه على اخصائي الاطفال,0.850,النص يشير مباشرة إلى التحقيق عبر استشارة متخصص,groq,qwen/qwen3-32b,rel_seed_95c059b6f1660cdf__inverse,rel_seed_95c059b6f1660cdf,INVESTIGATES,inverse
rel_seed_8d3b251d7509aca8,chunk_00110,ahd5k_01701,TREATED_BY,TREATED_BY,true,ent_diseasecondition_584b39abb33a,الكساح,DiseaseCondition,ent_treatment_23b78e4c5546,فيتامين د,Treatment,تصنف بأنها (Vit.D-Resistant Rickets) أي لا تستجيب للجرعات المعتادة من فيتامين (د),0.850,العلاج بالجرعات المعتادة من فيتامين د مذكور كجزء من التصنيف الطبي للكساح,groq,qwen/qwen3-32b,rel_seed_8d3b251d7509aca8,rel_seed_8d3b251d7509aca8,TREATED_BY,direct
rel_seed_8d3b251d7509aca8,chunk_00110,ahd5k_01701,TREATED_BY,TREATED_BY,true,ent_treatment_23b78e4c5546,فيتامين د,Treatment,ent_diseasecondition_584b39abb33a,الكساح,DiseaseCondition,تصنف بأنها (Vit.D-Resistant Rickets) أي لا تستجيب للجرعات المعتادة من فيتامين (د),0.850,العلاج بالجرعات المعتادة من فيتامين د مذكور كجزء من التصنيف الطبي للكساح,groq,qwen/qwen3-32b,rel_seed_8d3b251d7509aca8__inverse,rel_seed_8d3b251d7509aca8,TREATS,inverse
rel_seed_7ed12ebb84b26013,chunk_00111,ahd5k_02569,TREATED_BY,TREATED_BY,true,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,ent_treatment_ab5802cc2c0c,النضاد الحيوي,Treatment,يحتاج الطفل لعلاج بالنضاد الحيوي عن طريق الفم الي جانب العلاج الموضعي,0.850,Direct treatment recommendation for the source condition,groq,qwen/qwen3-32b,rel_seed_7ed12ebb84b26013,rel_seed_7ed12ebb84b26013,TREATED_BY,direct
rel_seed_7ed12ebb84b26013,chunk_00111,ahd5k_02569,TREATED_BY,TREATED_BY,true,ent_treatment_ab5802cc2c0c,النضاد الحيوي,Treatment,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,يحتاج الطفل لعلاج بالنضاد الحيوي عن طريق الفم الي جانب العلاج الموضعي,0.850,Direct treatment recommendation for the source condition,groq,qwen/qwen3-32b,rel_seed_7ed12ebb84b26013__inverse,rel_seed_7ed12ebb84b26013,TREATS,inverse
rel_seed_141b9acbdb0c5296,chunk_00116,ahd5k_04356,TREATED_BY,TREATED_BY,true,ent_symptom_b754f1a1e5a8,صداع,Symptom,ent_treatment_1623092039ad,المراجعة الطبية,Treatment,مراجعة طبيبك او اخصائي جراحه وجه و فكين,0.850,Direct recommendation to consult a specialist for headache caused by wisdom teeth.,groq,qwen/qwen3-32b,rel_seed_141b9acbdb0c5296,rel_seed_141b9acbdb0c5296,TREATED_BY,direct
rel_seed_141b9acbdb0c5296,chunk_00116,ahd5k_04356,TREATED_BY,TREATED_BY,true,ent_treatment_1623092039ad,المراجعة الطبية,Treatment,ent_symptom_b754f1a1e5a8,صداع,Symptom,مراجعة طبيبك او اخصائي جراحه وجه و فكين,0.850,Direct recommendation to consult a specialist for headache caused by wisdom teeth.,groq,qwen/qwen3-32b,rel_seed_141b9acbdb0c5296__inverse,rel_seed_141b9acbdb0c5296,TREATS,inverse
rel_seed_938a3b9670527bd9,chunk_00116,ahd5k_04356,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_diseasecondition_04b436ff2a98,ضرس العقل,DiseaseCondition,ent_symptom_b754f1a1e5a8,صداع,Symptom,ضرس العقل,0.850,Wisdom teeth (ضرس العقل) are explicitly linked to headache (صداع) as a symptom.,groq,qwen/qwen3-32b,rel_seed_938a3b9670527bd9,rel_seed_938a3b9670527bd9,HAS_SYMPTOM,direct
rel_seed_938a3b9670527bd9,chunk_00116,ahd5k_04356,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_symptom_b754f1a1e5a8,صداع,Symptom,ent_diseasecondition_04b436ff2a98,ضرس العقل,DiseaseCondition,ضرس العقل,0.850,Wisdom teeth (ضرس العقل) are explicitly linked to headache (صداع) as a symptom.,groq,qwen/qwen3-32b,rel_seed_938a3b9670527bd9__inverse,rel_seed_938a3b9670527bd9,SYMPTOM_OF,inverse
rel_seed_88e6f3fee8de6995,chunk_00116,ahd5k_04356,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_diseasecondition_04b436ff2a98,ضرس العقل,DiseaseCondition,ent_symptom_249d07021a1b,الام,Symptom,ضرس العقل,0.850,Wisdom teeth (ضرس العقل) are explicitly linked to pain (الام) as a symptom.,groq,qwen/qwen3-32b,rel_seed_88e6f3fee8de6995,rel_seed_88e6f3fee8de6995,HAS_SYMPTOM,direct
rel_seed_88e6f3fee8de6995,chunk_00116,ahd5k_04356,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_symptom_249d07021a1b,الام,Symptom,ent_diseasecondition_04b436ff2a98,ضرس العقل,DiseaseCondition,ضرس العقل,0.850,Wisdom teeth (ضرس العقل) are explicitly linked to pain (الام) as a symptom.,groq,qwen/qwen3-32b,rel_seed_88e6f3fee8de6995__inverse,rel_seed_88e6f3fee8de6995,SYMPTOM_OF,inverse
rel_seed_9858f932165f0bb3,chunk_00116,ahd5k_04356,TREATED_BY,TREATED_BY,true,ent_diseasecondition_04b436ff2a98,ضرس العقل,DiseaseCondition,ent_treatment_1623092039ad,المراجعة الطبية,Treatment,مراجعة طبيبك او اخصائي جراحه وجه و فكين,0.850,Direct recommendation to consult a specialist for wisdom teeth (ضرس العقل).,groq,qwen/qwen3-32b,rel_seed_9858f932165f0bb3,rel_seed_9858f932165f0bb3,TREATED_BY,direct
rel_seed_9858f932165f0bb3,chunk_00116,ahd5k_04356,TREATED_BY,TREATED_BY,true,ent_treatment_1623092039ad,المراجعة الطبية,Treatment,ent_diseasecondition_04b436ff2a98,ضرس العقل,DiseaseCondition,مراجعة طبيبك او اخصائي جراحه وجه و فكين,0.850,Direct recommendation to consult a specialist for wisdom teeth (ضرس العقل).,groq,qwen/qwen3-32b,rel_seed_9858f932165f0bb3__inverse,rel_seed_9858f932165f0bb3,TREATS,inverse
rel_seed_959ce061116b7eab,chunk_00116,ahd5k_04356,TREATED_BY,TREATED_BY,true,ent_symptom_249d07021a1b,الام,Symptom,ent_treatment_1623092039ad,المراجعة الطبية,Treatment,مراجعة طبيبك او اخصائي جراحه وجه و فكين,0.850,Direct recommendation to consult a specialist for pain (الام) caused by wisdom teeth.,groq,qwen/qwen3-32b,rel_seed_959ce061116b7eab,rel_seed_959ce061116b7eab,TREATED_BY,direct
rel_seed_959ce061116b7eab,chunk_00116,ahd5k_04356,TREATED_BY,TREATED_BY,true,ent_treatment_1623092039ad,المراجعة الطبية,Treatment,ent_symptom_249d07021a1b,الام,Symptom,مراجعة طبيبك او اخصائي جراحه وجه و فكين,0.850,Direct recommendation to consult a specialist for pain (الام) caused by wisdom teeth.,groq,qwen/qwen3-32b,rel_seed_959ce061116b7eab__inverse,rel_seed_959ce061116b7eab,TREATS,inverse
rel_seed_cc52f0a3c44e4c1e,chunk_00117,ahd5k_00666,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,ent_symptom_59d5c1de0b88,الدم,Symptom,التهاب في المثانة أو الإحليل يسبب خروج الدم,0.900,Direct causal link between inflammation and blood as symptom,groq,qwen/qwen3-32b,rel_seed_cc52f0a3c44e4c1e,rel_seed_cc52f0a3c44e4c1e,HAS_SYMPTOM,direct
rel_seed_cc52f0a3c44e4c1e,chunk_00117,ahd5k_00666,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_symptom_59d5c1de0b88,الدم,Symptom,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,التهاب في المثانة أو الإحليل يسبب خروج الدم,0.900,Direct causal link between inflammation and blood as symptom,groq,qwen/qwen3-32b,rel_seed_cc52f0a3c44e4c1e__inverse,rel_seed_cc52f0a3c44e4c1e,SYMPTOM_OF,inverse
rel_seed_582350660fdefde2,chunk_00117,ahd5k_00666,DIAGNOSED_BY,DIAGNOSED_BY,true,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,ent_test_f6ff9119ed14,تصوير الجهاز البولي,Test,تصوير الجهاز البولي لتحديد سبب التهاب المثانة,0.880,Diagnostic imaging directly linked to inflammation diagnosis,groq,qwen/qwen3-32b,rel_seed_582350660fdefde2,rel_seed_582350660fdefde2,DIAGNOSED_BY,direct
rel_seed_582350660fdefde2,chunk_00117,ahd5k_00666,DIAGNOSED_BY,DIAGNOSED_BY,true,ent_test_f6ff9119ed14,تصوير الجهاز البولي,Test,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,تصوير الجهاز البولي لتحديد سبب التهاب المثانة,0.880,Diagnostic imaging directly linked to inflammation diagnosis,groq,qwen/qwen3-32b,rel_seed_582350660fdefde2__inverse,rel_seed_582350660fdefde2,DIAGNOSES,inverse
rel_seed_f03eb900aed1136f,chunk_00117,ahd5k_00666,INVESTIGATED_BY,INVESTIGATED_BY,true,ent_symptom_59d5c1de0b88,الدم,Symptom,ent_test_f6ff9119ed14,تصوير الجهاز البولي,Test,تصوير الجهاز البولي لتحديد مكان خروج الدم,0.870,Direct investigation of blood symptom through imaging,groq,qwen/qwen3-32b,rel_seed_f03eb900aed1136f,rel_seed_f03eb900aed1136f,INVESTIGATED_BY,direct
rel_seed_f03eb900aed1136f,chunk_00117,ahd5k_00666,INVESTIGATED_BY,INVESTIGATED_BY,true,ent_test_f6ff9119ed14,تصوير الجهاز البولي,Test,ent_symptom_59d5c1de0b88,الدم,Symptom,تصوير الجهاز البولي لتحديد مكان خروج الدم,0.870,Direct investigation of blood symptom through imaging,groq,qwen/qwen3-32b,rel_seed_f03eb900aed1136f__inverse,rel_seed_f03eb900aed1136f,INVESTIGATES,inverse
rel_seed_7dd0c20df6697b64,chunk_00119,ahd5k_00069,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,ent_symptom_f4cf885a0447,سعال,Symptom,حساسية الصدر وسعال,0.850,Direct symptom-disease link in QA context,groq,qwen/qwen3-32b,rel_seed_7dd0c20df6697b64,rel_seed_7dd0c20df6697b64,HAS_SYMPTOM,direct
rel_seed_7dd0c20df6697b64,chunk_00119,ahd5k_00069,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_symptom_f4cf885a0447,سعال,Symptom,ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,حساسية الصدر وسعال,0.850,Direct symptom-disease link in QA context,groq,qwen/qwen3-32b,rel_seed_7dd0c20df6697b64__inverse,rel_seed_7dd0c20df6697b64,SYMPTOM_OF,inverse
rel_seed_0b1544df14388856,chunk_00121,ahd5k_02986,TREATED_BY,TREATED_BY,true,ent_diseasecondition_2de63ce5404a,الجيب اللثوي,DiseaseCondition,ent_treatment_f60ee3a3269a,الجيب اللثوي,Treatment,ازاله التلبيس وعمل جراحة للجيب اللثوي,0.850,العلاج يُذكر بشكل مباشر كحل موصى به للحالة المذكورة,groq,qwen/qwen3-32b,rel_seed_0b1544df14388856,rel_seed_0b1544df14388856,TREATED_BY,direct
rel_seed_0b1544df14388856,chunk_00121,ahd5k_02986,TREATED_BY,TREATED_BY,true,ent_treatment_f60ee3a3269a,الجيب اللثوي,Treatment,ent_diseasecondition_2de63ce5404a,الجيب اللثوي,DiseaseCondition,ازاله التلبيس وعمل جراحة للجيب اللثوي,0.850,العلاج يُذكر بشكل مباشر كحل موصى به للحالة المذكورة,groq,qwen/qwen3-32b,rel_seed_0b1544df14388856__inverse,rel_seed_0b1544df14388856,TREATS,inverse
rel_seed_7f2eafeaf08e65db,chunk_00124,ahd5k_00222,TREATED_BY,TREATED_BY,true,ent_symptom_b754f1a1e5a8,صداع,Symptom,ent_treatment_2466e618d2bf,باندول فولت فاست,Treatment,باندول فولت فاست,0.850,Direct treatment recommendation for the symptom 'صداع' (headache) in the QA context.,groq,qwen/qwen3-32b,rel_seed_7f2eafeaf08e65db,rel_seed_7f2eafeaf08e65db,TREATED_BY,direct
rel_seed_7f2eafeaf08e65db,chunk_00124,ahd5k_00222,TREATED_BY,TREATED_BY,true,ent_treatment_2466e618d2bf,باندول فولت فاست,Treatment,ent_symptom_b754f1a1e5a8,صداع,Symptom,باندول فولت فاست,0.850,Direct treatment recommendation for the symptom 'صداع' (headache) in the QA context.,groq,qwen/qwen3-32b,rel_seed_7f2eafeaf08e65db__inverse,rel_seed_7f2eafeaf08e65db,TREATS,inverse
rel_seed_7ce02234253ff02e,chunk_00127,ahd5k_02470,TREATED_BY,TREATED_BY,true,ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,ent_treatment_104bb0a91d5a,تيليفاست,Treatment,مضاد للهيستامين مثل تيليفاست,0.900,Direct treatment recommendation for allergy,groq,qwen/qwen3-32b,rel_seed_7ce02234253ff02e,rel_seed_7ce02234253ff02e,TREATED_BY,direct
rel_seed_7ce02234253ff02e,chunk_00127,ahd5k_02470,TREATED_BY,TREATED_BY,true,ent_treatment_104bb0a91d5a,تيليفاست,Treatment,ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,مضاد للهيستامين مثل تيليفاست,0.900,Direct treatment recommendation for allergy,groq,qwen/qwen3-32b,rel_seed_7ce02234253ff02e__inverse,rel_seed_7ce02234253ff02e,TREATS,inverse
rel_seed_3d467dae60e3e704,chunk_00128,ahd5k_02662,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_diseasecondition_d9b91988beb9,التهاب السحايا,DiseaseCondition,ent_symptom_b754f1a1e5a8,صداع,Symptom,صداع,0.950,Meningitis (التهاب السحايا) directly causes headache (صداع) as a primary symptom.,groq,qwen/qwen3-32b,rel_seed_3d467dae60e3e704,rel_seed_3d467dae60e3e704,HAS_SYMPTOM,direct
rel_seed_3d467dae60e3e704,chunk_00128,ahd5k_02662,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_symptom_b754f1a1e5a8,صداع,Symptom,ent_diseasecondition_d9b91988beb9,التهاب السحايا,DiseaseCondition,صداع,0.950,Meningitis (التهاب السحايا) directly causes headache (صداع) as a primary symptom.,groq,qwen/qwen3-32b,rel_seed_3d467dae60e3e704__inverse,rel_seed_3d467dae60e3e704,SYMPTOM_OF,inverse
rel_seed_fc5afd3631ff5eb3,chunk_00128,ahd5k_02662,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_diseasecondition_ad3e19c416f6,التهاب الجيوب الأنفية,DiseaseCondition,ent_symptom_b754f1a1e5a8,صداع,Symptom,صداع,0.900,Sinusitis (التهاب الجيوب الأنفية) commonly presents with headache (صداع) as a symptom.,groq,qwen/qwen3-32b,rel_seed_fc5afd3631ff5eb3,rel_seed_fc5afd3631ff5eb3,HAS_SYMPTOM,direct
rel_seed_fc5afd3631ff5eb3,chunk_00128,ahd5k_02662,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_symptom_b754f1a1e5a8,صداع,Symptom,ent_diseasecondition_ad3e19c416f6,التهاب الجيوب الأنفية,DiseaseCondition,صداع,0.900,Sinusitis (التهاب الجيوب الأنفية) commonly presents with headache (صداع) as a symptom.,groq,qwen/qwen3-32b,rel_seed_fc5afd3631ff5eb3__inverse,rel_seed_fc5afd3631ff5eb3,SYMPTOM_OF,inverse
rel_seed_3f9dbbea6fdd8f6f,chunk_00128,ahd5k_02662,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_diseasecondition_ad3e19c416f6,التهاب الجيوب الأنفية,DiseaseCondition,ent_symptom_d713f64368d3,ضغط,Symptom,ضغط,0.880,Sinusitis (التهاب الجيوب الأنفية) causes facial pressure (ضغط) as a direct symptom.,groq,qwen/qwen3-32b,rel_seed_3f9dbbea6fdd8f6f,rel_seed_3f9dbbea6fdd8f6f,HAS_SYMPTOM,direct
rel_seed_3f9dbbea6fdd8f6f,chunk_00128,ahd5k_02662,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_symptom_d713f64368d3,ضغط,Symptom,ent_diseasecondition_ad3e19c416f6,التهاب الجيوب الأنفية,DiseaseCondition,ضغط,0.880,Sinusitis (التهاب الجيوب الأنفية) causes facial pressure (ضغط) as a direct symptom.,groq,qwen/qwen3-32b,rel_seed_3f9dbbea6fdd8f6f__inverse,rel_seed_3f9dbbea6fdd8f6f,SYMPTOM_OF,inverse
