relation_id,chunk_id,qa_id,candidate_relation_type,source_entity_id,source_name,source_type,target_entity_id,target_name,target_type,source_evidence,target_evidence,candidate_method,needs_llm_validation
rel_seed_04689ad482188eeb,chunk_00152,ahd5k_00876,DIAGNOSED_BY,ent_diseasecondition_7abdd04c7114,الحمل,DiseaseCondition,ent_test_c4cfd2d6468c,أشعة,Test,الحمل,أشعة,entity_type_cooccurrence_same_qa,true
rel_seed_6ca3a62bfbc33669,chunk_00154,ahd5k_01266,TREATED_BY,ent_diseasecondition_2a6dda2fbaec,شفة مشقوقة,DiseaseCondition,ent_treatment_07bda7f8e857,توبيراميت,Treatment,الشفة الأرنبية تعتبر من التشوهات الخلقية الشائعة نسبيا,التي تؤدي الى ولادة دات شفة مشقوقة من غير استعمال دواء التوبيراميت,entity_type_cooccurrence_same_qa,true
rel_seed_950cf89798c50959,chunk_00156,ahd5k_03455,DIAGNOSED_BY,ent_diseasecondition_1420aadad936,الجنين,DiseaseCondition,ent_test_0e8b0f13e650,الجنين,Test,الجنين,الجنين,entity_type_cooccurrence_same_qa,true
rel_seed_cf6288fc21b75710,chunk_00156,ahd5k_03455,TREATED_BY,ent_diseasecondition_1420aadad936,الجنين,DiseaseCondition,ent_treatment_f7646981eb0a,الجنين,Treatment,الجنين,الجنين,entity_type_cooccurrence_same_qa,true
rel_seed_b2865df2044c0f27,chunk_00156,ahd5k_04815,HAS_SYMPTOM,ent_diseasecondition_1420aadad936,الجنين,DiseaseCondition,ent_symptom_8dbc08affae1,الجنين,Symptom,الجنين,الجنين,entity_type_cooccurrence_same_qa,true
rel_seed_6e584987f9449260,chunk_00156,ahd5k_04815,DIAGNOSED_BY,ent_diseasecondition_1420aadad936,الجنين,DiseaseCondition,ent_test_0e8b0f13e650,الجنين,Test,الجنين,الجنين,entity_type_cooccurrence_same_qa,true
rel_seed_97a9272c1978d7dd,chunk_00156,ahd5k_04815,TREATED_BY,ent_diseasecondition_1420aadad936,الجنين,DiseaseCondition,ent_treatment_f7646981eb0a,الجنين,Treatment,الجنين,الجنين,entity_type_cooccurrence_same_qa,true
rel_seed_78b6361a2672537b,chunk_00156,ahd5k_04815,INVESTIGATED_BY,ent_symptom_8dbc08affae1,الجنين,Symptom,ent_test_0e8b0f13e650,الجنين,Test,الجنين,الجنين,entity_type_cooccurrence_same_qa,true
rel_seed_80a1c330a5116225,chunk_00156,ahd5k_04815,TREATED_BY,ent_symptom_8dbc08affae1,الجنين,Symptom,ent_treatment_f7646981eb0a,الجنين,Treatment,الجنين,الجنين,entity_type_cooccurrence_same_qa,true
rel_seed_a44d7dd55094e963,chunk_00157,ahd5k_03394,DIAGNOSED_BY,ent_diseasecondition_81ee665c48f1,Hashimoto,DiseaseCondition,ent_test_891e6b99157e,الكلية,Test,غدة درقية (هاشيموتو),الكلية,entity_type_cooccurrence_same_qa,true
rel_seed_801064540c3ba1c6,chunk_00158,ahd5k_02203,TREATED_BY,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,ent_treatment_4e4b38e6ff32,كاربيمازول,Treatment,تهابات الغدة الدرقية,كاربيمازول 5mg,entity_type_cooccurrence_same_qa,true
rel_seed_d9775efbea9cd182,chunk_00158,ahd5k_03769,TREATED_BY,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,ent_treatment_08325dd63292,ثيروكسين,Treatment,التهاب,levothyrox25 1/2cp,entity_type_cooccurrence_same_qa,true
rel_seed_05bc738bb2725c91,chunk_00160,ahd5k_04611,HAS_SYMPTOM,ent_diseasecondition_21962ce71aec,نقص هرمونات,DiseaseCondition,ent_symptom_9510bd8242ac,انقطاع الطمث,Symptom,التقيم بحاجة الى اخذ تاريخ مرضي واضح ومن ثم الفحص السريري واخيرا عمل الفحوصات المخبرية والصورالشعاعية ومن ثم العلاج,اعاني من مشكلة انقطاع الطمث لمدة شهرين كل مرة اي غير منتظمة و عندما زرت اخصائي قال ان عندي مشكلة نقص هرمونات,entity_type_cooccurrence_same_qa,true
rel_seed_ba88692841fcce78,chunk_00160,ahd5k_04611,TREATED_BY,ent_diseasecondition_21962ce71aec,نقص هرمونات,DiseaseCondition,ent_treatment_ad98d6688d4a,التقيم,Treatment,التقيم بحاجة الى اخذ تاريخ مرضي واضح ومن ثم الفحص السريري واخيرا عمل الفحوصات المخبرية والصورالشعاعية ومن ثم العلاج,التقيم بحاجة الى اخذ تاريخ مرضي واضح ومن ثم الفحص السريري واخيرا عمل الفحوصات المخبرية والصورالشعاعية ومن ثم العلاج,entity_type_cooccurrence_same_qa,true
rel_seed_83eb09264aebdac4,chunk_00160,ahd5k_04611,DIAGNOSED_BY,ent_diseasecondition_21962ce71aec,نقص هرمونات,DiseaseCondition,ent_test_c4ec2e232baf,الفحوصات المخبرية,Test,التقيم بحاجة الى اخذ تاريخ مرضي واضح ومن ثم الفحص السريري واخيرا عمل الفحوصات المخبرية والصورالشعاعية ومن ثم العلاج,التقيم بحاجة الى اخذ تاريخ مرضي واضح ومن ثم الفحص السريري واخيرا عمل الفحوصات المخبرية والصورالشعاعية ومن ثم العلاج,entity_type_cooccurrence_same_qa,true
rel_seed_981d9e66b0b5dcca,chunk_00160,ahd5k_04611,TREATED_BY,ent_symptom_9510bd8242ac,انقطاع الطمث,Symptom,ent_treatment_ad98d6688d4a,التقيم,Treatment,اعاني من مشكلة انقطاع الطمث لمدة شهرين كل مرة اي غير منتظمة و عندما زرت اخصائي قال ان عندي مشكلة نقص هرمونات,التقيم بحاجة الى اخذ تاريخ مرضي واضح ومن ثم الفحص السريري واخيرا عمل الفحوصات المخبرية والصورالشعاعية ومن ثم العلاج,entity_type_cooccurrence_same_qa,true
rel_seed_4f5d9b743f9efed8,chunk_00160,ahd5k_04611,INVESTIGATED_BY,ent_symptom_9510bd8242ac,انقطاع الطمث,Symptom,ent_test_c4ec2e232baf,الفحوصات المخبرية,Test,اعاني من مشكلة انقطاع الطمث لمدة شهرين كل مرة اي غير منتظمة و عندما زرت اخصائي قال ان عندي مشكلة نقص هرمونات,التقيم بحاجة الى اخذ تاريخ مرضي واضح ومن ثم الفحص السريري واخيرا عمل الفحوصات المخبرية والصورالشعاعية ومن ثم العلاج,entity_type_cooccurrence_same_qa,true
rel_seed_4ce47bfa6f99961e,chunk_00161,ahd5k_00772,HAS_SYMPTOM,ent_diseasecondition_d56405bafefa,تكيس المبايض,DiseaseCondition,ent_symptom_dbef79463d2f,سمنة,Symptom,تكيس المبايض,سمنة,entity_type_cooccurrence_same_qa,true
rel_seed_1c0a837c2ae7867c,chunk_00161,ahd5k_00772,TREATED_BY,ent_diseasecondition_d56405bafefa,تكيس المبايض,DiseaseCondition,ent_treatment_0faf4c6d9712,كليمين,Treatment,تكيس المبايض,كليمين,entity_type_cooccurrence_same_qa,true
rel_seed_bb56af0a3470411f,chunk_00161,ahd5k_00772,TREATED_BY,ent_diseasecondition_d56405bafefa,تكيس المبايض,DiseaseCondition,ent_treatment_f9afb64b4575,Euthyrox25,Treatment,تكيس المبايض,Euthyrox25,entity_type_cooccurrence_same_qa,true
rel_seed_5c6d98774107ff18,chunk_00161,ahd5k_00772,TREATED_BY,ent_diseasecondition_d56405bafefa,تكيس المبايض,DiseaseCondition,ent_treatment_3ca399102196,GLUCOVIG,Treatment,تكيس المبايض,GLUCOVIG,entity_type_cooccurrence_same_qa,true
rel_seed_d84bf5d746193148,chunk_00161,ahd5k_00772,DIAGNOSED_BY,ent_diseasecondition_d56405bafefa,تكيس المبايض,DiseaseCondition,ent_test_dd68aa784555,تحاليل مخبرية,Test,تكيس المبايض,تحاليل مخبرية,entity_type_cooccurrence_same_qa,true
rel_seed_a790ea6d30dfeaea,chunk_00161,ahd5k_00772,TREATED_BY,ent_symptom_dbef79463d2f,سمنة,Symptom,ent_treatment_0faf4c6d9712,كليمين,Treatment,سمنة,كليمين,entity_type_cooccurrence_same_qa,true
rel_seed_93dd0b0f3b650845,chunk_00161,ahd5k_00772,TREATED_BY,ent_symptom_dbef79463d2f,سمنة,Symptom,ent_treatment_f9afb64b4575,Euthyrox25,Treatment,سمنة,Euthyrox25,entity_type_cooccurrence_same_qa,true
rel_seed_312881d47e42053a,chunk_00161,ahd5k_00772,TREATED_BY,ent_symptom_dbef79463d2f,سمنة,Symptom,ent_treatment_3ca399102196,GLUCOVIG,Treatment,سمنة,GLUCOVIG,entity_type_cooccurrence_same_qa,true
rel_seed_61aab9bde7edd0bb,chunk_00161,ahd5k_00772,INVESTIGATED_BY,ent_symptom_dbef79463d2f,سمنة,Symptom,ent_test_dd68aa784555,تحاليل مخبرية,Test,سمنة,تحاليل مخبرية,entity_type_cooccurrence_same_qa,true
rel_seed_d54a8b0f1f19f3c5,chunk_00162,ahd5k_02200,DIAGNOSED_BY,ent_diseasecondition_532f5db9617f,نشاط الغدة الدرقية,DiseaseCondition,ent_test_dd68aa784555,تحاليل مخبرية,Test,يعاني العديد من الأشخاص من حالة صحية تسمى نشاط الغدة الدرقية,يعاني العديد من الأشخاص من حالة صحية تسمى نشاط الغدة الدرقية حيث يحدث في هذه الحالة إفراز كمية كبيرة من هرمونات الغدة الدرقية وهما ثلاثي يودوثيرونين (T3) وهرمون ثيروكسين (T4).,entity_type_cooccurrence_same_qa,true
rel_seed_ab97cca01e3b333d,chunk_00162,ahd5k_02200,DIAGNOSED_BY,ent_diseasecondition_09dfb160ec9a,مرض جريفز,DiseaseCondition,ent_test_dd68aa784555,تحاليل مخبرية,Test,الإصابة بأحد اضطرابات المناعة الذاتية الوراثية مثل مرض جريفز,يعاني العديد من الأشخاص من حالة صحية تسمى نشاط الغدة الدرقية حيث يحدث في هذه الحالة إفراز كمية كبيرة من هرمونات الغدة الدرقية وهما ثلاثي يودوثيرونين (T3) وهرمون ثيروكسين (T4).,entity_type_cooccurrence_same_qa,true
rel_seed_1b7be4d2cdd9b0e4,chunk_00162,ahd5k_02200,DIAGNOSED_BY,ent_diseasecondition_c123927b86ec,عقيدات الغدة الدرقية,DiseaseCondition,ent_test_dd68aa784555,تحاليل مخبرية,Test,الإصابة بحالة تسمى عقيدات الغدة الدرقية,يعاني العديد من الأشخاص من حالة صحية تسمى نشاط الغدة الدرقية حيث يحدث في هذه الحالة إفراز كمية كبيرة من هرمونات الغدة الدرقية وهما ثلاثي يودوثيرونين (T3) وهرمون ثيروكسين (T4).,entity_type_cooccurrence_same_qa,true
rel_seed_ed2281910bae3576,chunk_00162,ahd5k_02200,DIAGNOSED_BY,ent_diseasecondition_31c6f1e3a619,التهاب الغدة الدرقية,DiseaseCondition,ent_test_dd68aa784555,تحاليل مخبرية,Test,الإصابة بحالة تسمى التهاب الغدة الدرقية,يعاني العديد من الأشخاص من حالة صحية تسمى نشاط الغدة الدرقية حيث يحدث في هذه الحالة إفراز كمية كبيرة من هرمونات الغدة الدرقية وهما ثلاثي يودوثيرونين (T3) وهرمون ثيروكسين (T4).,entity_type_cooccurrence_same_qa,true
rel_seed_161b6613a37c5ba2,chunk_00163,ahd5k_02702,TREATED_BY,ent_diseasecondition_5fea51591b68,نقص بحجم الثدي,DiseaseCondition,ent_treatment_57825f7a3418,مراجعة اخصائية النسائية,Treatment,نقص بحجم الثدي الايمن,مراجعة اخصائية النسائية,entity_type_cooccurrence_same_qa,true
rel_seed_50edf19b207eb0e8,chunk_00163,ahd5k_02702,DIAGNOSED_BY,ent_diseasecondition_5fea51591b68,نقص بحجم الثدي,DiseaseCondition,ent_test_ce6fcb80c1fe,فحص سريري,Test,نقص بحجم الثدي الايمن,فحص سريري,entity_type_cooccurrence_same_qa,true
rel_seed_f176d117bb4ce7e0,chunk_00164,ahd5k_03761,DIAGNOSED_BY,ent_diseasecondition_9db0143f0c61,إسهال,DiseaseCondition,ent_test_dd68aa784555,تحاليل مخبرية,Test,اسهال,تحليل مخبري,entity_type_cooccurrence_same_qa,true
rel_seed_8c6da08cc0f96f83,chunk_00164,ahd5k_03761,TREATED_BY,ent_diseasecondition_9db0143f0c61,إسهال,DiseaseCondition,ent_treatment_43dc015d2c81,euthyrox,Treatment,اسهال,euthyrox,entity_type_cooccurrence_same_qa,true
rel_seed_f0adfc9d209e3857,chunk_00166,ahd5k_00632,DIAGNOSED_BY,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,ent_test_dd68aa784555,تحاليل مخبرية,Test,يوجد كسل أولى بالغده الدرقيه ونحتاج للعلاج يجب زياره طبيب الغدد للفحص السريرى والاحتياج لاكمال باقى الفحوصات المعمليه وموجات صوتيه على الغده الدرقيه,يوجد كسل أولى بالغده الدرقيه ونحتاج للعلاج يجب زياره طبيب الغدد للفحص السريرى والاحتياج لاكمال باقى الفحوصات المعمليه وموجات صوتيه على الغده الدرقيه,entity_type_cooccurrence_same_qa,true
rel_seed_b65339b0709b1bf4,chunk_00166,ahd5k_00632,DIAGNOSED_BY,ent_diseasecondition_7b4788cd854a,الغدة الدرقية,DiseaseCondition,ent_test_dd68aa784555,تحاليل مخبرية,Test,يوجد كسل أولى بالغده الدرقيه ونحتاج للعلاج يجب زياره طبيب الغدد للفحص السريرى والاحتياج لاكمال باقى الفحوصات المعمليه وموجات صوتيه على الغده الدرقيه,يوجد كسل أولى بالغده الدرقيه ونحتاج للعلاج يجب زياره طبيب الغدد للفحص السريرى والاحتياج لاكمال باقى الفحوصات المعمليه وموجات صوتيه على الغده الدرقيه,entity_type_cooccurrence_same_qa,true
rel_seed_bb92d960cc1beaf6,chunk_00168,ahd5k_00775,DIAGNOSED_BY,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,ent_test_dd68aa784555,تحاليل مخبرية,Test,التهاب,تحليل مخبري,entity_type_cooccurrence_same_qa,true
rel_seed_8ad441e15b857be9,chunk_00168,ahd5k_00775,DIAGNOSED_BY,ent_diseasecondition_7abdd04c7114,الحمل,DiseaseCondition,ent_test_dd68aa784555,تحاليل مخبرية,Test,الحمل,تحليل مخبري,entity_type_cooccurrence_same_qa,true
rel_seed_5398af5e1a992c3d,chunk_00169,ahd5k_00035,TREATED_BY,ent_diseasecondition_22348d970227,مرض الغدة الدرقية,DiseaseCondition,ent_treatment_3fd682796ae8,التروكسين,Treatment,مرض الغدة الدرقية يعني يخفض,اخذ التروكسين,entity_type_cooccurrence_same_qa,true
rel_seed_14a6be8faeb8ff92,chunk_00169,ahd5k_00035,DIAGNOSED_BY,ent_diseasecondition_22348d970227,مرض الغدة الدرقية,DiseaseCondition,ent_test_234f794d532f,الهرمون,Test,مرض الغدة الدرقية يعني يخفض,مستوى الهرمون في الدم,entity_type_cooccurrence_same_qa,true
rel_seed_6a50f9f3d2ac0a1e,chunk_00171,ahd5k_03831,TREATED_BY,ent_diseasecondition_e70dbd4b1bf0,Hashimot,DiseaseCondition,ent_treatment_21722b3a3cbc,Tiroxine,Treatment,لا يوجد تأثير ما دمتي تأخذي الدواء بانتظام,أَنِّي أعاني من هاشيموتو في بعض الأحيان في رمضان أخذ الدواء قبل السحور ولا اكل شي بعده وأصوم طوال النهار,entity_type_cooccurrence_same_qa,true
rel_seed_bae062ec77d09618,chunk_00172,ahd5k_04490,HAS_SYMPTOM,ent_diseasecondition_250910ab0701,حساسية الصدر,DiseaseCondition,ent_symptom_f4cf885a0447,سعال,Symptom,حساسية الصدر,سعال,entity_type_cooccurrence_same_qa,true
rel_seed_e4f1901524d0dd30,chunk_00172,ahd5k_04490,DIAGNOSED_BY,ent_diseasecondition_250910ab0701,حساسية الصدر,DiseaseCondition,ent_test_433492431144,تحليل الحساسية,Test,حساسية الصدر,تحليل الحساسية,entity_type_cooccurrence_same_qa,true
rel_seed_8db2a542751145e4,chunk_00172,ahd5k_04490,TREATED_BY,ent_diseasecondition_250910ab0701,حساسية الصدر,DiseaseCondition,ent_treatment_90baddc0bf15,العلاج,Treatment,حساسية الصدر,العلاج,entity_type_cooccurrence_same_qa,true
rel_seed_91521e8e2b15d7d5,chunk_00172,ahd5k_04490,INVESTIGATED_BY,ent_symptom_f4cf885a0447,سعال,Symptom,ent_test_433492431144,تحليل الحساسية,Test,سعال,تحليل الحساسية,entity_type_cooccurrence_same_qa,true
rel_seed_9d35fa63d86cf151,chunk_00172,ahd5k_04490,TREATED_BY,ent_symptom_f4cf885a0447,سعال,Symptom,ent_treatment_90baddc0bf15,العلاج,Treatment,سعال,العلاج,entity_type_cooccurrence_same_qa,true
rel_seed_0056146242b02ab5,chunk_00174,ahd5k_00255,TREATED_BY,ent_diseasecondition_0058b0001848,تضيق القنوات الموجودة داخل الكبد,DiseaseCondition,ent_treatment_07d0f0ae4c18,منظار قنوات مرارية الف سلامة,Treatment,تضيق القنوات الموجودة داخل الكبد عند الاطفال,عمل منظار قنوات مرارية الف سلامة,entity_type_cooccurrence_same_qa,true
rel_seed_c1c44eee906db927,chunk_00176,ahd5k_00072,HAS_SYMPTOM,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,ent_symptom_496829ff3f53,البراز,Symptom,التهاب,البراز,entity_type_cooccurrence_same_qa,true
rel_seed_e4d7bab016227666,chunk_00176,ahd5k_00072,HAS_SYMPTOM,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,ent_symptom_544114d1fc6b,الغازات,Symptom,التهاب,الغازات,entity_type_cooccurrence_same_qa,true
rel_seed_d8b2a77898a07804,chunk_00177,ahd5k_00480,DIAGNOSED_BY,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,ent_test_dd68aa784555,تحاليل مخبرية,Test,التهاب بالمجاري البولية,تحاليل مخبرية,entity_type_cooccurrence_same_qa,true
rel_seed_f45ae8856f41a06a,chunk_00178,ahd5k_04728,HAS_SYMPTOM,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,ent_symptom_4c83b1bd25ea,المغص,Symptom,التهاب,المغص,entity_type_cooccurrence_same_qa,true
rel_seed_8ca46aca5837e73b,chunk_00178,ahd5k_04916,TREATED_BY,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,ent_treatment_103a7b1accd7,الامتناع عن اعطاء أي أطعمة أو سوائل عن طريق الفم,Treatment,التهاب,الامتناع عن اعطاء أي أطعمة أو سوائل عن طريق الفم,entity_type_cooccurrence_same_qa,true
rel_seed_e91aba1385133b3b,chunk_00178,ahd5k_04916,TREATED_BY,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,ent_treatment_543034bf73f8,استئصال المرارة,Treatment,التهاب,استئصال المرارة,entity_type_cooccurrence_same_qa,true
rel_seed_5fc04019fe18cc15,chunk_00178,ahd5k_04921,HAS_SYMPTOM,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,ent_symptom_cee2a1d85e2d,الوجع الشديد في الجنب اليمين,Symptom,التهاب,الوجع الشديد في الجنب اليمين,entity_type_cooccurrence_same_qa,true
rel_seed_a35d3fb4d695b101,chunk_00179,ahd5k_03738,HAS_SYMPTOM,ent_diseasecondition_f3982f19c624,ارتياف دعب \u0627لديم,DiseaseCondition,ent_symptom_ad0da68fc73f,الالم,Symptom,الالم الدي الديم الديم الديم,الالم الدي الديم الديم الديم,entity_type_cooccurrence_same_qa,true
rel_seed_8f63e8e4b477ef2f,chunk_00180,ahd5k_02411,DIAGNOSED_BY,ent_diseasecondition_ca9304cd0dde,القولون العصبي,DiseaseCondition,ent_test_f65cef357cee,القولون,Test,ووالدي كان شال ورم في القولون من 3 سنين تقريبا,ووالدي كان شال ورم في القولون من 3 سنين تقريبا,entity_type_cooccurrence_same_qa,true
rel_seed_273f2b543968877b,chunk_00180,ahd5k_02411,DIAGNOSED_BY,ent_diseasecondition_017a6d080eff,القولون,DiseaseCondition,ent_test_f65cef357cee,القولون,Test,ووالدي كان شال ورم في القولون من 3 سنين تقريبا,ووالدي كان شال ورم في القولون من 3 سنين تقريبا,entity_type_cooccurrence_same_qa,true
rel_seed_1e1cf13330f92c6f,chunk_00180,ahd5k_02511,HAS_SYMPTOM,ent_diseasecondition_ca9304cd0dde,القولون العصبي,DiseaseCondition,ent_symptom_f9f21f627264,القولون العصبى,Symptom,سببه التوتر العصبى و علاجه علاج التوتر العصبى,سببه التوتر العصبى و علاجه علاج التوتر العصبى,entity_type_cooccurrence_same_qa,true
rel_seed_6fc8ed2920fac139,chunk_00180,ahd5k_02511,HAS_SYMPTOM,ent_diseasecondition_017a6d080eff,القولون,DiseaseCondition,ent_symptom_f9f21f627264,القولون العصبى,Symptom,سببه التوتر العصبى و علاجه علاج التوتر العصبى,سببه التوتر العصبى و علاجه علاج التوتر العصبى,entity_type_cooccurrence_same_qa,true
rel_seed_16f2a5217c884a5d,chunk_00180,ahd5k_02677,HAS_SYMPTOM,ent_diseasecondition_ca9304cd0dde,القولون العصبي,DiseaseCondition,ent_symptom_0f8f2716b4d6,القولون,Symptom,من أجل تقرحات فى القولون او البواسير,من أجل تقرحات فى القولون او البواسير,entity_type_cooccurrence_same_qa,true
rel_seed_5beb03e795bcc951,chunk_00180,ahd5k_02677,HAS_SYMPTOM,ent_diseasecondition_017a6d080eff,القولون,DiseaseCondition,ent_symptom_0f8f2716b4d6,القولون,Symptom,من أجل تقرحات فى القولون او البواسير,من أجل تقرحات فى القولون او البواسير,entity_type_cooccurrence_same_qa,true
rel_seed_a5309f176dec4241,chunk_00180,ahd5k_02677,HAS_SYMPTOM,ent_diseasecondition_f9f02cdde82f,البواسير,DiseaseCondition,ent_symptom_0f8f2716b4d6,القولون,Symptom,تقرحات فى القولون او البواسير,من أجل تقرحات فى القولون او البواسير,entity_type_cooccurrence_same_qa,true
rel_seed_1d66b22eb3bb0914,chunk_00181,ahd5k_01567,HAS_SYMPTOM,ent_diseasecondition_385230d505f3,تهاب,DiseaseCondition,ent_symptom_018ebc11f6df,حمى,Symptom,تهاب الاعصاب الطرفية,حمى,entity_type_cooccurrence_same_qa,true
rel_seed_0e8bcb10a29e6d54,chunk_00182,ahd5k_00838,HAS_SYMPTOM,ent_diseasecondition_9719230327a2,فقر الدم,DiseaseCondition,ent_symptom_d48190970b2d,تنميل,Symptom,نقص فيتامين (ب12) يسبب انيميا وتنميل,نقص فيتامين (ب12) يسبب انيميا وتنميل,entity_type_cooccurrence_same_qa,true
rel_seed_9d31441951df2fb9,chunk_00182,ahd5k_00838,TREATED_BY,ent_diseasecondition_9719230327a2,فقر الدم,DiseaseCondition,ent_treatment_e80fab31a076,نقص فيتامين (ب12),Treatment,نقص فيتامين (ب12) يسبب انيميا وتنميل,نقص فيتامين (ب12) يسبب انيميا وتنميل,entity_type_cooccurrence_same_qa,true
rel_seed_2d2452fc76e204af,chunk_00182,ahd5k_00838,TREATED_BY,ent_symptom_d48190970b2d,تنميل,Symptom,ent_treatment_e80fab31a076,نقص فيتامين (ب12),Treatment,نقص فيتامين (ب12) يسبب انيميا وتنميل,نقص فيتامين (ب12) يسبب انيميا وتنميل,entity_type_cooccurrence_same_qa,true
rel_seed_43bbae2caf175abd,chunk_00183,ahd5k_03807,TREATED_BY,ent_diseasecondition_d13d516b4149,القرحة,DiseaseCondition,ent_treatment_1479a48d3d42,الدواء,Treatment,القرحة,مضادات حيويه نكسيوم و كلاريثرومايسين واموكسسلين,entity_type_cooccurrence_same_qa,true
rel_seed_ca33d772076cfe85,chunk_00183,ahd5k_03807,TREATED_BY,ent_diseasecondition_86e897b1e25a,الملوية البوابية,DiseaseCondition,ent_treatment_1479a48d3d42,الدواء,Treatment,الملوية البوابية,مضادات حيويه نكسيوم و كلاريثرومايسين واموكسسلين,entity_type_cooccurrence_same_qa,true
rel_seed_4643fbc2a5449094,chunk_00186,ahd5k_04926,INVESTIGATED_BY,ent_symptom_ca6890d2fa81,غثيان,Symptom,ent_test_f405aec80933,CBC التحليل الكامل للدم,Test,غثيان,CBC التحليل الكامل للدم,entity_type_cooccurrence_same_qa,true
rel_seed_819298d84968b851,chunk_00187,ahd5k_02673,DIAGNOSED_BY,ent_diseasecondition_66e69e23fa2d,عسر الهضم,DiseaseCondition,ent_test_6f946fa998e8,اشعة تلفزيونية,Test,عسر الهضم الذي له اسباب كثيرة,عمل اشعة تلفزيونية,entity_type_cooccurrence_same_qa,true
rel_seed_9b6714878d020692,chunk_00187,ahd5k_02673,DIAGNOSED_BY,ent_diseasecondition_66e69e23fa2d,عسر الهضم,DiseaseCondition,ent_test_cee0f03fdc31,تحليل براز,Test,عسر الهضم الذي له اسباب كثيرة,تحليل براز,entity_type_cooccurrence_same_qa,true
rel_seed_bc7937029b42424d,chunk_00187,ahd5k_02673,DIAGNOSED_BY,ent_diseasecondition_66e69e23fa2d,عسر الهضم,DiseaseCondition,ent_test_c0d07b06fcff,صورة دم,Test,عسر الهضم الذي له اسباب كثيرة,صورة دم,entity_type_cooccurrence_same_qa,true
rel_seed_5a9156de1db075df,chunk_00187,ahd5k_02673,TREATED_BY,ent_diseasecondition_66e69e23fa2d,عسر الهضم,DiseaseCondition,ent_treatment_85b33c000a00,دكتور جهاز هضمي,Treatment,عسر الهضم الذي له اسباب كثيرة,استشارة دكتور جهاز هضمي,entity_type_cooccurrence_same_qa,true
rel_seed_9699a2046fa5d3d1,chunk_00187,ahd5k_02673,DIAGNOSED_BY,ent_diseasecondition_02f1ee13cca6,قولون عصبي,DiseaseCondition,ent_test_6f946fa998e8,اشعة تلفزيونية,Test,القولون العصبي,عمل اشعة تلفزيونية,entity_type_cooccurrence_same_qa,true
rel_seed_0e0d03515a8cc332,chunk_00187,ahd5k_02673,DIAGNOSED_BY,ent_diseasecondition_02f1ee13cca6,قولون عصبي,DiseaseCondition,ent_test_cee0f03fdc31,تحليل براز,Test,القولون العصبي,تحليل براز,entity_type_cooccurrence_same_qa,true
rel_seed_4e05438ddff03009,chunk_00187,ahd5k_02673,DIAGNOSED_BY,ent_diseasecondition_02f1ee13cca6,قولون عصبي,DiseaseCondition,ent_test_c0d07b06fcff,صورة دم,Test,القولون العصبي,صورة دم,entity_type_cooccurrence_same_qa,true
rel_seed_614d137c56a1771c,chunk_00187,ahd5k_02673,TREATED_BY,ent_diseasecondition_02f1ee13cca6,قولون عصبي,DiseaseCondition,ent_treatment_85b33c000a00,دكتور جهاز هضمي,Treatment,القولون العصبي,استشارة دكتور جهاز هضمي,entity_type_cooccurrence_same_qa,true
rel_seed_8c2aef7d09758e9e,chunk_00188,ahd5k_03524,TREATED_BY,ent_diseasecondition_3af83594d14c,تيفود,DiseaseCondition,ent_treatment_c2daec36c810,بكتيفلوكس,Treatment,اصبت بالتيفود,بكتيفلوكس 500 مرتين يوميا لمدة عشر ايام,entity_type_cooccurrence_same_qa,true
rel_seed_4d0c120c79e3472f,chunk_00189,ahd5k_04904,DIAGNOSED_BY,ent_diseasecondition_01ba795ec738,الرئتين,DiseaseCondition,ent_test_ccfa39d8952e,تصوير بالرنين المغناطيسي,Test,صورة النين المغناطيسى على منطقة الصدر ممكن ان تكشق عن اشياء كثيره داخل القفص مثل الرءتين و القاب وغيره,صورة النين المغناطيسى على منطقة الصدر ممكن ان تكشق عن اشياء كثيره داخل القفص مثل الرءتين و القاب وغيره,entity_type_cooccurrence_same_qa,true
rel_seed_6a034cb4f04c6db8,chunk_00189,ahd5k_04904,DIAGNOSED_BY,ent_diseasecondition_8fec9e9307d6,القفص الصدري,DiseaseCondition,ent_test_ccfa39d8952e,تصوير بالرنين المغناطيسي,Test,ماذا يفيد تصوير الرنين المغناطيسي على منطقة الصدر وهل يمكن الكشف عن امراض في القفص الصدري والاضلاع!؟,صورة النين المغناطيسى على منطقة الصدر ممكن ان تكشق عن اشياء كثيره داخل القفص مثل الرءتين و القاب وغيره,entity_type_cooccurrence_same_qa,true
