query_id,query,query_group,reference_answer,gold_entity_ids,gold_evidence_ids,gold_qa_ids,gold_relation_ids,answerable_from_final_graph,annotation_status,annotator_id,adjudicator_id,annotation_notes
evalv1_077,انا مصابه بمرض البطانه المهاجرة وسيجري لى عملية طفل انابيب مع العلم انني مدخنه فهل التدخين يجب ان اوقفه قبل العمليه وكم هي الفتره التي يجب ان تكون بين التوقف...,symptoms,انصحك بالتوقف عن التدخين على الاقل ٣ اشهر قبل اجراء طفل الانابيب لزياده فرص النجاح.,ent_merge_000057|ent_merge_000243|ent_merge_001145|ent_merge_001228|ent_merge_002089|ent_merge_000341|ent_merge_001454,men_merge_0000312|men_merge_0000313|men_merge_0000803|men_merge_0002276|men_merge_0003280|men_merge_0003281,ahd10k_04769|ahd10k_06860|ahd10k_04482|ahd10k_01065|ahd10k_05482,rel_seed_dbc0e87564024d2c|rel_seed_f2d3433878b8c734|rel_seed_62a8914e78421542,true,provisional_dataset_annotation,dataset_preannotation_v1,,PROVISIONAL DATASET-DERIVED LABELS; human confirmation required; original_dataset_row_verified=true; source_qa_id=ahd5k_03462; source_row_number=762491; source_category=حمل الأنابيب; method=exact entity phrases in held-out question/reference plus frozen provenance overlap; not eligible for gold metrics until status is annotated or adjudicated
evalv1_078,انا انثى العمر 31 نسبة tsh 0.008 ونسبة t3 و t4 طبيعيان ما هو التشخيص لحالتي ؟,tests_diagnosis,الاحتمالات كثيرة فمن الممكن ان يكون التشخيص زيادة افراز تحت سريرية او في مرحلة شفاء من التهاب صامت في الغدة وعلى كل الاحوال يجب عمل صورة نظائر مشعة ومتابعة فحص وظائف الغدة ومتابعة الاعراض السريرية لتاكيد التشخيص الصحيح وثم العلاج المناسب,ent_merge_000921|ent_merge_000059|ent_merge_000090|ent_merge_000092|ent_merge_000097|ent_merge_000296|ent_merge_000830|ent_merge_000429|ent_merge_001011|ent_merge_001018,men_merge_0001591|men_merge_0001701|men_merge_0001595|men_merge_0001770|men_merge_0001771|men_merge_0000972|men_merge_0000975|men_merge_0001709|men_merge_0001772|men_merge_0001773,ahd10k_00396|ahd10k_02730|ahd10k_02666|ahd5k_01517|ahd10k_07355,rel_seed_f3bc37fd673e52c9|rel_seed_5179f4233ef2a4ee,true,provisional_dataset_annotation,dataset_preannotation_v1,,PROVISIONAL DATASET-DERIVED LABELS; human confirmation required; original_dataset_row_verified=true; source_qa_id=ahd5k_01734; source_row_number=702249; source_category=أمراض الغدد الصماء; method=exact entity phrases in held-out question/reference plus frozen provenance overlap; not eligible for gold metrics until status is annotated or adjudicated
evalv1_079,هل يعد الزواج من الأقارب خطرا بمعنى الكلمة وفي كل الحالات؟,causes_safety,الزواج بين الاقارب ليس خطر في كل الحالات بكل معنى الكلمة لكن لا يُستحب الزواج لسهولة او لكثرة نسبة اللمراض الوراثية اذا وُجدت في نفس العالة فبزواج الاقارب يكون نسبة حدوثها عن الاولاد الذيبن هم نتيجة هذا الزواج عالية جدا ، لكن هذا ليس ممنوع ولا خطر اذا لم يكن هناك اي سبب,,,,,false,provisional_dataset_annotation,dataset_preannotation_v1,,PROVISIONAL DATASET-DERIVED LABELS; human confirmation required; original_dataset_row_verified=true; source_qa_id=ahd5k_01461; source_row_number=788637; source_category=الامراض الوراثية; method=exact entity phrases in held-out question/reference plus frozen provenance overlap; not eligible for gold metrics until status is annotated or adjudicated
evalv1_080,عندي طفلة رضيعة عمرها ٧ شهور شفت اليوم برازها أخضر داكن وقت الصبح و كانت بالليل كل شوي تبكي و ترجع تنام هل في شي خطير ؟,general_medical,السلام عليكم اخي الكريم ان البراز الاخضر ليس له اي مدلول طبي كبير فالبراز الاخضر له اسباب متعدده منها ادوار البرد المصاحب بالبلغم والرشح من الانسب كما انه دليل على بعض العدوى بارتفاع درجه الحراره او اي نوع من انواع اي عرض من اعراض البرد كالزكام والرشح والعطس والكحه او السعال فليس له اي مدلول طبي اخر,ent_merge_000593|ent_merge_000059|ent_merge_000630|ent_merge_000709|ent_merge_000822|ent_merge_001861|ent_merge_000628|ent_merge_000673|ent_merge_000857,men_merge_0001032|men_merge_0001440|men_merge_0001807|men_merge_0001967|men_merge_0001816|men_merge_0001817|men_merge_0001446|men_merge_0004177|men_merge_0004180|men_merge_0004181,ahd5k_00970|ahd10k_01925|ahd10k_01338|ahd10k_01781|ahd10k_08965,rel_seed_7b1129512edd0f0a|rel_seed_dc5160b584191f57|rel_seed_abc9f0f0dff99200|rel_seed_f221b15447fe509d|rel_seed_64d60c1ac77e9ab4|rel_seed_b718200c2cf8f81f|rel_seed_603e373db8b4fbd8|rel_seed_78d6f71f2d20de82|rel_seed_5069580587ec12ca|rel_seed_0554cd3bd6afce81,true,provisional_dataset_annotation,dataset_preannotation_v1,,PROVISIONAL DATASET-DERIVED LABELS; human confirmation required; original_dataset_row_verified=true; source_qa_id=ahd5k_00378; source_row_number=22132; source_category=أمراض الأطفال; method=exact entity phrases in held-out question/reference plus frozen provenance overlap; not eligible for gold metrics until status is annotated or adjudicated
evalv1_081,انا استعمل ريتان واستعمل معه شراب دكسون هل يجوز هذا ام لا؟,treatment,dexone عبارة عن ديكساميثازون من عائلة الكورتيزون. أما retane فهو عبارة عن أيزوتريتينوين يستخدم لعلاج حب الشباب . لا يوجد تفاعل دوائي بينهما و لكن يجب استشارة الطبيب عند تناولهما معا و اخباره بأي أثر جانبي قد يحدث أثناء تناول الأدوية لأن لكل منهما له أثاره الجانبية الكثيرة .,ent_merge_000691|ent_merge_001243|ent_merge_000318|ent_merge_000326|ent_merge_001463,men_merge_0003285|men_merge_0003276|men_merge_0003277|men_merge_0000070|men_merge_0000071,ahd10k_05482|ahd10k_03598,rel_seed_1783ebd0e47e2a1d|rel_seed_291ff57404e8d044|rel_seed_b4443ccc8abc0b37|rel_seed_369b09f2acd90618|rel_seed_6ba75bd25291463e,true,provisional_dataset_annotation,dataset_preannotation_v1,,PROVISIONAL DATASET-DERIVED LABELS; human confirmation required; original_dataset_row_verified=true; source_qa_id=ahd5k_02650; source_row_number=749962; source_category=علم السموم; method=exact entity phrases in held-out question/reference plus frozen provenance overlap; not eligible for gold metrics until status is annotated or adjudicated
evalv1_082,عاني من الم في المعدة واشعر بضيق في التنفس وبروده في الرجلين وبدوخه وقلة الشهيه؟ افيدون ا,symptoms,يجب مراجعة طبيب جهاز هضمي لعمل منظار وفحص البكتيريا الحلزونية قبل كل شيء لمعرفة السسب,ent_merge_000846|ent_merge_000847|ent_merge_001888|ent_merge_002226|ent_merge_001075,men_merge_0000523|men_merge_0001072|men_merge_0001060|men_merge_0003259|men_merge_0004453,ahd10k_06854|ahd5k_02292|ahd10k_03048|ahd10k_05062|ahd10k_09755,rel_seed_8de9e711c2dbf194|rel_seed_d432b095abdd4d72|rel_seed_2f64a0f513b60da5,true,provisional_dataset_annotation,dataset_preannotation_v1,,PROVISIONAL DATASET-DERIVED LABELS; human confirmation required; original_dataset_row_verified=true; source_qa_id=ahd5k_04508; source_row_number=787645; source_category=الامراض المعدية; method=exact entity phrases in held-out question/reference plus frozen provenance overlap; not eligible for gold metrics until status is annotated or adjudicated
evalv1_083,ماهي علامة سرطان الثدى في بدايته ؟ وهل كل ورم في الثدي يكون خبيث ؟ هل الفحص يكون عندى أى طبيب ؟ وشكرا,tests_diagnosis,ليس كل ورم في الثدي ورم خبيث، فهناك أورام حميدة أيضاً. يجب الفحص لدى اختصاصي جراحة عامة أو نسائية لسرطان الثدي العديد من الاعراض ، نذكر منها : - ورم أو تثخن في الثدي أو تحت الإبط - تغير في شكل ، حجم أو تدوير الثدي - وجود افرازات من الحلمة ( غير الحليب ) - تغير في لون أو ملمس الثدي - تغير في لون الحلمة أو بروزها أو انقلاب الحلمة أو تغير في جلد الحلمة ( طفح ) أو ألم في الحلمة راجعي سرطان الثدي فس القاموس.,ent_merge_000381|ent_merge_000568|ent_merge_002151|ent_merge_000604|ent_merge_001855|ent_merge_002063|ent_merge_000737,men_merge_0000187|men_merge_0000570|men_merge_0002832|men_merge_0005568|men_merge_0005625|men_merge_0002837,ahd10k_01809|ahd10k_02788|ahd5k_00690|ahd10k_00800|ahd5k_04033,rel_seed_d1eb4015e9104e65|rel_seed_64f507d133d5107f,true,provisional_dataset_annotation,dataset_preannotation_v1,,PROVISIONAL DATASET-DERIVED LABELS; human confirmation required; original_dataset_row_verified=true; source_qa_id=ahd5k_00890; source_row_number=780061; source_category=صحة المرأة; method=exact entity phrases in held-out question/reference plus frozen provenance overlap; not eligible for gold metrics until status is annotated or adjudicated
evalv1_084,سلام عليكو انا عوز اعرف اضرار الزنجبيل اى,causes_safety,الجرعه العاليه قد تسبب سرعة ضربات القلب--انخفاض الضغط -لا يعطى للمصابين بالمراره والسكري-يخفض السكر-يسبب عسرهضم احيانا لا يعطي مع القرنفل والحلبه قد يسبب تخثر--الجرعات القليله قليلة الضرر,ent_merge_001211|ent_merge_000820|ent_merge_000821|ent_merge_000010|ent_merge_000207|ent_merge_000178|ent_merge_000500|ent_merge_000140|ent_merge_000355|ent_merge_000505,men_merge_0004658|men_merge_0003511|men_merge_0003506|men_merge_0003902|men_merge_0004441|men_merge_0004442|men_merge_0004546|men_merge_0003903|men_merge_0003906|men_merge_0003904,ahd10k_07964|ahd10k_00694|ahd5k_04701|ahd5k_03223|ahd5k_04944,rel_seed_a0d26b768f70288f,true,provisional_dataset_annotation,dataset_preannotation_v1,,PROVISIONAL DATASET-DERIVED LABELS; human confirmation required; original_dataset_row_verified=true; source_qa_id=ahd5k_02050; source_row_number=509636; source_category=مطاعيم و لقاحات; method=exact entity phrases in held-out question/reference plus frozen provenance overlap; not eligible for gold metrics until status is annotated or adjudicated
evalv1_085,اللساني بيحرقني وعليه طبقه سميكه ولونه اصفر منذو خمس سنوات تروح وتيجي وانا تعبان ونفسي في حل,general_medical,"قد يحدث أحياناً هذا عند المدخنين وعند المهملين لصحتهم الفموية , الأفضل مراجعة الطبيب لفحص اللسان وإعطائك العلاج المناسب .",ent_merge_000891|ent_merge_001576|ent_merge_001749,men_merge_0004012,ahd10k_08792,rel_seed_842f4a63bcc1b9b0|rel_seed_904fd5ba46703e8d|rel_seed_a16b8f677db5fa76|rel_seed_0e9f7ea98b0739d1|rel_seed_09ccb9427fa82ddf|rel_seed_26a7ebdeedd00a94,true,provisional_dataset_annotation,dataset_preannotation_v1,,PROVISIONAL DATASET-DERIVED LABELS; human confirmation required; original_dataset_row_verified=true; source_qa_id=ahd5k_01905; source_row_number=254644; source_category=أمراض الفم; method=exact entity phrases in held-out question/reference plus frozen provenance overlap; not eligible for gold metrics until status is annotated or adjudicated
evalv1_086,كيفية علاج دوالى الرحم,treatment,لا علاج لها نكتفي بالمشي و تنشيط الدوره الدمويه و يمكن ان يساعد دواء اسمه دافلون و هو غير مثبت مدى فعاليته لذلك لا ينصح به,ent_merge_000124|ent_merge_000364|ent_merge_000367|ent_merge_001389|ent_merge_001256|ent_merge_001598|ent_merge_001599,men_merge_0000392|men_merge_0002438|men_merge_0004246|men_merge_0004247|men_merge_0000393|men_merge_0001437|men_merge_0002441|men_merge_0003047|men_merge_0003048,ahd10k_00907|ahd10k_05045|ahd5k_04697|ahd10k_03802|ahd10k_01635,rel_seed_7fdd45b4d4f11d07|rel_seed_a2b846018a0af456|rel_seed_b23e701b95052606|rel_seed_cb1ff2a69cfcbb8c|rel_seed_2331b9bbdc21e85a|rel_seed_621214519c4c5635|rel_seed_db87eb181b999d7f|rel_seed_9313e475a098a53b,true,provisional_dataset_annotation,dataset_preannotation_v1,,PROVISIONAL DATASET-DERIVED LABELS; human confirmation required; original_dataset_row_verified=true; source_qa_id=ahd5k_02941; source_row_number=724829; source_category=أمراض نسائية; method=exact entity phrases in held-out question/reference plus frozen provenance overlap; not eligible for gold metrics until status is annotated or adjudicated
evalv1_087,انا فتاه احب الجلوس مع اصدقائي في المدرسه كثرا وانا قريبه من طالبات الفصل ولكن لم استطع التكافؤ مع افراد عائلتي فعند الجلوس معهم اصمت ولا اتكلم وقط اسمع وارى...,symptoms,"قد يكون أمر عابر بسبب ضغط نفسي ما, لكن إن كان شعو دائم ينبغي معاودة أخصائي نفسية للكشف عن أي أعراض أخرى قد تكون موجودة وتشير إلة حالة اكتئاب أو اضطراب آخر ومن ثم سيضع لك خطة علاجية لتتخلصين منها بسهولة",ent_merge_000844|ent_merge_000033|ent_merge_000040,,,,false,provisional_dataset_annotation,dataset_preannotation_v1,,PROVISIONAL DATASET-DERIVED LABELS; human confirmation required; original_dataset_row_verified=true; source_qa_id=ahd5k_03187; source_row_number=755646; source_category=علم النفس; method=exact entity phrases in held-out question/reference plus frozen provenance overlap; not eligible for gold metrics until status is annotated or adjudicated
evalv1_088,لماذا كل ماانزلت داخل زوجتي تشعر بحرقان وكأنو جرح ونكب عليه ملح داخل الرحم,causes_safety,الاحتمال الاكبر هو وجود التهابات في المهبل على زوجتك مراجعة اختصاصي النسائيه والتوليد,ent_merge_000766|ent_merge_000772|ent_merge_000308|ent_merge_000059|ent_merge_000106|ent_merge_000975|ent_merge_002226,men_merge_0001411|men_merge_0001412|men_merge_0000122|men_merge_0001409|men_merge_0002022|men_merge_0002031|men_merge_0000120|men_merge_0002029|men_merge_0005725|men_merge_0005730,ahd10k_05459|ahd10k_09912|ahd5k_03407|ahd10k_06958|ahd10k_05259,rel_seed_3e5e943eceac6a80|rel_seed_3b13838cdae9051e|rel_seed_504a3613bb12e397,true,provisional_dataset_annotation,dataset_preannotation_v1,,PROVISIONAL DATASET-DERIVED LABELS; human confirmation required; original_dataset_row_verified=true; source_qa_id=ahd5k_04012; source_row_number=705033; source_category=الأمراض الجنسية; method=exact entity phrases in held-out question/reference plus frozen provenance overlap; not eligible for gold metrics until status is annotated or adjudicated
evalv1_089,هل استعمال حقنة menogon للرجال اللي عندهم نقص هرمونات دائمه ام ثلاث اشهر فقط,general_medical,السلام و عليكم اذا كان قصور في الغدة النخامية ( يعني معدل هرمونات الغدة النخامية Lh و Fsh مستواهم منخفض وكذلك انخفاض معدل التسترون ),ent_merge_000554|ent_merge_000691|ent_merge_001652|ent_merge_000429|ent_merge_000914|ent_merge_000916,men_merge_0002776|men_merge_0005070|men_merge_0003285|men_merge_0002875|men_merge_0002876|men_merge_0003284,ahd10k_05482|ahd10k_07690|ahd5k_04611|ahd10k_04694,rel_seed_f2d3433878b8c734|rel_seed_369b09f2acd90618|rel_seed_6ba75bd25291463e,true,provisional_dataset_annotation,dataset_preannotation_v1,,PROVISIONAL DATASET-DERIVED LABELS; human confirmation required; original_dataset_row_verified=true; source_qa_id=ahd5k_03094; source_row_number=611370; source_category=أمراض الغدد الصماء; method=exact entity phrases in held-out question/reference plus frozen provenance overlap; not eligible for gold metrics until status is annotated or adjudicated
evalv1_090,ما هو افضل علاج لأرتفاع ضغط الدم,treatment,"هذا يعتمد على عدة عوامل منها السبب ومدى تطور الحالة وعمر المريض وجنسه طبيعة استجابته على الدواء فلكل مريض ضواء يناسبه أكثر من غيره, وفي حالات الضغط الثانوي العلاج الأفضل يبدأ بإزالة السبب",ent_merge_000010,men_merge_0003523|men_merge_0003543|men_merge_0003551|men_merge_0003565|men_merge_0003571,ahd10k_02823|ahd10k_05624|ahd10k_06867|ahd10k_04728|ahd10k_07271,rel_seed_090fd117c4aa3cbf|rel_seed_7cb4b6c53ea374fc|rel_seed_558294826cc587ea|rel_seed_ce643b228db2e26d,true,provisional_dataset_annotation,dataset_preannotation_v1,,PROVISIONAL DATASET-DERIVED LABELS; human confirmation required; original_dataset_row_verified=true; source_qa_id=ahd5k_03313; source_row_number=750171; source_category=ارتفاع ضغط الدم; method=exact entity phrases in held-out question/reference plus frozen provenance overlap; not eligible for gold metrics until status is annotated or adjudicated
evalv1_091,ما سبب إحساسي المفاجئ بالحزن في بعض الأحيان؟علما ان هدا الحزن المفاجئ أحس به كل مرة في الشهر.؟ويكون هدا الحزن في أواخركل شهر؟,symptoms,شيىء طبيعي ان يشعر الانسان بالحزن ولكن ما دام يتكرر ولم تحدد الفتره الزمنيه للحزن اوتذكر اعراض اخرى قم باستشارة اخصائي.,,,,,false,provisional_dataset_annotation,dataset_preannotation_v1,,PROVISIONAL DATASET-DERIVED LABELS; human confirmation required; original_dataset_row_verified=true; source_qa_id=ahd5k_04173; source_row_number=754732; source_category=علم النفس; method=exact entity phrases in held-out question/reference plus frozen provenance overlap; not eligible for gold metrics until status is annotated or adjudicated
evalv1_092,هل ممكن تقسيم الحباية نصفين واخد كل نصف لوحده بدلا من اخد الحباية كلها مرة واحده لصعوبة بلعها بسبب انها كبيرة؟؟,causes_safety,الاصل لا يجب قسم الحبة الا اذا كان لها خط في المنتصف تدل على إمكانية القص . اما الاصل عدم قص اي حبة لانها قد تتأثر بحموضة المعدة و تغير خصائصها في الامتصاص. يمكنك التعود والمحاولة وشرب كمية ماء كبيرة بعد الحبة مباشر .,ent_merge_001913|ent_merge_000737|ent_merge_000010,,,,false,provisional_dataset_annotation,dataset_preannotation_v1,,PROVISIONAL DATASET-DERIVED LABELS; human confirmation required; original_dataset_row_verified=true; source_qa_id=ahd5k_04081; source_row_number=29772; source_category=علم الصيدلة; method=exact entity phrases in held-out question/reference plus frozen provenance overlap; not eligible for gold metrics until status is annotated or adjudicated
evalv1_093,هل تصدر من الدماغ وبالذات من الخلايا العصبية العريضة فى التلفيف اشعاعات نووية تنتقل الى خارج الجسم اريد تفسيرا لهذا الافتراض,general_medical,الجسم يبث إشعاعا كهرومغناطيسيا من كل أجزلئه وخاصة من الدماغ الجهاز الأكثر نشاطا في الجسم.وهذه الإشارات تنتقل في الجو ، وقذ يستقبلها البعض، ولكن هذه الأمور لم تخضع بعد لفحوصات كاملة أو قل لم نقرأ عنها الكثير، ربما المعلومان موجودة لدى الغرب في مراكز البحث.,ent_merge_000123|ent_merge_000939|ent_merge_000967|ent_merge_001051|ent_merge_001061,men_merge_0000193,ahd10k_05987,,true,provisional_dataset_annotation,dataset_preannotation_v1,,PROVISIONAL DATASET-DERIVED LABELS; human confirmation required; original_dataset_row_verified=true; source_qa_id=ahd5k_02888; source_row_number=805797; source_category=علم التشريح; method=exact entity phrases in held-out question/reference plus frozen provenance overlap; not eligible for gold metrics until status is annotated or adjudicated
evalv1_094,هل من مغيث.تبلغ امي من العمر٧٦ سنة تعاني من تشنجات في الركبتين مع ارتفاع الضغط في اوقات كثيرة ودون اسباب واضحة مع العلم انها تداوم منذ ٣٠ سنة على ادوية...,treatment,مادامت تتناول أدوية للقلب والضغط فمن الممكن أن تتضارب مع أدوية الروماتيزم ، ومريض القلب ينصح بعدم تناول أدوية الروماتيزم ولكن يمكن أن تتناول حبتين باراسيتامول وتدهن الركبة بمرهم ديب هيت ولون العلبة أحمر . وبالنسبة للسجود ننصحها بمثل هذا العمر - أن تصلي على كرسي لتفادي ثني الركب عند السجود وهذا مقبول شرعا,ent_merge_000010|ent_merge_000732|ent_merge_001131|ent_merge_001588|ent_merge_001279|ent_merge_000134|ent_merge_000357,men_merge_0003810|men_merge_0003811|men_merge_0004541|men_merge_0004959|men_merge_0004960|men_merge_0003812|men_merge_0003876|men_merge_0000677|men_merge_0003813|men_merge_0003814,ahd10k_02236|ahd5k_03624|ahd10k_01671|ahd5k_03423|ahd10k_04154,rel_seed_d116622676500efa|rel_seed_4399019cd86929c2|rel_seed_c44d55f0e1c2a93a|rel_seed_266b654d4e67431a|rel_seed_499324f099c118da|rel_seed_a7a8c678c54ab7e2,true,provisional_dataset_annotation,dataset_preannotation_v1,,PROVISIONAL DATASET-DERIVED LABELS; human confirmation required; original_dataset_row_verified=true; source_qa_id=ahd5k_03545; source_row_number=801219; source_category=صحة المسنين; method=exact entity phrases in held-out question/reference plus frozen provenance overlap; not eligible for gold metrics until status is annotated or adjudicated
evalv1_095,انا حامل بالشهر التاسع خلعت رضسين جنب بعض بالفك السفلي قبل ٤ ايام لاكن في الم غير محتمل بالفك و الأذن والعين والراس الدكتور كتبلي فقط بنادول إكسترا,symptoms,امن مسكن في حالتك هو البنادول يمكنك وضع كمادات ماء دافئ و المضمضة بمحلول ملح فاتر مع مراعاة المراجعه مع الطبيب للأطمأنان علي مكان الجرح,ent_merge_000117|ent_merge_000317|ent_merge_001557|ent_merge_000308|ent_merge_001593,men_merge_0002044|men_merge_0002265|men_merge_0002271|men_merge_0003652|men_merge_0005034|men_merge_0002267|men_merge_0002272,ahd10k_09702|ahd10k_00525|ahd10k_00721|ahd10k_01630|ahd5k_03870,rel_seed_0dd288e296021ca5|rel_seed_95ab013a07b298ff,true,provisional_dataset_annotation,dataset_preannotation_v1,,PROVISIONAL DATASET-DERIVED LABELS; human confirmation required; original_dataset_row_verified=true; source_qa_id=ahd5k_02338; source_row_number=31049; source_category=أمراض الأسنان; method=exact entity phrases in held-out question/reference plus frozen provenance overlap; not eligible for gold metrics until status is annotated or adjudicated
evalv1_096,ابنتي لا تقدر تبتلع الحليب إطلاقا وعندها ريفلاكس كيف اجعلها تتقبل الببروني والرضاعة الاصطناعيه ولكم جزيل الشكر,general_medical,ماهو عمر ابنتك ؟ ومن متي ما تقدر تبلع الحليب ؟ وكيف شخصتي الرفلكس ؟ عموما الرفلكس (Re flux) له علاج (Ranitidine),ent_merge_001207|ent_merge_002063,men_merge_0005871|men_merge_0002237|men_merge_0002615|men_merge_0002616|men_merge_0005521,ahd5k_00539|ahd10k_06758|ahd10k_08454|ahd10k_09419|ahd5k_01672,,true,provisional_dataset_annotation,dataset_preannotation_v1,,PROVISIONAL DATASET-DERIVED LABELS; human confirmation required; original_dataset_row_verified=true; source_qa_id=ahd5k_04561; source_row_number=467355; source_category=صحة الطفل; method=exact entity phrases in held-out question/reference plus frozen provenance overlap; not eligible for gold metrics until status is annotated or adjudicated
evalv1_097,ما_هو_علاج_قصر_القامة ?,treatment,اذا تعدى العمر الثامنة عشر فلا علاج لقصر القامة دوائيا مالم يكن هناك خللا هرمونيا . من الضروري مراجعة اخصائي غدد صماء وسكري وعمل صورة اشعة للاطراف السفلية لمعرفة هل ما زال مجال للنمو ام لا . يمكن علاج القصر من خلال عملية التطويل ضمن مواصفات معينة . يمكن الرجوع الى مقالة الكتور فريح ابو حسان بشأن عملية التطويل والتواصل معه بهذا الخصوص,ent_merge_000924|ent_merge_001012|ent_merge_002226|ent_merge_002089|ent_merge_001802|ent_merge_000691,,,,false,provisional_dataset_annotation,dataset_preannotation_v1,,PROVISIONAL DATASET-DERIVED LABELS; human confirmation required; original_dataset_row_verified=true; source_qa_id=ahd5k_02055; source_row_number=479710; source_category=جراحة العظام; method=exact entity phrases in held-out question/reference plus frozen provenance overlap; not eligible for gold metrics until status is annotated or adjudicated
evalv1_098,"حامل في الاسبوع التاسع وظهر في السونار كيسان حمل فارغان ولم يظهر نبض ولكن لايوجد نزيف ولم تنزل قطرت دم ولا اشعر بألم والوحام موجود ولكن اقل علما\""اني اسقطت مرتين...",symptoms,اذا لم يوجد نبض للجنين نتظر اسبوع واذا لم يظهر فهذا حمل فاشل نتمنى لكم كل التوفيق د.سليمان ضبيط مدير وحدة الاخصاب والوراثة اخصائي النسائية والتوليد مركز الخالدي الطبي,ent_merge_000942|ent_merge_001007|ent_merge_000117|ent_merge_000317|ent_merge_000887|ent_merge_001932,men_merge_0002193|men_merge_0002200|men_merge_0002650|men_merge_0002651|men_merge_0005840|men_merge_0005842|men_merge_0005845|men_merge_0005847|men_merge_0005855|men_merge_0005857,ahd5k_00760|ahd10k_00768|ahd10k_05989|ahd5k_00920|ahd5k_01130,rel_seed_a17067fad058eecf|rel_seed_d9d27393f8fab8f3|rel_seed_e32edfa9ecfbe740,true,provisional_dataset_annotation,dataset_preannotation_v1,,PROVISIONAL DATASET-DERIVED LABELS; human confirmation required; original_dataset_row_verified=true; source_qa_id=ahd5k_01031; source_row_number=780331; source_category=الحمل والولادة; method=exact entity phrases in held-out question/reference plus frozen provenance overlap; not eligible for gold metrics until status is annotated or adjudicated
evalv1_099,"ا والدى عنده ورم بالكبد واتشعب لبورة فى العمود الفقرى حجمها ١ سم فى ١,٥ سم وعملنا ١٠ جلسات اشعاع ذرى واخدناهم ٤ مكثفين وهل ممكن بعد الاشعاع ماخلص بفترة...",general_medical,للأسف لا أحد يستطيع أن يعطي أي ضمانات بعدم سوء الحالة أو إنتشار المرض في مكان آخر.,ent_merge_001171|ent_merge_000568|ent_merge_000824,men_merge_0003196|men_merge_0000704|men_merge_0000834|men_merge_0005568|men_merge_0005572,ahd10k_07885|ahd10k_06018|ahd10k_08047|ahd5k_00690|ahd5k_00990,,true,provisional_dataset_annotation,dataset_preannotation_v1,,PROVISIONAL DATASET-DERIVED LABELS; human confirmation required; original_dataset_row_verified=true; source_qa_id=ahd5k_02019; source_row_number=446008; source_category=الأورام الخبيثة والحميدة; method=exact entity phrases in held-out question/reference plus frozen provenance overlap; not eligible for gold metrics until status is annotated or adjudicated
evalv1_100,السلام عليكم ورحمة الله وبركاته يا دكتر انا العب قوى جري يوميا وقليل العب حديد لو استخدم عقاقير او ابر بناء جسم هل تاثر على الكبد وتسبب امراض اريد ابني...,treatment,"من الافضل الاعتماد على الغذاء الطبيعي والحصول على كمية من البروتينات الطبيعية من خلال الغذاء يحددها اخصائي التغذية وبالتنسيق مع الخبير الرياضي لاحتساب حاجتك منها , يمكنك بناء جسمك من خلال السباحة وكمال الاجسام وما تحصل عليه من خلال مدة طويلة وتدريب متواصل وليس في المناسبات يمكنه الثبات وليس الزوال بمجرد التوقف عن التدريب",ent_merge_001299|ent_merge_001377|ent_merge_001184|ent_merge_001229|ent_merge_001543|ent_merge_001213|ent_merge_002042,men_merge_0002872|men_merge_0000616|men_merge_0000617|men_merge_0005462|men_merge_0000618|men_merge_0000621|men_merge_0000619|men_merge_0000620,ahd10k_02724|ahd5k_01098|ahd10k_03104,rel_seed_e7b4f9ea5a524865|rel_seed_28d9dae0ac81fb5f|rel_seed_e75004872c1c57e3|rel_seed_cb5911d8d8cf6f4e|rel_seed_7442ee194e02fd59|rel_seed_89aa016598978f37|rel_seed_4426f85635c3d687,true,provisional_dataset_annotation,dataset_preannotation_v1,,PROVISIONAL DATASET-DERIVED LABELS; human confirmation required; original_dataset_row_verified=true; source_qa_id=ahd5k_03441; source_row_number=761663; source_category=علاج طبيعي; method=exact entity phrases in held-out question/reference plus frozen provenance overlap; not eligible for gold metrics until status is annotated or adjudicated
