query_id,query,subgraph_rank,rerank_score,max_hybrid_score,mean_top_hybrid_score,evidence_count,unique_qa_count,direct_edge_count,semantic_support,evidence_relevance,relation_weight,primary_intent_match,source_entity_id,source_name,source_type,graph_relation_type,target_entity_id,target_name,target_type,best_seed_entity_name,best_seed_source,rank_reason
trial_query_102,اعاني من حموضة وصعوبة في التنفس وصعوبة بلع والم في الجانب الايسر من الصدر مع تعب في الكتف اليسرى بعد ابذال مجهود فهل هذا خطر على القلب ام حموضة عادية,5,0.501166,0.583072,0.583072,1,1,1,0.387268,0.16,-0.2,False,ent_symptom_db012388d676,الكتف,Symptom,TREATED_BY,ent_treatment_c93941cf1d98,البروفين,Treatment,الكتف,detected_exact,has original/direct edge support
trial_query_102,اعاني من حموضة وصعوبة في التنفس وصعوبة بلع والم في الجانب الايسر من الصدر مع تعب في الكتف اليسرى بعد ابذال مجهود فهل هذا خطر على القلب ام حموضة عادية,6,0.331086,0.411072,0.411072,1,1,0,0.387268,0.16,-0.2,False,ent_treatment_c93941cf1d98,البروفين,Treatment,TREATS,ent_symptom_db012388d676,الكتف,Symptom,البروفين,semantic_qa_evidence,kept as lower-priority supporting graph edge
trial_query_103,ما هو ابسط علاج لمرض السكر بدون كيماويات؟,1,0.935862,0.796243,0.79291,3,3,3,0.614522,0.333333,1.0,True,ent_diseasecondition_380db6d92562,مرض السكري,DiseaseCondition,HAS_SYMPTOM,ent_symptom_724e59ded899,ضغط الدم,Symptom,مرض السكري,semantic_candidate,matches primary intent; 3 evidence rows; has original/direct edge support; strong semantic support; evidence overlaps query terms; 3 distinct QA sources
trial_query_103,ما هو ابسط علاج لمرض السكر بدون كيماويات؟,2,0.775002,0.732243,0.729743,2,2,0,0.614522,0.333333,1.0,True,ent_symptom_724e59ded899,ضغط الدم,Symptom,SYMPTOM_OF,ent_diseasecondition_380db6d92562,مرض السكري,DiseaseCondition,ضغط الدم,semantic_qa_evidence,matches primary intent; 2 evidence rows; strong semantic support; evidence overlaps query terms; 2 distinct QA sources
trial_query_103,ما هو ابسط علاج لمرض السكر بدون كيماويات؟,3,0.472189,0.517743,0.517743,1,1,1,0.614522,0.416667,-0.2,False,ent_diseasecondition_380db6d92562,مرض السكري,DiseaseCondition,DIAGNOSED_BY,ent_test_dd68aa784555,تحاليل مخبرية,Test,مرض السكري,semantic_candidate,has original/direct edge support; strong semantic support; evidence overlaps query terms
trial_query_103,ما هو ابسط علاج لمرض السكر بدون كيماويات؟,4,0.413367,0.432344,0.432344,1,1,1,0.282031,0.333333,-0.2,False,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,DIAGNOSED_BY,ent_test_dd68aa784555,تحاليل مخبرية,Test,التهاب,semantic_qa_evidence,has original/direct edge support; evidence overlaps query terms
trial_query_103,ما هو ابسط علاج لمرض السكر بدون كيماويات؟,5,0.371229,0.453743,0.453743,1,1,0,0.614522,0.416667,-0.2,False,ent_test_dd68aa784555,تحاليل مخبرية,Test,DIAGNOSES,ent_diseasecondition_380db6d92562,مرض السكري,DiseaseCondition,تحاليل مخبرية,semantic_qa_evidence,strong semantic support; evidence overlaps query terms
trial_query_103,ما هو ابسط علاج لمرض السكر بدون كيماويات؟,6,0.327767,0.392344,0.392344,1,1,0,0.282031,0.333333,-0.2,False,ent_test_dd68aa784555,تحاليل مخبرية,Test,DIAGNOSES,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,تحاليل مخبرية,semantic_qa_evidence,evidence overlaps query terms
trial_query_104,انا عملت جراحة فى القلب وتم تغير الصمام المترالى بصمام ميكانيكى صناعى وباخد دواء واريفان ( لسيولة الدم ) 8 ملجرام ومصاب بالانفلوانزا ماالعلاج المناسب,1,0.456144,0.4192,0.418,2,2,2,0.121666,0.16,-0.2,False,ent_diseasecondition_db17a406c72e,ارتفاع ضغط الدم,DiseaseCondition,HAS_SYMPTOM,ent_symptom_1f6a3892391d,خفقان القلب,Symptom,ارتفاع ضغط الدم,semantic_qa_evidence,2 evidence rows; has original/direct edge support; 2 distinct QA sources
trial_query_104,انا عملت جراحة فى القلب وتم تغير الصمام المترالى بصمام ميكانيكى صناعى وباخد دواء واريفان ( لسيولة الدم ) 8 ملجرام ومصاب بالانفلوانزا ماالعلاج المناسب,2,0.392064,0.4126,0.4126,1,1,1,0.121666,0.16,-0.2,False,ent_diseasecondition_db17a406c72e,ارتفاع ضغط الدم,DiseaseCondition,HAS_SYMPTOM,ent_symptom_7b839cc80688,ضيق تنفس,Symptom,ارتفاع ضغط الدم,semantic_qa_evidence,has original/direct edge support
trial_query_104,انا عملت جراحة فى القلب وتم تغير الصمام المترالى بصمام ميكانيكى صناعى وباخد دواء واريفان ( لسيولة الدم ) 8 ملجرام ومصاب بالانفلوانزا ماالعلاج المناسب,3,0.385728,0.4027,0.4027,1,1,1,0.121666,0.16,-0.2,False,ent_diseasecondition_db17a406c72e,ارتفاع ضغط الدم,DiseaseCondition,HAS_SYMPTOM,ent_symptom_850b2a35c32d,دوخة,Symptom,ارتفاع ضغط الدم,semantic_qa_evidence,has original/direct edge support
trial_query_104,انا عملت جراحة فى القلب وتم تغير الصمام المترالى بصمام ميكانيكى صناعى وباخد دواء واريفان ( لسيولة الدم ) 8 ملجرام ومصاب بالانفلوانزا ماالعلاج المناسب,4,0.380759,0.398061,0.398061,1,1,1,0.103011,0.12,-0.2,False,ent_diseasecondition_380db6d92562,مرض السكري,DiseaseCondition,HAS_SYMPTOM,ent_symptom_724e59ded899,ضغط الدم,Symptom,مرض السكري,semantic_qa_evidence,has original/direct edge support
trial_query_104,انا عملت جراحة فى القلب وتم تغير الصمام المترالى بصمام ميكانيكى صناعى وباخد دواء واريفان ( لسيولة الدم ) 8 ملجرام ومصاب بالانفلوانزا ماالعلاج المناسب,5,0.370544,0.3792,0.378,2,2,0,0.121666,0.16,-0.2,False,ent_symptom_1f6a3892391d,خفقان القلب,Symptom,SYMPTOM_OF,ent_diseasecondition_db17a406c72e,ارتفاع ضغط الدم,DiseaseCondition,خفقان القلب,semantic_qa_evidence,2 evidence rows; 2 distinct QA sources
trial_query_104,انا عملت جراحة فى القلب وتم تغير الصمام المترالى بصمام ميكانيكى صناعى وباخد دواء واريفان ( لسيولة الدم ) 8 ملجرام ومصاب بالانفلوانزا ماالعلاج المناسب,6,0.306464,0.3726,0.3726,1,1,0,0.121666,0.16,-0.2,False,ent_symptom_7b839cc80688,ضيق تنفس,Symptom,SYMPTOM_OF,ent_diseasecondition_db17a406c72e,ارتفاع ضغط الدم,DiseaseCondition,ضيق تنفس,semantic_qa_evidence,kept as lower-priority supporting graph edge
trial_query_104,انا عملت جراحة فى القلب وتم تغير الصمام المترالى بصمام ميكانيكى صناعى وباخد دواء واريفان ( لسيولة الدم ) 8 ملجرام ومصاب بالانفلوانزا ماالعلاج المناسب,7,0.300128,0.3627,0.3627,1,1,0,0.121666,0.16,-0.2,False,ent_symptom_850b2a35c32d,دوخة,Symptom,SYMPTOM_OF,ent_diseasecondition_db17a406c72e,ارتفاع ضغط الدم,DiseaseCondition,دوخة,semantic_qa_evidence,kept as lower-priority supporting graph edge
trial_query_104,انا عملت جراحة فى القلب وتم تغير الصمام المترالى بصمام ميكانيكى صناعى وباخد دواء واريفان ( لسيولة الدم ) 8 ملجرام ومصاب بالانفلوانزا ماالعلاج المناسب,8,0.295159,0.358061,0.358061,1,1,0,0.103011,0.12,-0.2,False,ent_symptom_724e59ded899,ضغط الدم,Symptom,SYMPTOM_OF,ent_diseasecondition_380db6d92562,مرض السكري,DiseaseCondition,ضغط الدم,semantic_qa_evidence,kept as lower-priority supporting graph edge
trial_query_105,هل حبوب كريستور(rousovastatin) تؤثر على عضلة القلب ؟,1,0.774283,0.72197,0.72197,1,1,1,0.140028,0.444444,1.0,True,ent_diseasecondition_9719230327a2,فقر الدم,DiseaseCondition,HAS_SYMPTOM,ent_symptom_c81532a33515,الم المعدجة,Symptom,فقر الدم,semantic_qa_evidence,matches primary intent; has original/direct edge support; evidence overlaps query terms
trial_query_105,هل حبوب كريستور(rousovastatin) تؤثر على عضلة القلب ؟,2,0.774283,0.72197,0.72197,1,1,1,0.140028,0.444444,1.0,True,ent_diseasecondition_9719230327a2,فقر الدم,DiseaseCondition,HAS_SYMPTOM,ent_symptom_c48c0df96785,فقدان الشهيه,Symptom,فقر الدم,semantic_qa_evidence,matches primary intent; has original/direct edge support; evidence overlaps query terms
trial_query_105,هل حبوب كريستور(rousovastatin) تؤثر على عضلة القلب ؟,3,0.411345,0.446546,0.446546,1,1,1,0.126491,0.111111,-0.2,False,supp_ent_measurement_bp,ضغط الدم,Measurement,HAS_NORMAL_RANGE,supp_ent_range_bp,140-80 إذا لا توجد أمراض مصاحبة,Range,ضغط الدم,semantic_qa_evidence,has original/direct edge support
trial_query_105,هل حبوب كريستور(rousovastatin) تؤثر على عضلة القلب ؟,4,0.411345,0.446546,0.446546,1,1,1,0.126491,0.111111,-0.2,False,supp_ent_measurement_hr,نبض القلب,Measurement,HAS_NORMAL_RANGE,supp_ent_range_hr,65-85 تقريبا وقد يقبل أقل أو أكثر,Range,نبض القلب,semantic_qa_evidence,has original/direct edge support
trial_query_105,هل حبوب كريستور(rousovastatin) تؤثر على عضلة القلب ؟,5,0.326683,0.38197,0.38197,1,1,0,0.140028,0.444444,-0.2,False,ent_symptom_c81532a33515,الم المعدجة,Symptom,SYMPTOM_OF,ent_diseasecondition_9719230327a2,فقر الدم,DiseaseCondition,الم المعدجة,semantic_qa_evidence,evidence overlaps query terms
trial_query_105,هل حبوب كريستور(rousovastatin) تؤثر على عضلة القلب ؟,6,0.326683,0.38197,0.38197,1,1,0,0.140028,0.444444,-0.2,False,ent_symptom_c48c0df96785,فقدان الشهيه,Symptom,SYMPTOM_OF,ent_diseasecondition_9719230327a2,فقر الدم,DiseaseCondition,فقدان الشهيه,semantic_qa_evidence,evidence overlaps query terms
trial_query_106,هل يوجد أعشاب طبية تساعد على الشفاء من حالة الاكتئاب و الشعور بالخوف ، علما بأنه يوجد لدي فقر دم (انيميا الفول ) و يتجدث حالات الاكتئاب هذه عند تناول...,1,0.852319,0.766981,0.761834,2,2,2,0.330873,0.241379,1.0,True,ent_diseasecondition_9719230327a2,فقر الدم,DiseaseCondition,DIAGNOSED_BY,ent_test_dd68aa784555,تحاليل مخبرية,Test,فقر الدم,semantic_candidate,matches primary intent; 2 evidence rows; has original/direct edge support; 2 distinct QA sources
trial_query_106,هل يوجد أعشاب طبية تساعد على الشفاء من حالة الاكتئاب و الشعور بالخوف ، علما بأنه يوجد لدي فقر دم (انيميا الفول ) و يتجدث حالات الاكتئاب هذه عند تناول...,2,0.837204,0.750481,0.750481,2,2,2,0.330873,0.137931,1.0,True,ent_diseasecondition_9719230327a2,فقر الدم,DiseaseCondition,HAS_SYMPTOM,ent_symptom_c81532a33515,الم المعدجة,Symptom,فقر الدم,semantic_candidate,matches primary intent; 2 evidence rows; has original/direct edge support; 2 distinct QA sources
trial_query_106,هل يوجد أعشاب طبية تساعد على الشفاء من حالة الاكتئاب و الشعور بالخوف ، علما بأنه يوجد لدي فقر دم (انيميا الفول ) و يتجدث حالات الاكتئاب هذه عند تناول...,3,0.786349,0.756688,0.756688,1,1,1,0.330873,0.241379,1.0,True,ent_diseasecondition_9719230327a2,فقر الدم,DiseaseCondition,DIAGNOSED_BY,ent_test_8dfa1780f518,فحص تحاليل مخبرية,Test,فقر الدم,semantic_candidate,matches primary intent; has original/direct edge support
trial_query_106,هل يوجد أعشاب طبية تساعد على الشفاء من حالة الاكتئاب و الشعور بالخوف ، علما بأنه يوجد لدي فقر دم (انيميا الفول ) و يتجدث حالات الاكتئاب هذه عند تناول...,4,0.786349,0.756688,0.756688,1,1,1,0.330873,0.241379,1.0,True,ent_diseasecondition_9719230327a2,فقر الدم,DiseaseCondition,HAS_SYMPTOM,ent_symptom_d48190970b2d,تنميل,Symptom,فقر الدم,semantic_candidate,matches primary intent; has original/direct edge support
trial_query_106,هل يوجد أعشاب طبية تساعد على الشفاء من حالة الاكتئاب و الشعور بالخوف ، علما بأنه يوجد لدي فقر دم (انيميا الفول ) و يتجدث حالات الاكتئاب هذه عند تناول...,5,0.777204,0.750481,0.750481,1,1,1,0.330873,0.137931,1.0,True,ent_diseasecondition_9719230327a2,فقر الدم,DiseaseCondition,HAS_SYMPTOM,ent_symptom_c48c0df96785,فقدان الشهيه,Symptom,فقر الدم,semantic_candidate,matches primary intent; has original/direct edge support
trial_query_106,هل يوجد أعشاب طبية تساعد على الشفاء من حالة الاكتئاب و الشعور بالخوف ، علما بأنه يوجد لدي فقر دم (انيميا الفول ) و يتجدث حالات الاكتئاب هذه عند تناول...,6,0.492923,0.561141,0.561141,1,1,1,0.254078,0.275862,-0.2,False,focus_ent_anemia,فقر الدم,DiseaseCondition,MANAGED_BY,focus_ent_iron_rich_foods,أغذية غنية بالحديد والفولات وفيتامين ب12,DietaryRecommendation,فقر الدم,family_equivalent,has original/direct edge support; evidence overlaps query terms
trial_query_106,هل يوجد أعشاب طبية تساعد على الشفاء من حالة الاكتئاب و الشعور بالخوف ، علما بأنه يوجد لدي فقر دم (انيميا الفول ) و يتجدث حالات الاكتئاب هذه عند تناول...,7,0.323389,0.392688,0.392688,1,1,0,0.330873,0.241379,-0.2,False,ent_test_dd68aa784555,تحاليل مخبرية,Test,DIAGNOSES,ent_diseasecondition_9719230327a2,فقر الدم,DiseaseCondition,تحاليل مخبرية,semantic_qa_evidence,kept as lower-priority supporting graph edge
trial_query_107,"انا عندى 16 سنة وعندي ارتخاء بالصمام الميترالى والاعراض اللى عندي دوخة لما أقف و بتعب من أقل مجهود , وعند الاستيقاظ هناك ضيق بالتنفس,والدكتورظكاتبلى اندرال 20 جم بس مش...",1,0.771779,0.745456,0.745456,1,1,1,0.428594,0.09375,1.0,True,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,HAS_SYMPTOM,ent_symptom_28acc791e82d,تعب,Symptom,التهاب,semantic_qa_evidence,matches primary intent; has original/direct edge support
trial_query_107,"انا عندى 16 سنة وعندي ارتخاء بالصمام الميترالى والاعراض اللى عندي دوخة لما أقف و بتعب من أقل مجهود , وعند الاستيقاظ هناك ضيق بالتنفس,والدكتورظكاتبلى اندرال 20 جم بس مش...",2,0.770659,0.837456,0.837456,1,1,0,0.428594,0.09375,1.0,True,ent_symptom_28acc791e82d,تعب,Symptom,SYMPTOM_OF,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,تعب,detected_exact,matches primary intent
trial_query_107,"انا عندى 16 سنة وعندي ارتخاء بالصمام الميترالى والاعراض اللى عندي دوخة لما أقف و بتعب من أقل مجهود , وعند الاستيقاظ هناك ضيق بالتنفس,والدكتورظكاتبلى اندرال 20 جم بس مش...",3,0.769951,0.737717,0.737717,1,1,1,0.277849,0.15625,1.0,True,ent_diseasecondition_db17a406c72e,ارتفاع ضغط الدم,DiseaseCondition,HAS_SYMPTOM,ent_symptom_1f6a3892391d,خفقان القلب,Symptom,ارتفاع ضغط الدم,semantic_qa_evidence,matches primary intent; has original/direct edge support
trial_query_107,"انا عندى 16 سنة وعندي ارتخاء بالصمام الميترالى والاعراض اللى عندي دوخة لما أقف و بتعب من أقل مجهود , وعند الاستيقاظ هناك ضيق بالتنفس,والدكتورظكاتبلى اندرال 20 جم بس مش...",4,0.76804,0.73473,0.73473,1,1,1,0.390456,0.15625,1.0,True,ent_diseasecondition_db17a406c72e,ارتفاع ضغط الدم,DiseaseCondition,HAS_SYMPTOM,ent_symptom_850b2a35c32d,دوخة,Symptom,ارتفاع ضغط الدم,semantic_qa_evidence,matches primary intent; has original/direct edge support
trial_query_107,"انا عندى 16 سنة وعندي ارتخاء بالصمام الميترالى والاعراض اللى عندي دوخة لما أقف و بتعب من أقل مجهود , وعند الاستيقاظ هناك ضيق بالتنفس,والدكتورظكاتبلى اندرال 20 جم بس مش...",5,0.76692,0.82673,0.82673,1,1,0,0.390456,0.15625,1.0,True,ent_symptom_850b2a35c32d,دوخة,Symptom,SYMPTOM_OF,ent_diseasecondition_db17a406c72e,ارتفاع ضغط الدم,DiseaseCondition,دوخة,detected_exact,matches primary intent
trial_query_107,"انا عندى 16 سنة وعندي ارتخاء بالصمام الميترالى والاعراض اللى عندي دوخة لما أقف و بتعب من أقل مجهود , وعند الاستيقاظ هناك ضيق بالتنفس,والدكتورظكاتبلى اندرال 20 جم بس مش...",6,0.765727,0.731117,0.731117,1,1,1,0.277849,0.15625,1.0,True,ent_diseasecondition_db17a406c72e,ارتفاع ضغط الدم,DiseaseCondition,HAS_SYMPTOM,ent_symptom_7b839cc80688,ضيق تنفس,Symptom,ارتفاع ضغط الدم,semantic_qa_evidence,matches primary intent; has original/direct edge support
trial_query_107,"انا عندى 16 سنة وعندي ارتخاء بالصمام الميترالى والاعراض اللى عندي دوخة لما أقف و بتعب من أقل مجهود , وعند الاستيقاظ هناك ضيق بالتنفس,والدكتورظكاتبلى اندرال 20 جم بس مش...",7,0.758073,0.726481,0.726481,1,1,1,0.258594,0.0625,1.0,True,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,HAS_SYMPTOM,ent_symptom_7b839cc80688,ضيق تنفس,Symptom,التهاب,semantic_qa_evidence,matches primary intent; has original/direct edge support
trial_query_107,"انا عندى 16 سنة وعندي ارتخاء بالصمام الميترالى والاعراض اللى عندي دوخة لما أقف و بتعب من أقل مجهود , وعند الاستيقاظ هناك ضيق بالتنفس,والدكتورظكاتبلى اندرال 20 جم بس مش...",8,0.684351,0.697717,0.697717,1,1,0,0.277849,0.15625,1.0,True,ent_symptom_1f6a3892391d,خفقان القلب,Symptom,SYMPTOM_OF,ent_diseasecondition_db17a406c72e,ارتفاع ضغط الدم,DiseaseCondition,خفقان القلب,semantic_qa_evidence,matches primary intent
trial_query_108,هل هناك اسباب للحساسية من الباراسيتمول وما الاغذية التى امتنع عنها وما هى الاغذية التى ااكلها,1,0.963166,0.930112,0.912562,2,2,2,0.604264,0.4,1.0,True,ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,HAS_SYMPTOM,ent_symptom_f4cf885a0447,سعال,Symptom,حساسية,detected_exact,matches primary intent; 2 evidence rows; has original/direct edge support; strong semantic support; evidence overlaps query terms; 2 distinct QA sources
trial_query_108,هل هناك اسباب للحساسية من الباراسيتمول وما الاغذية التى امتنع عنها وما هى الاغذية التى ااكلها,2,0.951844,0.915512,0.909262,2,2,2,0.604264,0.333333,1.0,True,ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,HAS_SYMPTOM,ent_symptom_7b839cc80688,ضيق تنفس,Symptom,حساسية,detected_exact,matches primary intent; 2 evidence rows; has original/direct edge support; strong semantic support; evidence overlaps query terms; 2 distinct QA sources
trial_query_108,هل هناك اسباب للحساسية من الباراسيتمول وما الاغذية التى امتنع عنها وما هى الاغذية التى ااكلها,3,0.901048,0.923512,0.923512,1,1,1,0.604264,0.4,1.0,True,ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,HAS_SYMPTOM,ent_symptom_dc2c7333a505,بلغم,Symptom,حساسية,detected_exact,matches primary intent; has original/direct edge support; strong semantic support; evidence overlaps query terms
trial_query_108,هل هناك اسباب للحساسية من الباراسيتمول وما الاغذية التى امتنع عنها وما هى الاغذية التى ااكلها,4,0.877474,0.907512,0.907512,1,1,1,0.604264,0.133333,1.0,True,ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,HAS_SYMPTOM,ent_symptom_66c2e60e8e52,نشفان,Symptom,حساسية,detected_exact,matches primary intent; has original/direct edge support; strong semantic support
trial_query_108,هل هناك اسباب للحساسية من الباراسيتمول وما الاغذية التى امتنع عنها وما هى الاغذية التى ااكلها,5,0.843151,0.848674,0.848674,1,1,1,0.385613,0.2,1.0,True,ent_diseasecondition_250910ab0701,حساسية الصدر,DiseaseCondition,HAS_SYMPTOM,ent_symptom_f4cf885a0447,سعال,Symptom,حساسية الصدر,detected_alias,matches primary intent; has original/direct edge support
trial_query_108,هل هناك اسباب للحساسية من الباراسيتمول وما الاغذية التى امتنع عنها وما هى الاغذية التى ااكلها,6,0.800413,0.76627,0.76627,1,1,1,0.366418,0.4,1.0,True,ent_diseasecondition_1c50bd11c45a,ربو,DiseaseCondition,HAS_SYMPTOM,ent_symptom_f4cf885a0447,سعال,Symptom,ربو,semantic_qa_evidence,matches primary intent; has original/direct edge support; evidence overlaps query terms
trial_query_108,هل هناك اسباب للحساسية من الباراسيتمول وما الاغذية التى امتنع عنها وما هى الاغذية التى ااكلها,7,0.798301,0.76297,0.76297,1,1,1,0.366418,0.4,1.0,True,ent_diseasecondition_1c50bd11c45a,ربو,DiseaseCondition,HAS_SYMPTOM,ent_symptom_dc2c7333a505,بلغم,Symptom,ربو,semantic_qa_evidence,matches primary intent; has original/direct edge support; evidence overlaps query terms
trial_query_108,هل هناك اسباب للحساسية من الباراسيتمول وما الاغذية التى امتنع عنها وما هى الاغذية التى ااكلها,8,0.794077,0.75637,0.75637,1,1,1,0.366418,0.4,1.0,True,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,HAS_SYMPTOM,ent_symptom_f4cf885a0447,سعال,Symptom,التهاب,semantic_qa_evidence,matches primary intent; has original/direct edge support; evidence overlaps query terms
trial_query_109,كان لدي ارتفاع بسيط في الصفائح ٤٦١ وعندما ولدت بعد ٥٠ يوم التحليل طلع ٦٧٩ واشكو من عدم اكتمال النفس في بعض الاوقات وقال لي الطبيب لديك التهاب في الصدر...,1,0.505269,0.555791,0.555791,1,1,1,0.211798,0.03125,0.4,False,ent_symptom_b754f1a1e5a8,صداع,Symptom,INVESTIGATED_BY,ent_test_e668861db259,الصور الشعاعية,Test,صداع,semantic_qa_evidence,has original/direct edge support
trial_query_109,كان لدي ارتفاع بسيط في الصفائح ٤٦١ وعندما ولدت بعد ٥٠ يوم التحليل طلع ٦٧٩ واشكو من عدم اكتمال النفس في بعض الاوقات وقال لي الطبيب لديك التهاب في الصدر...,2,0.419669,0.515791,0.515791,1,1,0,0.211798,0.03125,0.4,False,ent_test_e668861db259,الصور الشعاعية,Test,INVESTIGATES,ent_symptom_b754f1a1e5a8,صداع,Symptom,الصور الشعاعية,semantic_qa_evidence,kept as lower-priority supporting graph edge
trial_query_109,كان لدي ارتفاع بسيط في الصفائح ٤٦١ وعندما ولدت بعد ٥٠ يوم التحليل طلع ٦٧٩ واشكو من عدم اكتمال النفس في بعض الاوقات وقال لي الطبيب لديك التهاب في الصدر...,3,0.418874,0.452342,0.452342,1,1,1,0.3841,0.1875,-0.2,False,ent_diseasecondition_6fc3f18427fb,الصدمة الكهربائية,DiseaseCondition,TREATED_BY,ent_treatment_450cbdcb87da,الطبيب,Treatment,الصدمة الكهربائية,semantic_qa_evidence,has original/direct edge support
trial_query_109,كان لدي ارتفاع بسيط في الصفائح ٤٦١ وعندما ولدت بعد ٥٠ يوم التحليل طلع ٦٧٩ واشكو من عدم اكتمال النفس في بعض الاوقات وقال لي الطبيب لديك التهاب في الصدر...,4,0.418874,0.452342,0.452342,1,1,1,0.3841,0.1875,-0.2,False,ent_diseasecondition_5dcc30c3edc8,الحروق,DiseaseCondition,TREATED_BY,ent_treatment_450cbdcb87da,الطبيب,Treatment,الحروق,semantic_qa_evidence,has original/direct edge support
trial_query_109,كان لدي ارتفاع بسيط في الصفائح ٤٦١ وعندما ولدت بعد ٥٠ يوم التحليل طلع ٦٧٩ واشكو من عدم اكتمال النفس في بعض الاوقات وقال لي الطبيب لديك التهاب في الصدر...,5,0.417754,0.544342,0.544342,1,1,0,0.3841,0.1875,-0.2,False,ent_treatment_450cbdcb87da,الطبيب,Treatment,TREATS,ent_diseasecondition_6fc3f18427fb,الصدمة الكهربائية,DiseaseCondition,الطبيب,detected_exact,kept as lower-priority supporting graph edge
trial_query_109,كان لدي ارتفاع بسيط في الصفائح ٤٦١ وعندما ولدت بعد ٥٠ يوم التحليل طلع ٦٧٩ واشكو من عدم اكتمال النفس في بعض الاوقات وقال لي الطبيب لديك التهاب في الصدر...,6,0.417754,0.544342,0.544342,1,1,0,0.3841,0.1875,-0.2,False,ent_treatment_450cbdcb87da,الطبيب,Treatment,TREATS,ent_diseasecondition_5dcc30c3edc8,الحروق,DiseaseCondition,الطبيب,detected_exact,kept as lower-priority supporting graph edge
trial_query_109,كان لدي ارتفاع بسيط في الصفائح ٤٦١ وعندما ولدت بعد ٥٠ يوم التحليل طلع ٦٧٩ واشكو من عدم اكتمال النفس في بعض الاوقات وقال لي الطبيب لديك التهاب في الصدر...,7,0.399261,0.429021,0.429021,1,1,1,0.236637,0.09375,-0.2,False,ent_diseasecondition_00247d3d5c80,الصداع التوتري,DiseaseCondition,HAS_SYMPTOM,ent_symptom_b754f1a1e5a8,صداع,Symptom,الصداع التوتري,semantic_qa_evidence,has original/direct edge support
trial_query_109,كان لدي ارتفاع بسيط في الصفائح ٤٦١ وعندما ولدت بعد ٥٠ يوم التحليل طلع ٦٧٩ واشكو من عدم اكتمال النفس في بعض الاوقات وقال لي الطبيب لديك التهاب في الصدر...,8,0.313661,0.389021,0.389021,1,1,0,0.236637,0.09375,-0.2,False,ent_symptom_b754f1a1e5a8,صداع,Symptom,SYMPTOM_OF,ent_diseasecondition_00247d3d5c80,الصداع التوتري,DiseaseCondition,صداع,semantic_qa_evidence,kept as lower-priority supporting graph edge
trial_query_110,عمري 18 سنة وأنا أعاني من صغر الثدي هل يوجد أي حل لتكبيره دون جراحة?,1,0.401988,0.414564,0.414564,1,1,1,0.13387,0.333333,-0.2,False,ent_diseasecondition_28abf8165f28,بيلة الميوغلوبين,DiseaseCondition,TREATED_BY,ent_treatment_b7e7fb09dd09,السوائل,Treatment,بيلة الميوغلوبين,semantic_qa_evidence,has original/direct edge support; evidence overlaps query terms
trial_query_110,عمري 18 سنة وأنا أعاني من صغر الثدي هل يوجد أي حل لتكبيره دون جراحة?,2,0.40146,0.41374,0.41374,1,1,1,0.127,0.333333,-0.2,False,ent_diseasecondition_5fea51591b68,نقص بحجم الثدي,DiseaseCondition,TREATED_BY,ent_treatment_57825f7a3418,مراجعة اخصائية النسائية,Treatment,نقص بحجم الثدي,semantic_qa_evidence,has original/direct edge support; evidence overlaps query terms
trial_query_110,عمري 18 سنة وأنا أعاني من صغر الثدي هل يوجد أي حل لتكبيره دون جراحة?,3,0.40146,0.41374,0.41374,1,1,1,0.127,0.333333,-0.2,False,ent_diseasecondition_5fea51591b68,نقص بحجم الثدي,DiseaseCondition,DIAGNOSED_BY,ent_test_ce6fcb80c1fe,فحص سريري,Test,نقص بحجم الثدي,semantic_qa_evidence,has original/direct edge support; evidence overlaps query terms
trial_query_110,عمري 18 سنة وأنا أعاني من صغر الثدي هل يوجد أي حل لتكبيره دون جراحة?,4,0.397318,0.412476,0.412476,1,1,1,0.149801,0.266667,-0.2,False,ent_diseasecondition_7754d34e2c52,شيب,DiseaseCondition,TREATED_BY,ent_treatment_48712ae621b5,خلطة الريحان و الروزماري,Treatment,شيب,semantic_qa_evidence,has original/direct edge support; evidence overlaps query terms
trial_query_110,عمري 18 سنة وأنا أعاني من صغر الثدي هل يوجد أي حل لتكبيره دون جراحة?,5,0.396585,0.41133,0.41133,1,1,1,0.140248,0.266667,-0.2,False,ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,DIAGNOSED_BY,ent_test_433492431144,تحليل الحساسية,Test,حساسية,semantic_qa_evidence,has original/direct edge support; evidence overlaps query terms
