query_id,query,hybrid_score,relation_confidence,seed_score,relation_weight,semantic_support,direction_bonus,evidence_relevance,seed_entity_id,seed_entity_name,seed_source,expansion_source,edge_id,original_relation_id,edge_direction,graph_relation_type,source_entity_id,source_name,source_type,target_entity_id,target_name,target_type,qa_id,evidence,reason
trial_query_116,ماهي أضرارشجرة القات وماهي منافعها إذا لها فوائد وهل صحيح أنها علاج لمرضى السكر,0.480009,0.85,0.45,-0.2,0.404733,0.04,0.882353,ent_diseasecondition_16cf4e77b755,التهاب,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_85a95e9683ec40c4,rel_seed_85a95e9683ec40c4,direct,DIAGNOSED_BY,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,ent_test_dd68aa784555,تحاليل مخبرية,Test,ahd5k_01551,تحاليل مخبرية,Lab tests are standard diagnostic tools for inflammation.
trial_query_116,ماهي أضرارشجرة القات وماهي منافعها إذا لها فوائد وهل صحيح أنها علاج لمرضى السكر,0.460039,0.9,0.45,-0.2,0.404733,0.0,0.941176,ent_test_dd68aa784555,تحاليل مخبرية,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_fff580f977f6b0c9__inverse,rel_seed_fff580f977f6b0c9,inverse,DIAGNOSES,ent_test_dd68aa784555,تحاليل مخبرية,Test,ent_diseasecondition_380db6d92562,مرض السكري,DiseaseCondition,ahd5k_01551,تحاليل مخبرية,Lab tests are standard diagnostic tools for diabetes.
trial_query_116,ماهي أضرارشجرة القات وماهي منافعها إذا لها فوائد وهل صحيح أنها علاج لمرضى السكر,0.440009,0.85,0.45,-0.2,0.404733,0.0,0.882353,ent_test_dd68aa784555,تحاليل مخبرية,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_85a95e9683ec40c4__inverse,rel_seed_85a95e9683ec40c4,inverse,DIAGNOSES,ent_test_dd68aa784555,تحاليل مخبرية,Test,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,ahd5k_01551,تحاليل مخبرية,Lab tests are standard diagnostic tools for inflammation.
trial_query_117,أعاني من حرقان بكامل بجسمي والتهاب المسالك البوليه وارتفاع الكلسترول والدهون الثلاثيه مال الحل جزاكم الله خير وما قد يكون المسبب,0.715003,0.9,0.45,1.0,0.101477,0.04,0.130435,ent_diseasecondition_00247d3d5c80,الصداع التوتري,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_f7f26f23fb811356,rel_seed_f7f26f23fb811356,direct,HAS_SYMPTOM,ent_diseasecondition_00247d3d5c80,الصداع التوتري,DiseaseCondition,ent_symptom_b754f1a1e5a8,صداع,Symptom,ahd5k_00780,الصداع التوتري قد يظهر كصداع يختلف حدته,العلاقة مدعومة مباشرة من النص الذي يربط بين الحالة المرضية والأعراض
trial_query_117,أعاني من حرقان بكامل بجسمي والتهاب المسالك البوليه وارتفاع الكلسترول والدهون الثلاثيه مال الحل جزاكم الله خير وما قد يكون المسبب,0.675003,0.9,0.45,1.0,0.101477,0.0,0.130435,ent_symptom_b754f1a1e5a8,صداع,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_f7f26f23fb811356__inverse,rel_seed_f7f26f23fb811356,inverse,SYMPTOM_OF,ent_symptom_b754f1a1e5a8,صداع,Symptom,ent_diseasecondition_00247d3d5c80,الصداع التوتري,DiseaseCondition,ahd5k_00780,الصداع التوتري قد يظهر كصداع يختلف حدته,العلاقة مدعومة مباشرة من النص الذي يربط بين الحالة المرضية والأعراض
trial_query_117,أعاني من حرقان بكامل بجسمي والتهاب المسالك البوليه وارتفاع الكلسترول والدهون الثلاثيه مال الحل جزاكم الله خير وما قد يكون المسبب,0.413863,0.9,0.45,-0.2,0.091971,0.04,0.130435,ent_diseasecondition_db17a406c72e,ارتفاع ضغط الدم,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_abae48cd7b6a5b9c,rel_seed_abae48cd7b6a5b9c,direct,TREATED_BY,ent_diseasecondition_db17a406c72e,ارتفاع ضغط الدم,DiseaseCondition,ent_treatment_a0a8ee46502f,العقاقير,Treatment,ahd5k_03242,قد يعطى لك المهدئات لتقلصات العضلات والعقاقير من خلال الوريد (عن طريق الوريد) لعلاج ارتفاع ضغط الدم والإثارة والألم.,Direct treatment statement for hypertension using intravenous medications
trial_query_117,أعاني من حرقان بكامل بجسمي والتهاب المسالك البوليه وارتفاع الكلسترول والدهون الثلاثيه مال الحل جزاكم الله خير وما قد يكون المسبب,0.373863,0.9,0.45,-0.2,0.091971,0.0,0.130435,ent_treatment_a0a8ee46502f,العقاقير,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_abae48cd7b6a5b9c__inverse,rel_seed_abae48cd7b6a5b9c,inverse,TREATS,ent_treatment_a0a8ee46502f,العقاقير,Treatment,ent_diseasecondition_db17a406c72e,ارتفاع ضغط الدم,DiseaseCondition,ahd5k_03242,قد يعطى لك المهدئات لتقلصات العضلات والعقاقير من خلال الوريد (عن طريق الوريد) لعلاج ارتفاع ضغط الدم والإثارة والألم.,Direct treatment statement for hypertension using intravenous medications
trial_query_118,ماهي علاجات حمى التهاب باطن القدم وباطن اليد وماهي الفحوصات للتاكد من اسباب هذا المرض؟,0.843952,0.9,1.0,1.0,0.415779,0.0,0.117647,ent_symptom_018ebc11f6df,حمى,detected_exact,seed_entity_traversal,rel_seed_52931e734af5153e__inverse,rel_seed_52931e734af5153e,inverse,SYMPTOM_OF,ent_symptom_018ebc11f6df,حمى,Symptom,ent_diseasecondition_c089d34028d0,حمى عضة الجرذ,DiseaseCondition,ahd5k_01255,حمى عضة الجرذ ، وحمى عضة الفأر,Direct co-occurrence in disease name and symptom
trial_query_118,ماهي علاجات حمى التهاب باطن القدم وباطن اليد وماهي الفحوصات للتاكد من اسباب هذا المرض؟,0.843952,0.9,1.0,1.0,0.415779,0.0,0.117647,ent_symptom_018ebc11f6df,حمى,detected_exact,seed_entity_traversal,rel_seed_48eca439f213cf7e__inverse,rel_seed_48eca439f213cf7e,inverse,SYMPTOM_OF,ent_symptom_018ebc11f6df,حمى,Symptom,ent_diseasecondition_6ac8dc82e106,حمى عضة الفأر,DiseaseCondition,ahd5k_01255,حمى عضة الفأر,Direct co-occurrence in disease name and symptom
trial_query_118,ماهي علاجات حمى التهاب باطن القدم وباطن اليد وماهي الفحوصات للتاكد من اسباب هذا المرض؟,0.843952,0.9,1.0,1.0,0.415779,0.0,0.117647,ent_symptom_018ebc11f6df,حمى,detected_exact,seed_entity_traversal,rel_seed_1ca8a7755403844c__inverse,rel_seed_1ca8a7755403844c,inverse,SYMPTOM_OF,ent_symptom_018ebc11f6df,حمى,Symptom,ent_diseasecondition_21009b0da809,حمى عضة الجرذون,DiseaseCondition,ahd5k_01255,حمى عضة الجرذون,Direct co-occurrence in disease name and symptom
trial_query_118,ماهي علاجات حمى التهاب باطن القدم وباطن اليد وماهي الفحوصات للتاكد من اسباب هذا المرض؟,0.751952,0.9,0.45,1.0,0.415779,0.04,0.117647,ent_diseasecondition_c089d34028d0,حمى عضة الجرذ,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_52931e734af5153e,rel_seed_52931e734af5153e,direct,HAS_SYMPTOM,ent_diseasecondition_c089d34028d0,حمى عضة الجرذ,DiseaseCondition,ent_symptom_018ebc11f6df,حمى,Symptom,ahd5k_01255,حمى عضة الجرذ ، وحمى عضة الفأر,Direct co-occurrence in disease name and symptom
trial_query_118,ماهي علاجات حمى التهاب باطن القدم وباطن اليد وماهي الفحوصات للتاكد من اسباب هذا المرض؟,0.751952,0.9,0.45,1.0,0.415779,0.04,0.117647,ent_diseasecondition_6ac8dc82e106,حمى عضة الفأر,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_48eca439f213cf7e,rel_seed_48eca439f213cf7e,direct,HAS_SYMPTOM,ent_diseasecondition_6ac8dc82e106,حمى عضة الفأر,DiseaseCondition,ent_symptom_018ebc11f6df,حمى,Symptom,ahd5k_01255,حمى عضة الفأر,Direct co-occurrence in disease name and symptom
trial_query_118,ماهي علاجات حمى التهاب باطن القدم وباطن اليد وماهي الفحوصات للتاكد من اسباب هذا المرض؟,0.751952,0.9,0.45,1.0,0.415779,0.04,0.117647,ent_diseasecondition_21009b0da809,حمى عضة الجرذون,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_1ca8a7755403844c,rel_seed_1ca8a7755403844c,direct,HAS_SYMPTOM,ent_diseasecondition_21009b0da809,حمى عضة الجرذون,DiseaseCondition,ent_symptom_018ebc11f6df,حمى,Symptom,ahd5k_01255,حمى عضة الجرذون,Direct co-occurrence in disease name and symptom
trial_query_118,ماهي علاجات حمى التهاب باطن القدم وباطن اليد وماهي الفحوصات للتاكد من اسباب هذا المرض؟,0.720429,0.85,0.45,1.0,0.290581,0.04,0.117647,ent_diseasecondition_c089d34028d0,حمى عضة الجرذ,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_a210f4f396ba3db3,rel_seed_a210f4f396ba3db3,direct,HAS_SYMPTOM,ent_diseasecondition_c089d34028d0,حمى عضة الجرذ,DiseaseCondition,ent_symptom_a3c00de774da,ارتجاف,Symptom,ahd5k_01255,ارتجاف,Symptom explicitly listed
trial_query_118,ماهي علاجات حمى التهاب باطن القدم وباطن اليد وماهي الفحوصات للتاكد من اسباب هذا المرض؟,0.720429,0.85,0.45,1.0,0.290581,0.04,0.117647,ent_diseasecondition_c089d34028d0,حمى عضة الجرذ,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_24a2795dd4ff4bfd,rel_seed_24a2795dd4ff4bfd,direct,HAS_SYMPTOM,ent_diseasecondition_c089d34028d0,حمى عضة الجرذ,DiseaseCondition,ent_symptom_320d3e905b16,أوجاع العضلات,Symptom,ahd5k_01255,أوجاع العضلات,Symptom explicitly listed
trial_query_118,ماهي علاجات حمى التهاب باطن القدم وباطن اليد وماهي الفحوصات للتاكد من اسباب هذا المرض؟,0.720429,0.85,0.45,1.0,0.290581,0.04,0.117647,ent_diseasecondition_c089d34028d0,حمى عضة الجرذ,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_d2620cf9ddc72332,rel_seed_d2620cf9ddc72332,direct,HAS_SYMPTOM,ent_diseasecondition_c089d34028d0,حمى عضة الجرذ,DiseaseCondition,ent_symptom_976231d5f27b,أوجاع المفاصل,Symptom,ahd5k_01255,أوجاع المفاصل,Symptom explicitly listed
trial_query_118,ماهي علاجات حمى التهاب باطن القدم وباطن اليد وماهي الفحوصات للتاكد من اسباب هذا المرض؟,0.720429,0.85,0.45,1.0,0.290581,0.04,0.117647,ent_diseasecondition_6ac8dc82e106,حمى عضة الفأر,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_933534aa77bacc2f,rel_seed_933534aa77bacc2f,direct,HAS_SYMPTOM,ent_diseasecondition_6ac8dc82e106,حمى عضة الفأر,DiseaseCondition,ent_symptom_a3c00de774da,ارتجاف,Symptom,ahd5k_01255,ارتجاف,Symptom explicitly listed
trial_query_118,ماهي علاجات حمى التهاب باطن القدم وباطن اليد وماهي الفحوصات للتاكد من اسباب هذا المرض؟,0.720429,0.85,0.45,1.0,0.290581,0.04,0.117647,ent_diseasecondition_6ac8dc82e106,حمى عضة الفأر,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_d06265fc46f1e698,rel_seed_d06265fc46f1e698,direct,HAS_SYMPTOM,ent_diseasecondition_6ac8dc82e106,حمى عضة الفأر,DiseaseCondition,ent_symptom_320d3e905b16,أوجاع العضلات,Symptom,ahd5k_01255,أوجاع العضلات,Symptom explicitly listed
trial_query_118,ماهي علاجات حمى التهاب باطن القدم وباطن اليد وماهي الفحوصات للتاكد من اسباب هذا المرض؟,0.720429,0.85,0.45,1.0,0.290581,0.04,0.117647,ent_diseasecondition_6ac8dc82e106,حمى عضة الفأر,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_94f24939f142e057,rel_seed_94f24939f142e057,direct,HAS_SYMPTOM,ent_diseasecondition_6ac8dc82e106,حمى عضة الفأر,DiseaseCondition,ent_symptom_976231d5f27b,أوجاع المفاصل,Symptom,ahd5k_01255,أوجاع المفاصل,Symptom explicitly listed
trial_query_118,ماهي علاجات حمى التهاب باطن القدم وباطن اليد وماهي الفحوصات للتاكد من اسباب هذا المرض؟,0.720429,0.85,0.45,1.0,0.290581,0.04,0.117647,ent_diseasecondition_21009b0da809,حمى عضة الجرذون,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_9801b830734a962e,rel_seed_9801b830734a962e,direct,HAS_SYMPTOM,ent_diseasecondition_21009b0da809,حمى عضة الجرذون,DiseaseCondition,ent_symptom_a3c00de774da,ارتجاف,Symptom,ahd5k_01255,ارتجاف,Symptom explicitly listed
trial_query_118,ماهي علاجات حمى التهاب باطن القدم وباطن اليد وماهي الفحوصات للتاكد من اسباب هذا المرض؟,0.680429,0.85,0.45,1.0,0.290581,0.0,0.117647,ent_symptom_a3c00de774da,ارتجاف,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_a210f4f396ba3db3__inverse,rel_seed_a210f4f396ba3db3,inverse,SYMPTOM_OF,ent_symptom_a3c00de774da,ارتجاف,Symptom,ent_diseasecondition_c089d34028d0,حمى عضة الجرذ,DiseaseCondition,ahd5k_01255,ارتجاف,Symptom explicitly listed
trial_query_118,ماهي علاجات حمى التهاب باطن القدم وباطن اليد وماهي الفحوصات للتاكد من اسباب هذا المرض؟,0.680429,0.85,0.45,1.0,0.290581,0.0,0.117647,ent_symptom_320d3e905b16,أوجاع العضلات,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_24a2795dd4ff4bfd__inverse,rel_seed_24a2795dd4ff4bfd,inverse,SYMPTOM_OF,ent_symptom_320d3e905b16,أوجاع العضلات,Symptom,ent_diseasecondition_c089d34028d0,حمى عضة الجرذ,DiseaseCondition,ahd5k_01255,أوجاع العضلات,Symptom explicitly listed
trial_query_118,ماهي علاجات حمى التهاب باطن القدم وباطن اليد وماهي الفحوصات للتاكد من اسباب هذا المرض؟,0.680429,0.85,0.45,1.0,0.290581,0.0,0.117647,ent_symptom_976231d5f27b,أوجاع المفاصل,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_d2620cf9ddc72332__inverse,rel_seed_d2620cf9ddc72332,inverse,SYMPTOM_OF,ent_symptom_976231d5f27b,أوجاع المفاصل,Symptom,ent_diseasecondition_c089d34028d0,حمى عضة الجرذ,DiseaseCondition,ahd5k_01255,أوجاع المفاصل,Symptom explicitly listed
trial_query_118,ماهي علاجات حمى التهاب باطن القدم وباطن اليد وماهي الفحوصات للتاكد من اسباب هذا المرض؟,0.680429,0.85,0.45,1.0,0.290581,0.0,0.117647,ent_symptom_a3c00de774da,ارتجاف,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_933534aa77bacc2f__inverse,rel_seed_933534aa77bacc2f,inverse,SYMPTOM_OF,ent_symptom_a3c00de774da,ارتجاف,Symptom,ent_diseasecondition_6ac8dc82e106,حمى عضة الفأر,DiseaseCondition,ahd5k_01255,ارتجاف,Symptom explicitly listed
trial_query_118,ماهي علاجات حمى التهاب باطن القدم وباطن اليد وماهي الفحوصات للتاكد من اسباب هذا المرض؟,0.680429,0.85,0.45,1.0,0.290581,0.0,0.117647,ent_symptom_320d3e905b16,أوجاع العضلات,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_d06265fc46f1e698__inverse,rel_seed_d06265fc46f1e698,inverse,SYMPTOM_OF,ent_symptom_320d3e905b16,أوجاع العضلات,Symptom,ent_diseasecondition_6ac8dc82e106,حمى عضة الفأر,DiseaseCondition,ahd5k_01255,أوجاع العضلات,Symptom explicitly listed
trial_query_118,ماهي علاجات حمى التهاب باطن القدم وباطن اليد وماهي الفحوصات للتاكد من اسباب هذا المرض؟,0.680429,0.85,0.45,1.0,0.290581,0.0,0.117647,ent_symptom_976231d5f27b,أوجاع المفاصل,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_94f24939f142e057__inverse,rel_seed_94f24939f142e057,inverse,SYMPTOM_OF,ent_symptom_976231d5f27b,أوجاع المفاصل,Symptom,ent_diseasecondition_6ac8dc82e106,حمى عضة الفأر,DiseaseCondition,ahd5k_01255,أوجاع المفاصل,Symptom explicitly listed
trial_query_118,ماهي علاجات حمى التهاب باطن القدم وباطن اليد وماهي الفحوصات للتاكد من اسباب هذا المرض؟,0.680429,0.85,0.45,1.0,0.290581,0.0,0.117647,ent_symptom_a3c00de774da,ارتجاف,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_9801b830734a962e__inverse,rel_seed_9801b830734a962e,inverse,SYMPTOM_OF,ent_symptom_a3c00de774da,ارتجاف,Symptom,ent_diseasecondition_21009b0da809,حمى عضة الجرذون,DiseaseCondition,ahd5k_01255,ارتجاف,Symptom explicitly listed
trial_query_118,ماهي علاجات حمى التهاب باطن القدم وباطن اليد وماهي الفحوصات للتاكد من اسباب هذا المرض؟,0.649001,0.88,0.82,0.4,0.426777,0.0,0.176471,ent_test_c4ec2e232baf,الفحوصات المخبرية,detected_alias,seed_entity_traversal,rel_seed_4f5d9b743f9efed8__inverse,rel_seed_4f5d9b743f9efed8,inverse,INVESTIGATES,ent_test_c4ec2e232baf,الفحوصات المخبرية,Test,ent_symptom_9510bd8242ac,انقطاع الطمث,Symptom,ahd5k_04611,الفحوصات المخبرية...جزء من التقيم,Direct investigation relationship stated in QA
trial_query_118,ماهي علاجات حمى التهاب باطن القدم وباطن اليد وماهي الفحوصات للتاكد من اسباب هذا المرض؟,0.570982,0.85,1.0,-0.2,0.415779,0.04,0.176471,ent_symptom_018ebc11f6df,حمى,detected_exact,seed_entity_traversal,rel_seed_a23a22fd518eba56,rel_seed_a23a22fd518eba56,direct,TREATED_BY,ent_symptom_018ebc11f6df,حمى,Symptom,ent_treatment_be514bea14bc,خافض حراره,Treatment,ahd5k_01611,المفروض ان تزول هذه الاعراض خلال 48 ساعة وعليكي استخدام خافض حراره ومسكن للالم بعد تطعيم,Direct evidence supports fever reducer as treatment for fever.
trial_query_118,ماهي علاجات حمى التهاب باطن القدم وباطن اليد وماهي الفحوصات للتاكد من اسباب هذا المرض؟,0.567452,0.85,1.0,-0.2,0.415779,0.04,0.117647,ent_symptom_018ebc11f6df,حمى,detected_exact,seed_entity_traversal,rel_seed_6ebd3753c1cc18aa,rel_seed_6ebd3753c1cc18aa,direct,TREATED_BY,ent_symptom_018ebc11f6df,حمى,Symptom,ent_treatment_43526f78a371,مضاد حيوي,Treatment,ahd5k_04651,اعطية مضاد حيوي,Direct administration of antibiotic to address fever symptoms.
trial_query_118,ماهي علاجات حمى التهاب باطن القدم وباطن اليد وماهي الفحوصات للتاكد من اسباب هذا المرض؟,0.567452,0.85,1.0,-0.2,0.415779,0.04,0.117647,ent_symptom_018ebc11f6df,حمى,detected_exact,seed_entity_traversal,rel_seed_1b6ab5e5a8817d65,rel_seed_1b6ab5e5a8817d65,direct,TREATED_BY,ent_symptom_018ebc11f6df,حمى,Symptom,ent_treatment_be514bea14bc,خافض حرارة,Treatment,ahd5k_04651,اعطية خافض حرارة,Direct administration of fever reducer to address fever symptoms.
trial_query_118,ماهي علاجات حمى التهاب باطن القدم وباطن اليد وماهي الفحوصات للتاكد من اسباب هذا المرض؟,0.567452,0.85,1.0,-0.2,0.415779,0.04,0.117647,ent_symptom_018ebc11f6df,حمى,detected_exact,seed_entity_traversal,rel_seed_703977431c75de36,rel_seed_703977431c75de36,direct,TREATED_BY,ent_symptom_018ebc11f6df,حمى,Symptom,ent_treatment_328b48423699,الماء,Treatment,ahd5k_04919,يرش الجسم بالماء الفاتر أو ذو حرارة باردة نسبياً 'أبرد من جسد المصاب'.,الماء الفاتر مذكور كعلاج مباشر لحمى.
trial_query_118,ماهي علاجات حمى التهاب باطن القدم وباطن اليد وماهي الفحوصات للتاكد من اسباب هذا المرض؟,0.567452,0.85,1.0,-0.2,0.415779,0.04,0.117647,ent_symptom_018ebc11f6df,حمى,detected_exact,seed_entity_traversal,rel_seed_c8ded7877941fc37,rel_seed_c8ded7877941fc37,direct,TREATED_BY,ent_symptom_018ebc11f6df,حمى,Symptom,ent_treatment_e77b8748ec09,ثلج,Treatment,ahd5k_04919,توضع مكعبات ثلجية حول منطقة الرقبة ومنطقة ما تحت الإبط.,الثلج مذكور كعلاج مباشر لحمى.
trial_query_118,ماهي علاجات حمى التهاب باطن القدم وباطن اليد وماهي الفحوصات للتاكد من اسباب هذا المرض؟,0.567452,0.85,1.0,-0.2,0.415779,0.04,0.117647,ent_symptom_018ebc11f6df,حمى,detected_exact,seed_entity_traversal,rel_seed_4556749d4dbb166c,rel_seed_4556749d4dbb166c,direct,TREATED_BY,ent_symptom_018ebc11f6df,حمى,Symptom,ent_treatment_b7e7fb09dd09,السوائل,Treatment,ahd5k_04919,إعطاء المصاب السوائل اللازمة ويفضل أن تكون باردة.,السوائل مذكورة كعلاج مباشر لحمى.
trial_query_118,ماهي علاجات حمى التهاب باطن القدم وباطن اليد وماهي الفحوصات للتاكد من اسباب هذا المرض؟,0.436929,0.9,0.45,-0.2,0.290581,0.04,0.117647,ent_diseasecondition_c089d34028d0,حمى عضة الجرذ,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_7df43fc4a20ecefe,rel_seed_7df43fc4a20ecefe,direct,TREATED_BY,ent_diseasecondition_c089d34028d0,حمى عضة الجرذ,DiseaseCondition,ent_treatment_46930d71ed57,بنسيلين,Treatment,ahd5k_01255,البنسيلين,Direct treatment recommendation
trial_query_118,ماهي علاجات حمى التهاب باطن القدم وباطن اليد وماهي الفحوصات للتاكد من اسباب هذا المرض؟,0.436929,0.9,0.45,-0.2,0.290581,0.04,0.117647,ent_diseasecondition_c089d34028d0,حمى عضة الجرذ,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_b99c06c2dd4f09f6,rel_seed_b99c06c2dd4f09f6,direct,TREATED_BY,ent_diseasecondition_c089d34028d0,حمى عضة الجرذ,DiseaseCondition,ent_treatment_790302b0b1e6,سيبروفلوكساسين,Treatment,ahd5k_01255,السيبروفلوكساسين,Direct treatment recommendation
trial_query_118,ماهي علاجات حمى التهاب باطن القدم وباطن اليد وماهي الفحوصات للتاكد من اسباب هذا المرض؟,0.436929,0.9,0.45,-0.2,0.290581,0.04,0.117647,ent_diseasecondition_6ac8dc82e106,حمى عضة الفأر,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_1832f5799b1ae9b6,rel_seed_1832f5799b1ae9b6,direct,TREATED_BY,ent_diseasecondition_6ac8dc82e106,حمى عضة الفأر,DiseaseCondition,ent_treatment_46930d71ed57,بنسيلين,Treatment,ahd5k_01255,البنسيلين,Direct treatment recommendation
trial_query_118,ماهي علاجات حمى التهاب باطن القدم وباطن اليد وماهي الفحوصات للتاكد من اسباب هذا المرض؟,0.436929,0.9,0.45,-0.2,0.290581,0.04,0.117647,ent_diseasecondition_6ac8dc82e106,حمى عضة الفأر,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_9ad6e2f314aa280c,rel_seed_9ad6e2f314aa280c,direct,TREATED_BY,ent_diseasecondition_6ac8dc82e106,حمى عضة الفأر,DiseaseCondition,ent_treatment_790302b0b1e6,سيبروفلوكساسين,Treatment,ahd5k_01255,السيبروفلوكساسين,Direct treatment recommendation
trial_query_118,ماهي علاجات حمى التهاب باطن القدم وباطن اليد وماهي الفحوصات للتاكد من اسباب هذا المرض؟,0.420429,0.85,0.45,-0.2,0.290581,0.04,0.117647,ent_diseasecondition_c089d34028d0,حمى عضة الجرذ,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_8d551278539bc390,rel_seed_8d551278539bc390,direct,TREATED_BY,ent_diseasecondition_c089d34028d0,حمى عضة الجرذ,DiseaseCondition,ent_treatment_6d11b359c485,المضادات الحيوية,Treatment,ahd5k_01255,المضادات الحيوية,General treatment category explicitly mentioned
trial_query_118,ماهي علاجات حمى التهاب باطن القدم وباطن اليد وماهي الفحوصات للتاكد من اسباب هذا المرض؟,0.420429,0.85,0.45,-0.2,0.290581,0.04,0.117647,ent_diseasecondition_6ac8dc82e106,حمى عضة الفأر,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_888353f399dd5efd,rel_seed_888353f399dd5efd,direct,TREATED_BY,ent_diseasecondition_6ac8dc82e106,حمى عضة الفأر,DiseaseCondition,ent_treatment_6d11b359c485,المضادات الحيوية,Treatment,ahd5k_01255,المضادات الحيوية,General treatment category explicitly mentioned
trial_query_118,ماهي علاجات حمى التهاب باطن القدم وباطن اليد وماهي الفحوصات للتاكد من اسباب هذا المرض؟,0.396929,0.9,0.45,-0.2,0.290581,0.0,0.117647,ent_treatment_46930d71ed57,بنسيلين,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_7df43fc4a20ecefe__inverse,rel_seed_7df43fc4a20ecefe,inverse,TREATS,ent_treatment_46930d71ed57,بنسيلين,Treatment,ent_diseasecondition_c089d34028d0,حمى عضة الجرذ,DiseaseCondition,ahd5k_01255,البنسيلين,Direct treatment recommendation
trial_query_118,ماهي علاجات حمى التهاب باطن القدم وباطن اليد وماهي الفحوصات للتاكد من اسباب هذا المرض؟,0.396929,0.9,0.45,-0.2,0.290581,0.0,0.117647,ent_treatment_790302b0b1e6,سيبروفلوكساسين,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_b99c06c2dd4f09f6__inverse,rel_seed_b99c06c2dd4f09f6,inverse,TREATS,ent_treatment_790302b0b1e6,سيبروفلوكساسين,Treatment,ent_diseasecondition_c089d34028d0,حمى عضة الجرذ,DiseaseCondition,ahd5k_01255,السيبروفلوكساسين,Direct treatment recommendation
trial_query_118,ماهي علاجات حمى التهاب باطن القدم وباطن اليد وماهي الفحوصات للتاكد من اسباب هذا المرض؟,0.396929,0.9,0.45,-0.2,0.290581,0.0,0.117647,ent_treatment_46930d71ed57,بنسيلين,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_1832f5799b1ae9b6__inverse,rel_seed_1832f5799b1ae9b6,inverse,TREATS,ent_treatment_46930d71ed57,بنسيلين,Treatment,ent_diseasecondition_6ac8dc82e106,حمى عضة الفأر,DiseaseCondition,ahd5k_01255,البنسيلين,Direct treatment recommendation
trial_query_118,ماهي علاجات حمى التهاب باطن القدم وباطن اليد وماهي الفحوصات للتاكد من اسباب هذا المرض؟,0.396929,0.9,0.45,-0.2,0.290581,0.0,0.117647,ent_treatment_790302b0b1e6,سيبروفلوكساسين,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_9ad6e2f314aa280c__inverse,rel_seed_9ad6e2f314aa280c,inverse,TREATS,ent_treatment_790302b0b1e6,سيبروفلوكساسين,Treatment,ent_diseasecondition_6ac8dc82e106,حمى عضة الفأر,DiseaseCondition,ahd5k_01255,السيبروفلوكساسين,Direct treatment recommendation
trial_query_118,ماهي علاجات حمى التهاب باطن القدم وباطن اليد وماهي الفحوصات للتاكد من اسباب هذا المرض؟,0.380429,0.85,0.45,-0.2,0.290581,0.0,0.117647,ent_treatment_6d11b359c485,المضادات الحيوية,semantic_qa_evidence,semantic_qa_relation_expansion,rel_seed_8d551278539bc390__inverse,rel_seed_8d551278539bc390,inverse,TREATS,ent_treatment_6d11b359c485,المضادات الحيوية,Treatment,ent_diseasecondition_c089d34028d0,حمى عضة الجرذ,DiseaseCondition,ahd5k_01255,المضادات الحيوية,General treatment category explicitly mentioned
