query_id,query,context_rank,context_type,score,evidence_relevance,source_id,relation,evidence,qa_id,question,answer
trial_query_122,سلام لقد اجريت فحص الهرمون B-HCG ،و نتائج التحاليل كما يللي 3-4 اسبوع 9-130 4-5 اسبوع 75-2600 5-6 اسبوع 850-20800 7-8 اسبوع 4000-100200 7-12 اسبوع 11500-289000 12-16 اسبوع 18300-137000 و...,25,semantic_qa,0.075279,0.083333,qa::ahd5k_03828,,"Category: صحة الطفل (Child health)
Question: ارجو المساعدة ابني الان 7 سنوات و اربع شهور الشكوة من المدرسه دايما عدم التركيز اثناء الحصة من جميع المدرسين وانه ينصرف عن التركيز باللعب باي شىء في يده وخيال...
Answer: انصحك باستخدام حبوب اوميجا 3 حبه باليوم
Relation context: ",ahd5k_03828,ارجو المساعدة ابني الان 7 سنوات و اربع شهور الشكوة من المدرسه دايما عدم التركيز اثناء الحصة من جميع المدرسين وانه ينصرف عن التركيز باللعب باي شىء في يده وخيال...,انصحك باستخدام حبوب اوميجا 3 حبه باليوم
trial_query_122,سلام لقد اجريت فحص الهرمون B-HCG ،و نتائج التحاليل كما يللي 3-4 اسبوع 9-130 4-5 اسبوع 75-2600 5-6 اسبوع 850-20800 7-8 اسبوع 4000-100200 7-12 اسبوع 11500-289000 12-16 اسبوع 18300-137000 و...,26,semantic_evidence,0.07455,0.083333,mention::men_llm_0000284,,"Evidence: فحص دم و أشعة
Entity: فحص الدم
Surface form: فحص دم و أشعة
Field: question
Relation context: تسوس الأسنان DIAGNOSED_BY أشعة. Evidence: أشعة | تسوس الأسنان TREATED_BY المراجعة الطبيب الأسنان. Evidence: المراجعة الطبيب الأسنان | الانتان DIAGNOSED_BY فحص الدم. Evidence: فحص دم",ahd5k_04844,اعاني من غدة ليمفاوية ذات قوام مطاطي و ثابتة تحت الفك من 4 شهور قمت بعمل فحص دم و اشعه و لم يكتشف شيء لدي اسنان متسوسه هل من الممكن...,أحياناً تسوس الأسنان أو أي خراجات باللثة أو انتان خفي أو ظاهر بمنطقة العنق يمكنها أن تسبب تضخم بالغدد اللمفية الموضعية وهنا لابد من مراجعة طبيب أسنان وطبيب أذنية للبحث عن وجود انتان ومعالجته
trial_query_122,سلام لقد اجريت فحص الهرمون B-HCG ،و نتائج التحاليل كما يللي 3-4 اسبوع 9-130 4-5 اسبوع 75-2600 5-6 اسبوع 850-20800 7-8 اسبوع 4000-100200 7-12 اسبوع 11500-289000 12-16 اسبوع 18300-137000 و...,27,semantic_evidence,0.07452,0.027778,mention::men_llm_0000944,,"Evidence: تهاب
Entity: تهاب
Surface form: زدت جرعه الثيروكسبن من ٧٥ الى ١٠٠ وبعدها ب ٣ اسابيع احس بالم بالحلق مثل الاحتقان بس مو احتفان لي اسبوع كذا هل ارجع لجرعتي السابقه وماذا افعل
Field: question
Relation context: ",ahd5k_01750,زدت جرعه الثيروكسبن من ٧٥ الى ١٠٠ وبعدها ب ٣ اسابيع احس بالم بالحلق مثل الاحتقان بس مو احتفان لي اسبوع كذا هل ارجع لجرعتي السابقه وماذا افعل,ليس له علاقة بالجرعه راجع انف واذن
trial_query_122,سلام لقد اجريت فحص الهرمون B-HCG ،و نتائج التحاليل كما يللي 3-4 اسبوع 9-130 4-5 اسبوع 75-2600 5-6 اسبوع 850-20800 7-8 اسبوع 4000-100200 7-12 اسبوع 11500-289000 12-16 اسبوع 18300-137000 و...,28,semantic_evidence,0.07452,0.027778,mention::men_llm_0000949,,"Evidence: جرعتي السابقه
Entity: جرعة
Surface form: زدت جرعه الثيروكسبن من ٧٥ الى ١٠٠ وبعدها ب ٣ اسابيع احس بالم بالحلق مثل الاحتقان بس مو احتفان لي اسبوع كذا هل ارجع لجرعتي السابقه وماذا افعل
Field: question
Relation context: ",ahd5k_01750,زدت جرعه الثيروكسبن من ٧٥ الى ١٠٠ وبعدها ب ٣ اسابيع احس بالم بالحلق مثل الاحتقان بس مو احتفان لي اسبوع كذا هل ارجع لجرعتي السابقه وماذا افعل,ليس له علاقة بالجرعه راجع انف واذن
trial_query_122,سلام لقد اجريت فحص الهرمون B-HCG ،و نتائج التحاليل كما يللي 3-4 اسبوع 9-130 4-5 اسبوع 75-2600 5-6 اسبوع 850-20800 7-8 اسبوع 4000-100200 7-12 اسبوع 11500-289000 12-16 اسبوع 18300-137000 و...,29,semantic_qa,0.073844,0.083333,qa::ahd5k_03376,,"Category: أمراض الغدد الصماء (Endocrine)
Question: زوجتي تعاني من اعراض الغدة الدرقيه وعند اجراء التحليل وجد مايلي T3/ 5.64 T4/ 6.64 TSH/ <0.05 Anti tsh gRecoeptor/ 18.60 والعلاج الذي وصفه الاخصائي هو prouracil 50mg ماهو الحل
Answer: ارقام نتائج الفحوصات غير واضحة
Relation context: ",ahd5k_03376,زوجتي تعاني من اعراض الغدة الدرقيه وعند اجراء التحليل وجد مايلي T3/ 5.64 T4/ 6.64 TSH/ <0.05 Anti tsh gRecoeptor/ 18.60 والعلاج الذي وصفه الاخصائي هو prouracil 50mg ماهو الحل,ارقام نتائج الفحوصات غير واضحة
trial_query_122,سلام لقد اجريت فحص الهرمون B-HCG ،و نتائج التحاليل كما يللي 3-4 اسبوع 9-130 4-5 اسبوع 75-2600 5-6 اسبوع 850-20800 7-8 اسبوع 4000-100200 7-12 اسبوع 11500-289000 12-16 اسبوع 18300-137000 و...,30,semantic_qa,0.072857,0.111111,qa::ahd5k_02207,,"Category: علم التشريح (Anatomy)
Question: عندي سؤال عن سرطان القولون والكلى مش شغاله
Answer: سرطان المستقيم هو سرطان الجزء الاخير من القولون. ويشكل سرطان المستقيم 50% من سرطانات القولون , والذي تزداد درجة تطوره بازدياد حجمه أو تسطحه , الشكل الشائع: هو الشكل اللاعرضي وحتى مرحلة متقدمة من الورم. - الشكل الاعتيادي: خروج الدم مع البراز, الم اسفل البطن ",ahd5k_02207,عندي سؤال عن سرطان القولون والكلى مش شغاله,"سرطان المستقيم هو سرطان الجزء الاخير من القولون. ويشكل سرطان المستقيم 50% من سرطانات القولون , والذي تزداد درجة تطوره بازدياد حجمه أو تسطحه , الشكل الشائع: هو الشكل اللاعرضي وحتى مرحلة متقدمة من الورم. - الشكل الاعتيادي: خروج الدم مع البراز, الم اسفل البطن , حيث أن اكثر من نصف الحالات تترافق مع الم عند التشخيص وخاصة الم القولون , حيث يشعر الشخص بألم من 2-3 نوبة / اليوم تترافق مع قرقرة وارتياح بعد طرح الغازات و الفضلات . - فقر الدم ،تدهور الحالة العامة ، اضطرابات عادات التغوط (إسهال / إمساك ) أي تناوب حالات الإسهال والإمساك - جس كتلة بطنية ، نزف دم احمر من المستقيم ،البراز الزفتي ،انسداد الأمعاء. حالات نادرة: - انثقاب أمعاء - خراج حول القولون. يتم العلاج بطرق عديدة منها: 1- الجراحة: قد يكون الحل استئصال الورم عن طريق الجراحة. 2- المعالجة الكيماوية: يجب البدء بها خلال شهرين من انتهاء العمل الجراحي.تستمر 6-12 شهر. الادوية المستعملة:ليفاميسول ٥ ف يوLevamisole -5FU . 3. المعالجة الشعاعية (علاج بالاشعة) :- المعالجة بالليزر عن طريق التنظير . وبالنسبه لمساكل الكلى قد يكون لها اكثر من سبب لذا يجب مراجعة الطبيب لتحديد المشكلة بدقة"
trial_query_123,لسلام عليكم ممكن تساعدوني ابني عملتله تطعيم سنة ونص اليوم هو يعاني من ارتفاع الحرارة ومايقدر يحرك رجلو وحتى يوقف وهو كتير البكاء كيف اتعامل معاه كيف اخفف من الم...,1,graph_relation,0.503056,1.0,rel_seed_a23a22fd518eba56,حمى TREATED_BY خافض حراره,المفروض ان تزول هذه الاعراض خلال 48 ساعة وعليكي استخدام خافض حراره ومسكن للالم بعد تطعيم,ahd5k_01611,لسلام عليكم ممكن تساعدوني ابني عملتله تطعيم سنة ونص اليوم هو يعاني من ارتفاع الحرارة ومايقدر يحرك رجلو وحتى يوقف وهو كتير البكاء كيف اتعامل معاه كيف اخفف من الم...,من الطبيعي ان يصاحب هذا المطعوم حراره والم في مكان المطعوم والمفروض ان تزول هذه الاعراض خلال 48 ساعة وعليكي استخدام خافض حراره ومسكن للالم .
trial_query_123,لسلام عليكم ممكن تساعدوني ابني عملتله تطعيم سنة ونص اليوم هو يعاني من ارتفاع الحرارة ومايقدر يحرك رجلو وحتى يوقف وهو كتير البكاء كيف اتعامل معاه كيف اخفف من الم...,2,graph_relation,0.463056,1.0,rel_seed_a23a22fd518eba56__inverse,خافض حراره TREATS حمى,المفروض ان تزول هذه الاعراض خلال 48 ساعة وعليكي استخدام خافض حراره ومسكن للالم بعد تطعيم,ahd5k_01611,لسلام عليكم ممكن تساعدوني ابني عملتله تطعيم سنة ونص اليوم هو يعاني من ارتفاع الحرارة ومايقدر يحرك رجلو وحتى يوقف وهو كتير البكاء كيف اتعامل معاه كيف اخفف من الم...,من الطبيعي ان يصاحب هذا المطعوم حراره والم في مكان المطعوم والمفروض ان تزول هذه الاعراض خلال 48 ساعة وعليكي استخدام خافض حراره ومسكن للالم .
trial_query_123,لسلام عليكم ممكن تساعدوني ابني عملتله تطعيم سنة ونص اليوم هو يعاني من ارتفاع الحرارة ومايقدر يحرك رجلو وحتى يوقف وهو كتير البكاء كيف اتعامل معاه كيف اخفف من الم...,3,graph_relation,0.448103,0.178571,supp_rel_kidney_stones_management,حصى الكلى TREATED_BY الإكثار من السوائل والتقييم الطبي,التخلص من الحصى يبدأ بدراستها لمعرفة مكانها وحجمها وطبيعتها ثم يقرر الطبيب كيفية التخلص منها.,ahd5k_00012,السلام عليكم اناعمري 22 سنة واعاني من القولون العصبي ولدي توسع بالكليتين بسبب وجود الحصى كيف يمكنني التخلص من الحصى ومشاكل القولون,التخلص من الحصى يكون اولا بدراستها لمعرفة مكانها وخجمها وطبيعتها وبعد ذلك ممكن للطبيب ان يقرركيفية التخلص منها اما القولون العصبي فبأمكانك البحث في موقعنا الطبي عن ذلك وستجد كتابات عديدة وقيمة
trial_query_123,لسلام عليكم ممكن تساعدوني ابني عملتله تطعيم سنة ونص اليوم هو يعاني من ارتفاع الحرارة ومايقدر يحرك رجلو وحتى يوقف وهو كتير البكاء كيف اتعامل معاه كيف اخفف من الم...,4,graph_relation,0.419235,0.107143,rel_seed_796780629bc7542c,النقص الشديد للصفائح TREATED_BY الروتيكسيماب,الروتيكسيماب يفيده في علاج النقص الشديد للصفائح,ahd5k_00203,ابني عمره ١٠سنه يعاني من نقص الصفائح itpتم اعطائه ivigمرتين وتم اعطائه كرتزون وحاليا اضيف له علاج الروتيكسيماب اول جرعه ونستمر عليها لمده شهر كل اسبوع مره هل الروتكسيماب يفيده,نعم مفيد لة ويجب الاستمرار فى العلاج و متابعة الطبيب المعالج
trial_query_123,لسلام عليكم ممكن تساعدوني ابني عملتله تطعيم سنة ونص اليوم هو يعاني من ارتفاع الحرارة ومايقدر يحرك رجلو وحتى يوقف وهو كتير البكاء كيف اتعامل معاه كيف اخفف من الم...,5,graph_relation,0.379235,0.107143,rel_seed_796780629bc7542c__inverse,الروتيكسيماب TREATS النقص الشديد للصفائح,الروتيكسيماب يفيده في علاج النقص الشديد للصفائح,ahd5k_00203,ابني عمره ١٠سنه يعاني من نقص الصفائح itpتم اعطائه ivigمرتين وتم اعطائه كرتزون وحاليا اضيف له علاج الروتيكسيماب اول جرعه ونستمر عليها لمده شهر كل اسبوع مره هل الروتكسيماب يفيده,نعم مفيد لة ويجب الاستمرار فى العلاج و متابعة الطبيب المعالج
trial_query_123,لسلام عليكم ممكن تساعدوني ابني عملتله تطعيم سنة ونص اليوم هو يعاني من ارتفاع الحرارة ومايقدر يحرك رجلو وحتى يوقف وهو كتير البكاء كيف اتعامل معاه كيف اخفف من الم...,6,semantic_qa,0.657964,1.0,qa::ahd5k_01611,,"Category: صحة الطفل (Child health)
Question: لسلام عليكم ممكن تساعدوني ابني عملتله تطعيم سنة ونص اليوم هو يعاني من ارتفاع الحرارة ومايقدر يحرك رجلو وحتى يوقف وهو كتير البكاء كيف اتعامل معاه كيف اخفف من الم...
Answer: من الطبيعي ان يصاحب هذا المطعوم حراره والم في مكان المطعوم والمفروض ان تزول هذه الاعراض خلال 48 ساعة وعليكي استخدام خافض حراره ومسكن ",ahd5k_01611,لسلام عليكم ممكن تساعدوني ابني عملتله تطعيم سنة ونص اليوم هو يعاني من ارتفاع الحرارة ومايقدر يحرك رجلو وحتى يوقف وهو كتير البكاء كيف اتعامل معاه كيف اخفف من الم...,من الطبيعي ان يصاحب هذا المطعوم حراره والم في مكان المطعوم والمفروض ان تزول هذه الاعراض خلال 48 ساعة وعليكي استخدام خافض حراره ومسكن للالم .
trial_query_123,لسلام عليكم ممكن تساعدوني ابني عملتله تطعيم سنة ونص اليوم هو يعاني من ارتفاع الحرارة ومايقدر يحرك رجلو وحتى يوقف وهو كتير البكاء كيف اتعامل معاه كيف اخفف من الم...,7,semantic_evidence,0.329907,1.0,mention::men_llm_0000556,,"Evidence: المفروض ان تزول هذه الاعراض خلال 48 ساعة وعليكي استخدام خافض حراره ومسكن للالم بعد تطعيم
Entity: تطعيم
Surface form: تطعيم
Field: answer
Relation context: حمى TREATED_BY خافض حراره. Evidence: المفروض ان تزول هذه الاعراض خلال 48 ساعة وعليكي استخدام خافض حراره ومسكن للالم بعد تطعيم",ahd5k_01611,لسلام عليكم ممكن تساعدوني ابني عملتله تطعيم سنة ونص اليوم هو يعاني من ارتفاع الحرارة ومايقدر يحرك رجلو وحتى يوقف وهو كتير البكاء كيف اتعامل معاه كيف اخفف من الم...,من الطبيعي ان يصاحب هذا المطعوم حراره والم في مكان المطعوم والمفروض ان تزول هذه الاعراض خلال 48 ساعة وعليكي استخدام خافض حراره ومسكن للالم .
trial_query_123,لسلام عليكم ممكن تساعدوني ابني عملتله تطعيم سنة ونص اليوم هو يعاني من ارتفاع الحرارة ومايقدر يحرك رجلو وحتى يوقف وهو كتير البكاء كيف اتعامل معاه كيف اخفف من الم...,8,semantic_qa,0.127168,0.178571,qa::ahd5k_00012,,"Category: أمراض باطنية (Esoteric)
Question: السلام عليكم اناعمري 22 سنة واعاني من القولون العصبي ولدي توسع بالكليتين بسبب وجود الحصى كيف يمكنني التخلص من الحصى ومشاكل القولون
Answer: التخلص من الحصى يكون اولا بدراستها لمعرفة مكانها وخجمها وطبيعتها وبعد ذلك ممكن للطبيب ان يقرركيفية التخلص منها اما القولون العصبي فبأمكانك البحث في موقعنا الطبي عن ذلك",ahd5k_00012,السلام عليكم اناعمري 22 سنة واعاني من القولون العصبي ولدي توسع بالكليتين بسبب وجود الحصى كيف يمكنني التخلص من الحصى ومشاكل القولون,التخلص من الحصى يكون اولا بدراستها لمعرفة مكانها وخجمها وطبيعتها وبعد ذلك ممكن للطبيب ان يقرركيفية التخلص منها اما القولون العصبي فبأمكانك البحث في موقعنا الطبي عن ذلك وستجد كتابات عديدة وقيمة
trial_query_123,لسلام عليكم ممكن تساعدوني ابني عملتله تطعيم سنة ونص اليوم هو يعاني من ارتفاع الحرارة ومايقدر يحرك رجلو وحتى يوقف وهو كتير البكاء كيف اتعامل معاه كيف اخفف من الم...,9,semantic_evidence,0.123816,0.107143,mention::men_llm_0000030,,"Evidence: إبني عمر 6 سنوات و يعاني من حساسية الصدر
Entity: حساسية الصدر
Surface form: حساسية الصدر
Field: question
Relation context: ",ahd5k_03243,إبني عمر 6 سنوات و يعاني من حساسية الصدر أعطيه بخار الفنتولين و الأتروفين و شراب الزيلون .هل الفيس يفيد أم لا,غير واضح السؤال
trial_query_123,لسلام عليكم ممكن تساعدوني ابني عملتله تطعيم سنة ونص اليوم هو يعاني من ارتفاع الحرارة ومايقدر يحرك رجلو وحتى يوقف وهو كتير البكاء كيف اتعامل معاه كيف اخفف من الم...,10,semantic_evidence,0.123329,0.142857,mention::men_llm_0000552,,"Evidence: السلام عليكم ورحمة الله وبركاته ابني عنده 13 سنة ويعاني من فقر الدم حابة اعرف اسم تحليلة الكالسيوم في العضام لانها الوحيده الي ماعملناها وشكرا
Entity: فقر الدم
Surface form: فقر الدم
Field: question
Relation context: ",ahd5k_03707,السلام عليكم ورحمة الله وبركاته ابني عنده 13 سنة ويعاني من فقر الدم حابة اعرف اسم تحليلة الكالسيوم في العضام لانها الوحيده الي ماعملناها وشكرا,فقر دم عند طفل عمره ١٣ سنة شي جدي!. ومعايرة الكالسيوم لن تشخص سبب فقر الدم؟ نرجو تزودينا بالتحاليل التي أجريت له والادوية التي اعطيت له ؟ وفقر الدم له اسباب عديدة منها عوز الحديد او عوز حمض الفوليك او الفيتامين B12 او B6 وكذلك اسواء الامتصاص واعتلالات الخضاب الوراثية والالتهابات المزمنة
trial_query_123,لسلام عليكم ممكن تساعدوني ابني عملتله تطعيم سنة ونص اليوم هو يعاني من ارتفاع الحرارة ومايقدر يحرك رجلو وحتى يوقف وهو كتير البكاء كيف اتعامل معاه كيف اخفف من الم...,11,semantic_qa,0.119056,0.178571,qa::ahd5k_02980,,"Category: أمراض الغدد الصماء (Endocrine)
Question: السلام عليكم أنا عملت تحليل للغدة الدرقيه قبل سنه وكانت النتائج ممتازه ولكن لما عملته بعد مرور سنه ظهر بالتحليل ان المعدل ٦ وقالت الدكتوره فيه ارتفاع في مستوى هرمون...
Answer: اذا كان ال TSH هو المقصود فهذه ممكن ان تكون بداية خمول ولكن عليكي اعادة التحليل للتأكد فإذا استمر ال tsh بالارتفاع فعليكب ب",ahd5k_02980,السلام عليكم أنا عملت تحليل للغدة الدرقيه قبل سنه وكانت النتائج ممتازه ولكن لما عملته بعد مرور سنه ظهر بالتحليل ان المعدل ٦ وقالت الدكتوره فيه ارتفاع في مستوى هرمون...,اذا كان ال TSH هو المقصود فهذه ممكن ان تكون بداية خمول ولكن عليكي اعادة التحليل للتأكد فإذا استمر ال tsh بالارتفاع فعليكب بدأ العلاج وتنظيم هرمون الغدة
trial_query_123,لسلام عليكم ممكن تساعدوني ابني عملتله تطعيم سنة ونص اليوم هو يعاني من ارتفاع الحرارة ومايقدر يحرك رجلو وحتى يوقف وهو كتير البكاء كيف اتعامل معاه كيف اخفف من الم...,12,semantic_qa,0.114582,0.178571,qa::ahd5k_03818,,"Category: تشخيص (Diagnosis)
Question: ما سبب أرتفاع درجة الحرارة مع ألم جهه القلب
Answer: لا نعرف كم هو الارتفاع في درجة الحرارة وكم يستمر وكم مرة يتردد في اليوم وهل يرافقهرجفة أو غير ذلك وقت النوبة أما الألم في جهة القلب فهناك العضلات الوربية والانسجة المرتبطة بالقفص الصدري التي قد تكون متهيجة وتسبب الألم خاصة بعد التعرض لاجهاد أو التهاب فيروسي مث",ahd5k_03818,ما سبب أرتفاع درجة الحرارة مع ألم جهه القلب,لا نعرف كم هو الارتفاع في درجة الحرارة وكم يستمر وكم مرة يتردد في اليوم وهل يرافقهرجفة أو غير ذلك وقت النوبة أما الألم في جهة القلب فهناك العضلات الوربية والانسجة المرتبطة بالقفص الصدري التي قد تكون متهيجة وتسبب الألم خاصة بعد التعرض لاجهاد أو التهاب فيروسي مثل الفلونزا أو غير ذلك ولكن الفحص السريري قد يكفي للوقوف على معرفة نوعيته ومن ثم علاجه
trial_query_123,لسلام عليكم ممكن تساعدوني ابني عملتله تطعيم سنة ونص اليوم هو يعاني من ارتفاع الحرارة ومايقدر يحرك رجلو وحتى يوقف وهو كتير البكاء كيف اتعامل معاه كيف اخفف من الم...,13,semantic_evidence,0.106243,0.107143,mention::men_llm_0000293,,"Evidence: ابني عمره ١٠سنه يعاني من نقص الصفائح itp
Entity: النقص الشديد للصفائح
Surface form: نقص الصفائح
Field: question
Relation context: النقص الشديد للصفائح TREATED_BY الروتيكسيماب. Evidence: الروتيكسيماب يفيده في علاج النقص الشديد للصفائح",ahd5k_00203,ابني عمره ١٠سنه يعاني من نقص الصفائح itpتم اعطائه ivigمرتين وتم اعطائه كرتزون وحاليا اضيف له علاج الروتيكسيماب اول جرعه ونستمر عليها لمده شهر كل اسبوع مره هل الروتكسيماب يفيده,نعم مفيد لة ويجب الاستمرار فى العلاج و متابعة الطبيب المعالج
trial_query_123,لسلام عليكم ممكن تساعدوني ابني عملتله تطعيم سنة ونص اليوم هو يعاني من ارتفاع الحرارة ومايقدر يحرك رجلو وحتى يوقف وهو كتير البكاء كيف اتعامل معاه كيف اخفف من الم...,14,semantic_evidence,0.106243,0.107143,mention::men_llm_0000294,,"Evidence: ابني عمره ١٠سنه يعاني من نقص الصفائح itp
Entity: النقص الشديد للصفائح
Surface form: ITP
Field: question
Relation context: النقص الشديد للصفائح TREATED_BY الروتيكسيماب. Evidence: الروتيكسيماب يفيده في علاج النقص الشديد للصفائح",ahd5k_00203,ابني عمره ١٠سنه يعاني من نقص الصفائح itpتم اعطائه ivigمرتين وتم اعطائه كرتزون وحاليا اضيف له علاج الروتيكسيماب اول جرعه ونستمر عليها لمده شهر كل اسبوع مره هل الروتكسيماب يفيده,نعم مفيد لة ويجب الاستمرار فى العلاج و متابعة الطبيب المعالج
trial_query_123,لسلام عليكم ممكن تساعدوني ابني عملتله تطعيم سنة ونص اليوم هو يعاني من ارتفاع الحرارة ومايقدر يحرك رجلو وحتى يوقف وهو كتير البكاء كيف اتعامل معاه كيف اخفف من الم...,15,semantic_qa,0.102559,0.142857,qa::ahd5k_04001,,"Category: علم الأجنة (Embryology)
Question: كيف اعالج الحلمة المسطحة علما باني في شهري الرابع من الحمل وهو حملي الاول فانا اتمنى وارغب في ارضاع طفلي رضاعة طبيعية؟
Answer: انصحك بدهن الحلمة بزيت الزيتون ثم حاولي شدها الى الخارج وذلك لمدة 3 - 5 دقائق 3 مرات في اليوم واستمري على ذلك حتى موعد الولادة
Relation context: ",ahd5k_04001,كيف اعالج الحلمة المسطحة علما باني في شهري الرابع من الحمل وهو حملي الاول فانا اتمنى وارغب في ارضاع طفلي رضاعة طبيعية؟,انصحك بدهن الحلمة بزيت الزيتون ثم حاولي شدها الى الخارج وذلك لمدة 3 - 5 دقائق 3 مرات في اليوم واستمري على ذلك حتى موعد الولادة
trial_query_123,لسلام عليكم ممكن تساعدوني ابني عملتله تطعيم سنة ونص اليوم هو يعاني من ارتفاع الحرارة ومايقدر يحرك رجلو وحتى يوقف وهو كتير البكاء كيف اتعامل معاه كيف اخفف من الم...,16,semantic_qa,0.101734,0.142857,qa::ahd5k_00085,,"Category: أمراض القلب و الشرايين (Cardiovascular disease)
Question: ماهو المعدل الطبيعي لضغط الدم لرجل عمرة في 79 سنة وماهو هو عدد نبضات القلب المثالي بالنسبة له .
Answer: حسب عوامل الخطورة الاخرى كالسكري و الكلى. اذا لانوجد أمراض مصاحبة ١٤٠-٨٠ و ضربات القلب تقريبا من ٦٥-٨٥ لكن ممكن ان نقبل ضربات قلب اقل او اكثر
Relation context: ",ahd5k_00085,ماهو المعدل الطبيعي لضغط الدم لرجل عمرة في 79 سنة وماهو هو عدد نبضات القلب المثالي بالنسبة له .,حسب عوامل الخطورة الاخرى كالسكري و الكلى. اذا لانوجد أمراض مصاحبة ١٤٠-٨٠ و ضربات القلب تقريبا من ٦٥-٨٥ لكن ممكن ان نقبل ضربات قلب اقل او اكثر
trial_query_123,لسلام عليكم ممكن تساعدوني ابني عملتله تطعيم سنة ونص اليوم هو يعاني من ارتفاع الحرارة ومايقدر يحرك رجلو وحتى يوقف وهو كتير البكاء كيف اتعامل معاه كيف اخفف من الم...,17,semantic_qa,0.100932,0.142857,qa::ahd5k_00530,,"Category: أمراض باطنية (Esoteric)
Question: انا سويت عملية بواسير لي الان ١٦ يوم من اول يوم البول عندي صعب وغير مريح حتى اليوم.. لكن بالاضفه الى وجود الالم البسيط بالمثانه والخصيتان.. هل هو الم طبيعي؟؟؟
Answer: استمرار الألم والمعاناة لمدة 16 يوما يبدو أنه غير عادي، لذا عليك مراجعة الجراح الذى أجرى لك العملية.
Relation context: ",ahd5k_00530,انا سويت عملية بواسير لي الان ١٦ يوم من اول يوم البول عندي صعب وغير مريح حتى اليوم.. لكن بالاضفه الى وجود الالم البسيط بالمثانه والخصيتان.. هل هو الم طبيعي؟؟؟,استمرار الألم والمعاناة لمدة 16 يوما يبدو أنه غير عادي، لذا عليك مراجعة الجراح الذى أجرى لك العملية.
trial_query_123,لسلام عليكم ممكن تساعدوني ابني عملتله تطعيم سنة ونص اليوم هو يعاني من ارتفاع الحرارة ومايقدر يحرك رجلو وحتى يوقف وهو كتير البكاء كيف اتعامل معاه كيف اخفف من الم...,18,semantic_qa,0.100496,0.178571,qa::ahd5k_01005,,"Category: أمراض الدم (Blood)
Question: السلام عليكم..ماهو العلاج المناسب لتقليل نسبة الاملاح في الدم النسبة الحالية عندي هي (7.9) عمري 44 سنة /ذكر؟
Answer: فعادة لا نعالج ارتفاع حمض البول بحد ذاته إلا إذا كان عند المريض قصة سابقة لحصوة في الكلية أو مرض النقرس أو زيادة في طرح حمض البول في البول، وهذا نستطيع قياسه بتجميع البول لمدة أربع وعشرين ساعة. ",ahd5k_01005,السلام عليكم..ماهو العلاج المناسب لتقليل نسبة الاملاح في الدم النسبة الحالية عندي هي (7.9) عمري 44 سنة /ذكر؟,فعادة لا نعالج ارتفاع حمض البول بحد ذاته إلا إذا كان عند المريض قصة سابقة لحصوة في الكلية أو مرض النقرس أو زيادة في طرح حمض البول في البول، وهذا نستطيع قياسه بتجميع البول لمدة أربع وعشرين ساعة. ويرتفع حمض البول عند من يتناولون أدوية الضغط التي تحتوي على المدرات، ومن يتناول حبوب الأسبرين لحماية القلب، ولا حاجة لأن تنشغل كثيرا إن لم يكن عندك النقرس أو حصوة في الكلية، وفقط قلل من اللحوم الحمراء والكلاوي والكبد - كما ذكرت - وهو لا يحتاج لعلاج.
trial_query_123,لسلام عليكم ممكن تساعدوني ابني عملتله تطعيم سنة ونص اليوم هو يعاني من ارتفاع الحرارة ومايقدر يحرك رجلو وحتى يوقف وهو كتير البكاء كيف اتعامل معاه كيف اخفف من الم...,19,semantic_evidence,0.100179,0.178571,mention::men_llm_0000154,,"Evidence: سرطان المستقيم هو سرطان الجزء الاخير من القولون.
Entity: سرطان المستقيم
Surface form: سرطان المستقيم
Field: answer
Relation context: ",ahd5k_02207,عندي سؤال عن سرطان القولون والكلى مش شغاله,"سرطان المستقيم هو سرطان الجزء الاخير من القولون. ويشكل سرطان المستقيم 50% من سرطانات القولون , والذي تزداد درجة تطوره بازدياد حجمه أو تسطحه , الشكل الشائع: هو الشكل اللاعرضي وحتى مرحلة متقدمة من الورم. - الشكل الاعتيادي: خروج الدم مع البراز, الم اسفل البطن , حيث أن اكثر من نصف الحالات تترافق مع الم عند التشخيص وخاصة الم القولون , حيث يشعر الشخص بألم من 2-3 نوبة / اليوم تترافق مع قرقرة وارتياح بعد طرح الغازات و الفضلات . - فقر الدم ،تدهور الحالة العامة ، اضطرابات عادات التغوط (إسهال / إمساك ) أي تناوب حالات الإسهال والإمساك - جس كتلة بطنية ، نزف دم احمر من المستقيم ،البراز الزفتي ،انسداد الأمعاء. حالات نادرة: - انثقاب أمعاء - خراج حول القولون. يتم العلاج بطرق عديدة منها: 1- الجراحة: قد يكون الحل استئصال الورم عن طريق الجراحة. 2- المعالجة الكيماوية: يجب البدء بها خلال شهرين من انتهاء العمل الجراحي.تستمر 6-12 شهر. الادوية المستعملة:ليفاميسول ٥ ف يوLevamisole -5FU . 3. المعالجة الشعاعية (علاج بالاشعة) :- المعالجة بالليزر عن طريق التنظير . وبالنسبه لمساكل الكلى قد يكون لها اكثر من سبب لذا يجب مراجعة الطبيب لتحديد المشكلة بدقة"
