doc_id,doc_type,source_id,entity_id,qa_id,title,embedding_text
qa::ahd5k_04620,qa,ahd5k_04620,,ahd5k_04620,انافتاه وعمري 24 ويوجد بجسمي شعرحيث ان جسمي وشكلي لاتوجد علئ اثار الانوثه وملامح وجهي تميل للرجوله حتي احساسي اتجه البنا,"Category: تشخيص (Diagnosis)
Question: انافتاه وعمري 24 ويوجد بجسمي شعرحيث ان جسمي وشكلي لاتوجد علئ اثار الانوثه وملامح وجهي تميل للرجوله حتي احساسي اتجه البنات يكون غريب والكل ينتقدني اني لست انثي حيث ان...
Answer: اولا وقبل كل شيء لا بد من عمل تحليل شامل للهرمونات وتصوير سونار للرحم والمبايض للتأكد من سلامتها وقد تحتاجين على عمل تحليل كروموزومات ايضا وانصح باستشارة طبيب امراض نفيسة باسرع وقت والتنسيق معه بشأن ما تشعرية على ان ينسق هو بدوره مع طبيب امراض النساء وهذا امر مهم جدا لا يجب تأجيله
Relation context: "
qa::ahd5k_04623,qa,ahd5k_04623,,ahd5k_04623,تناول طفلي حبه امادول tramadol كيف اسعفه ؟,"Category: إسعاف أولي (First aid)
Question: تناول طفلي حبه امادول tramadol كيف اسعفه ؟
Answer: محاولة اخراج ما بلعه او اعطاءه كوب من الماء المالح لمساعدته ع الاستفراغ والاسراع به للمستشفي لتبطين جدار المعدة
Relation context: "
qa::ahd5k_04630,qa,ahd5k_04630,,ahd5k_04630,هل احمرار لون الرجل سببه تصلب الشرايين,"Category: أمراض القلب و الشرايين (Cardiovascular disease)
Question: هل احمرار لون الرجل سببه تصلب الشرايين
Answer: لا الاحمرار طبيعي بسبب ارتفاع الحرارة او لون البشره ومن الممكن ان يكون مرضي بسبب مرض الالتهاب الخلوي او الحمره المصاحبه لمرض السكري واذا صاحب ذلك تورم باحد الرجلين دون الاخري يجب وضع احتمال جلطة الاورده العميقه اما تصلب الشرايين فاعراضه الالم مع المشي وفي الحالات الشديدة التحول للون الازرق فالاسود وضمر الجلد والاظافر والغرغرينه
Relation context: "
qa::ahd5k_04633,qa,ahd5k_04633,,ahd5k_04633,جرح مصاب بفيروس الكبد بي ضغط على الجرح بقطنه تخلص منها مباشرة ثم صافحه شخص بيديه دون غسيلها هل تنتقل العدوى اذا كان هنال,"Category: أمراض باطنية (Esoteric)
Question: جرح مصاب بفيروس الكبد بي ضغط على الجرح بقطنه تخلص منها مباشرة ثم صافحه شخص بيديه دون غسيلها هل تنتقل العدوى اذا كان هنالك جرح بسيط بيد الشخص الاخر ؟
Answer: انتقال العدوى لفيروس الكبد الوبائي بي بهذه الطريقة ممكن
Relation context: "
qa::ahd5k_04642,qa,ahd5k_04642,,ahd5k_04642,طفلي عنده46 يوم مولود بالصفرا 7 واردت ان اقوم بطهارته وكانت نسبة السيولة والتجلط bleeding time 1:43 ciotting time 4:05 ف,"Category: صحة الطفل (Child health)
Question: طفلي عنده46 يوم مولود بالصفرا 7 واردت ان اقوم بطهارته وكانت نسبة السيولة والتجلط bleeding time 1:43 ciotting time 4:05 فكتب له الدكتور قبل طهارته فيتامين بوليفيتال نقط كم نقطة...
Answer: من 5-10 نقط يوميا حسب هل هو وقائياو علاجي
Relation context: "
qa::ahd5k_04648,qa,ahd5k_04648,,ahd5k_04648,سلام عليكم باختصار انا مركبة فك كامل زراعة وتركيب الا اني ارى انتفاخ بسيط في خد ابسر علما اني لا اعاني من اي الم فما الس,"Category: أمراض الأسنان (Dental)
Question: سلام عليكم باختصار انا مركبة فك كامل زراعة وتركيب الا اني ارى انتفاخ بسيط في خد ابسر علما اني لا اعاني من اي الم فما السبب لو سمحت
Answer: يجب اجراء صورة اشعة بانورامية لتشخيص المشكلة
Relation context: "
qa::ahd5k_04651,qa,ahd5k_04651,,ahd5k_04651,س ع ابني عمرة ٢ سنةونصف ارتفعت حرارته وتقيا مراتان جسمه نحلان اعطية مضاد حيوي وخافض حرارة لكن تنزل حرارتة لفترة ثم تعود ,"Category: صحة الطفل (Child health)
Question: س ع ابني عمرة ٢ سنةونصف ارتفعت حرارته وتقيا مراتان جسمه نحلان اعطية مضاد حيوي وخافض حرارة لكن تنزل حرارتة لفترة ثم تعود لترتفع عندة مغص في بطنة في بعض...
Answer: سلامته.من الذي صرف له المضاد الحيوي وماذا كان تشخيصه؟
Relation context: حمى TREATED_BY مضاد حيوي. Evidence: اعطية مضاد حيوي | حمى TREATED_BY خافض حرارة. Evidence: اعطية خافض حرارة"
qa::ahd5k_04654,qa,ahd5k_04654,,ahd5k_04654,السلام عليكم من فتره صار جسمي ايحكني لحتاه وشي ايدي كل جسمي,"Category: أرجية حساسية (Allergic allergy)
Question: السلام عليكم من فتره صار جسمي ايحكني لحتاه وشي ايدي كل جسمي
Answer: لابد من معرفة سبب الحكه او الارتكاريا عن طريق عمل فحوصات الحساسيه للجو والاكل بالاضافه بعض التحاليل مثل جرثومة المعده والغده الدرقيه ووظائف الكبد والكلى
Relation context: "
qa::ahd5k_04679,qa,ahd5k_04679,,ahd5k_04679,السلام عليكم ورحمة الله وبركاتة لو سمحتو أنا حابه تساعدوني في طرح مواضيع في علم التشريح لتقديم رسالة الماجستير .. وشكرا,"Category: علم التشريح (Anatomy)
Question: السلام عليكم ورحمة الله وبركاتة لو سمحتو أنا حابه تساعدوني في طرح مواضيع في علم التشريح لتقديم رسالة الماجستير .. وشكرا
Answer: لقد حظي التشريح في عمل القاموس بنصيب الأسد، وعليك البحث عن أي مصطلح تشريحي ، ويمكن الإجابة على أي سؤال!
Relation context: "
qa::ahd5k_04697,qa,ahd5k_04697,,ahd5k_04697,السلام عليكم ..انا متزوجة وعمري 29 سنة ولدي ثلاثة اطفال اعاني من الدوالي في ساق قدمي بدت الدوالي عندي وانا حامل بالطفل ا,"Category: الطب البديل (Alternative medicine)
Question: السلام عليكم ..انا متزوجة وعمري 29 سنة ولدي ثلاثة اطفال اعاني من الدوالي في ساق قدمي بدت الدوالي عندي وانا حامل بالطفل الثاني وازدادت مع حملي في الطفل الثالث ....
Answer: دوالي الساقين : هي تضخم الأوردة السطحية وقد تحدث في أي مكان من الجسم ولكنها أكثر انتشارا في الساقين . الأسباب متعددة : الوراثة ، تقدم العمر ،الحمل ، السمنة الزائدة ، الوقوف أو الجلوس على الكرسي لفترة طويلة ، ضعف صماكات الأوردة. ++ نصائح يمكن اتياعها تعمل على تقليلها أو اختفائها ، وهي : --ممارسة الرياضة لتنشيط الدورة الدموية .--انقاص الوزن .-- تجنب انتعال الحذاء ذي الكعب العالي أو الذي بدون كعب .---التمدد ورفع الساقين لمستوى أعلى من الجسم ---تجنب الوقوف أو الجلوس لمدة طويلة .-- تجنب الاستحمام بماء ساخن العلاج : 1-- تنفيذ النصائح السابقة وتناول علاج بسيط مثل فينوروتون 2--اغلاق الوريد بحقن مادة خاصة (اسكليروثيرابي)فيرغم الدم على المرور في وريد آخر. 3--استئصال الأوردة الصغيرة المتفرعة من الوريد المصلب. 4-- استئصال الوريد المصاب نفسه 5-- جراحة النظار . 6--وافضل طريقة هي العلاج بالليزر حيث أثبتت الأبحاث العالمية نجاحا يفوق الجراحات الأخرى .وه تقوم على تدمير الوريد الرئيسي وهو الوريد الصافن وتعمل على اغلاقه فيمنع عودة الدم وعودته .وفي مثل حالتك وتدعى الشعيرات العنكبوتية فالعلاج بالليزرأثبت نتائجا ممتازة ونسبة مرتفعة من النجاح ، وهي سهلة وآمنة لجميع أنواع البشرة . ومسحها بالخل لا يفيدها واستعماله لفترة طويلة يضر بالجلد.
Relation context: دوالي الساقين TREATED_BY فينوروتون. Evidence: العلاج : 1-- تنفيذ النصائح السابقة وتناول علاج بسيط مثل فينوروتون | دوالي الساقين TREATED_BY العلاج بالليزر. Evidence: 6--وافضل طريقة هي العلاج بالليزر حيث أثبتت الأبحاث العالمية نجاحا يفوق الجراحات الأخرى ."
qa::ahd5k_04701,qa,ahd5k_04701,,ahd5k_04701,انا اعاني من دوخة خاصة اثناء المشي وفي بعض الاحيان ضيق تنفس كما انني اعاني من مشكل اثناء بداية النوم لانها تنتابني الدوخ,"Category: أمراض القلب و الشرايين (Cardiovascular disease)
Question: انا اعاني من دوخة خاصة اثناء المشي وفي بعض الاحيان ضيق تنفس كما انني اعاني من مشكل اثناء بداية النوم لانها تنتابني الدوخة وتسارع في ضربات القلب ارجوكم افيدوني وشكرا
Answer: كثير من الفتيات يعانن من هذه الأعراض وذلك نتيجة انخفاض الضغط وبالتالي ارتفاع نبضات القلب والشعور بالدوخة والإجهاد وينصح بتناول وجبة الإفطار والإكثار من السوائل والأملاح .. ألف سلامة
Relation context: ارتفاع ضغط الدم HAS_SYMPTOM خفقان القلب. Evidence: تسارع في ضربات القلب | ارتفاع ضغط الدم HAS_SYMPTOM دوخة. Evidence: دوخة | ارتفاع ضغط الدم HAS_SYMPTOM ضيق تنفس. Evidence: ضيق تنفس"
qa::ahd5k_04706,qa,ahd5k_04706,,ahd5k_04706,اشعر بالم عند الاستيقاظ فى الكليتين من النوم و عندما اتنفس يزيد الالم .. و بعد الاستيقاظ و التبول و شرب الماء يختفى الال,"Category: أمراض القلب و الشرايين (Cardiovascular disease)
Question: اشعر بالم عند الاستيقاظ فى الكليتين من النوم و عندما اتنفس يزيد الالم .. و بعد الاستيقاظ و التبول و شرب الماء يختفى الالم .. كل يوم اشعر بذلك ارجو...
Answer: الف سلامة انصحك بعمل تحليل بول و نسبة يوريك اسيد و سونار على البطن و الحوض مبدئيا و من ثم مراجعة طبيب مسالك و الاكثار من شرب الماء
Relation context: التهاب DIAGNOSED_BY تحليل بول. Evidence: عمل تحليل بول | التهاب TREATED_BY الاكثار من شرب الماء. Evidence: الاكثار من شرب الماء"
qa::ahd5k_04728,qa,ahd5k_04728,,ahd5k_04728,بين فترة وأخرى قد تصل لثلاثه اسابيع فقط وبشكل مفاجئ اشعر بأعراض مماثله تماما لأعراض النزله المعويه مع وجود ألم في الجهه ,"Category: أمراض باطنية (Esoteric)
Question: بين فترة وأخرى قد تصل لثلاثه اسابيع فقط وبشكل مفاجئ اشعر بأعراض مماثله تماما لأعراض النزله المعويه مع وجود ألم في الجهه اليمنى من الظهر والبطن يتسلل للرجل اليمنى كلما...
Answer: الام البطني يحمل قائمة من الاسباب، ولكن في حال وجود الم قولنجي(مغص) يترردد بشكل متقطع مع الم نازل للطرفين السفليين واحيانا للمنطقة التناسلية يمكن التوجه نحو اصابات الجهاز البولي خاصة التهابات المسالك البولية ولابد من اجراء بعض الفحوصات والتحاليل بمراجعة الطبيب للوقوف على السبب
Relation context: التهاب HAS_SYMPTOM المغص. Evidence: التهاب يسبب المغص"
qa::ahd5k_04733,qa,ahd5k_04733,,ahd5k_04733,السلام عليكم عندي حكة في جميع مناطق الجسم منذو 6 اشهر رغم اني اسعملت جميع لادويه دون فائده,"Category: أرجية حساسية (Allergic allergy)
Question: السلام عليكم عندي حكة في جميع مناطق الجسم منذو 6 اشهر رغم اني اسعملت جميع لادويه دون فائده
Answer: ارتكاريا او شريه ولها عدة اسباب منها حساسيه بسبب عثة الفراش او الزرع او اطعمه ومنها ماله اسباب اخرى تتعلق بامراض الكبد والكلى لابد من مراجعة طبيب
Relation context: "
qa::ahd5k_04735,qa,ahd5k_04735,,ahd5k_04735,هل فايروس السايتو ميقالو يسبب تشوهات للجنين لأني حاملة للمرض وثلاث مرات أحمل ويتوفى الجنين عند الشهر الثالث والخامس و في,"Category: علم الأجنة (Embryology)
Question: هل فايروس السايتو ميقالو يسبب تشوهات للجنين لأني حاملة للمرض وثلاث مرات أحمل ويتوفى الجنين عند الشهر الثالث والخامس و في السادس وكان به تشوهات تضخم الكلى وسائل في االبطن...
Answer: اذا كنت مجرد حاملة للمرض فلا يوجد تأثير ولكن هذا الفيروس قد ينشط في اي وقت لذا لا بد من عمل تحليل CMV IgM بصفة دورية خاصة اثناء الحمل وبمجرد تحول التحليل الى ايجابي يجب استعمال العلاج في الحال لأن الفيروس النشط يسبب بالفعل تشوهات للجنين
Relation context: "
qa::ahd5k_04739,qa,ahd5k_04739,,ahd5k_04739,ما هي الوظيفة الاساسية لجذع الدماغ ومما يتكون وما هي العلاقة بينه وبين الاخدعين وهل هناك حالات موت دماغي شفيت ام ان الام,"Category: علم التشريح (Anatomy)
Question: ما هي الوظيفة الاساسية لجذع الدماغ ومما يتكون وما هي العلاقة بينه وبين الاخدعين وهل هناك حالات موت دماغي شفيت ام ان الامر مستحيل
Answer: وهو ذو شكل مخروطي ويصل بين الجسر من فوق والنخاع الشوكي تحته.ويوجد على سطحه الأمامي أخدود ناصف وعلى كل جانب إنتفاخ يدعى الهرم . وتتكون الهرمين من حزم من الألياف العصبية التي تأتي من خلايا عصبية عريضة في التلفيف قبل المركزي.ووراء الهرم يكون هناك إرتفاع يسمى الزيتونة تتكون من الأنوية الزيتونية تحتها وخلف الزيتونة تكون السويقة المخيخية التي تصل إلى المخيخ. تصدر منه الأعصاب القحفية 9،10،11،12. وفيه مراكز عصبية أخرى تتحكم في وظائف أعضاء الجسم : تنظيم التنفس، تنظيم القلب، السعال والعطاس، توسيع وتضييق الأوعية الدموية، البلع والتقيؤ والمعدة ومراكز ردود الفعل. أما الأخدعين فهما فروع من الشريان الرقبي ولا علاقة لهما بجذع الدماغ. من جهة أخرى الموت الدماغي يعني عدم وجود موجات كهربائية في تخطيط الدماغ الكهربائي. وقد تحصل المعجزات، ولكنها ليست قانوناً.
Relation context: "
qa::ahd5k_04742,qa,ahd5k_04742,,ahd5k_04742,كنت احس من قبل بدقات قلب مفاجاة و انتهت وحدها و اليوم احسست ان قلبي المني و كان 20 ابرة دخلوا قلبي,"Category: أمراض القلب و الشرايين (Cardiovascular disease)
Question: كنت احس من قبل بدقات قلب مفاجاة و انتهت وحدها و اليوم احسست ان قلبي المني و كان 20 ابرة دخلوا قلبي
Answer: يجب عليك زياره طبيب القلب وتركيب جهاز هولتر علي مدار ٢٤ ساعه للتأكد من انتظام ضربات القلب لديك ..اما بالنسبه لالم القلب فلا استطيع تفريده هنا لعدم دقه وصفك له هل هو في منتصف الصدر ؟ ام للجهه اليسري او اليمني ؟؟ هل له علاقه بالمجهود او الاكل ..ما مده استمراره وماذا يذهبه ؟؟ اسئله كثيره ..يجب عليك زياره اقرب طبيب لديك
Relation context: "
qa::ahd5k_04751,qa,ahd5k_04751,,ahd5k_04751,شعرت بيوم عند الاستيقاظ من النوم بدوخة وايدى ورجلى مثلجة وعند ذهابى الى المشفى تم قياس الضغط وجد انه 160/120 مرتفع فتم ا,"Category: أمراض باطنية (Esoteric)
Question: شعرت بيوم عند الاستيقاظ من النوم بدوخة وايدى ورجلى مثلجة وعند ذهابى الى المشفى تم قياس الضغط وجد انه 160/120 مرتفع فتم اخذ نصف قرص تحت اللسان لتقليل الضغط ومعا...
Answer: يجب عمل دراسة من خلال المتابعة مع طبيب لمعرفة ما اذا كنت تعاني من الضغط العالي ام ان ما حصل هو عرضي وبالتأكيد يجدب عمل فحوصات من خلال الطبيب لها علاقة بالضغط العالي اذا تأكد انك تعاني من الضغط العالي فالرياضة ضرورية والمحافظة على الوزن المثالي والاكل المتوازن البعيد عن ملح الطعام لكن كل هذا رهن بالمتابعة ودراسة وضعك وضغطك
Relation context: "
qa::ahd5k_04754,qa,ahd5k_04754,,ahd5k_04754,هل سقوط الشعر بكثره مع الم شديد وشعور بلاختناق في البلعوم واللوزتين اثناء الزعل يدل على خلل في الغده الدرقيه0 مع العلم ا,"Category: تشخيص (Diagnosis)
Question: هل سقوط الشعر بكثره مع الم شديد وشعور بلاختناق في البلعوم واللوزتين اثناء الزعل يدل على خلل في الغده الدرقيه0 مع العلم اني اعاني من السمنه المفرطه وكثرة العصبيه ارجوافادتي...
Answer: الألم والشعور بالإختناق حالة نفسية ""نرفزة"" وعلاجها تناول مهدئات مثل فلونكسول. أما أعراض الغدة الدرقية فهي ارتعاش اليدين والأصابع والشعور بالسخونة وتسارع دقات القلب والإسهال ونقصان الوزن وجحوظ العينين والتعرق الغزير
Relation context: "
qa::ahd5k_04761,qa,ahd5k_04761,,ahd5k_04761,ما هي فوائد زيت الزيتون للصحة والجسم,"Category: الطب البديل (Alternative medicine)
Question: ما هي فوائد زيت الزيتون للصحة والجسم
Answer: هناك العديد من الفوائد الصحية لزيت الزيتون، ويعد زيت الزيتون أحد أفضل مصادر الدهون الصحية للجسم، لغناه بالدهون الأحادية غير المشبعة، ومن أهم فوائد زيت الزيتون للجسم ما يأتي: غناه بمضادات الأكسدة، ومجموعة من الفيتامينات مثل فيتامين ك وفيتامين ه. خواصه المضادة للالتهاب، مما يحد من خطر الإصابة بمجموعة من الأمراض مثل بعض أمراض القلب، ومرض السكري، والتهاب المفاصل. الحد من خطر الإصابة بالسكتات الدماغية. الوقاية من بعض أنواع مرض السرطان. تنظيم مستويات ضغط الدم. تنظيم مستويات الكوليسترول. تحسين وظائف الأوعية الدموية. الحد من خطر اكتساب الوزن الزائد. المساهمة في تخفيف آلام المفاصل والتورم الناتج عن التهاب المفاصل الروماتويدي. تأثير مضاد للبكتيريا والميكروبات. يجدر الذكر أن هذه الفوائد خاصة بأنواع زيت الزيتون البكر الذي يحتفظ بمعظم فوائده الصحية، أما زيت الزيتون المكرر، أو المخلوط بأنواع أخرى من الزيوت فلا ينصح باستهلاكه. للمزيد: حقائق غذائية عن زيت الزيتون فوائد زيت الزيتون للعظام والمفاصل
Relation context: "
qa::ahd5k_04764,qa,ahd5k_04764,,ahd5k_04764,السلام عليكم انة قبل فترة سالت عن ابني عن عدم قدرتة علي الكلام ورحت راجعت دكتور و قالولي انة ابني مصاب بلتوحد السلوكي ار,"Category: صحة الطفل (Child health)
Question: السلام عليكم انة قبل فترة سالت عن ابني عن عدم قدرتة علي الكلام ورحت راجعت دكتور و قالولي انة ابني مصاب بلتوحد السلوكي اريد اعرف عن هذا الشي وقالو لي...
Answer: التوحد يعني ضعف اوعدم القدره على التواصل مع الاخرين- والمصاب لا يقدر على التواصل البصري مع الاخرين-ينعزل ويكرر نفس العمل كتلبيس لعبته اوتنظيفها-قد يصاحبه تشنجات احيانا وضعف الكلام ويعالج فيالمراكز المتخصصه وحسب الاعراض -اتبعي تعليمات الطبيب والنتيجه جيده جدا وكثير من الناس البارزين كانو متوحدين و حياتهم طبيعيهمع التاهيل
Relation context: "
qa::ahd5k_04775,qa,ahd5k_04775,,ahd5k_04775,سلام يا دكتوار انا اجاني وجع في القلب ذهبت افعل تلفزيون قلب و هذة النتيجة Left atrium 31 19-40 Aoctic root 26 20-30 Righ,"Category: أمراض القلب و الشرايين (Cardiovascular disease)
Question: سلام يا دكتوار انا اجاني وجع في القلب ذهبت افعل تلفزيون قلب و هذة النتيجة Left atrium 31 19-40 Aoctic root 26 20-30 Right ventricle 33 07-26 LV.Septal wall 10...
Answer: يرجى ارسال تقرير الإيكو كاملا
Relation context: "
qa::ahd5k_04779,qa,ahd5k_04779,,ahd5k_04779,هل هناك اعشاب معينه ممكن ان آخذها للمحافظة على الغدة الدرقية وان تكون نشيطة وليست خاملة,"Category: الطب البديل (Alternative medicine)
Question: هل هناك اعشاب معينه ممكن ان آخذها للمحافظة على الغدة الدرقية وان تكون نشيطة وليست خاملة
Answer: هذه خلطة مفيدة ان شاء الله لمن معهم كسل بالغدة الدرقية واتمنى لهم الشفاء كيلو عسل يطحن مقدار 25 غرام من الفوقص الحوصلي 20 غ غذاء ملكي 35غ محلول العكبر 50غ قسط هندي يخلط الجميع مع العسل ويؤكل منه ملعقة متوسطة قبل كل وجبة شرب المركوش والخزامى والكربرة واكليل الجبل والهدال كميات متساوية وخلطها وصنعها مثل الشاي وشرب كاسين شاي على الريق واخرى مساء دهن المكان بزيت الكتان عند النوم يوميا والله الشافي
Relation context: كسل بالغدة الدرقية TREATED_BY خلطة العسل والفوقص الحوصلي والغذاء الملكي والعكبر والقسط الهندي. Evidence: هذه خلطة مفيدة ان شاء الله لمن معهم كسل بالغدة الدرقية"
qa::ahd5k_04793,qa,ahd5k_04793,,ahd5k_04793,طفلي عمرها ٣ اشهر عندما يأكل الحليب يبكى ويصرخ كثيرا اعطيها حليب اصطناعي سيملك وغيرت الحليب الى نوع اخر منذ ايام قليله و,"Category: صحة الطفل (Child health)
Question: طفلي عمرها ٣ اشهر عندما يأكل الحليب يبكى ويصرخ كثيرا اعطيها حليب اصطناعي سيملك وغيرت الحليب الى نوع اخر منذ ايام قليله وولم يتغير شيئ وبقى ع البكاء والصراخ اريد...
Answer: جرني حليب خاص لحساسية البروتين البقري
Relation context: "
qa::ahd5k_04815,qa,ahd5k_04815,,ahd5k_04815,لماذا يولد الجنين ميتا في الشهر الثامن بينما يولد حيا في الشهر السابع,"Category: علم الأجنة (Embryology)
Question: لماذا يولد الجنين ميتا في الشهر الثامن بينما يولد حيا في الشهر السابع
Answer: هذا الكلام ليس له اي أساس من الصحة وكذلك المقولة بأن ابن 7 شهور يعيش وابن 8 شهور لا والعكس هو الصحيح فان كل يوم يبقاه الجنين داخل رحم الأم يعتبر مكسب له ( بالطبع الى وقت معين ) وابن 8 شهور امامه فرصة افضل بكثير من ابن 7 شهور لكي يحيى
Relation context: "
qa::ahd5k_04817,qa,ahd5k_04817,,ahd5k_04817,أنا طفل في 13 عشر من عمري أزن 37 كيلو غرام وطولي متر و 46 سنتمتر هل هدا طبيعي,"Category: تشخيص (Diagnosis)
Question: أنا طفل في 13 عشر من عمري أزن 37 كيلو غرام وطولي متر و 46 سنتمتر هل هدا طبيعي
Answer: هذا أقل من الطبيعي ولكن في هذا العمر قد تحدث ثورة اذ يزداد الطول و الوزن بشكل مفاجئ ماعليك سوى ممارسة الرياضة و تناول الاطعمة كاللحوم و الخضار و الفواكة والنوم جيداً
Relation context: "
qa::ahd5k_04819,qa,ahd5k_04819,,ahd5k_04819,هل يمكن مواجهة حساسية الارتيكاريا بادوية المناعة بعيدا عن مضادات الهيستامين و الكورتيزون؟ و ما فعالية هذه الادوية؟ و اضر,"Category: أرجية حساسية (Allergic allergy)
Question: هل يمكن مواجهة حساسية الارتيكاريا بادوية المناعة بعيدا عن مضادات الهيستامين و الكورتيزون؟ و ما فعالية هذه الادوية؟ و اضرارها ؟؟
Answer: نعم ممكن مضاد ًige يخفف من الارتكاريا
Relation context: "
qa::ahd5k_04832,qa,ahd5k_04832,,ahd5k_04832,أريد أن أعرف ما هي أعراض تكيس المبيض ( غير ألم البطن )؟ و أيضاً لدي ألم خفيف على جنبي البطن في الأسفل ، لست متزوجة ، الأ,"Category: أمراض باطنية (Esoteric)
Question: أريد أن أعرف ما هي أعراض تكيس المبيض ( غير ألم البطن )؟ و أيضاً لدي ألم خفيف على جنبي البطن في الأسفل ، لست متزوجة ، الألم ليس مستمر...
Answer: تكيس المبايض، هوعباره عن وجود اكثر من 10-12 بويضة بحجم 8-10 ملم منتشرة في محيط المبيض وهذا قد يؤدي الى اضطراب بعمليه الإباضة الطبيعية بسبب خلل هرموني في الجسم وهو يكون أحيانا متلازما مع عدة أعراض تظهر معا على المريضة و حينها يسمى بمتلازمة تكيس المبايض مثل اضطرابات الدورة الشهرية و ازدياد وزن الجسم و ظهور الشعر الخشن في مناطق مختلفة من جسم المرأة , و أحيانا لا يكون للمرض أي أعراض و يمكن اكتشاف وجوده مصادفة أثناء الفحص الروتيني للمريضة. لا يوجد علاج جذري لحاله تكيس المبايض ،ولكن معالجه الاعراض كل على حده يقلل من ظهور الاعرض. فمثلاً حبوب منع الحمل هي من الأدوية المستعملة لعلاج هذه الحالات حيث أنها تنظم نزول الدورة الشهرية , وكذلك الأدوية المضادة للهرمونات الذكرية . وكذلك أدوية لعلاج البشرة وحب
Relation context: "
qa::ahd5k_04844,qa,ahd5k_04844,,ahd5k_04844,اعاني من غدة ليمفاوية ذات قوام مطاطي و ثابتة تحت الفك من 4 شهور قمت بعمل فحص دم و اشعه و لم يكتشف شيء لدي اسنان متسوسه ه,"Category: أمراض الدم (Blood)
Question: اعاني من غدة ليمفاوية ذات قوام مطاطي و ثابتة تحت الفك من 4 شهور قمت بعمل فحص دم و اشعه و لم يكتشف شيء لدي اسنان متسوسه هل من الممكن...
Answer: أحياناً تسوس الأسنان أو أي خراجات باللثة أو انتان خفي أو ظاهر بمنطقة العنق يمكنها أن تسبب تضخم بالغدد اللمفية الموضعية وهنا لابد من مراجعة طبيب أسنان وطبيب أذنية للبحث عن وجود انتان ومعالجته
Relation context: تسوس الأسنان DIAGNOSED_BY أشعة. Evidence: أشعة | تسوس الأسنان TREATED_BY المراجعة الطبيب الأسنان. Evidence: المراجعة الطبيب الأسنان | الانتان DIAGNOSED_BY فحص الدم. Evidence: فحص دم"
qa::ahd5k_04856,qa,ahd5k_04856,,ahd5k_04856,ماذا يعني تقيؤ الطفل يبلغ من العمر شهرين ! يتقيئ مادة صفراء اللون,"Category: صحة الطفل (Child health)
Question: ماذا يعني تقيؤ الطفل يبلغ من العمر شهرين ! يتقيئ مادة صفراء اللون
Answer: جميع الاطفال في هذا السن يحصل لهم ذلك فلا داعي للقلق
Relation context: "
qa::ahd5k_04864,qa,ahd5k_04864,,ahd5k_04864,ماهو سبب بياض اللسان اكثر من 7 شهور,"Category: الطب البديل (Alternative medicine)
Question: ماهو سبب بياض اللسان اكثر من 7 شهور
Answer: البقع البيضاء على اللسان وتشقق اللسان ينتج بسبب نقص فيتامين ب12 واصابته بالفطريات من نوع كانديدا وتوجد في فم الإنسان بصفة عادية غير ممرضة ، ولكنها تتحول إلى ممرضة عند الأشخاص الذين يتناولون المضادات الحيوية من عائلة البنسلين بشكل عشوائي أو الكورتيزونات أو مرضى السكري أو الأنيميا وتكون البقع شبيهة ببقع اللبن الرايب، والعلاج باستخدام مرهم مايكونازول ، ومضمضة بمطهر حسب ما يصف الطبيب ويمكن استخدام انتراكونازول عن طريق الفم بعد استشارة الطبيب، كما يجب زيادة المناعة بالتغذية السليمة والمتوازنة ويجب تجنب اكل الحلويات بدون غسل الفم ويجب تنظيف الفم بالمسواك أو بالفرشاة.
Relation context: "
