relation_id,chunk_id,qa_id,source_row_number,source_entity_id,source_name,source_type,target_entity_id,target_name,target_type,candidate_relation_type,validated_relation_type,keep,confidence,evidence,reason,provider,model,prompt_version,edge_id,source_relation_id,graph_relation_type,direction
rel_seed_41d731e3ace8f81a,chunk_00404,ahd10k_00495,34961,ent_merge_001296,بريمولوت,Treatment,ent_merge_000126,الدورة الشهرية,DiseaseCondition,TREATED_BY,TREATED_BY,true,0.950,كيفية وقف نزيف الدورة الشهرية للضرورة بأربعة أيام فقط باستخدام بريمولوت,Direct evidence links Primolut to stopping menstrual bleeding.,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_41d731e3ace8f81a__inverse,rel_seed_41d731e3ace8f81a,TREATS,inverse
rel_seed_4c32c1f0ac7cab27,chunk_00404,ahd10k_02109,487287,ent_merge_000126,الدورة الشهرية,DiseaseCondition,ent_merge_001296,بريمولوت,Treatment,TREATED_BY,TREATED_BY,true,0.950,وصف الطبيب دواء بريمولوت لعلاج انقطاع الدورة الشهرية,Direct evidence links Primolut to treating menstrual irregularity.,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_4c32c1f0ac7cab27,rel_seed_4c32c1f0ac7cab27,TREATED_BY,original
rel_seed_4c32c1f0ac7cab27,chunk_00404,ahd10k_02109,487287,ent_merge_001296,بريمولوت,Treatment,ent_merge_000126,الدورة الشهرية,DiseaseCondition,TREATED_BY,TREATED_BY,true,0.950,وصف الطبيب دواء بريمولوت لعلاج انقطاع الدورة الشهرية,Direct evidence links Primolut to treating menstrual irregularity.,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_4c32c1f0ac7cab27__inverse,rel_seed_4c32c1f0ac7cab27,TREATS,inverse
rel_seed_cb66bfd247324ba7,chunk_00406,ahd10k_05871,186684,ent_merge_000126,الدورة الشهرية,DiseaseCondition,ent_merge_000887,نزيف,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,0.950,نزول دم خفيف وليس غزير,Direct mention of light bleeding as a symptom during the menstrual cycle.,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_cb66bfd247324ba7,rel_seed_cb66bfd247324ba7,HAS_SYMPTOM,original
rel_seed_cb66bfd247324ba7,chunk_00406,ahd10k_05871,186684,ent_merge_000887,نزيف,Symptom,ent_merge_000126,الدورة الشهرية,DiseaseCondition,HAS_SYMPTOM,HAS_SYMPTOM,true,0.950,نزول دم خفيف وليس غزير,Direct mention of light bleeding as a symptom during the menstrual cycle.,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_cb66bfd247324ba7__inverse,rel_seed_cb66bfd247324ba7,SYMPTOM_OF,inverse
rel_seed_7497cdc67a0191ff,chunk_00406,ahd10k_06397,258603,ent_merge_000126,الدورة الشهرية,DiseaseCondition,ent_merge_000819,سخونة,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,0.950,اشعر بسخونه فى جسدى,Direct mention of body heat as a symptom during the menstrual cycle.,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_7497cdc67a0191ff,rel_seed_7497cdc67a0191ff,HAS_SYMPTOM,original
rel_seed_7497cdc67a0191ff,chunk_00406,ahd10k_06397,258603,ent_merge_000819,سخونة,Symptom,ent_merge_000126,الدورة الشهرية,DiseaseCondition,HAS_SYMPTOM,HAS_SYMPTOM,true,0.950,اشعر بسخونه فى جسدى,Direct mention of body heat as a symptom during the menstrual cycle.,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_7497cdc67a0191ff__inverse,rel_seed_7497cdc67a0191ff,SYMPTOM_OF,inverse
rel_seed_bed0e96cc2fea5a4,chunk_00406,ahd10k_06397,258603,ent_merge_000126,الدورة الشهرية,DiseaseCondition,ent_merge_000736,تعرق,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,0.950,تعرق شديد اثناء الدورة الشهريه,Direct mention of heavy sweating as a symptom during the menstrual cycle.,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_bed0e96cc2fea5a4,rel_seed_bed0e96cc2fea5a4,HAS_SYMPTOM,original
rel_seed_bed0e96cc2fea5a4,chunk_00406,ahd10k_06397,258603,ent_merge_000736,تعرق,Symptom,ent_merge_000126,الدورة الشهرية,DiseaseCondition,HAS_SYMPTOM,HAS_SYMPTOM,true,0.950,تعرق شديد اثناء الدورة الشهريه,Direct mention of heavy sweating as a symptom during the menstrual cycle.,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_bed0e96cc2fea5a4__inverse,rel_seed_bed0e96cc2fea5a4,SYMPTOM_OF,inverse
rel_seed_cd09248562ac72ec,chunk_00406,ahd10k_06680,500837,ent_merge_000126,الدورة الشهرية,DiseaseCondition,ent_merge_001389,دافلون,Treatment,TREATED_BY,TREATED_BY,true,0.950,خذي دافلون ٣ حبات في اليوم,Direct mention of Dafalgan as a treatment for menstrual flow.,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_cd09248562ac72ec,rel_seed_cd09248562ac72ec,TREATED_BY,original
rel_seed_cd09248562ac72ec,chunk_00406,ahd10k_06680,500837,ent_merge_001389,دافلون,Treatment,ent_merge_000126,الدورة الشهرية,DiseaseCondition,TREATED_BY,TREATED_BY,true,0.950,خذي دافلون ٣ حبات في اليوم,Direct mention of Dafalgan as a treatment for menstrual flow.,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_cd09248562ac72ec__inverse,rel_seed_cd09248562ac72ec,TREATS,inverse
rel_seed_d7f5febc2073073e,chunk_00406,ahd10k_06859,733529,ent_merge_000126,الدورة الشهرية,DiseaseCondition,ent_merge_000887,نزيف,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,0.800,حالة الهبو لانقطاع الطمث، لحدوث نزيف لها,Direct mention of symptom related to the condition,groq,llama-3.3-70b-versatile,dah_relation_validation_v1,rel_seed_d7f5febc2073073e,rel_seed_d7f5febc2073073e,HAS_SYMPTOM,original
rel_seed_d7f5febc2073073e,chunk_00406,ahd10k_06859,733529,ent_merge_000887,نزيف,Symptom,ent_merge_000126,الدورة الشهرية,DiseaseCondition,HAS_SYMPTOM,HAS_SYMPTOM,true,0.800,حالة الهبو لانقطاع الطمث، لحدوث نزيف لها,Direct mention of symptom related to the condition,groq,llama-3.3-70b-versatile,dah_relation_validation_v1,rel_seed_d7f5febc2073073e__inverse,rel_seed_d7f5febc2073073e,SYMPTOM_OF,inverse
rel_seed_235f0890c92ce049,chunk_00406,ahd10k_06859,733529,ent_merge_000887,نزيف,Symptom,ent_merge_001652,هرمونات,Treatment,TREATED_BY,TREATED_BY,true,0.700,من الممكن العوده للعلاجات الهرمونيه,Hormonal treatment is directly linked to the symptom,groq,llama-3.3-70b-versatile,dah_relation_validation_v1,rel_seed_235f0890c92ce049,rel_seed_235f0890c92ce049,TREATED_BY,original
rel_seed_235f0890c92ce049,chunk_00406,ahd10k_06859,733529,ent_merge_001652,هرمونات,Treatment,ent_merge_000887,نزيف,Symptom,TREATED_BY,TREATED_BY,true,0.700,من الممكن العوده للعلاجات الهرمونيه,Hormonal treatment is directly linked to the symptom,groq,llama-3.3-70b-versatile,dah_relation_validation_v1,rel_seed_235f0890c92ce049__inverse,rel_seed_235f0890c92ce049,TREATS,inverse
rel_seed_11207ba4f95c39e4,chunk_00406,ahd10k_07153,248996,ent_merge_000126,الدورة الشهرية,DiseaseCondition,ent_merge_001177,الايبوبروفين,Treatment,TREATED_BY,TREATED_BY,true,0.900,هل ينصح بتناول الايبوبروفين,Ibuprofen is directly recommended for menstrual pain,groq,llama-3.3-70b-versatile,dah_relation_validation_v1,rel_seed_11207ba4f95c39e4,rel_seed_11207ba4f95c39e4,TREATED_BY,original
rel_seed_11207ba4f95c39e4,chunk_00406,ahd10k_07153,248996,ent_merge_001177,الايبوبروفين,Treatment,ent_merge_000126,الدورة الشهرية,DiseaseCondition,TREATED_BY,TREATED_BY,true,0.900,هل ينصح بتناول الايبوبروفين,Ibuprofen is directly recommended for menstrual pain,groq,llama-3.3-70b-versatile,dah_relation_validation_v1,rel_seed_11207ba4f95c39e4__inverse,rel_seed_11207ba4f95c39e4,TREATS,inverse
rel_seed_37b739207a000072,chunk_00408,ahd10k_08562,505581,ent_merge_000126,الدورة الشهرية,DiseaseCondition,ent_merge_000670,القلق,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,0.950,القلق مذكور كسبب لعدم انتظام الدوره الشهريه,القلق مذكور كسبب مباشر للدورة الشهرية غير المنتظمة في السياق,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_37b739207a000072,rel_seed_37b739207a000072,HAS_SYMPTOM,original
rel_seed_37b739207a000072,chunk_00408,ahd10k_08562,505581,ent_merge_000670,القلق,Symptom,ent_merge_000126,الدورة الشهرية,DiseaseCondition,HAS_SYMPTOM,HAS_SYMPTOM,true,0.950,القلق مذكور كسبب لعدم انتظام الدوره الشهريه,القلق مذكور كسبب مباشر للدورة الشهرية غير المنتظمة في السياق,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_37b739207a000072__inverse,rel_seed_37b739207a000072,SYMPTOM_OF,inverse
rel_seed_fcd497c56cedaca9,chunk_00408,ahd10k_08562,505581,ent_merge_000126,الدورة الشهرية,DiseaseCondition,ent_merge_001058,فحص هرموني,Test,DIAGNOSED_BY,DIAGNOSED_BY,true,0.900,النص يوصي بإجراء الفحوصات الهرمونيه لتحديد السبب,الاختبار الهرموني مذكور كوسيلة تشخيصية مباشرة للدورة الشهرية غير المنتظمة,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_fcd497c56cedaca9,rel_seed_fcd497c56cedaca9,DIAGNOSED_BY,original
rel_seed_fcd497c56cedaca9,chunk_00408,ahd10k_08562,505581,ent_merge_001058,فحص هرموني,Test,ent_merge_000126,الدورة الشهرية,DiseaseCondition,DIAGNOSED_BY,DIAGNOSED_BY,true,0.900,النص يوصي بإجراء الفحوصات الهرمونيه لتحديد السبب,الاختبار الهرموني مذكور كوسيلة تشخيصية مباشرة للدورة الشهرية غير المنتظمة,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_fcd497c56cedaca9__inverse,rel_seed_fcd497c56cedaca9,DIAGNOSES,inverse
rel_seed_867478edb705c763,chunk_00409,ahd10k_01809,212355,ent_merge_000381,سرطان الثدي,DiseaseCondition,ent_merge_000679,ألم في الصدر,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,0.900,أشعر بألم في صدري الأيسر,Direct symptom mention in evidence,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_867478edb705c763,rel_seed_867478edb705c763,HAS_SYMPTOM,original
rel_seed_867478edb705c763,chunk_00409,ahd10k_01809,212355,ent_merge_000679,ألم في الصدر,Symptom,ent_merge_000381,سرطان الثدي,DiseaseCondition,HAS_SYMPTOM,HAS_SYMPTOM,true,0.900,أشعر بألم في صدري الأيسر,Direct symptom mention in evidence,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_867478edb705c763__inverse,rel_seed_867478edb705c763,SYMPTOM_OF,inverse
rel_seed_9724e27f4d9f203f,chunk_00409,ahd10k_01809,212355,ent_merge_000381,سرطان الثدي,DiseaseCondition,ent_merge_000757,ثقل,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,0.900,بthقل,Direct symptom mention in evidence,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_9724e27f4d9f203f,rel_seed_9724e27f4d9f203f,HAS_SYMPTOM,original
rel_seed_9724e27f4d9f203f,chunk_00409,ahd10k_01809,212355,ent_merge_000757,ثقل,Symptom,ent_merge_000381,سرطان الثدي,DiseaseCondition,HAS_SYMPTOM,HAS_SYMPTOM,true,0.900,بthقل,Direct symptom mention in evidence,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_9724e27f4d9f203f__inverse,rel_seed_9724e27f4d9f203f,SYMPTOM_OF,inverse
rel_seed_d1eb4015e9104e65,chunk_00409,ahd10k_01809,212355,ent_merge_000737,تغير في حجم الثدي,Symptom,ent_merge_001009,سونار على الثديين,Test,INVESTIGATED_BY,INVESTIGATED_BY,true,1.000,سونار على الثديين اذا كان العمر اقل من ٣٠ عام,Test directly investigates breast size change,groq,openai/gpt-oss-20b,dah_relation_validation_v1,rel_seed_d1eb4015e9104e65,rel_seed_d1eb4015e9104e65,INVESTIGATED_BY,original
rel_seed_d1eb4015e9104e65,chunk_00409,ahd10k_01809,212355,ent_merge_001009,سونار على الثديين,Test,ent_merge_000737,تغير في حجم الثدي,Symptom,INVESTIGATED_BY,INVESTIGATED_BY,true,1.000,سونار على الثديين اذا كان العمر اقل من ٣٠ عام,Test directly investigates breast size change,groq,openai/gpt-oss-20b,dah_relation_validation_v1,rel_seed_d1eb4015e9104e65__inverse,rel_seed_d1eb4015e9104e65,INVESTIGATES,inverse
rel_seed_71188ed70fb04e45,chunk_00412,ahd10k_06085,754522,ent_merge_000126,الدورة الشهرية,DiseaseCondition,ent_merge_001158,اكليل الجبل,Treatment,TREATED_BY,TREATED_BY,true,0.800,من الاعشاب التي قد تساعد على حل المشكلة وتنظيم الدورة الشهرية وهي طبعا لا تغني عن الدواء وعلاج السبب الاساسي,الاعشاب المذكورة تُستخدم كعلاج مساعد لتنظيم الدورة الشهرية حسب السياق,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_71188ed70fb04e45,rel_seed_71188ed70fb04e45,TREATED_BY,original
rel_seed_71188ed70fb04e45,chunk_00412,ahd10k_06085,754522,ent_merge_001158,اكليل الجبل,Treatment,ent_merge_000126,الدورة الشهرية,DiseaseCondition,TREATED_BY,TREATED_BY,true,0.800,من الاعشاب التي قد تساعد على حل المشكلة وتنظيم الدورة الشهرية وهي طبعا لا تغني عن الدواء وعلاج السبب الاساسي,الاعشاب المذكورة تُستخدم كعلاج مساعد لتنظيم الدورة الشهرية حسب السياق,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_71188ed70fb04e45__inverse,rel_seed_71188ed70fb04e45,TREATS,inverse
rel_seed_3ab18b1cd9302578,chunk_00412,ahd10k_06085,754522,ent_merge_000126,الدورة الشهرية,DiseaseCondition,ent_merge_001261,الميرمية,Treatment,TREATED_BY,TREATED_BY,true,0.800,من الاعشاب التي قد تساعد على حل المشكلة وتنظيم الدورة الشهرية,الاعشاب المذكورة تُستخدم كعلاج مساعد لتنظيم الدورة الشهرية حسب السياق,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_3ab18b1cd9302578,rel_seed_3ab18b1cd9302578,TREATED_BY,original
rel_seed_3ab18b1cd9302578,chunk_00412,ahd10k_06085,754522,ent_merge_001261,الميرمية,Treatment,ent_merge_000126,الدورة الشهرية,DiseaseCondition,TREATED_BY,TREATED_BY,true,0.800,من الاعشاب التي قد تساعد على حل المشكلة وتنظيم الدورة الشهرية,الاعشاب المذكورة تُستخدم كعلاج مساعد لتنظيم الدورة الشهرية حسب السياق,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_3ab18b1cd9302578__inverse,rel_seed_3ab18b1cd9302578,TREATS,inverse
rel_seed_fecefde96d995e74,chunk_00412,ahd10k_06085,754522,ent_merge_000126,الدورة الشهرية,DiseaseCondition,ent_merge_001186,البقدونس,Treatment,TREATED_BY,TREATED_BY,true,0.800,من الاعشاب التي قد تساعد على حل المشكلة وتنظيم الدورة الشهرية,الاعشاب المذكورة تُستخدم كعلاج مساعد لتنظيم الدورة الشهرية حسب السياق,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_fecefde96d995e74,rel_seed_fecefde96d995e74,TREATED_BY,original
rel_seed_fecefde96d995e74,chunk_00412,ahd10k_06085,754522,ent_merge_001186,البقدونس,Treatment,ent_merge_000126,الدورة الشهرية,DiseaseCondition,TREATED_BY,TREATED_BY,true,0.800,من الاعشاب التي قد تساعد على حل المشكلة وتنظيم الدورة الشهرية,الاعشاب المذكورة تُستخدم كعلاج مساعد لتنظيم الدورة الشهرية حسب السياق,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_fecefde96d995e74__inverse,rel_seed_fecefde96d995e74,TREATS,inverse
rel_seed_caef570a0ae4bf63,chunk_00412,ahd10k_06085,754522,ent_merge_000126,الدورة الشهرية,DiseaseCondition,ent_merge_001380,حشيشة الملاك,Treatment,TREATED_BY,TREATED_BY,true,1.000,قد تساعد على حل المشكلة وتنظيم الدورة الشهرية,directly states herb may treat menstrual cycle,groq,openai/gpt-oss-20b,dah_relation_validation_v1,rel_seed_caef570a0ae4bf63,rel_seed_caef570a0ae4bf63,TREATED_BY,original
rel_seed_caef570a0ae4bf63,chunk_00412,ahd10k_06085,754522,ent_merge_001380,حشيشة الملاك,Treatment,ent_merge_000126,الدورة الشهرية,DiseaseCondition,TREATED_BY,TREATED_BY,true,1.000,قد تساعد على حل المشكلة وتنظيم الدورة الشهرية,directly states herb may treat menstrual cycle,groq,openai/gpt-oss-20b,dah_relation_validation_v1,rel_seed_caef570a0ae4bf63__inverse,rel_seed_caef570a0ae4bf63,TREATS,inverse
rel_seed_85757d8fa3fb9b2c,chunk_00412,ahd10k_06085,754522,ent_merge_000126,الدورة الشهرية,DiseaseCondition,ent_merge_001183,البردقوش,Treatment,TREATED_BY,TREATED_BY,true,1.000,قد تساعد على حل المشكلة وتنظيم الدورة الشهرية,directly states herb may treat menstrual cycle,groq,openai/gpt-oss-20b,dah_relation_validation_v1,rel_seed_85757d8fa3fb9b2c,rel_seed_85757d8fa3fb9b2c,TREATED_BY,original
rel_seed_85757d8fa3fb9b2c,chunk_00412,ahd10k_06085,754522,ent_merge_001183,البردقوش,Treatment,ent_merge_000126,الدورة الشهرية,DiseaseCondition,TREATED_BY,TREATED_BY,true,1.000,قد تساعد على حل المشكلة وتنظيم الدورة الشهرية,directly states herb may treat menstrual cycle,groq,openai/gpt-oss-20b,dah_relation_validation_v1,rel_seed_85757d8fa3fb9b2c__inverse,rel_seed_85757d8fa3fb9b2c,TREATS,inverse
rel_seed_039c30f5f8aca56f,chunk_00412,ahd10k_06085,754522,ent_merge_000126,الدورة الشهرية,DiseaseCondition,ent_merge_001233,القرفة,Treatment,TREATED_BY,TREATED_BY,true,1.000,قد تساعد على حل المشكلة وتنظيم الدورة الشهرية,directly states herb may treat menstrual cycle,groq,openai/gpt-oss-20b,dah_relation_validation_v1,rel_seed_039c30f5f8aca56f,rel_seed_039c30f5f8aca56f,TREATED_BY,original
rel_seed_039c30f5f8aca56f,chunk_00412,ahd10k_06085,754522,ent_merge_001233,القرفة,Treatment,ent_merge_000126,الدورة الشهرية,DiseaseCondition,TREATED_BY,TREATED_BY,true,1.000,قد تساعد على حل المشكلة وتنظيم الدورة الشهرية,directly states herb may treat menstrual cycle,groq,openai/gpt-oss-20b,dah_relation_validation_v1,rel_seed_039c30f5f8aca56f__inverse,rel_seed_039c30f5f8aca56f,TREATS,inverse
rel_seed_d9a032e8681e9749,chunk_00413,ahd10k_03104,246061,ent_merge_000446,فقر الدم,DiseaseCondition,ent_merge_000735,تعب,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,0.950,أشعر بتعب دائم,Direct mention of 'تعب دائم' as a symptom linked to 'فقر الدم'.,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_d9a032e8681e9749,rel_seed_d9a032e8681e9749,HAS_SYMPTOM,original
rel_seed_d9a032e8681e9749,chunk_00413,ahd10k_03104,246061,ent_merge_000735,تعب,Symptom,ent_merge_000446,فقر الدم,DiseaseCondition,HAS_SYMPTOM,HAS_SYMPTOM,true,0.950,أشعر بتعب دائم,Direct mention of 'تعب دائم' as a symptom linked to 'فقر الدم'.,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_d9a032e8681e9749__inverse,rel_seed_d9a032e8681e9749,SYMPTOM_OF,inverse
rel_seed_d7f6d2e00e6dcb2e,chunk_00413,ahd10k_03104,246061,ent_merge_000446,فقر الدم,DiseaseCondition,ent_merge_000802,دوخة,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,0.900,دوخة,Direct mention of 'دوخة' as a symptom linked to 'فقر الدم'.,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_d7f6d2e00e6dcb2e,rel_seed_d7f6d2e00e6dcb2e,HAS_SYMPTOM,original
rel_seed_d7f6d2e00e6dcb2e,chunk_00413,ahd10k_03104,246061,ent_merge_000802,دوخة,Symptom,ent_merge_000446,فقر الدم,DiseaseCondition,HAS_SYMPTOM,HAS_SYMPTOM,true,0.900,دوخة,Direct mention of 'دوخة' as a symptom linked to 'فقر الدم'.,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_d7f6d2e00e6dcb2e__inverse,rel_seed_d7f6d2e00e6dcb2e,SYMPTOM_OF,inverse
rel_seed_cb5911d8d8cf6f4e,chunk_00413,ahd10k_03104,246061,ent_merge_000446,فقر الدم,DiseaseCondition,ent_merge_001507,فيتامين د,Treatment,TREATED_BY,TREATED_BY,true,1.000,فيتامين د بتركيز ٥٠٠٠٠ وحدة اسبوعيا,مستند إلى تناول فيتامين د,groq,openai/gpt-oss-20b,dah_relation_validation_v1,rel_seed_cb5911d8d8cf6f4e,rel_seed_cb5911d8d8cf6f4e,TREATED_BY,original
rel_seed_cb5911d8d8cf6f4e,chunk_00413,ahd10k_03104,246061,ent_merge_001507,فيتامين د,Treatment,ent_merge_000446,فقر الدم,DiseaseCondition,TREATED_BY,TREATED_BY,true,1.000,فيتامين د بتركيز ٥٠٠٠٠ وحدة اسبوعيا,مستند إلى تناول فيتامين د,groq,openai/gpt-oss-20b,dah_relation_validation_v1,rel_seed_cb5911d8d8cf6f4e__inverse,rel_seed_cb5911d8d8cf6f4e,TREATS,inverse
rel_seed_e7b4f9ea5a524865,chunk_00413,ahd10k_03104,246061,ent_merge_000446,فقر الدم,DiseaseCondition,ent_merge_001377,حديد,Treatment,TREATED_BY,TREATED_BY,true,1.000,اقراص الحديد فيرومين مرتين يوميا,مستند إلى تناول الحديد,groq,openai/gpt-oss-20b,dah_relation_validation_v1,rel_seed_e7b4f9ea5a524865,rel_seed_e7b4f9ea5a524865,TREATED_BY,original
rel_seed_e7b4f9ea5a524865,chunk_00413,ahd10k_03104,246061,ent_merge_001377,حديد,Treatment,ent_merge_000446,فقر الدم,DiseaseCondition,TREATED_BY,TREATED_BY,true,1.000,اقراص الحديد فيرومين مرتين يوميا,مستند إلى تناول الحديد,groq,openai/gpt-oss-20b,dah_relation_validation_v1,rel_seed_e7b4f9ea5a524865__inverse,rel_seed_e7b4f9ea5a524865,TREATS,inverse
rel_seed_a26be484b085ed7a,chunk_00413,ahd10k_03104,246061,ent_merge_000352,داء الحثل العظمي,DiseaseCondition,ent_merge_000735,تعب,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,0.950,أشعر بتعب دائم,Direct symptom mention in evidence,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_a26be484b085ed7a,rel_seed_a26be484b085ed7a,HAS_SYMPTOM,original
rel_seed_a26be484b085ed7a,chunk_00413,ahd10k_03104,246061,ent_merge_000735,تعب,Symptom,ent_merge_000352,داء الحثل العظمي,DiseaseCondition,HAS_SYMPTOM,HAS_SYMPTOM,true,0.950,أشعر بتعب دائم,Direct symptom mention in evidence,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_a26be484b085ed7a__inverse,rel_seed_a26be484b085ed7a,SYMPTOM_OF,inverse
rel_seed_44219a794f61e423,chunk_00413,ahd10k_03104,246061,ent_merge_000352,داء الحثل العظمي,DiseaseCondition,ent_merge_000802,دوخة,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,0.950,دوخة,Direct symptom mention in evidence,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_44219a794f61e423,rel_seed_44219a794f61e423,HAS_SYMPTOM,original
rel_seed_44219a794f61e423,chunk_00413,ahd10k_03104,246061,ent_merge_000802,دوخة,Symptom,ent_merge_000352,داء الحثل العظمي,DiseaseCondition,HAS_SYMPTOM,HAS_SYMPTOM,true,0.950,دوخة,Direct symptom mention in evidence,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_44219a794f61e423__inverse,rel_seed_44219a794f61e423,SYMPTOM_OF,inverse
rel_seed_0e881d0ea3b2f211,chunk_00413,ahd10k_03104,246061,ent_merge_000352,داء الحثل العظمي,DiseaseCondition,ent_merge_000905,وانهاك,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,0.850,أشعر بتعب دائم,Fatigue (تعب) and exhaustion (وانهاك) are semantically related symptoms,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_0e881d0ea3b2f211,rel_seed_0e881d0ea3b2f211,HAS_SYMPTOM,original
rel_seed_0e881d0ea3b2f211,chunk_00413,ahd10k_03104,246061,ent_merge_000905,وانهاك,Symptom,ent_merge_000352,داء الحثل العظمي,DiseaseCondition,HAS_SYMPTOM,HAS_SYMPTOM,true,0.850,أشعر بتعب دائم,Fatigue (تعب) and exhaustion (وانهاك) are semantically related symptoms,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_0e881d0ea3b2f211__inverse,rel_seed_0e881d0ea3b2f211,SYMPTOM_OF,inverse
rel_seed_4426f85635c3d687,chunk_00413,ahd10k_03104,246061,ent_merge_000352,داء الحثل العظمي,DiseaseCondition,ent_merge_001507,فيتامين د,Treatment,TREATED_BY,TREATED_BY,true,0.900,فيتامين د12.6,Vitamin D is a standard treatment for osteoporosis,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_4426f85635c3d687,rel_seed_4426f85635c3d687,TREATED_BY,original
rel_seed_4426f85635c3d687,chunk_00413,ahd10k_03104,246061,ent_merge_001507,فيتامين د,Treatment,ent_merge_000352,داء الحثل العظمي,DiseaseCondition,TREATED_BY,TREATED_BY,true,0.900,فيتامين د12.6,Vitamin D is a standard treatment for osteoporosis,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_4426f85635c3d687__inverse,rel_seed_4426f85635c3d687,TREATS,inverse
rel_seed_7442ee194e02fd59,chunk_00413,ahd10k_03104,246061,ent_merge_000735,تعب,Symptom,ent_merge_001507,فيتامين د,Treatment,TREATED_BY,TREATED_BY,true,0.950,فيتامين د بتركيز ٥٠٠٠٠ وحدة اسبوعيا,Direct treatment mentioned for تعب,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_7442ee194e02fd59,rel_seed_7442ee194e02fd59,TREATED_BY,original
rel_seed_7442ee194e02fd59,chunk_00413,ahd10k_03104,246061,ent_merge_001507,فيتامين د,Treatment,ent_merge_000735,تعب,Symptom,TREATED_BY,TREATED_BY,true,0.950,فيتامين د بتركيز ٥٠٠٠٠ وحدة اسبوعيا,Direct treatment mentioned for تعب,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_7442ee194e02fd59__inverse,rel_seed_7442ee194e02fd59,TREATS,inverse
rel_seed_e75004872c1c57e3,chunk_00413,ahd10k_03104,246061,ent_merge_000735,تعب,Symptom,ent_merge_001377,حديد,Treatment,TREATED_BY,TREATED_BY,true,0.950,اقراص الحديد فيرومين مرتين يوميا,Direct treatment mentioned for تعب,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_e75004872c1c57e3,rel_seed_e75004872c1c57e3,TREATED_BY,original
rel_seed_e75004872c1c57e3,chunk_00413,ahd10k_03104,246061,ent_merge_001377,حديد,Treatment,ent_merge_000735,تعب,Symptom,TREATED_BY,TREATED_BY,true,0.950,اقراص الحديد فيرومين مرتين يوميا,Direct treatment mentioned for تعب,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_e75004872c1c57e3__inverse,rel_seed_e75004872c1c57e3,TREATS,inverse
