mention_id,entity_id,canonical_name,entity_type,chunk_id,qa_id,source_row_number,surface_form,field,evidence,extraction_method,provider,model,confidence,llm_confidence,prompt_version
men_merge_0005357,ent_merge_000934,التحاليل,Test,chunk_00212,ahd5k_01595,258276,تحاليل واشاعات كلها سليمه,question,تحاليل واشاعات كلها سليمه,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005358,ent_merge_000170,القولون العصبي,DiseaseCondition,chunk_00212,ahd5k_01607,637923,استاصال جزء تالف للمرئ وفي اي دولة ممكن اجراؤها بنتي عمرها 2و9اشهر شربت مادة البوتاس الحارقة سببت لها انسدادان صغيران لم تنفع التوسيعات معهم 1عن بعد 12cm و2...,question,استاصال جزء تالف للمرئ وفي اي دولة ممكن اجراؤها بنتي عمرها 2و9اشهر شربت مادة البوتاس الحارقة سببت لها انسدادان صغيران لم تنفع التوسيعات معهم 1عن بعد 12cm و2...,,,llama-3.1-8b-instant,0.950,0.95,legacy_entity_extraction
men_merge_0005359,ent_merge_002220,مادة البوتاس الحارقة,Treatment,chunk_00212,ahd5k_01607,637923,شربت مادة البوتاس الحارقة,question,شربت مادة البوتاس الحارقة,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005360,ent_merge_000059,التهاب,DiseaseCondition,chunk_00212,ahd5k_02689,372330,وجود صديد ودم في البراز ربما يدل على مشكلة مثل القولون التقرحي,answer,وجود صديد ودم في البراز ربما يدل على مشكلة مثل القولون التقرحي,,,llama-3.1-8b-instant,0.950,0.95,legacy_entity_extraction
men_merge_0005361,ent_merge_000170,القولون العصبي,DiseaseCondition,chunk_00212,ahd5k_02689,372330,وجود صديد ودم في البراز ربما يدل على مشكلة مثل القولون التقرحي,answer,وجود صديد ودم في البراز ربما يدل على مشكلة مثل القولون التقرحي,,,llama-3.1-8b-instant,0.950,0.95,legacy_entity_extraction
men_merge_0005362,ent_merge_001855,الافرازات,Symptom,chunk_00212,ahd5k_02689,372330,افرازات صديدية مع البراز,question,افرازات صديدية مع البراز,,,llama-3.1-8b-instant,0.950,0.95,legacy_entity_extraction
men_merge_0005363,ent_merge_000170,القولون العصبي,DiseaseCondition,chunk_00212,ahd5k_03220,670011,القولون العصبى,answer,القولون العصبى,,,llama-3.1-8b-instant,0.950,0.95,legacy_entity_extraction
men_merge_0005364,ent_merge_001565,مبيفيرين,Treatment,chunk_00212,ahd5k_03220,670011,أقراص لتقلصات القولون مثل مادة مبيفيرين,answer,أقراص لتقلصات القولون مثل مادة مبيفيرين,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005365,ent_merge_000170,القولون العصبي,DiseaseCondition,chunk_00212,ahd5k_03571,467977,القولون العصبي,question,القولون العصبي,,,llama-3.1-8b-instant,0.950,0.95,legacy_entity_extraction
men_merge_0005366,ent_merge_002245,ميترونيدازول,Treatment,chunk_00212,ahd5k_03571,467977,علاج ميترونيدازول,answer,علاج ميترونيدازول,,,llama-3.1-8b-instant,0.950,0.95,legacy_entity_extraction
men_merge_0005367,ent_merge_000170,القولون العصبي,DiseaseCondition,chunk_00212,ahd5k_04945,510555,اعصاب القولون,answer,اعصاب القولون,,,llama-3.1-8b-instant,0.950,0.95,legacy_entity_extraction
men_merge_0005368,ent_merge_000170,القولون العصبي,DiseaseCondition,chunk_00213,ahd5k_01147,409612,القولون العصبي,answer,القولون العصبي,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005369,ent_merge_000117,الحمل,DiseaseCondition,chunk_00213,ahd5k_03370,366844,الحمل,answer,الحمل,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005371,ent_merge_000799,دم,Symptom,chunk_00213,ahd5k_03390,228678,دم,question,دم,,,llama-3.1-8b-instant,0.700,0.7,legacy_entity_extraction
men_merge_0005372,ent_merge_000799,دم,Symptom,chunk_00213,ahd5k_03390,228678,دم,answer,دم,,,llama-3.1-8b-instant,0.700,0.7,legacy_entity_extraction
men_merge_0005373,ent_merge_001861,البراز,Symptom,chunk_00213,ahd5k_03390,228678,البراز,question,البراز,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005374,ent_merge_001861,البراز,Symptom,chunk_00213,ahd5k_03390,228678,البراز,answer,البراز,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005375,ent_merge_000600,إسهال,Symptom,chunk_00213,ahd5k_03390,228678,إسهال,question,إسهال,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005376,ent_merge_000600,إسهال,Symptom,chunk_00213,ahd5k_03390,228678,إسهال,answer,إسهال,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005377,ent_merge_000967,تحاليل مخبرية,Test,chunk_00213,ahd5k_03390,228678,تحليل مخبري,answer,تحليل مخبري,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005378,ent_merge_000059,التهاب,DiseaseCondition,chunk_00214,ahd5k_04416,696520,التهاب,answer,أتمنى لك السلامة وأود الإشارة إلى أن الغازات المصاحبة لاضطراب القولون العصبي قد تؤدي بالفعل إلى نغزات أعلى البطن أو بعض أجزاء الصدر، وفيما يتعلق بالألم والتشنج في الجهة اليمنى من البطن فقط تدل على تشنج عضلي ناجم عن اتباع وضعية جسم غير صحية، ولكن في جميع الأحوال فإن استمرار هذه الأعراض لفترة طويلة أو ملاحظة زيادة شدة الألم فإن ذلك يتطلب مراجعة الطبيب دون تأخير لتحديد سبب هذه الأعراض ونفي الأسباب الخطيرة.,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005380,ent_merge_000170,القولون العصبي,DiseaseCondition,chunk_00214,ahd5k_04416,696520,القولون العصبي,question,أعاني من القولون العصبي وتصيبني نغزات في القسم الأيسر من الصدر وفي الآونة الأخيرة أصبح عندي ألم أو تشنج متكرر في المنطقة اليمنى تحت الصدر أو في أول البطن عندي...,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005381,ent_merge_000170,القولون العصبي,DiseaseCondition,chunk_00214,ahd5k_04416,696520,القولون العصبي,answer,أتمنى لك السلامة وأود الإشارة إلى أن الغازات المصاحبة لاضطراب القولون العصبي قد تؤدي بالفعل إلى نغزات أعلى البطن أو بعض أجزاء الصدر، وفيما يتعلق بالألم والتشنج في الجهة اليمنى من البطن فقط تدل على تشنج عضلي ناجم عن اتباع وضعية جسم غير صحية، ولكن في جميع الأحوال فإن استمرار هذه الأعراض لفترة طويلة أو ملاحظة زيادة شدة الألم فإن ذلك يتطلب مراجعة الطبيب دون تأخير لتحديد سبب هذه الأعراض ونفي الأسباب الخطيرة.,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005382,ent_merge_001764,النغزات,DiseaseCondition,chunk_00214,ahd5k_04416,696520,نغزات,question,أعاني من القولون العصبي وتصيبني نغزات في القسم الأيسر من الصدر وفي الآونة الأخيرة أصبح عندي ألم أو تشنج متكرر في المنطقة اليمنى تحت الصدر أو في أول البطن عندي...,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005383,ent_merge_000059,التهاب,DiseaseCondition,chunk_00214,ahd5k_04507,425032,التهاب,answer,يمكن ان يكون سبب الألم هي الغازات لذا من الجيد الدخول لموقعنا والبحث في القاموس عن موضوع الغازات لتتعلمي كيفية تلافيها اذ ان أمور عديدة يجب اتباعها لتلافي ابتلاع الهواء ويجب تجنب تناول بعض الأطعمة التي تسبب حدوث الغازات واهمها الحلويات والزيوت والتوابل ويجب مضغ الطعام جيدا وعدم مضغ اللبان لتلافي بلع الهواء يجب أيضا اجراء فحص الجرثومة الحلزونية واعلامنا بالنتيجة,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005385,ent_merge_000170,القولون العصبي,DiseaseCondition,chunk_00214,ahd5k_04507,425032,القولون العصبي,question,أعاني ألم في معدتي ياتي ويختفي وعندما تكون معدتي فارغة يظهر الام وعند اكل شي او شرب الماء مثلا يختفي تدريجيا مصاحبا باطلاق غازات,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005386,ent_merge_001807,شق شرجي,DiseaseCondition,chunk_00215,ahd5k_03995,162844,شق شرجي,answer,الام عند الإخراج ممكن يكون شق شرجي,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005387,ent_merge_001800,دود بالبطن,DiseaseCondition,chunk_00215,ahd5k_03995,162844,دود بالبطن,answer,الام عند الإخراج ممكن يكون معك دود بالبطن,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005390,ent_merge_001857,الام عند الإخراج,Symptom,chunk_00215,ahd5k_03995,162844,الام عند الإخراج,answer,الام عند الإخراج ممكن يكون شق شرجي,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005391,ent_merge_001856,الام البطن,Symptom,chunk_00215,ahd5k_03995,162844,الام البطن,answer,الام البطن ليس لها علاقه عاده بالشرج,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005392,ent_merge_001952,إسهال او إمساك,Test,chunk_00215,ahd5k_03995,162844,إسهال او إمساك,answer,إسهال او إمساك,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005393,ent_merge_001825,قولون عصبى,DiseaseCondition,chunk_00216,ahd5k_00317,396014,قولون,question,ما سبب وجود جسم متحرك في فتحة الشرج ويسبب لي حكة .. وهل القولون يسبب الإمساك .. وهل تنصحوني بالعلاج الطبي أم بالأعشاب؟,,,llama-3.1-8b-instant,0.900,0.9,legacy_entity_extraction
men_merge_0005395,ent_merge_000776,حكة,Symptom,chunk_00216,ahd5k_00317,396014,حكة,question,ما سبب وجود جسم متحرك في فتحة الشرج ويسبب لي حكة .. وهل القولون يسبب الإمساك .. وهل تنصحوني بالعلاج الطبي أم بالأعشاب؟,,,llama-3.1-8b-instant,0.700,0.7,legacy_entity_extraction
men_merge_0005397,ent_merge_001933,نزول قطرات دماء مع البراز,Symptom,chunk_00216,ahd5k_01197,621995,نزول قطرات دماء مع البراز,question,كيف استطيع التحكم بتنظيم وقت اخراج البراز؟ لانني اعاني من امساك والم شديد وبنزول قطرات دماء مع البراز!,,,llama-3.1-8b-instant,0.800,0.8,legacy_entity_extraction
men_merge_0005398,ent_merge_001825,قولون عصبى,DiseaseCondition,chunk_00216,ahd5k_02789,161508,قولون عصبى,question,أنا عندى إمساك شديد وجرثومة المعدة وقولون عصبى والتهابات فى المعدة,,,llama-3.1-8b-instant,0.900,0.9,legacy_entity_extraction
men_merge_0005399,ent_merge_000307,جرثومة المعدة,DiseaseCondition,chunk_00216,ahd5k_02789,161508,جرثومة المعدة,question,أنا عندى إمساك شديد وجرثومة المعدة وقولون عصبى والتهابات فى المعدة,,,llama-3.1-8b-instant,0.800,0.8,legacy_entity_extraction
men_merge_0005400,ent_merge_001711,التهابات فى المعدة,DiseaseCondition,chunk_00216,ahd5k_02789,161508,التهابات فى المعدة,question,أنا عندى إمساك شديد وجرثومة المعدة وقولون عصبى والتهابات فى المعدة,,,llama-3.1-8b-instant,0.800,0.8,legacy_entity_extraction
men_merge_0005402,ent_merge_000924,أشعة,Test,chunk_00216,ahd5k_02789,161508,أشعة,answer,الحقنه الشرجيه اولا وبعدين نعمل أشعه تلفزيونية ع البطن,,,llama-3.1-8b-instant,0.800,0.8,legacy_entity_extraction
men_merge_0005403,ent_merge_002062,الحقنه الشرجيه,Treatment,chunk_00216,ahd5k_02789,161508,الحقنه الشرجيه,answer,الحقنه الشرجيه اولا وبعدين نعمل أشعه تلفزيونية ع البطن,,,llama-3.1-8b-instant,0.900,0.9,legacy_entity_extraction
men_merge_0005404,ent_merge_000117,الحمل,DiseaseCondition,chunk_00216,ahd5k_02792,578047,حمل,question,انا حامل في الشهر الخامس وعندي قولون تقرحي وشفيت بس تجيني حالة الالام في اسفل البطن لي اسبوع وعندي امساك الحل,,,llama-3.1-8b-instant,0.900,0.9,legacy_entity_extraction
men_merge_0005406,ent_merge_001825,قولون عصبى,DiseaseCondition,chunk_00216,ahd5k_03315,607500,قولون,question,عندي إمساك وانتفاخ في البطن وألم في المعدهة شديد,,,llama-3.1-8b-instant,0.900,0.9,legacy_entity_extraction
men_merge_0005409,ent_merge_000871,قلق,Symptom,chunk_00217,ahd5k_03543,667887,قلق,question,قلق,,,llama-3.1-8b-instant,0.950,0.95,legacy_entity_extraction
men_merge_0005410,ent_merge_000871,قلق,Symptom,chunk_00217,ahd5k_03543,667887,قلق,answer,قلق,,,llama-3.1-8b-instant,0.950,0.95,legacy_entity_extraction
men_merge_0005411,ent_merge_000871,قلق,Symptom,chunk_00217,ahd5k_04958,114797,قلق,question,قلق,,,llama-3.1-8b-instant,0.950,0.95,legacy_entity_extraction
men_merge_0005412,ent_merge_002250,نكسيوم,Treatment,chunk_00217,ahd5k_04958,114797,نكسيوم,answer,نكسيوم,,,llama-3.1-8b-instant,0.950,0.95,legacy_entity_extraction
men_merge_0005413,ent_merge_002176,دومبيريدون,Treatment,chunk_00217,ahd5k_04958,114797,دومبيريدون,answer,دومبيريدون,,,llama-3.1-8b-instant,0.950,0.95,legacy_entity_extraction
men_merge_0005414,ent_merge_000906,وجع,Symptom,chunk_00218,ahd5k_00577,398582,وجع,question,وجع,,,llama-3.1-8b-instant,0.700,0.7,legacy_entity_extraction
men_merge_0005415,ent_merge_000875,قيء,Symptom,chunk_00218,ahd5k_00577,398582,تقيؤ استفراغ المعده بالكامل,question,اعاني من تقيؤ استفراغ المعده بالكامل,,,llama-3.1-8b-instant,0.950,0.95,legacy_entity_extraction
men_merge_0005416,ent_merge_000801,دوار,Symptom,chunk_00218,ahd5k_00577,398582,دوار,question,دوار,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005417,ent_merge_000296,تهاب,DiseaseCondition,chunk_00219,ahd5k_00764,399768,آلام حادة في المعدة,question,آلام حادة في المعدة وتشنج أيضا,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005418,ent_merge_000296,تهاب,DiseaseCondition,chunk_00219,ahd5k_01737,474412,تهاب,answer,اضطراب في المعدة والقولون,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005420,ent_merge_001977,تحليل براز شامل,Test,chunk_00219,ahd5k_01737,474412,تحليل براز شامل,answer,تحليل براز شامل,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005421,ent_merge_002108,المسبكات,Treatment,chunk_00219,ahd5k_01737,474412,المسبكات,answer,المسبكات والمسكنات والشاى والقهوة والتوابل,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005422,ent_merge_000059,التهاب,DiseaseCondition,chunk_00220,ahd5k_01573,500788,التهاب,answer,ويفصل العلاج لكل مريض حسب حالته,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005423,ent_merge_001204,الدواء,Treatment,chunk_00220,ahd5k_01573,500788,الدواء,answer,ويحدده أخصائي الباطني بعد الكشف الطبي,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005424,ent_merge_000170,القولون العصبي,DiseaseCondition,chunk_00220,ahd5k_04251,561230,القولون العصبي,answer,عليها تناول ادويه خافضه لحموضة المعده,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005425,ent_merge_001851,الارتداد المريئ,Symptom,chunk_00220,ahd5k_04251,561230,الارتداد المريئ,question,عندي اختي عمرها 13سنه تعاني من حموضه بعد اكل اي سكر ورائحة فم كريهه,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005426,ent_merge_000667,الغازات,Symptom,chunk_00220,ahd5k_04392,610624,الغازات,question,لدي غازات كثيرة جدا بروائح قبيحه,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005427,ent_merge_002155,حبوب الفاصوليا,Treatment,chunk_00220,ahd5k_04392,610624,حبوب الفاصوليا,answer,ينبغي مضغ الأكل جيدا و تحاشى الأطعمة المقلية,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005428,ent_merge_000059,التهاب,DiseaseCondition,chunk_00221,ahd5k_00217,636175,التهاب,answer,يجب مراجعة الطبيب الجراح الذي أجرى العملية . لا داعي للقلق .,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005430,ent_merge_001894,النزلة,Symptom,chunk_00221,ahd5k_00233,84990,النزلة,answer,مراجعه الجراح,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005432,ent_merge_000667,الغازات,Symptom,chunk_00221,ahd5k_01316,520572,الغازات,answer,الغازات تاتي من ابتلاع الهواء اثناء الاكل لذلك يجب الاكل ببطء والفم مغلق ومضغ الطعام جيدا وبعض الاطعمة ينتج عنها غازات مثالفول والحمص والكرنب والملفوف عند بعص الاشخاص لذلك يجب التخفيف منها,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005433,ent_merge_000142,السمنة,DiseaseCondition,chunk_00221,ahd5k_01352,799115,السمنة,answer,راجعي سمنة في القاموس اسباب السمنة وعلاجها | الطبي,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005436,ent_merge_000626,الانتفاخ,Symptom,chunk_00221,ahd5k_01832,365644,الانتفاخ,answer,لا يمكن التخلص من شيء لا نعرف ما هو سوى انهم حسب قولك انتفاخان الصحيح هو ان يتم فحص هذان الانتفاخان سريريا من قبل طبيب جراح وهذا امر لا يدعى للخجل ، الطبيب هو من سيقرر نوعية هذه الانتفاخات وعندها يمكن وضع العلاج المناسب,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005437,ent_merge_001751,المرض الفطري,DiseaseCondition,chunk_00221,ahd5k_02350,324483,المرض الفطري,answer,اين هو الفطر ؟ في اي مكان من الجسم ؟ وكيف تم تشخيص ذلك ارجوا شرح ما تعاني منه بالتفصيل كي نستطيع المساعدة,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005438,ent_merge_001679,الاحمرار في المستقيم,DiseaseCondition,chunk_00221,ahd5k_02426,331828,الاحمرار في المستقيم,answer,الرجاء ان توضح لنا معاناه والدك وان تشرح لنا ما كتبته عن احمرار في المستقيم وكيف تم هذا التشخيص لان احمرار المستقيم يجب فحصها من خلال التنظير ارجو منك اعاده طرح السؤال وتوضيح كل ذلك,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005439,ent_merge_000326,حساسية,DiseaseCondition,chunk_00222,ahd5k_02674,485372,حساسية,question,اعاني من كحه مستمره في الليل وحموضه في الحلق ولا استطيع النوم,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005440,ent_merge_000326,حساسية,DiseaseCondition,chunk_00222,ahd5k_02674,485372,حساسية,answer,يجب اولا اجراء فحص الجرثومة الحلزونية واعلمني بالنتيجة حاول الابتعاد عن الاطعمة الحارة والبهارات والاطعمة الدسمة,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005441,ent_merge_001913,حموضة,Symptom,chunk_00222,ahd5k_02674,485372,حموضه,question,اعاني من كحه مستمره في الليل وحموضه في الحلق ولا استطيع النوم,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005442,ent_merge_000059,التهاب,DiseaseCondition,chunk_00222,ahd5k_03043,141200,التهاب,answer,علاجها يكون حسب نوع الديدان بعد فحص البراز وتحليله,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005443,ent_merge_001730,الديدان,DiseaseCondition,chunk_00222,ahd5k_03043,141200,الديدان,answer,اسباب الديدان كثيره واهمها العدوى من شخص مصاب بسبب الاكل المشترك,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005444,ent_merge_000776,حكة,Symptom,chunk_00222,ahd5k_04003,342102,حكة,question,اعاني من صعوبة في الإخراج ( أعزكم الله ) يعني اخذ جهد كبير في التبرز وعدم الاخراج كاملاً فقط القليل اما الباقي صعب اخراجه ما السبب ؟,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005445,ent_merge_001757,الناعور,DiseaseCondition,chunk_00222,ahd5k_04171,779841,الناعور,answer,(hemophilia) هل تقصد مرض الناعور الناعور مرض وراثي، يكون لدى المصاب نقص في أحد عوامل التخثر,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005446,ent_merge_001050,فحص سريري,Test,chunk_00222,ahd5k_04225,80926,فحص سريري,answer,فحص سريري,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005447,ent_merge_000059,التهاب,DiseaseCondition,chunk_00223,ahd5k_04306,93860,التهاب,answer,الامتلاء سواء بالأكل او المشروبات و خاصة الاكل الحار و الفلفل و المشروبات الغازية,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005448,ent_merge_001858,الامتلاء,Symptom,chunk_00223,ahd5k_04306,93860,الامتلاء,answer,الامتلاء سواء بالأكل او المشروبات و خاصة الاكل الحار و الفلفل و المشروبات الغازية,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005449,ent_merge_001941,Colonoscopy,Test,chunk_00223,ahd5k_04551,533027,Colonoscopy,answer,واسمه Colonoscopy-- و يعمل اليوم بوفرة باستعمال المنوم السريع,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005450,ent_merge_001807,شق شرجي,DiseaseCondition,chunk_00223,ahd5k_04600,328547,شق شرجي,answer,هذه اعراض شق شرجي او تسحج,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005451,ent_merge_000410,ضعف المناعه,DiseaseCondition,chunk_00224,ahd5k_02226,206819,ضعف المناعه,answer,ضعف المناعه,,,llama-3.1-8b-instant,0.950,0.95,legacy_entity_extraction
men_merge_0005452,ent_merge_001929,كرات الدم البيضاء,Symptom,chunk_00224,ahd5k_02226,206819,كرات الدم البيضاء,answer,كرات الدم البيضاء,,,llama-3.1-8b-instant,0.950,0.95,legacy_entity_extraction
men_merge_0005453,ent_merge_000059,التهاب,DiseaseCondition,chunk_00225,ahd5k_01803,689730,التهاب,answer,في حالات نادرة قد يسبب مشاكل إذا دخل إلى القصبات أو القصيبات الهوائية مثل الإختناق أو الإلتهابات الناتجة عن وجود جسم أجنبي فيها,,,llama-3.1-8b-instant,0.700,0.7,legacy_entity_extraction
men_merge_0005454,ent_merge_001770,انسداد البلعوم,DiseaseCondition,chunk_00225,ahd5k_01803,689730,انسداد البلعوم,answer,"بلع العلكة "" اللبانة "" عادةً لا يسبب مشاكل في البلعوم .. في حالات نادرة قد يسبب مشاكل إذا دخل إلى القصبات أو القصيبات الهوائية مثل الإختناق أو الإلتهابات الناتجة عن وجود جسم أجنبي فيها ..",,,llama-3.1-8b-instant,0.950,0.95,legacy_entity_extraction
men_merge_0005455,ent_merge_001728,الختناق,DiseaseCondition,chunk_00225,ahd5k_01803,689730,الختناق,answer,في حالات نادرة قد يسبب مشاكل إذا دخل إلى القصبات أو القصيبات الهوائية مثل الإختناق أو الإلتهابات الناتجة عن وجود جسم أجنبي فيها,,,llama-3.1-8b-instant,0.700,0.7,legacy_entity_extraction
men_merge_0005456,ent_merge_002098,اللبانة,Treatment,chunk_00225,ahd5k_01803,689730,العلكة,answer,"بلع العلكة "" اللبانة "" عادةً لا يسبب مشاكل في البلعوم",,,llama-3.1-8b-instant,0.950,0.95,legacy_entity_extraction
men_merge_0005457,ent_merge_000059,التهاب,DiseaseCondition,chunk_00226,ahd5k_02141,223401,التهاب,answer,التهاب,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005458,ent_merge_000059,التهاب,DiseaseCondition,chunk_00226,ahd5k_03955,634682,التهاب,answer,التهاب,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005459,ent_merge_000326,حساسية,DiseaseCondition,chunk_00227,ahd5k_00907,155075,حساسية,answer,حساسية بسبب الفراش,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005460,ent_merge_000371,ربو,DiseaseCondition,chunk_00227,ahd5k_00928,374813,ربو,answer,العفن في جدران المنزل يمكن يسبب أمراض الحساسية مثلا الربو,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005461,ent_merge_000326,حساسية,DiseaseCondition,chunk_00227,ahd5k_00928,374813,حساسية,answer,العفن في جدران المنزل يمكن يسبب أمراض الحساسية مثلا الربو,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005462,ent_merge_001377,حديد,Treatment,chunk_00227,ahd5k_01098,255391,حديد,answer,حاولي تناول الحديد على شكل سائل,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005463,ent_merge_001292,بروفين,Treatment,chunk_00227,ahd5k_02385,166424,بروفين,answer,دواء مثل البروفين 400 مجم,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005464,ent_merge_000010,ارتفاع ضغط الدم,DiseaseCondition,chunk_00228,ahd5k_00024,625457,ارتفاع ضغط الدم,answer,ارتفاع ضغط الدم,,,llama-3.1-8b-instant,0.950,0.95,legacy_entity_extraction
men_merge_0005465,ent_merge_000830,صداع,Symptom,chunk_00228,ahd5k_00024,625457,صداع,answer,التهاب إذن الوسطى مرتين,,,llama-3.1-8b-instant,0.900,0.9,legacy_entity_extraction
men_merge_0005466,ent_merge_000967,تحاليل مخبرية,Test,chunk_00228,ahd5k_00024,625457,تحليل مخبري,answer,راجع طبيب انف و اذن وحنجرة - راقب مستوى الهيموجلوبين و مستوى السكر و الضغط,,,llama-3.1-8b-instant,0.700,0.7,legacy_entity_extraction
men_merge_0005467,ent_merge_000207,انخفاض ضغط الدم,DiseaseCondition,chunk_00228,ahd5k_02233,720471,انخفاض ضغط,answer,انخفاض ضغط الانتصابي,,,llama-3.1-8b-instant,0.850,0.85,legacy_entity_extraction
men_merge_0005468,ent_merge_000010,ارتفاع ضغط الدم,DiseaseCondition,chunk_00228,ahd5k_02233,720471,ارتفاع ضغط,answer,انخفاض ضغط الانتصابي,,,llama-3.1-8b-instant,0.950,0.95,legacy_entity_extraction
men_merge_0005469,ent_merge_000446,فقر الدم,DiseaseCondition,chunk_00228,ahd5k_04181,188274,فقر الدم,answer,فقر الدم,,,llama-3.1-8b-instant,0.800,0.8,legacy_entity_extraction
men_merge_0005470,ent_merge_000830,صداع,Symptom,chunk_00228,ahd5k_04181,188274,صداع,question,صداع,,,llama-3.1-8b-instant,0.900,0.9,legacy_entity_extraction
men_merge_0005471,ent_merge_001363,جرعة,Treatment,chunk_00228,ahd5k_04181,188274,جرعة,answer,الاعراض هتخف ويجب قياس الضغط للاطمئنان,,,llama-3.1-8b-instant,0.900,0.9,legacy_entity_extraction
men_merge_0005472,ent_merge_000170,القولون العصبي,DiseaseCondition,chunk_00229,ahd5k_04655,574588,القولون العصبي,answer,اعراض القولون العصبي,,,llama-3.1-8b-instant,0.950,0.95,legacy_entity_extraction
men_merge_0005473,ent_merge_002038,البقوليات,Treatment,chunk_00229,ahd5k_04655,574588,البقوليات,answer,تجنب البقوليات,,,llama-3.1-8b-instant,0.950,0.95,legacy_entity_extraction
