entity_id,canonical_name,canonical_name_norm,entity_type,aliases,confidence,mention_count,provider,model
ent_merge_001814,ضرس العقل,ضرس العقل,DiseaseCondition,"[""ضرس العقل""]",0.850,1,,
ent_merge_001815,عضلات الصدر,عضلات الصدر,DiseaseCondition,"[""عضلات الصدر""]",0.850,1,,
ent_merge_001816,عقيدات الغدة الدرقية,عقيدات الغده الدرقيه,DiseaseCondition,"[""عقيدات الغدة الدرقية""]",0.950,1,,
ent_merge_001817,علم التشريح,علم التشريح,DiseaseCondition,"[""علم التشريح""]",0.950,1,,
ent_merge_001818,علم الوراثة,علم الوراثه,DiseaseCondition,"[""علم الوراثة""]",0.950,2,,
ent_merge_001819,فايروس الكبد,فايروس الكبد,DiseaseCondition,"[""فايروس الكبد"", ""فايروس الكبد من النوع بي""]",0.950,2,,
ent_merge_001820,فرط الحساسية,فرط الحساسيه,DiseaseCondition,"[""فرط الحساسية""]",0.850,1,,
ent_merge_001821,فصام,فصام,DiseaseCondition,"[""فصام""]",0.850,1,,
ent_merge_001823,فقر الدم المنجلي,فقر الدم المنجلي,DiseaseCondition,"[""فقر الدم المنجلي""]",0.950,1,,
ent_merge_001824,فيروس الكبد الوبائي,فيروس الكبد الوبايي,DiseaseCondition,"[""فيروس الكبد الوبائي""]",0.850,1,,
ent_merge_001825,قولون عصبى,قولون عصبي,DiseaseCondition,"[""قولون عصبى"", ""قولون العصبي"", ""قولون""]",0.910,5,,
ent_merge_001826,كسل بالغدة الدرقية,كسل بالغده الدرقيه,DiseaseCondition,"[""كسل بالغدة الدرقية""]",0.850,1,,
ent_merge_001827,كلسترول,كلسترول,DiseaseCondition,"[""كلسترول""]",0.850,1,,
ent_merge_001828,كيس الشعر,كيس الشعر,DiseaseCondition,"[""كيس الشعر""]",0.850,1,,
ent_merge_001829,متلازمة خلية منجلية,متلازمه خليه منجليه,DiseaseCondition,"[""متلازمة خلية منجلية"", ""مرض متلازمة خلية منجلية'سيكل'""]",0.950,1,,
ent_merge_001830,متلازمة فالدنستروم,متلازمه فالدنستروم,DiseaseCondition,"[""متلازمة فالدنستروم""]",0.950,1,,
ent_merge_001831,متلازمة كريغلر نجار,متلازمه كريغلر نجار,DiseaseCondition,"[""متلازمة كريغلر نجار""]",0.950,1,,
ent_merge_001832,متلازمة كلاينفلتر,متلازمه كلاينفلتر,DiseaseCondition,"[""متلازمة كلاينفلتر"", ""كلاينفلتر""]",0.875,4,,
ent_merge_001833,مرض بكاء القطة,مرض بكاء القطه,DiseaseCondition,"[""مرض بكاء القطة""]",0.850,1,,
ent_merge_001834,مرض جريفز,مرض جريفز,DiseaseCondition,"[""مرض جريفز""]",0.950,1,,
ent_merge_001835,ملاريا,ملاريا,DiseaseCondition,"[""ملاريا""]",0.850,1,,
ent_merge_001836,ملازمة داون,ملازمه داون,DiseaseCondition,"[""ملازمة داون""]",0.850,1,,
ent_merge_001837,نزيف بسيط,نزيف بسيط,DiseaseCondition,"[""نزيف بسيط""]",0.950,1,,
ent_merge_001838,نشاط الغدة الدرقية,نشاط الغده الدرقيه,DiseaseCondition,"[""نشاط الغدة الدرقية""]",0.950,1,,
ent_merge_001839,نقص البروتينات,نقص البروتينات,DiseaseCondition,"[""نقص البروتينات""]",0.850,1,,
ent_merge_001840,نقص الحليب,نقص الحليب,DiseaseCondition,"[""نقص الحليب"", ""نسبه هرمون الحليب""]",0.850,1,,
ent_merge_001841,نقص الصفيحات,نقص الصفيحات,DiseaseCondition,"[""نقص الصفيحات"", ""انخفاض الصفيحات الدموية""]",0.850,1,,
ent_merge_001842,نقص الكريات البيضاء,نقص الكريات البيضاء,DiseaseCondition,"[""نقص الكريات البيضاء""]",0.850,1,,
ent_merge_001843,نقص بحجم الثدي,نقص بحجم الثدي,DiseaseCondition,"[""نقص بحجم الثدي"", ""نقص بحجم الثدي الايمن""]",0.850,1,,
ent_merge_001844,نقص بقتامين د,نقص بقتامين د,DiseaseCondition,"[""نقص بقتامين د""]",0.850,1,,
ent_merge_001845,نقص حديد,نقص حديد,DiseaseCondition,"[""نقص حديد""]",0.850,1,,
ent_merge_001846,نقص فيتامين,نقص فيتامين,DiseaseCondition,"[""نقص فيتامين""]",0.850,2,,
ent_merge_001847,Fshl Klowi,fshl klowi,Symptom,"[""Fshl Klowi"", ""مبادىء اعراض فشل كلوى""]",0.850,1,,
ent_merge_001848,ارتجاف,ارتجاف,Symptom,"[""ارتجاف""]",0.950,1,,
ent_merge_001849,ارتفاع خضاب الدم,ارتفاع خضاب الدم,Symptom,"[""ارتفاع خضاب الدم""]",0.850,1,,
ent_merge_001850,الاحساس بوجود هواء,الاحساس بوجود هواء,Symptom,"[""الاحساس بوجود هواء""]",0.850,1,,
ent_merge_001851,الارتداد المريئ,الارتداد المريي,Symptom,"[""الارتداد المريئ""]",0.850,1,,
ent_merge_001852,الارتكاريا,الارتكاريا,Symptom,"[""الارتكاريا"", ""حكه""]",0.900,2,,
ent_merge_001853,الارهاق,الارهاق,Symptom,"[""الارهاق"", ""التوتر والارهاق والقلق""]",0.850,1,,
ent_merge_001854,الإغماء,الاغماء,Symptom,"[""الإغماء""]",0.900,1,,
ent_merge_001855,الافرازات,الافرازات,Symptom,"[""الافرازات"", ""افرازات صديدية مع البراز"", ""الافرازات في اللباس الدخلي"", ""افرازات"", ""افرازات خضراء""]",0.863,4,,
ent_merge_001856,الام البطن,الام البطن,Symptom,"[""الام البطن""]",0.850,1,,
ent_merge_001857,الام عند الإخراج,الام عند الاخراج,Symptom,"[""الام عند الإخراج""]",0.850,1,,
ent_merge_001858,الامتلاء,الامتلاء,Symptom,"[""الامتلاء""]",0.850,1,,
ent_merge_001860,الانين,الانين,Symptom,"[""الانين""]",0.850,1,,
ent_merge_001861,البراز,البراز,Symptom,"[""البراز""]",0.850,7,,
ent_merge_001863,التصاق,التصاق,Symptom,"[""التصاق""]",0.850,1,,
ent_merge_001864,التهديد بالإجهاض,التهديد بالاجهاض,Symptom,"[""التهديد بالإجهاض""]",0.950,1,,
ent_merge_001867,الحادِث الوِعائيٌّ الدِمَاغِيّ,الحادث الوعايي الدماغي,Symptom,"[""الحادِث الوِعائيٌّ الدِمَاغِيّ""]",0.850,1,,
ent_merge_001868,الحال,الحال,Symptom,"[""الحال""]",0.850,2,,
ent_merge_001869,الحال بالمرديدين,الحال بالمرديدين,Symptom,"[""الحال بالمرديدين""]",0.850,2,,
ent_merge_001870,الحرق,الحرق,Symptom,"[""الحرق""]",0.850,2,,
ent_merge_001872,الحساسية على الوسط التَبايُنِيّ,الحساسيه علي الوسط التبايني,Symptom,"[""الحساسية على الوسط التَبايُنِيّ""]",0.850,1,,
ent_merge_001874,الخريث,الخريث,Symptom,"[""الخريث"", ""الحصاصة""]",0.850,1,,
ent_merge_001875,الدورة,الدوره,Symptom,"[""الدورة"", ""دورة""]",0.900,2,,
ent_merge_001876,الديدان الشريطية,الديدان الشريطيه,Symptom,"[""الديدان الشريطية""]",0.950,1,,
ent_merge_001877,الرائحة الكريهة,الرايحه الكريهه,Symptom,"[""الرائحة الكريهة"", ""رائحة كريهة""]",0.850,1,,
ent_merge_001879,الشرج,الشرج,Symptom,"[""الشرج""]",0.850,2,,
ent_merge_001880,الضيق,الضيق,Symptom,"[""الضيق"", ""ضيق فى القولون واصل والى فتحه الشرج كشفت كذا مره وتحاليل واشاعات كلها سليمه بس المشكله انه الضيق ده بقى مزمن ممكن افاده""]",0.850,1,,
ent_merge_001881,الضيق التنفسي,الضيق التنفسي,Symptom,"[""الضيق التنفسي"", ""ضيق تنفس""]",0.700,7,,
ent_merge_001882,الفتحات,الفتحات,Symptom,"[""الفتحات"", ""فتحات""]",0.850,1,,
ent_merge_001883,الفتحة الشرجية,الفتحه الشرجيه,Symptom,"[""الفتحة الشرجية"", ""فتحة الشرج""]",0.850,1,,
ent_merge_001884,القطع من الشعر,القطع من الشعر,Symptom,"[""القطع من الشعر"", ""قطع من الشعر المتجمع""]",0.850,1,,
ent_merge_001887,الكتف,الكتف,Symptom,"[""الكتف""]",0.850,1,,
ent_merge_001888,الم المعدجة,الم المعدجه,Symptom,"[""الم المعدجة"", ""الم في المعدة""]",0.900,2,,
ent_merge_001889,ألم المفاصل,الم المفاصل,Symptom,"[""ألم المفاصل""]",0.900,2,,
ent_merge_001890,الم في القلب,الم في القلب,Symptom,"[""الم في القلب""]",0.850,1,,
ent_merge_001891,المضاعفات الوعائية,المضاعفات الوعاييه,Symptom,"[""المضاعفات الوعائية""]",0.850,1,,
ent_merge_001892,الملابس,الملابس,Symptom,"[""الملابس"", ""كثرة الملابس""]",0.850,1,,
ent_merge_001893,النزف,النزف,Symptom,"[""النزف""]",0.850,2,,
ent_merge_001894,النزلة,النزله,Symptom,"[""النزلة""]",0.900,2,,
ent_merge_001895,النزيف,النزيف,Symptom,"[""النزيف""]",0.900,2,,
ent_merge_001896,النفخ,النفخ,Symptom,"[""النفخ""]",0.850,1,,
ent_merge_001897,النقص الحاد,النقص الحاد,Symptom,"[""النقص الحاد"", ""نقص الحديد""]",0.950,1,,
ent_merge_001898,الوجع الشديد في الجنب اليمين,الوجع الشديد في الجنب اليمين,Symptom,"[""الوجع الشديد في الجنب اليمين""]",0.850,1,,
ent_merge_001899,الوفاة,الوفاه,Symptom,"[""الوفاة""]",0.850,1,,
ent_merge_001900,انتاصبي,انتاصبي,Symptom,"[""انتاصبي""]",0.850,1,,
ent_merge_001901,انفخ هواء,انفخ هواء,Symptom,"[""انفخ هواء""]",0.850,1,,
ent_merge_001903,أوجاع العضلات,اوجاع العضلات,Symptom,"[""أوجاع العضلات""]",0.950,1,,
ent_merge_001904,أوجاع المفاصل,اوجاع المفاصل,Symptom,"[""أوجاع المفاصل""]",0.950,1,,
ent_merge_001905,برودة الطقس,بروده الطقس,Symptom,"[""برودة الطقس""]",0.850,1,,
ent_merge_001906,برودة الماء,بروده الماء,Symptom,"[""برودة الماء""]",0.850,1,,
ent_merge_001907,بروز في البطن,بروز في البطن,Symptom,"[""بروز في البطن""]",0.850,1,,
ent_merge_001908,تضخم في الارداف,تضخم في الارداف,Symptom,"[""تضخم في الارداف""]",0.850,1,,
ent_merge_001909,جحوظ العينين,جحوظ العينين,Symptom,"[""جحوظ العينين""]",0.950,1,,
ent_merge_001910,جرثومة,جرثومه,Symptom,"[""جرثومة""]",0.950,1,,
ent_merge_001911,حصاصة,حصاصه,Symptom,"[""حصاصة""]",0.850,1,,
ent_merge_001912,حلمة,حلمه,Symptom,"[""حلمة"", ""حلمة ثديي الايمن"", ""حلمة مسطحه""]",0.850,2,,
ent_merge_001913,حموضة,حموضه,Symptom,"[""حموضة""]",0.850,2,,
ent_merge_001914,حيلية الربو,حيليه الربو,Symptom,"[""حيلية الربو""]",0.850,1,,
ent_merge_001915,دقات سريعة للقلب,دقات سريعه للقلب,Symptom,"[""دقات سريعة للقلب""]",0.850,1,,
ent_merge_001916,دوار الحركة,دوار الحركه,Symptom,"[""دوار الحركة""]",0.850,1,,
ent_merge_001917,دوائر حمراء,دواير حمراء,Symptom,"[""دوائر حمراء""]",0.850,1,,
ent_merge_001918,راسي تقيل,راسي تقيل,Symptom,"[""راسي تقيل""]",0.850,1,,
ent_merge_001920,سيلان الانف,سيلان الانف,Symptom,"[""سيلان الانف""]",0.950,1,,
ent_merge_001921,صبغات الشعر,صبغات الشعر,Symptom,"[""صبغات الشعر""]",0.850,1,,
ent_merge_001922,صداع التوتر,صداع التوتر,Symptom,"[""صداع التوتر""]",0.850,1,,
ent_merge_001924,ضغط الدم,ضغط الدم,Symptom,"[""ضغط الدم"", ""ضغط الدمز"", ""ضغط""]",0.923,11,,
ent_merge_001925,فتحة الشرج,فتحه الشرج,Symptom,"[""فتحة الشرج""]",0.850,1,,
ent_merge_001926,فقدان الشهية والرغبة في الاستفراغ,فقدان الشهيه والرغبه في الاستفراغ,Symptom,"[""فقدان الشهية والرغبة في الاستفراغ""]",0.850,1,,
ent_merge_001927,فقدان الوعي,فقدان الوعي,Symptom,"[""فقدان الوعي""]",0.950,1,,
ent_merge_001929,كرات الدم البيضاء,كرات الدم البيضاء,Symptom,"[""كرات الدم البيضاء""]",0.950,1,,
ent_merge_001930,كيس,كيس,Symptom,"[""كيس""]",0.850,1,,
ent_merge_001931,ناسور مهبلي كولوني,ناسور مهبلي كولوني,Symptom,"[""ناسور مهبلي كولوني""]",0.950,1,,
ent_merge_001932,نبض,نبض,Symptom,"[""نبض"", ""نبض قلبه""]",0.850,1,,
ent_merge_001933,نزول قطرات دماء مع البراز,نزول قطرات دماء مع البراز,Symptom,"[""نزول قطرات دماء مع البراز""]",0.800,1,,
ent_merge_001934,نشفان,نشفان,Symptom,"[""نشفان""]",0.800,1,,
ent_merge_001935,نفخ,نفخ,Symptom,"[""نفخ"", ""صدري ينتفخ""]",0.850,1,,
ent_merge_001936,نوبات,نوبات,Symptom,"[""نوبات""]",0.850,2,,
ent_merge_001937,نوبة,نوبه,Symptom,"[""نوبة"", ""نوبات عامة"", ""نوبات جزئية""]",0.900,2,,
ent_merge_001938,هيشان الشعر,هيشان الشعر,Symptom,"[""هيشان الشعر""]",0.850,1,,
ent_merge_001939,b12,b12,Test,"[""b12""]",0.950,1,,
ent_merge_001940,CBC التحليل الكامل للدم,cbc التحليل الكامل للدم,Test,"[""CBC التحليل الكامل للدم""]",0.950,1,,
ent_merge_001941,Colonoscopy,colonoscopy,Test,"[""Colonoscopy""]",0.850,1,,
ent_merge_001942,CT-Scan,ct-scan,Test,"[""CT-Scan""]",0.950,1,,
ent_merge_001943,E.S.R.,e.s.r.,Test,"[""E.S.R."", ""E.S.R. 1 st h.= 6 mm""]",0.850,1,,
ent_merge_001944,ferritin,ferritin,Test,"[""ferritin""]",0.950,1,,
ent_merge_001946,Hb A1c,hb a1c,Test,"[""Hb A1c""]",0.950,1,,
ent_merge_001947,iron,iron,Test,"[""iron""]",0.950,1,,
ent_merge_001948,Mammoraphy,mammoraphy,Test,"[""Mammoraphy""]",0.950,1,,
ent_merge_001949,MRI,mri,Test,"[""MRI""]",0.950,1,,
ent_merge_001950,Protein,protein,Test,"[""Protein"", ""بروتين""]",0.700,1,,
ent_merge_001951,PTH,pth,Test,"[""PTH""]",0.950,1,,
ent_merge_001952,إسهال او إمساك,اسهال او امساك,Test,"[""إسهال او إمساك""]",0.850,1,,
ent_merge_001953,اشعة تلفزيونية,اشعه تلفزيونيه,Test,"[""اشعة تلفزيونية""]",0.950,1,,
ent_merge_001955,التجاوب الجيني,التجاوب الجيني,Test,"[""التجاوب الجيني""]",0.950,1,,
ent_merge_001956,التطعيمات,التطعيمات,Test,"[""التطعيمات""]",0.950,1,,
ent_merge_001957,الثيحال الريوي,الثيحال الريوي,Test,"[""الثيحال الريوي""]",0.850,1,,
ent_merge_001961,الغدة الجار درقية,الغده الجار درقيه,Test,"[""الغدة الجار درقية""]",0.850,1,,
ent_merge_001962,القسطرة التشخيصية,القسطره التشخيصيه,Test,"[""القسطرة التشخيصية""]",0.850,1,,
ent_merge_001964,الكلية,الكليه,Test,"[""الكلية""]",0.850,2,,
ent_merge_001965,النسبة,النسبه,Test,"[""النسبة""]",0.850,2,,
ent_merge_001966,الهرمون,الهرمون,Test,"[""الهرمون""]",0.850,1,,
ent_merge_001967,بزل الصدر,بزل الصدر,Test,"[""بزل الصدر""]",0.850,1,,
ent_merge_001968,بيليروبين,بيليروبين,Test,"[""بيليروبين""]",0.850,1,,
ent_merge_001969,تحليل AMH,تحليل amh,Test,"[""تحليل AMH""]",0.950,1,,
ent_merge_001970,تحليل ASOT,تحليل asot,Test,"[""تحليل ASOT""]",0.950,1,,
ent_merge_001971,تحليل ESR,تحليل esr,Test,"[""تحليل ESR""]",0.950,1,,
ent_merge_001972,تحليل التراكمي,تحليل التراكمي,Test,"[""تحليل التراكمي""]",0.950,1,,
ent_merge_001973,تحليل الحديد,تحليل الحديد,Test,"[""تحليل الحديد""]",0.950,1,,
ent_merge_001974,تحليل السكر,تحليل السكر,Test,"[""تحليل السكر""]",0.950,1,,
ent_merge_001975,تحليل الفيريتين,تحليل الفيريتين,Test,"[""تحليل الفيريتين""]",0.950,1,,
ent_merge_001976,تحليل الكبد,تحليل الكبد,Test,"[""تحليل الكبد""]",0.950,1,,
ent_merge_001977,تحليل براز شامل,تحليل براز شامل,Test,"[""تحليل براز شامل""]",0.850,1,,
ent_merge_001978,تحليل صائم,تحليل صايم,Test,"[""تحليل صائم""]",0.950,1,,
ent_merge_001979,تصوير الجهاز البولي,تصوير الجهاز البولي,Test,"[""تصوير الجهاز البولي""]",0.850,1,,
ent_merge_001980,تصوير بالموجات الفوق صوتية,تصوير بالموجات الفوق صوتيه,Test,"[""تصوير بالموجات الفوق صوتية"", ""عمل تصوير بالموجات الفوق صوتية""]",0.850,1,,
ent_merge_001981,تلفزيون قلب,تلفزيون قلب,Test,"[""تلفزيون قلب"", ""تخطيط كهربائية القلب""]",0.850,2,,
ent_merge_001982,حمض اليوريك,حمض اليوريك,Test,"[""حمض اليوريك"", ""تحليل الحمض""]",0.850,1,,
ent_merge_001983,خصائي الاطفال,خصايي الاطفال,Test,"[""خصائي الاطفال""]",0.850,1,,
ent_merge_001984,رسم قلب,رسم قلب,Test,"[""رسم قلب""]",0.850,1,,
ent_merge_001985,سونار بطن وحوض مع انريمات الكبد,سونار بطن وحوض مع انريمات الكبد,Test,"[""سونار بطن وحوض مع انريمات الكبد"", ""عمل سونار بطن وحوض مع انريمات الكبد""]",0.850,1,,
ent_merge_001986,صورة دم,صوره دم,Test,"[""صورة دم""]",0.950,1,,
ent_merge_001987,فحص PCR,فحص pcr,Test,"[""فحص PCR""]",0.850,1,,
ent_merge_001988,فحص البطن بالسونار,فحص البطن بالسونار,Test,"[""فحص البطن بالسونار""]",0.850,1,,
ent_merge_001989,فحص الثالاسيميا,فحص الثالاسيميا,Test,"[""فحص الثالاسيميا""]",0.850,1,,
ent_merge_001990,فحص الجرثومة الحلزونية,فحص الجرثومه الحلزونيه,Test,"[""فحص الجرثومة الحلزونية""]",0.900,1,,
ent_merge_001991,فحص الدنا,فحص الدنا,Test,"[""فحص الدنا""]",0.950,1,,
ent_merge_001992,فحص الفقرات العنقية,فحص الفقرات العنقيه,Test,"[""فحص الفقرات العنقية""]",0.950,1,,
ent_merge_001993,فحص بول,فحص بول,Test,"[""فحص بول""]",0.900,1,,
ent_merge_001994,فحص تحاليل مخبرية,فحص تحاليل مخبريه,Test,"[""فحص تحاليل مخبرية"", ""تحاليل مخبرية""]",0.850,1,,
ent_merge_001995,فحص دم للملاريا,فحص دم للملاريا,Test,"[""فحص دم للملاريا""]",0.850,1,,
ent_merge_001996,فحص زراعة البلغم,فحص زراعه البلغم,Test,"[""فحص زراعة البلغم""]",0.950,1,,
ent_merge_001997,فحص مجموعات الدم,فحص مجموعات الدم,Test,"[""فحص مجموعات الدم""]",0.950,1,,
ent_merge_001998,فحص نخاع العظم,فحص نخاع العظم,Test,"[""فحص نخاع العظم""]",0.850,1,,
ent_merge_001999,فحوصات جينية,فحوصات جينيه,Test,"[""فحوصات جينية""]",0.950,3,,
ent_merge_002000,فوسفاتاز قلوية,فوسفاتاز قلويه,Test,"[""فوسفاتاز قلوية""]",0.850,1,,
ent_merge_002001,قرص المعدة,قرص المعده,Test,"[""قرص المعدة""]",0.850,1,,
ent_merge_002002,مفصل الكتف,مفصل الكتف,Test,"[""مفصل الكتف""]",0.950,1,,
ent_merge_002003,نظرية الخلية,نظريه الخليه,Test,"[""نظرية الخلية""]",0.850,1,,
ent_merge_002004,Acetyl Salicylic Acid,acetyl salicylic acid,Treatment,"[""Acetyl Salicylic Acid""]",0.850,1,,
ent_merge_002005,AspicotK,aspicotk,Treatment,"[""AspicotK""]",0.850,1,,
ent_merge_002006,Dabigatran,dabigatran,Treatment,"[""Dabigatran""]",0.850,1,,
ent_merge_002007,euthyrox,euthyrox,Treatment,"[""euthyrox""]",0.850,1,,
ent_merge_002008,Euthyrox25,euthyrox25,Treatment,"[""Euthyrox25""]",0.950,1,,
ent_merge_002009,GLUCOVIG,glucovig,Treatment,"[""GLUCOVIG""]",0.950,1,,
ent_merge_002010,Hypersplenism,hypersplenism,Treatment,"[""Hypersplenism"", ""الحقن""]",0.950,1,,
ent_merge_002011,IVF,ivf,Treatment,"[""IVF""]",0.950,1,,
ent_merge_002012,Meddrat,meddrat,Treatment,"[""Meddrat"", ""مدرات""]",0.950,1,,
ent_merge_002013,Radioactive Iodine,radioactive iodine,Treatment,"[""Radioactive Iodine"", ""جرعة يود مشع""]",0.950,1,,
ent_merge_002014,Tiroxine,tiroxine,Treatment,"[""Tiroxine""]",0.950,1,,
ent_merge_002015,Vitamin D,vitamin d,Treatment,"[""Vitamin D"", ""فيتامين د""]",0.950,1,,
ent_merge_002016,أبر جاهزة للحقن,ابر جاهزه للحقن,Treatment,"[""أبر جاهزة للحقن""]",0.850,1,,
ent_merge_002017,أبيتنانت,ابيتنانت,Treatment,"[""أبيتنانت""]",0.950,1,,
ent_merge_002018,إدخال أنبوب لشفط السائل,ادخال انبوب لشفط السايل,Treatment,"[""إدخال أنبوب لشفط السائل""]",0.850,1,,
ent_merge_002019,ادوية الحديد,ادويه الحديد,Treatment,"[""ادوية الحديد""]",0.850,1,,
ent_merge_002020,أدوية بالفم,ادويه بالفم,Treatment,"[""أدوية بالفم""]",0.850,1,,
ent_merge_002021,استاتين,استاتين,Treatment,"[""استاتين"", ""استاتين 20 جرام""]",0.850,1,,
ent_merge_002022,استئصال الإصبع السادسة,استيصال الاصبع السادسه,Treatment,"[""استئصال الإصبع السادسة""]",0.850,1,,
ent_merge_002023,استئصال المرارة بالتنظير,استيصال المراره بالتنظير,Treatment,"[""استئصال المرارة بالتنظير""]",0.950,1,,
ent_merge_002024,افاستين,افاستين,Treatment,"[""افاستين""]",0.850,1,,
ent_merge_002025,الادوات,الادوات,Treatment,"[""الادوات""]",0.950,1,,
ent_merge_002026,الاستئصال الجراحي,الاستيصال الجراحي,Treatment,"[""الاستئصال الجراحي""]",0.850,1,,
ent_merge_002027,الافطار,الافطار,Treatment,"[""الافطار""]",0.850,1,,
ent_merge_002028,الاقاحات المضادة,الاقاحات المضاده,Treatment,"[""الاقاحات المضادة""]",0.950,1,,
ent_merge_002029,الاكثار من شرب الماء,الاكثار من شرب الماء,Treatment,"[""الاكثار من شرب الماء""]",0.850,1,,
ent_merge_002030,الامتناع عن اعطاء أي أطعمة أو سوائل عن طريق الفم,الامتناع عن اعطاء اي اطعمه او سوايل عن طريق الفم,Treatment,"[""الامتناع عن اعطاء أي أطعمة أو سوائل عن طريق الفم""]",0.950,1,,
ent_merge_002031,الانجح,الانجح,Treatment,"[""الانجح""]",0.850,1,,
ent_merge_002032,الاندرال,الاندرال,Treatment,"[""الاندرال""]",0.850,1,,
ent_merge_002033,الانعاش,الانعاش,Treatment,"[""الانعاش""]",0.850,1,,
ent_merge_002034,الانعاش القلبي,الانعاش القلبي,Treatment,"[""الانعاش القلبي""]",0.850,1,,
ent_merge_002035,الايزوتريتينوين,الايزوتريتينوين,Treatment,"[""الايزوتريتينوين""]",0.950,1,,
ent_merge_002036,البروفين,البروفين,Treatment,"[""البروفين""]",0.850,1,,
ent_merge_002037,البريمولوت ن,البريمولوت ن,Treatment,"[""البريمولوت ن""]",0.850,1,,
ent_merge_002038,البقوليات,البقوليات,Treatment,"[""البقوليات""]",0.900,2,,
ent_merge_002039,التبرع بالدم,التبرع بالدم,Treatment,"[""التبرع بالدم"", ""اشرب سوائل واتغذى""]",0.950,1,,
ent_merge_002040,التروكسين,التروكسين,Treatment,"[""التروكسين""]",0.900,1,,
ent_merge_002041,التشخيص المبكر,التشخيص المبكر,Treatment,"[""التشخيص المبكر""]",0.950,1,,
ent_merge_002042,التغذية,التغذيه,Treatment,"[""التغذية""]",0.750,1,,
ent_merge_002043,التغذية بالأنبوب,التغذيه بالانبوب,Treatment,"[""التغذية بالأنبوب""]",0.850,1,,
ent_merge_002044,التفاح,التفاح,Treatment,"[""التفاح""]",0.850,1,,
ent_merge_002045,التفريش,التفريش,Treatment,"[""التفريش""]",0.800,1,,
ent_merge_002046,التقيم,التقيم,Treatment,"[""التقيم""]",0.800,1,,
ent_merge_002047,التلقيح الاصطناعي,التلقيح الاصطناعي,Treatment,"[""التلقيح الاصطناعي""]",0.850,1,,
ent_merge_002048,التوتر النفسي,التوتر النفسي,Treatment,"[""التوتر النفسي""]",0.950,1,,
ent_merge_002049,الجراح,الجراح,Treatment,"[""الجراح""]",0.850,1,,
ent_merge_002050,الجراحة التجميلية,الجراحه التجميليه,Treatment,"[""الجراحة التجميلية""]",0.850,1,,
ent_merge_002051,الجراحة العادية,الجراحه العاديه,Treatment,"[""الجراحة العادية""]",0.850,1,,
ent_merge_002052,الجرعات الثلاثه,الجرعات الثلاثه,Treatment,"[""الجرعات الثلاثه""]",0.950,1,,
ent_merge_002053,الجرعة,الجرعه,Treatment,"[""الجرعة""]",0.850,1,,
ent_merge_002056,الجوارب,الجوارب,Treatment,"[""الجوارب""]",0.700,1,,
ent_merge_002058,الجينسينغ,الجينسينغ,Treatment,"[""الجينسينغ""]",0.850,1,,
ent_merge_002059,الحبوب منع الحمل,الحبوب منع الحمل,Treatment,"[""الحبوب منع الحمل""]",0.850,1,,
ent_merge_002060,الحديد,الحديد,Treatment,"[""الحديد"", ""حمض الفوليك""]",0.850,1,,
ent_merge_002061,الحقنة,الحقنه,Treatment,"[""الحقنة""]",0.850,2,,
ent_merge_002062,الحقنه الشرجيه,الحقنه الشرجيه,Treatment,"[""الحقنه الشرجيه""]",0.900,1,,
ent_merge_002063,الحليب,الحليب,Treatment,"[""الحليب""]",0.850,1,,
ent_merge_002064,الخس,الخس,Treatment,"[""الخس""]",0.950,1,,
ent_merge_002065,الخضار,الخضار,Treatment,"[""الخضار""]",0.850,1,,
ent_merge_002066,الخضروات,الخضروات,Treatment,"[""الخضروات""]",0.950,1,,
ent_merge_002067,الدواد,الدواد,Treatment,"[""الدواد"", ""دوادستون""]",0.900,1,,
ent_merge_002069,الديم,الديم,Treatment,"[""الديم""]",0.850,1,,
ent_merge_002070,الروتيكسيماب,الروتيكسيماب,Treatment,"[""الروتيكسيماب""]",0.950,2,,
ent_merge_002071,السبع زيوت,السبع زيوت,Treatment,"[""السبع زيوت""]",0.850,1,,
ent_merge_002072,السوائل والأملاح,السوايل والاملاح,Treatment,"[""السوائل والأملاح""]",0.900,1,,
ent_merge_002073,السيبروكسين,السيبروكسين,Treatment,"[""السيبروكسين""]",0.850,1,,
ent_merge_002074,الشمس,الشمس,Treatment,"[""الشمس""]",0.950,1,,
ent_merge_002075,الشمع,الشمع,Treatment,"[""الشمع""]",0.850,1,,
ent_merge_002077,الصيام,الصيام,Treatment,"[""الصيام""]",0.850,1,,
ent_merge_002079,الطبيب,الطبيب,Treatment,"[""الطبيب"", ""طبيب اسنان متمرس"", ""طبيب اعصاب"", ""أخصائي أنف وأذن وحنجرة"", ""أخصائي الأمراض الداخلية""]",0.950,5,,
ent_merge_002080,الطعام,الطعام,Treatment,"[""الطعام""]",0.850,2,,
ent_merge_002081,العدس,العدس,Treatment,"[""العدس""]",0.850,1,,
ent_merge_002082,العقاقير,العقاقير,Treatment,"[""العقاقير""]",0.850,1,,
ent_merge_002083,العقاقير المضادة للذهان,العقاقير المضاده للذهان,Treatment,"[""العقاقير المضادة للذهان""]",0.850,1,,
ent_merge_002084,العلاج,العلاج,Treatment,"[""العلاج""]",0.850,2,,
ent_merge_002085,العلاج الجيني,العلاج الجيني,Treatment,"[""العلاج الجيني""]",0.850,1,,
ent_merge_002086,العلاج المبكر,العلاج المبكر,Treatment,"[""العلاج المبكر""]",0.950,1,,
