query_id,mode,claim_id,claim_text,response_text,cited_evidence_ids,cited_qa_ids,human_support_label,human_citation_valid,human_medical_correctness,human_hallucination_label,harm_severity,annotator_id,annotation_timestamp_utc,adjudication_status,adjudicator_id,annotation_notes
evalv1_073,reference_answer,evalv1_073_reference_c02,لا يمكن تحديد السبب الحقيقي والعلاج المناسب بدون الفحوصات اللازمة والتقييم من قبل خبراء في هذا المجال.,تحتاج إلى عرض حالتك على أخصائي تغذية لتحديد السبب الحقيقي لنحافتك ومن ثم وضع خطة غذائية مناسبة، قد تحتاج أيضا إلى إجراء المزيد من الاختبارات لتحديد إذا كان هناك مشاكل في الأيض. لا يمكن تحديد السبب الحقيقي والعلاج المناسب بدون الفحوصات اللازمة والتقييم من قبل خبراء في هذا المجال. لذلك، ننصح بالتوجه إلى أخصائي تغذية للحصول على العلاج الصحيح.,,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_01834"
evalv1_073,reference_answer,evalv1_073_reference_c03,لذلك، ننصح بالتوجه إلى أخصائي تغذية للحصول على العلاج الصحيح.,تحتاج إلى عرض حالتك على أخصائي تغذية لتحديد السبب الحقيقي لنحافتك ومن ثم وضع خطة غذائية مناسبة، قد تحتاج أيضا إلى إجراء المزيد من الاختبارات لتحديد إذا كان هناك مشاكل في الأيض. لا يمكن تحديد السبب الحقيقي والعلاج المناسب بدون الفحوصات اللازمة والتقييم من قبل خبراء في هذا المجال. لذلك، ننصح بالتوجه إلى أخصائي تغذية للحصول على العلاج الصحيح.,,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_01834"
evalv1_074,reference_answer,evalv1_074_reference_c01,يعتمد ذلك على نوع الاعاقة وهل الصفة الوراثية لهذا المرض او الاعاقة سائدة ام متنحية ففي الصفة السائدة تزيد احتمالية الاصابة بالمرض اما في الصفة المتنحية تزيد احتمالية ان يكون الشخص حاملا للمرض الرجاء توضيح ما هو المرض للاجابة بالتفصيل,يعتمد ذلك على نوع الاعاقة وهل الصفة الوراثية لهذا المرض او الاعاقة سائدة ام متنحية ففي الصفة السائدة تزيد احتمالية الاصابة بالمرض اما في الصفة المتنحية تزيد احتمالية ان يكون الشخص حاملا للمرض الرجاء توضيح ما هو المرض للاجابة بالتفصيل,,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_00845"
evalv1_075,reference_answer,evalv1_075_reference_c01,اللسان هو مرآة الجسم راجع طبيب الأسنان ليتسنى له رؤية لسانك وتحديد نوع التشققات ودراسة سببها المحتمل,اللسان هو مرآة الجسم راجع طبيب الأسنان ليتسنى له رؤية لسانك وتحديد نوع التشققات ودراسة سببها المحتمل,,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_00487"
evalv1_076,reference_answer,evalv1_076_reference_c01,العلاج بالليزر من أنجح الوسائل مقارنة بالمعالجات الأخرى، حقن بعض الكيماويات داخل السنط مثل بليومايسين أو انترفيرون أ علاجات بالفم أو بالوريد: مثل السايميتيدين و الريتينويدز.,العلاج بالليزر من أنجح الوسائل مقارنة بالمعالجات الأخرى، حقن بعض الكيماويات داخل السنط مثل بليومايسين أو انترفيرون أ علاجات بالفم أو بالوريد: مثل السايميتيدين و الريتينويدز. العلاج بالكى: *الكي الكهربي: اكثر ايلاما ويترك بعده ندب. *الكي بالتبريد: باستخدام النيتروجين. : وهذه طريقة جيدةأنظرأول ثالول طلع في جسمك وجيب خيط نحيف ولف الخيط على الثالول و شده جيدإلى درجة إنك تمنع الدم من انه يصل للثالوثم اربط الخيط بشدةواتركه اسبوع سيسقط الثالول المربوط وبعد ذلك تبدأ الثواليل الباقيه بالإختفاء,,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_04319"
evalv1_076,reference_answer,evalv1_076_reference_c02,العلاج بالكى: *الكي الكهربي: اكثر ايلاما ويترك بعده ندب.,العلاج بالليزر من أنجح الوسائل مقارنة بالمعالجات الأخرى، حقن بعض الكيماويات داخل السنط مثل بليومايسين أو انترفيرون أ علاجات بالفم أو بالوريد: مثل السايميتيدين و الريتينويدز. العلاج بالكى: *الكي الكهربي: اكثر ايلاما ويترك بعده ندب. *الكي بالتبريد: باستخدام النيتروجين. : وهذه طريقة جيدةأنظرأول ثالول طلع في جسمك وجيب خيط نحيف ولف الخيط على الثالول و شده جيدإلى درجة إنك تمنع الدم من انه يصل للثالوثم اربط الخيط بشدةواتركه اسبوع سيسقط الثالول المربوط وبعد ذلك تبدأ الثواليل الباقيه بالإختفاء,,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_04319"
evalv1_076,reference_answer,evalv1_076_reference_c03,*الكي بالتبريد: باستخدام النيتروجين.,العلاج بالليزر من أنجح الوسائل مقارنة بالمعالجات الأخرى، حقن بعض الكيماويات داخل السنط مثل بليومايسين أو انترفيرون أ علاجات بالفم أو بالوريد: مثل السايميتيدين و الريتينويدز. العلاج بالكى: *الكي الكهربي: اكثر ايلاما ويترك بعده ندب. *الكي بالتبريد: باستخدام النيتروجين. : وهذه طريقة جيدةأنظرأول ثالول طلع في جسمك وجيب خيط نحيف ولف الخيط على الثالول و شده جيدإلى درجة إنك تمنع الدم من انه يصل للثالوثم اربط الخيط بشدةواتركه اسبوع سيسقط الثالول المربوط وبعد ذلك تبدأ الثواليل الباقيه بالإختفاء,,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_04319"
evalv1_076,reference_answer,evalv1_076_reference_c04,: وهذه طريقة جيدةأنظرأول ثالول طلع في جسمك وجيب خيط نحيف ولف الخيط على الثالول و شده جيدإلى درجة إنك تمنع الدم من انه يصل للثالوثم اربط الخيط بشدةواتركه اسبوع سيسقط الثالول المربوط وبعد ذلك تبدأ الثواليل الباقيه بالإختفاء,العلاج بالليزر من أنجح الوسائل مقارنة بالمعالجات الأخرى، حقن بعض الكيماويات داخل السنط مثل بليومايسين أو انترفيرون أ علاجات بالفم أو بالوريد: مثل السايميتيدين و الريتينويدز. العلاج بالكى: *الكي الكهربي: اكثر ايلاما ويترك بعده ندب. *الكي بالتبريد: باستخدام النيتروجين. : وهذه طريقة جيدةأنظرأول ثالول طلع في جسمك وجيب خيط نحيف ولف الخيط على الثالول و شده جيدإلى درجة إنك تمنع الدم من انه يصل للثالوثم اربط الخيط بشدةواتركه اسبوع سيسقط الثالول المربوط وبعد ذلك تبدأ الثواليل الباقيه بالإختفاء,,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_04319"
evalv1_077,reference_answer,evalv1_077_reference_c01,انصحك بالتوقف عن التدخين على الاقل ٣ اشهر قبل اجراء طفل الانابيب لزياده فرص النجاح.,انصحك بالتوقف عن التدخين على الاقل ٣ اشهر قبل اجراء طفل الانابيب لزياده فرص النجاح.,,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_03462"
evalv1_078,reference_answer,evalv1_078_reference_c01,الاحتمالات كثيرة فمن الممكن ان يكون التشخيص زيادة افراز تحت سريرية او في مرحلة شفاء من التهاب صامت في الغدة وعلى كل الاحوال يجب عمل صورة نظائر مشعة ومتابعة فحص وظائف الغدة ومتابعة الاعراض السريرية لتاكيد التشخيص الصحيح وثم العلاج المناسب,الاحتمالات كثيرة فمن الممكن ان يكون التشخيص زيادة افراز تحت سريرية او في مرحلة شفاء من التهاب صامت في الغدة وعلى كل الاحوال يجب عمل صورة نظائر مشعة ومتابعة فحص وظائف الغدة ومتابعة الاعراض السريرية لتاكيد التشخيص الصحيح وثم العلاج المناسب,,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_01734"
evalv1_079,reference_answer,evalv1_079_reference_c01,الزواج بين الاقارب ليس خطر في كل الحالات بكل معنى الكلمة لكن لا يُستحب الزواج لسهولة او لكثرة نسبة اللمراض الوراثية اذا وُجدت في نفس العالة فبزواج الاقارب يكون نسبة حدوثها عن الاولاد الذيبن هم نتيجة هذا الزواج عالية جدا ، لكن هذا ليس ممنوع ولا خطر اذا لم يكن هناك اي سبب,الزواج بين الاقارب ليس خطر في كل الحالات بكل معنى الكلمة لكن لا يُستحب الزواج لسهولة او لكثرة نسبة اللمراض الوراثية اذا وُجدت في نفس العالة فبزواج الاقارب يكون نسبة حدوثها عن الاولاد الذيبن هم نتيجة هذا الزواج عالية جدا ، لكن هذا ليس ممنوع ولا خطر اذا لم يكن هناك اي سبب,,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_01461"
evalv1_080,reference_answer,evalv1_080_reference_c01,السلام عليكم اخي الكريم ان البراز الاخضر ليس له اي مدلول طبي كبير فالبراز الاخضر له اسباب متعدده منها ادوار البرد المصاحب بالبلغم والرشح من الانسب كما انه دليل على بعض العدوى بارتفاع درجه الحراره او اي نوع من انواع اي عرض من اعراض البرد كالزكام والرشح والعطس والكحه او السعال فليس له اي مدلول طبي اخر,السلام عليكم اخي الكريم ان البراز الاخضر ليس له اي مدلول طبي كبير فالبراز الاخضر له اسباب متعدده منها ادوار البرد المصاحب بالبلغم والرشح من الانسب كما انه دليل على بعض العدوى بارتفاع درجه الحراره او اي نوع من انواع اي عرض من اعراض البرد كالزكام والرشح والعطس والكحه او السعال فليس له اي مدلول طبي اخر,,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_00378"
evalv1_081,reference_answer,evalv1_081_reference_c01,dexone عبارة عن ديكساميثازون من عائلة الكورتيزون.,dexone عبارة عن ديكساميثازون من عائلة الكورتيزون. أما retane فهو عبارة عن أيزوتريتينوين يستخدم لعلاج حب الشباب . لا يوجد تفاعل دوائي بينهما و لكن يجب استشارة الطبيب عند تناولهما معا و اخباره بأي أثر جانبي قد يحدث أثناء تناول الأدوية لأن لكل منهما له أثاره الجانبية الكثيرة .,,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_02650"
evalv1_081,reference_answer,evalv1_081_reference_c02,أما retane فهو عبارة عن أيزوتريتينوين يستخدم لعلاج حب الشباب .,dexone عبارة عن ديكساميثازون من عائلة الكورتيزون. أما retane فهو عبارة عن أيزوتريتينوين يستخدم لعلاج حب الشباب . لا يوجد تفاعل دوائي بينهما و لكن يجب استشارة الطبيب عند تناولهما معا و اخباره بأي أثر جانبي قد يحدث أثناء تناول الأدوية لأن لكل منهما له أثاره الجانبية الكثيرة .,,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_02650"
evalv1_081,reference_answer,evalv1_081_reference_c03,لا يوجد تفاعل دوائي بينهما و لكن يجب استشارة الطبيب عند تناولهما معا و اخباره بأي أثر جانبي قد يحدث أثناء تناول الأدوية لأن لكل منهما له أثاره الجانبية الكثيرة .,dexone عبارة عن ديكساميثازون من عائلة الكورتيزون. أما retane فهو عبارة عن أيزوتريتينوين يستخدم لعلاج حب الشباب . لا يوجد تفاعل دوائي بينهما و لكن يجب استشارة الطبيب عند تناولهما معا و اخباره بأي أثر جانبي قد يحدث أثناء تناول الأدوية لأن لكل منهما له أثاره الجانبية الكثيرة .,,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_02650"
evalv1_082,reference_answer,evalv1_082_reference_c01,يجب مراجعة طبيب جهاز هضمي لعمل منظار وفحص البكتيريا الحلزونية قبل كل شيء لمعرفة السسب,يجب مراجعة طبيب جهاز هضمي لعمل منظار وفحص البكتيريا الحلزونية قبل كل شيء لمعرفة السسب,,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_04508"
evalv1_083,reference_answer,evalv1_083_reference_c01,ليس كل ورم في الثدي ورم خبيث، فهناك أورام حميدة أيضاً.,ليس كل ورم في الثدي ورم خبيث، فهناك أورام حميدة أيضاً. يجب الفحص لدى اختصاصي جراحة عامة أو نسائية لسرطان الثدي العديد من الاعراض ، نذكر منها : - ورم أو تثخن في الثدي أو تحت الإبط - تغير في شكل ، حجم أو تدوير الثدي - وجود افرازات من الحلمة ( غير الحليب ) - تغير في لون أو ملمس الثدي - تغير في لون الحلمة أو بروزها أو انقلاب الحلمة أو تغير في جلد الحلمة ( طفح ) أو ألم في الحلمة راجعي سرطان الثدي فس القاموس.,,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_00890"
evalv1_083,reference_answer,evalv1_083_reference_c02,يجب الفحص لدى اختصاصي جراحة عامة أو نسائية لسرطان الثدي العديد من الاعراض ، نذكر منها : - ورم أو تثخن في الثدي أو تحت الإبط - تغير في شكل ، حجم أو تدوير الثدي - وجود افرازات من الحلمة ( غير الحليب ) - تغير في لون أو ملمس الثدي - تغير في لون الحلمة أو بروزها أو انقلاب الحلمة أو تغير في جلد الحلمة ( طفح ) أو ألم في الحلمة راجعي سرطان الثدي فس القاموس.,ليس كل ورم في الثدي ورم خبيث، فهناك أورام حميدة أيضاً. يجب الفحص لدى اختصاصي جراحة عامة أو نسائية لسرطان الثدي العديد من الاعراض ، نذكر منها : - ورم أو تثخن في الثدي أو تحت الإبط - تغير في شكل ، حجم أو تدوير الثدي - وجود افرازات من الحلمة ( غير الحليب ) - تغير في لون أو ملمس الثدي - تغير في لون الحلمة أو بروزها أو انقلاب الحلمة أو تغير في جلد الحلمة ( طفح ) أو ألم في الحلمة راجعي سرطان الثدي فس القاموس.,,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_00890"
evalv1_084,reference_answer,evalv1_084_reference_c01,الجرعه العاليه قد تسبب سرعة ضربات القلب--انخفاض الضغط -لا يعطى للمصابين بالمراره والسكري-يخفض السكر-يسبب عسرهضم احيانا لا يعطي مع القرنفل والحلبه قد يسبب تخثر--الجرعات القليله قليلة الضرر,الجرعه العاليه قد تسبب سرعة ضربات القلب--انخفاض الضغط -لا يعطى للمصابين بالمراره والسكري-يخفض السكر-يسبب عسرهضم احيانا لا يعطي مع القرنفل والحلبه قد يسبب تخثر--الجرعات القليله قليلة الضرر,,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_02050"
evalv1_085,reference_answer,evalv1_085_reference_c01,"قد يحدث أحياناً هذا عند المدخنين وعند المهملين لصحتهم الفموية , الأفضل مراجعة الطبيب لفحص اللسان وإعطائك العلاج المناسب .","قد يحدث أحياناً هذا عند المدخنين وعند المهملين لصحتهم الفموية , الأفضل مراجعة الطبيب لفحص اللسان وإعطائك العلاج المناسب .",,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_01905"
evalv1_086,reference_answer,evalv1_086_reference_c01,لا علاج لها نكتفي بالمشي و تنشيط الدوره الدمويه و يمكن ان يساعد دواء اسمه دافلون و هو غير مثبت مدى فعاليته لذلك لا ينصح به,لا علاج لها نكتفي بالمشي و تنشيط الدوره الدمويه و يمكن ان يساعد دواء اسمه دافلون و هو غير مثبت مدى فعاليته لذلك لا ينصح به,,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_02941"
evalv1_087,reference_answer,evalv1_087_reference_c01,"قد يكون أمر عابر بسبب ضغط نفسي ما, لكن إن كان شعو دائم ينبغي معاودة أخصائي نفسية للكشف عن أي أعراض أخرى قد تكون موجودة وتشير إلة حالة اكتئاب أو اضطراب آخر ومن ثم سيضع لك خطة علاجية لتتخلصين منها بسهولة","قد يكون أمر عابر بسبب ضغط نفسي ما, لكن إن كان شعو دائم ينبغي معاودة أخصائي نفسية للكشف عن أي أعراض أخرى قد تكون موجودة وتشير إلة حالة اكتئاب أو اضطراب آخر ومن ثم سيضع لك خطة علاجية لتتخلصين منها بسهولة",,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_03187"
evalv1_088,reference_answer,evalv1_088_reference_c01,الاحتمال الاكبر هو وجود التهابات في المهبل على زوجتك مراجعة اختصاصي النسائيه والتوليد,الاحتمال الاكبر هو وجود التهابات في المهبل على زوجتك مراجعة اختصاصي النسائيه والتوليد,,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_04012"
evalv1_089,reference_answer,evalv1_089_reference_c01,السلام و عليكم اذا كان قصور في الغدة النخامية ( يعني معدل هرمونات الغدة النخامية Lh و Fsh مستواهم منخفض وكذلك انخفاض معدل التسترون ),السلام و عليكم اذا كان قصور في الغدة النخامية ( يعني معدل هرمونات الغدة النخامية Lh و Fsh مستواهم منخفض وكذلك انخفاض معدل التسترون ),,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_03094"
evalv1_090,reference_answer,evalv1_090_reference_c01,"هذا يعتمد على عدة عوامل منها السبب ومدى تطور الحالة وعمر المريض وجنسه طبيعة استجابته على الدواء فلكل مريض ضواء يناسبه أكثر من غيره, وفي حالات الضغط الثانوي العلاج الأفضل يبدأ بإزالة السبب","هذا يعتمد على عدة عوامل منها السبب ومدى تطور الحالة وعمر المريض وجنسه طبيعة استجابته على الدواء فلكل مريض ضواء يناسبه أكثر من غيره, وفي حالات الضغط الثانوي العلاج الأفضل يبدأ بإزالة السبب",,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_03313"
evalv1_091,reference_answer,evalv1_091_reference_c01,شيىء طبيعي ان يشعر الانسان بالحزن ولكن ما دام يتكرر ولم تحدد الفتره الزمنيه للحزن اوتذكر اعراض اخرى قم باستشارة اخصائي.,شيىء طبيعي ان يشعر الانسان بالحزن ولكن ما دام يتكرر ولم تحدد الفتره الزمنيه للحزن اوتذكر اعراض اخرى قم باستشارة اخصائي.,,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_04173"
evalv1_092,reference_answer,evalv1_092_reference_c01,الاصل لا يجب قسم الحبة الا اذا كان لها خط في المنتصف تدل على إمكانية القص .,الاصل لا يجب قسم الحبة الا اذا كان لها خط في المنتصف تدل على إمكانية القص . اما الاصل عدم قص اي حبة لانها قد تتأثر بحموضة المعدة و تغير خصائصها في الامتصاص. يمكنك التعود والمحاولة وشرب كمية ماء كبيرة بعد الحبة مباشر .,,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_04081"
evalv1_092,reference_answer,evalv1_092_reference_c02,اما الاصل عدم قص اي حبة لانها قد تتأثر بحموضة المعدة و تغير خصائصها في الامتصاص.,الاصل لا يجب قسم الحبة الا اذا كان لها خط في المنتصف تدل على إمكانية القص . اما الاصل عدم قص اي حبة لانها قد تتأثر بحموضة المعدة و تغير خصائصها في الامتصاص. يمكنك التعود والمحاولة وشرب كمية ماء كبيرة بعد الحبة مباشر .,,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_04081"
evalv1_092,reference_answer,evalv1_092_reference_c03,يمكنك التعود والمحاولة وشرب كمية ماء كبيرة بعد الحبة مباشر .,الاصل لا يجب قسم الحبة الا اذا كان لها خط في المنتصف تدل على إمكانية القص . اما الاصل عدم قص اي حبة لانها قد تتأثر بحموضة المعدة و تغير خصائصها في الامتصاص. يمكنك التعود والمحاولة وشرب كمية ماء كبيرة بعد الحبة مباشر .,,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_04081"
evalv1_093,reference_answer,evalv1_093_reference_c01,الجسم يبث إشعاعا كهرومغناطيسيا من كل أجزلئه وخاصة من الدماغ الجهاز الأكثر نشاطا في الجسم.,الجسم يبث إشعاعا كهرومغناطيسيا من كل أجزلئه وخاصة من الدماغ الجهاز الأكثر نشاطا في الجسم.وهذه الإشارات تنتقل في الجو ، وقذ يستقبلها البعض، ولكن هذه الأمور لم تخضع بعد لفحوصات كاملة أو قل لم نقرأ عنها الكثير، ربما المعلومان موجودة لدى الغرب في مراكز البحث.,,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_02888"
evalv1_093,reference_answer,evalv1_093_reference_c02,وهذه الإشارات تنتقل في الجو ، وقذ يستقبلها البعض، ولكن هذه الأمور لم تخضع بعد لفحوصات كاملة أو قل لم نقرأ عنها الكثير، ربما المعلومان موجودة لدى الغرب في مراكز البحث.,الجسم يبث إشعاعا كهرومغناطيسيا من كل أجزلئه وخاصة من الدماغ الجهاز الأكثر نشاطا في الجسم.وهذه الإشارات تنتقل في الجو ، وقذ يستقبلها البعض، ولكن هذه الأمور لم تخضع بعد لفحوصات كاملة أو قل لم نقرأ عنها الكثير، ربما المعلومان موجودة لدى الغرب في مراكز البحث.,,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_02888"
evalv1_094,reference_answer,evalv1_094_reference_c01,مادامت تتناول أدوية للقلب والضغط فمن الممكن أن تتضارب مع أدوية الروماتيزم ، ومريض القلب ينصح بعدم تناول أدوية الروماتيزم ولكن يمكن أن تتناول حبتين باراسيتامول وتدهن الركبة بمرهم ديب هيت ولون العلبة أحمر .,مادامت تتناول أدوية للقلب والضغط فمن الممكن أن تتضارب مع أدوية الروماتيزم ، ومريض القلب ينصح بعدم تناول أدوية الروماتيزم ولكن يمكن أن تتناول حبتين باراسيتامول وتدهن الركبة بمرهم ديب هيت ولون العلبة أحمر . وبالنسبة للسجود ننصحها بمثل هذا العمر - أن تصلي على كرسي لتفادي ثني الركب عند السجود وهذا مقبول شرعا,,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_03545"
evalv1_094,reference_answer,evalv1_094_reference_c02,وبالنسبة للسجود ننصحها بمثل هذا العمر - أن تصلي على كرسي لتفادي ثني الركب عند السجود وهذا مقبول شرعا,مادامت تتناول أدوية للقلب والضغط فمن الممكن أن تتضارب مع أدوية الروماتيزم ، ومريض القلب ينصح بعدم تناول أدوية الروماتيزم ولكن يمكن أن تتناول حبتين باراسيتامول وتدهن الركبة بمرهم ديب هيت ولون العلبة أحمر . وبالنسبة للسجود ننصحها بمثل هذا العمر - أن تصلي على كرسي لتفادي ثني الركب عند السجود وهذا مقبول شرعا,,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_03545"
evalv1_095,reference_answer,evalv1_095_reference_c01,امن مسكن في حالتك هو البنادول يمكنك وضع كمادات ماء دافئ و المضمضة بمحلول ملح فاتر مع مراعاة المراجعه مع الطبيب للأطمأنان علي مكان الجرح,امن مسكن في حالتك هو البنادول يمكنك وضع كمادات ماء دافئ و المضمضة بمحلول ملح فاتر مع مراعاة المراجعه مع الطبيب للأطمأنان علي مكان الجرح,,,supported,not_applicable,uncertain,no,none,dataset_preannotation_v1,,provisional_dataset_annotation,,"PROVISIONAL claim candidate split from the original dataset reference answer; human must confirm atomicity, correctness, and overwrite all provisional human_* labels; source_qa_id=ahd5k_02338"
