combined_version,candidate_pool,query_id,query,query_group,reference_answer,primary_intent,candidate_type,pool_rank,candidate_id,qa_id,source_row_number,source_quality,retrieval_channel,candidate_question,candidate_answer_or_evidence,category,relation_type,source_entity_name,target_entity_name,retrieval_score,answer_relevance,query_concept_coverage,query_constraint_coverage,entity_identity,intent_support,source_reliability,vector_similarity,graph_support,anatomy_mismatch,unrelated_condition_mismatch,matched_query_concepts,missing_query_concepts,matched_variants,variant_A,variant_B,variant_C,variant_support_count,variant_a_rank,variant_b_rank,variant_c_rank,best_variant_rank,best_bm25_rank,safety_mode,safety_reason,graph_aliases_added,relevance_label,error_reason,secondary_error_reason,annotation_status,annotator_id,annotation_notes
candidate_combined_v1,partial_fts_expansion,evalv1_001,هل يوجد علاج أكيد وفعال لرفع نسبه هرمون البروجستروأذا كان معدله صفر؟,treatment,لماذا تم اجراء هذا الفحص ؟ عادةً يتم اجراء فحوصات هرمونيه اخرى مع هذا الهرمون. هناك حبوب عديده تحتوي على عده انواع من البرجسترون وهي تُستعمل في حالات عديده ولكن ليس لدي علم عن حالتك اذا كان هناك فائده من استعمال هذه الهورمونات,treatment_request,evidence,3,qa::ahdqa_0724746,ahdqa_0724746,724746,ahd_heldout_safe_corpus,partial_fts_expansion,ماهو علاج انخفاض هرمون البروجسترون ؟,"هناك العديد من الوسائل المتبعة لعلاج انخفاض مستوى البروجيستيرون قد تبدأ بوقف التدخين , التقليل من الضغط النفسي والتوتر , والإكثار من تناول الخضراوات والفواكه , وايضا هناك بعض الاعشاب الطبية التي من الممكن ان تزيد مستوى الهرمون وقد يلجأ الطبيب لوصف بعض العلاجات الدوائية التي تحتوي هرمون البروجيستيرون على عدة اشكال دوائية",هرمونات,,,,,,,,,,0.95,,0.0,,,,,B,false,true,false,1,,1,,1,-31.391167,all_three_variants,,البروجيستيرون,2,,,human_confirmed,user_human_review_20260723,Imported from partial_only_fts_candidates_v1_annotated.csv; blank expansion rows excluded.
candidate_combined_v1,original_pool,evalv1_002,عملت تحاليل و كل شيء و ماطلع شيء في سنة 2012 و الدوخة و الاغماء موجودين ماذا افعل ؟,symptoms,راجع اختصاصي باطنية عمل فحص شامل للدم والبول والبراز، وضغط الدم وما يلزم للمتابعة والتشخيص الدقيق.,test_request,evidence,1,qa::ahdqa_0211512,ahdqa_0211512,,ahd_heldout_safe_corpus,fts_qa,عملت فحص الدم الخفى فى البراز 3مرات وكل مرة يطلع موجود دم.وعملت منظار معدة ومنظار قولون وأشعةرنين على البطن كلها ولم يظهر أى شيء.اعانى من امساك مزمن واتتفاخات ومغص وشبع...,فى حالة عدم وجود انيميا ما فيش مشكلة اعادة التحليل بعد شهر من اخد علاج مكثف للمعدة و يجب التحضير الجيد قبل اعادة التحليل,,,,,0.596675,0.561111,0.0,0.0,0.5,1.0,0.95,0.0,0.0,false,true,,اغماء|دوخه,,false,false,false,,,,,,,,,,0,wrong symptom,,human_confirmed,user_human_review_20260723,Imported from candidate_relevance_annotations_100_final.csv.
candidate_combined_v1,original_pool,evalv1_002,عملت تحاليل و كل شيء و ماطلع شيء في سنة 2012 و الدوخة و الاغماء موجودين ماذا افعل ؟,symptoms,راجع اختصاصي باطنية عمل فحص شامل للدم والبول والبراز، وضغط الدم وما يلزم للمتابعة والتشخيص الدقيق.,test_request,evidence,2,qa::ahdqa_0042778,ahdqa_0042778,,ahd_heldout_safe_corpus,fts_qa,انا عندي ١٩ سنه أعاني من مرض بيست عملت حقن الافاسثين اكثر من ٨ مرات ولم أجد اي تحس او نتيجه كويسه ولم أجد علاج ماذا افعل,هذا المرض وراثي لذا فحص كل أفراد العائلة لو اوردت صور لآخر OCT ومادة الحقن هل هيا واحدة في كل مرة استطيع الإجابة بتفصيل أكثر,,,,,0.567567,0.471111,0.0,0.5,0.3,1.0,0.95,0.0,0.0,false,true,,اغماء|دوخه,,false,false,false,,,,,,,,,,0,wrong disease,,human_confirmed,user_human_review_20260723,Imported from candidate_relevance_annotations_100_final.csv.
candidate_combined_v1,original_pool,evalv1_002,عملت تحاليل و كل شيء و ماطلع شيء في سنة 2012 و الدوخة و الاغماء موجودين ماذا افعل ؟,symptoms,راجع اختصاصي باطنية عمل فحص شامل للدم والبول والبراز، وضغط الدم وما يلزم للمتابعة والتشخيص الدقيق.,test_request,evidence,3,qa::ahdqa_0073498,ahdqa_0073498,,ahd_heldout_safe_corpus,fts_qa,اشعور بدوران متوازن طوال اليوم دون الاغماء عملت تحاليل غدة وفقر دم وفيتامين د وكل شيء طبيعي والدوران ملازمني صرلو ثلاث اشهر ولم اطيب ما سبب هذا الشعور,يجب ان تكشفي عند دكتور انف واذن مؤقتا ناخد betaserc و dramanex مرتين ف اليوم,,,,,0.562612,0.477222,0.5,0.0,0.4,1.0,0.95,0.0,0.0,false,false,اغماء,دوخه,,false,false,false,,,,,,,,,,1,missing key constraint,,human_confirmed,user_human_review_20260723,Imported from candidate_relevance_annotations_100_final.csv.
candidate_combined_v1,original_pool,evalv1_002,عملت تحاليل و كل شيء و ماطلع شيء في سنة 2012 و الدوخة و الاغماء موجودين ماذا افعل ؟,symptoms,راجع اختصاصي باطنية عمل فحص شامل للدم والبول والبراز، وضغط الدم وما يلزم للمتابعة والتشخيص الدقيق.,test_request,evidence,4,qa::ahdqa_0017782,ahdqa_0017782,,ahd_heldout_safe_corpus,fts_qa,أفقد البصر دائما كل تانية وكل يوم عملت فحوصات تخطيط الدماغ EEG وتصوير بالرنين المغناطيسي وزرت طبيب العيون وأخبروني كل شيء بخير مادام أفعل الان هده المشكلة صعبة جدا هل...,مرحبا انصح بزيارة طبيب باطني تخصص امراض شرايين وعمل فحوصات تحاليل دهون صورة دوبلر على شرايين الرقبة,,,,,0.524649,0.412778,0.0,0.0,0.3,1.0,0.95,0.0,0.0,false,true,,اغماء|دوخه,,false,false,false,,,,,,,,,,0,wrong symptom,,human_confirmed,user_human_review_20260723,Imported from candidate_relevance_annotations_100_final.csv.
candidate_combined_v1,original_pool,evalv1_002,عملت تحاليل و كل شيء و ماطلع شيء في سنة 2012 و الدوخة و الاغماء موجودين ماذا افعل ؟,symptoms,راجع اختصاصي باطنية عمل فحص شامل للدم والبول والبراز، وضغط الدم وما يلزم للمتابعة والتشخيص الدقيق.,test_request,evidence,5,qa::ahdqa_0723351,ahdqa_0723351,,ahd_heldout_safe_corpus,fts_qa,انا بنت عمري 14 سنة افقد وعي وعملت تحاليل و كل شيء واشعة و فيرها لايوجد شيء يوجد سوفل في القلب و لا لكنه لا يؤثر وعندما افعل اي شي...,اولا بحاجه الى صوره طبقيه للدماغ ومخطط دماغ وفحص هرمونات الفوق الكليه,,,,,0.522873,0.361667,0.0,0.5,0.1,1.0,0.95,0.0,0.0,false,true,,اغماء|دوخه,,false,false,false,,,,,,,,,,1,different clinical scenario,,human_confirmed,user_human_review_20260723,Imported from candidate_relevance_annotations_100_final.csv.
candidate_combined_v1,partial_fts_expansion,evalv1_002,عملت تحاليل و كل شيء و ماطلع شيء في سنة 2012 و الدوخة و الاغماء موجودين ماذا افعل ؟,symptoms,راجع اختصاصي باطنية عمل فحص شامل للدم والبول والبراز، وضغط الدم وما يلزم للمتابعة والتشخيص الدقيق.,test_request,evidence,1,qa::ahdqa_0221395,ahdqa_0221395,221395,ahd_heldout_safe_corpus,partial_fts_expansion,أعاني كثيرا من الدوخة وخصوصا اذا كنت مسافرة او اقوم بنشاط في وقت الظهيرة حيث اني لا استطيع تحمل اشعة الشمس واوشك على الاغماء.هل هناك تحاليل يجب القيام بها؟ وشكرا,"رجاء تحليل صورة دم كامله و نسبه الفيرتين بالدم
و تجنب المشى و العمل تحت أشعة الشمس المباشره و شرب كميات من الماء",الطب العام,,,,,,,,,,0.95,,0.0,,,,,A|B,true,true,false,2,1,1,,1,-35.751652,all_three_variants,,عملت تحاليل للكليسترول|دوخة,1,different clinical scenario,,human_confirmed,user_human_review_20260723,Imported from partial_only_fts_candidates_v1_annotated.csv; blank expansion rows excluded.
candidate_combined_v1,partial_fts_expansion,evalv1_002,عملت تحاليل و كل شيء و ماطلع شيء في سنة 2012 و الدوخة و الاغماء موجودين ماذا افعل ؟,symptoms,راجع اختصاصي باطنية عمل فحص شامل للدم والبول والبراز، وضغط الدم وما يلزم للمتابعة والتشخيص الدقيق.,test_request,evidence,2,qa::ahdqa_0141898,ahdqa_0141898,141898,ahd_heldout_safe_corpus,partial_fts_expansion,تحاليل شامله لتاكد من سبب الدوخه وخمول وتعب,تحليل السكر يجب ان تكون صائم ٨ ساعات,الطب العام,,,,,,,,,,0.95,,0.0,,,,,A|B,true,true,false,2,5,5,,5,-29.67756,all_three_variants,,عملت تحاليل للكليسترول|دوخة,1,missing key constraint,,human_confirmed,user_human_review_20260723,Imported from partial_only_fts_candidates_v1_annotated.csv; blank expansion rows excluded.
candidate_combined_v1,partial_fts_expansion,evalv1_002,عملت تحاليل و كل شيء و ماطلع شيء في سنة 2012 و الدوخة و الاغماء موجودين ماذا افعل ؟,symptoms,راجع اختصاصي باطنية عمل فحص شامل للدم والبول والبراز، وضغط الدم وما يلزم للمتابعة والتشخيص الدقيق.,test_request,evidence,3,qa::ahdqa_0036765,ahdqa_0036765,36765,ahd_heldout_safe_corpus,partial_fts_expansion,"بنتي عمرها خمس سنوات ونصف تشتكي من دوخة فجأة بدون بذل مجهود وبدون مقدمات
هل تحتاج تحاليل معينه وما سبب الدوخة المفاجئة",يرجى عمل فحص صورة الدم ونسبة الحديد,أمراض الأطفال,,,,,,,,,,0.95,,0.0,,,,,A|B,true,true,false,2,10,8,,8,-27.238311,all_three_variants,,عملت تحاليل للكليسترول|دوخة,0,different clinical scenario,,human_confirmed,user_human_review_20260723,Imported from partial_only_fts_candidates_v1_annotated.csv; blank expansion rows excluded.
candidate_combined_v1,partial_fts_expansion,evalv1_002,عملت تحاليل و كل شيء و ماطلع شيء في سنة 2012 و الدوخة و الاغماء موجودين ماذا افعل ؟,symptoms,راجع اختصاصي باطنية عمل فحص شامل للدم والبول والبراز، وضغط الدم وما يلزم للمتابعة والتشخيص الدقيق.,test_request,evidence,4,qa::ahdqa_0287930,ahdqa_0287930,287930,ahd_heldout_safe_corpus,partial_fts_expansion,انا فتاة عمري 23 سنة اشعر بدوخة بسيطة مستمرة و زغللة في العيون عملت تحاليل دم و طلعت سليمة ما مصدر هذة الدوخة ارجوكم,اعملي فحص للنظر عند طبيب عيون لنفي السبب العيني,امراض العيون,,,,,,,,,,0.95,,0.0,,,,,B,false,true,false,1,,2,,2,-32.182822,all_three_variants,,عملت تحاليل للكليسترول|دوخة,1,missing key constraint,,human_confirmed,user_human_review_20260723,Imported from partial_only_fts_candidates_v1_annotated.csv; blank expansion rows excluded.
candidate_combined_v1,partial_fts_expansion,evalv1_002,عملت تحاليل و كل شيء و ماطلع شيء في سنة 2012 و الدوخة و الاغماء موجودين ماذا افعل ؟,symptoms,راجع اختصاصي باطنية عمل فحص شامل للدم والبول والبراز، وضغط الدم وما يلزم للمتابعة والتشخيص الدقيق.,test_request,evidence,5,qa::ahdqa_0030209,ahdqa_0030209,30209,ahd_heldout_safe_corpus,partial_fts_expansion,في الحقيقة عندما اصوم اتسحر جيدا ومع هذا ينتهي بي بالا غماء بالاضافة الى الدوخة الشديدة عندما اقف لاصلي ويحدث الاغماء اكثر شي عندما اصوم فما السبب,يرجي اجراء تحليل Cbc,الطب العام,,,,,,,,,,0.95,,0.0,,,,,A,true,false,false,1,2,,,2,-25.616804,all_three_variants,,عملت تحاليل للكليسترول|دوخة,1,different clinical scenario,,human_confirmed,user_human_review_20260723,Imported from partial_only_fts_candidates_v1_annotated.csv; blank expansion rows excluded.
candidate_combined_v1,partial_fts_expansion,evalv1_002,عملت تحاليل و كل شيء و ماطلع شيء في سنة 2012 و الدوخة و الاغماء موجودين ماذا افعل ؟,symptoms,راجع اختصاصي باطنية عمل فحص شامل للدم والبول والبراز، وضغط الدم وما يلزم للمتابعة والتشخيص الدقيق.,test_request,evidence,6,qa::ahdqa_0496848,ahdqa_0496848,496848,ahd_heldout_safe_corpus,partial_fts_expansion,مرحبا اعاني بضيق تنفس من جهة القلب وعدم ارتباح عند اخذ نفس طويل مع العلم عملت تخطيط قلب ولم يظهر اي شيء ، ارجو مساعدتي بحالتي ماذا افعل,لم تذكري العمر ولا التاريخ الصحي، وضيق النفس أسبابه كثيرة والفحص الطبي هو السبيل الوحيد لتحديد خصائصه وسببه ليتسنى علاجه,أمراض القلب و الشرايين,,,,,,,,,,0.95,,0.0,,,,,C,false,false,true,1,,,3,3,-32.911451,all_three_variants,,عملت تحاليل للكليسترول|دوخة,0,wrong symptom,,human_confirmed,user_human_review_20260723,Imported from partial_only_fts_candidates_v1_annotated.csv; blank expansion rows excluded.
candidate_combined_v1,partial_fts_expansion,evalv1_002,عملت تحاليل و كل شيء و ماطلع شيء في سنة 2012 و الدوخة و الاغماء موجودين ماذا افعل ؟,symptoms,راجع اختصاصي باطنية عمل فحص شامل للدم والبول والبراز، وضغط الدم وما يلزم للمتابعة والتشخيص الدقيق.,test_request,evidence,7,qa::ahdqa_0223837,ahdqa_0223837,223837,ahd_heldout_safe_corpus,partial_fts_expansion,"اجهضت 4 مرات عملت تحاليل تحليل ريبولا igg252,30و igm 0,243 ما تشخيص حالتي ؟ و ما هو العلاج المناسب و كم مدة العلاج ؟",هذه مناعة ..وليس هو سبب الاجهاضات.اعملي تمييع الدم,أمراض نسائية,,,,,,,,,,0.95,,0.0,,,,,B,false,true,false,1,,3,,3,-32.00398,all_three_variants,,عملت تحاليل للكليسترول|دوخة,0,wrong disease,,human_confirmed,user_human_review_20260723,Imported from partial_only_fts_candidates_v1_annotated.csv; blank expansion rows excluded.
candidate_combined_v1,partial_fts_expansion,evalv1_002,عملت تحاليل و كل شيء و ماطلع شيء في سنة 2012 و الدوخة و الاغماء موجودين ماذا افعل ؟,symptoms,راجع اختصاصي باطنية عمل فحص شامل للدم والبول والبراز، وضغط الدم وما يلزم للمتابعة والتشخيص الدقيق.,test_request,evidence,8,qa::ahdqa_0528835,ahdqa_0528835,528835,ahd_heldout_safe_corpus,partial_fts_expansion,مالذي يسبب تسرع في دقات لقلب فجأه و الدوخه و الاغماء لفتره قصيره؟؟؟,هناك أسباب التهابية وعدوائية وتنفسية وقلبية ودموية وأخرى كثيرة يمكن أن تسبب ذلك، وننصح باجراء فحص طبي سريري أولا للوقوف على علامات وتفاصيل أكثر دقة,أمراض القلب و الشرايين,,,,,,,,,,0.95,,0.0,,,,,A,true,false,false,1,3,,,3,-24.108307,all_three_variants,,عملت تحاليل للكليسترول|دوخة,2,,,human_confirmed,user_human_review_20260723,Imported from partial_only_fts_candidates_v1_annotated.csv; blank expansion rows excluded.
candidate_combined_v1,original_pool,evalv1_003,ما هو الفحص الطبي ماذا يشمل؟,tests_diagnosis,الفحص الطبي هو استقصاء ناقد ومعاينة بهدف التشخيص.ويشمل جميع الوسائل التي تفيد في تحقيق الهدف، من الفحص السريري ثم المختبر والأشعة بأنواعها والفحوصات الخاصة لأمراض معينة مثل فحص الحمل والسكري وفحص الدم للسرطان وغيرها كثير،، يفيد مراجعتك للمفردات تحت بند التشخيص في مواضيع خاصة.,test_request,evidence,1,qa::ahdqa_0680701,ahdqa_0680701,,ahd_heldout_safe_corpus,fts_qa,ما هو الفحص الطبي الذي يكشف بدقة ان الشخص مصاب بالقولون العصبي وما هي اعراضه؟,ليس هناك فحص مخصص لهذا المرض انما هي مجموعه الاعراض متوافقة مثل ( الانفاخ و الاسهال او الامساك و الام حادة متكررة في البطن ) وذلك بعض اجراء بعض الفحوصات ومنها التنظير العلوي والسفلي لتتاكد من امراض اخرى ان وجدت,,,,,0.748294,0.8,1.0,1.0,0.666667,1.0,0.95,0.0,0.0,false,false,طبي,,,false,false,false,,,,,,,,,,1,wrong intent,,human_confirmed,user_human_review_20260723,Imported from candidate_relevance_annotations_100_final.csv.
candidate_combined_v1,original_pool,evalv1_003,ما هو الفحص الطبي ماذا يشمل؟,tests_diagnosis,الفحص الطبي هو استقصاء ناقد ومعاينة بهدف التشخيص.ويشمل جميع الوسائل التي تفيد في تحقيق الهدف، من الفحص السريري ثم المختبر والأشعة بأنواعها والفحوصات الخاصة لأمراض معينة مثل فحص الحمل والسكري وفحص الدم للسرطان وغيرها كثير،، يفيد مراجعتك للمفردات تحت بند التشخيص في مواضيع خاصة.,test_request,relation,1,rel_seed_4a6448f814b2f13b,ahd10k_01949,,mention_evidence,graph_relation,,الفحص الطبي يمكن أن يساعد لم يستطع ان ينام بسبب ضيق تنفس لم يستطع ان ينام بسبب ضيق تنفس فمن كلامك يبدو انه تسارع قلبي والفحص الطبي يمكن ان يساعد لم يستطع ان ينام بسبب ضيق تنفس فمن كلامك يبدو انه تسارع قلبي فمن كلامك يبدو انه تسارع قلبي والفحص الطبي يمكن ان يساعد لم يستطع ان ينام بسبب ضيق تنفس والفحص الطبي يمكن ان يساعد فمن كلامك يبدو انه تسارع قلبي والفحص الطبي يمكن ان يساعد,,INVESTIGATED_BY,ضيق تنفس,الفحص الطبي,0.728274,0.285714,1.0,1.0,1.0,1.0,0.55,0.932529,1.0,false,false,طبي,,,false,false,false,,,,,,,,,,0,wrong symptom,,human_confirmed,user_human_review_20260723,Imported from candidate_relevance_annotations_100_final.csv.
candidate_combined_v1,original_pool,evalv1_003,ما هو الفحص الطبي ماذا يشمل؟,tests_diagnosis,الفحص الطبي هو استقصاء ناقد ومعاينة بهدف التشخيص.ويشمل جميع الوسائل التي تفيد في تحقيق الهدف، من الفحص السريري ثم المختبر والأشعة بأنواعها والفحوصات الخاصة لأمراض معينة مثل فحص الحمل والسكري وفحص الدم للسرطان وغيرها كثير،، يفيد مراجعتك للمفردات تحت بند التشخيص في مواضيع خاصة.,test_request,evidence,2,qa::ahdqa_0791809,ahdqa_0791809,,ahd_heldout_safe_corpus,fts_qa,ممكن اعرف ما هو الفحص الطبي السريري وما هو الفحص الخبري؟,الفحص السريري يشمل فحص الجسم من فوق لتحت بجميع أعضائه، والفحص المخبري هو فحص كافة سوائل الجسم وإفرازاته في المختبر إما مجهرياً أو بأجهزة أخرى.,,,,,0.721804,0.75,1.0,1.0,0.666667,1.0,0.95,0.0,0.0,false,false,طبي,,,false,false,false,,,,,,,,,,2,,,human_confirmed,user_human_review_20260723,Imported from candidate_relevance_annotations_100_final.csv.
