annotation_version,query_id,query,query_group,reference_answer,primary_intent,candidate_type,candidate_rank,candidate_id,qa_id,source_quality,retrieval_channel,candidate_question,candidate_answer_or_evidence,relation_type,source_entity_name,target_entity_name,retrieval_score,answer_relevance,query_concept_coverage,query_constraint_coverage,entity_identity,intent_support,source_reliability,vector_similarity,graph_support,anatomy_mismatch,unrelated_condition_mismatch,matched_query_concepts,missing_query_concepts,relevance_label,error_reason,secondary_error_reason,annotator_id,annotation_status,annotation_notes
candidate_relevance_v1,evalv1_073,اعاني من النحافه وزني 44 وطولي 164 ومالقيت حل رغم اني اكل 3 و4 واكثر وجبات في اليوم بس عظمي مبين فجسمي عملت فحصص غدد وسليم ، احدهم قال لي...,tests_diagnosis,تحتاج إلى عرض حالتك على أخصائي تغذية لتحديد السبب الحقيقي لنحافتك ومن ثم وضع خطة غذائية مناسبة، قد تحتاج أيضا إلى إجراء المزيد من الاختبارات لتحديد إذا كان هناك مشاكل في الأيض. لا يمكن تحديد السبب الحقيقي والعلاج المناسب بدون الفحوصات اللازمة والتقييم من قبل خبراء في هذا المجال. لذلك، ننصح بالتوجه إلى أخصائي تغذية للحصول على العلاج الصحيح.,test_request,evidence,4,qa::ahdqa_0600224,ahdqa_0600224,ahd_heldout_safe_corpus,fts_qa,دكتور السلام عليكم انا اعاني من النحافه وزني 25 وطولي 168 وجباتي طبيعيه هل يوجد حل لهاذ المشكله هل يوجد تحاليل معينه هل يوجد اكل معين يساعدني على زيادت وزني...,هذا نحف شديد قم باجراء فحوصات طبية للدم والهرمونات والذهابالى طبيب باطني لمعرفة السبب ومن ثم عمل برنامج غذائي,,,,0.528707,0.404483,0.235294,0.0,0.266667,1.0,0.95,0.0,0.0,false,false,اكل|نحافه|وزني|وطولي,احدهم|رغم|عظمي|عملت|غدد|فجسمي|فحصص|قال|مبين|واكثر|وجبات|وسليم|ومالقيت,,,,,pending_human_annotation,
candidate_relevance_v1,evalv1_073,اعاني من النحافه وزني 44 وطولي 164 ومالقيت حل رغم اني اكل 3 و4 واكثر وجبات في اليوم بس عظمي مبين فجسمي عملت فحصص غدد وسليم ، احدهم قال لي...,tests_diagnosis,تحتاج إلى عرض حالتك على أخصائي تغذية لتحديد السبب الحقيقي لنحافتك ومن ثم وضع خطة غذائية مناسبة، قد تحتاج أيضا إلى إجراء المزيد من الاختبارات لتحديد إذا كان هناك مشاكل في الأيض. لا يمكن تحديد السبب الحقيقي والعلاج المناسب بدون الفحوصات اللازمة والتقييم من قبل خبراء في هذا المجال. لذلك، ننصح بالتوجه إلى أخصائي تغذية للحصول على العلاج الصحيح.,test_request,evidence,5,qa::ahdqa_0399798,ahdqa_0399798,ahd_heldout_safe_corpus,fts_qa,وزني ٤٤ او اقل وطولي ١٦٥ أعاني من مشكله النحافه بصوره مبالغ فيها ولايجود ملامح أنثويه بجسمي تناولت جميع الاطعمه ولاكن لا يوجد حل,أولا يجب عمل تحاليل شاملة للتأكد من عدم وجود سبب مرضي أدى إلى النحافة، بالنسبة للغذاء يجب تناول الطعام من المجموعات الغذائية الخمسة بكميات كافية يومياً، والتركيز على الأغذية الغنية بالطاقة والعناصر الغذائية كالتمر والعسل والمكسرات والفواكه المجففة والميلك شيك والعصائر الطبيعية وذلك لزيادة الوزن بشكل صحي. وينصح بعمل رياضة معتدلة وتناول وجبة غنية بالبروتين بعدها لكسب بعض العضل.,,,,0.518621,0.368858,0.176471,0.0,0.1875,1.0,0.95,0.0,0.0,false,false,نحافه|وزني|وطولي,احدهم|اكل|رغم|عظمي|عملت|غدد|فجسمي|فحصص|قال|مبين|واكثر|وجبات|وسليم|ومالقيت,,,,,pending_human_annotation,
candidate_relevance_v1,evalv1_074,هل زواج الاقارب له خطورة على انجاب اطفال اصحاء خاصة ان احد الزوجين لديه اخوة بهم اعاقة بسبب ايضا زواج الاقارب,causes_safety,يعتمد ذلك على نوع الاعاقة وهل الصفة الوراثية لهذا المرض او الاعاقة سائدة ام متنحية ففي الصفة السائدة تزيد احتمالية الاصابة بالمرض اما في الصفة المتنحية تزيد احتمالية ان يكون الشخص حاملا للمرض الرجاء توضيح ما هو المرض للاجابة بالتفصيل,cause_request,evidence,1,qa::ahd5k_00965,ahd5k_00965,preprocessed_id,vector,لدي أكثر من سؤال عن زواج الأقارب: 1. اذا كان الزواج من بنت العم أو بنت الخال يزيد من احتمال الأصابة بالأمراض الوراثية فكيف الحال أذا كانت ابنة عمي و...,١- ليس بالضرورة أن يؤدي زواج الأقارب لولادة أطفال معاقين، بل يعتمد ذلك على وجود الجينات المرضية عند كلا الزوجين، وهو يزيد احتمالات الإصابة بالأمراض الوراثية ٢- هناك فحوصات جينية تجرى لكلا الزوجين لمعرفة وجود جينات مرضية مشتركة قد تنبئ باحتمال حدوث الخلل.,,,,0.642334,0.594467,0.3125,1.0,0.125,0.0,1.0,0.937309,0.0,false,false,اطفال|اقارب|زواج|زوجين|علي,احد|اخوه|اصحاء|اعاقه|انجاب|ايضا|بسبب|بهم|خاصه|خطوره|لديه,,,,,pending_human_annotation,
candidate_relevance_v1,evalv1_074,هل زواج الاقارب له خطورة على انجاب اطفال اصحاء خاصة ان احد الزوجين لديه اخوة بهم اعاقة بسبب ايضا زواج الاقارب,causes_safety,يعتمد ذلك على نوع الاعاقة وهل الصفة الوراثية لهذا المرض او الاعاقة سائدة ام متنحية ففي الصفة السائدة تزيد احتمالية الاصابة بالمرض اما في الصفة المتنحية تزيد احتمالية ان يكون الشخص حاملا للمرض الرجاء توضيح ما هو المرض للاجابة بالتفصيل,cause_request,evidence,2,qa::ahd5k_00841,ahd5k_00841,preprocessed_id,vector,هل ينتج مرض المنغوليا دائما عن زواج الاقارب من جهة الام,لا يوجد علاقة بين مرض المنغولي و زواج الأقارب ولكن خطر إنجاب طفل منغولي يزداد مع تقدم عمر الأم,,,,0.639291,0.592219,0.1875,1.0,0.333333,0.0,1.0,0.925246,0.0,false,false,اقارب|انجاب|زواج,احد|اخوه|اصحاء|اطفال|اعاقه|ايضا|بسبب|بهم|خاصه|خطوره|زوجين|علي|لديه,,,,,pending_human_annotation,
candidate_relevance_v1,evalv1_074,هل زواج الاقارب له خطورة على انجاب اطفال اصحاء خاصة ان احد الزوجين لديه اخوة بهم اعاقة بسبب ايضا زواج الاقارب,causes_safety,يعتمد ذلك على نوع الاعاقة وهل الصفة الوراثية لهذا المرض او الاعاقة سائدة ام متنحية ففي الصفة السائدة تزيد احتمالية الاصابة بالمرض اما في الصفة المتنحية تزيد احتمالية ان يكون الشخص حاملا للمرض الرجاء توضيح ما هو المرض للاجابة بالتفصيل,cause_request,evidence,3,qa::ahd5k_02877,ahd5k_02877,preprocessed_id,vector,أنا مقبل على الزواج من فتاة اخوتها مصابين بالرنح (أتاكسيا) نتيجة زواج الأقارب ،ولكن هي غير مصابة ،هل يؤثر هذا على صحة أبنائي؟ وهل هناك احتمال ينتقل لأبنائي معها المرض...,نعم.الانتقال للمرض وارد,,,,0.632558,0.564412,0.1875,1.0,0.1875,0.0,1.0,0.930509,0.0,false,false,اقارب|زواج|علي,احد|اخوه|اصحاء|اطفال|اعاقه|انجاب|ايضا|بسبب|بهم|خاصه|خطوره|زوجين|لديه,,,,,pending_human_annotation,
candidate_relevance_v1,evalv1_074,هل زواج الاقارب له خطورة على انجاب اطفال اصحاء خاصة ان احد الزوجين لديه اخوة بهم اعاقة بسبب ايضا زواج الاقارب,causes_safety,يعتمد ذلك على نوع الاعاقة وهل الصفة الوراثية لهذا المرض او الاعاقة سائدة ام متنحية ففي الصفة السائدة تزيد احتمالية الاصابة بالمرض اما في الصفة المتنحية تزيد احتمالية ان يكون الشخص حاملا للمرض الرجاء توضيح ما هو المرض للاجابة بالتفصيل,cause_request,evidence,4,qa::ahd5k_03962,ahd5k_03962,preprocessed_id,vector,هل الزواج من عائلة فيها منفولية يزيد احتمال انجاب اولاد منغوليين كونكم اجبتم انه مرض وراثي؟ و طالما انه وراثي هل يزيدي احتمال المنغولية عند الزواج من الاقارب,إنه لا ينتقل بالوراثة، ولكنه ينتقل عن طريق خلل في الصبغيات أثناء الإخصاب، أي أنه لا ينتقل بزواج الأقارب ،ولا يزداد عند الأقارب الذين لديهم المرض، ولكنه يكثر في النساء كبيرات السن عند الحمل،,,,,0.624485,0.555975,0.1875,1.0,0.1875,0.0,1.0,0.925637,0.0,false,false,اقارب|انجاب|زواج,احد|اخوه|اصحاء|اطفال|اعاقه|ايضا|بسبب|بهم|خاصه|خطوره|زوجين|علي|لديه,,,,,pending_human_annotation,
candidate_relevance_v1,evalv1_074,هل زواج الاقارب له خطورة على انجاب اطفال اصحاء خاصة ان احد الزوجين لديه اخوة بهم اعاقة بسبب ايضا زواج الاقارب,causes_safety,يعتمد ذلك على نوع الاعاقة وهل الصفة الوراثية لهذا المرض او الاعاقة سائدة ام متنحية ففي الصفة السائدة تزيد احتمالية الاصابة بالمرض اما في الصفة المتنحية تزيد احتمالية ان يكون الشخص حاملا للمرض الرجاء توضيح ما هو المرض للاجابة بالتفصيل,cause_request,evidence,5,qa::ahd5k_00543,ahd5k_00543,preprocessed_id,vector,اختي عملت تحاليل ماقبل الزواج وهي وخطيبها طلعوا حاملين انيميا منجليه وش الحل؟,الزواج سيؤدى إلى وجود اوﻻد يعانون من المرض وتحطم كرات الدم باستمرار معاناة,,,,0.594351,0.533596,0.0625,1.0,0.1,0.0,1.0,0.92472,0.0,false,false,زواج,احد|اخوه|اصحاء|اطفال|اعاقه|اقارب|انجاب|ايضا|بسبب|بهم|خاصه|خطوره|زوجين|علي|لديه,,,,,pending_human_annotation,
candidate_relevance_v1,evalv1_075,أعاني من تشققات في اللسان,general_medical,اللسان هو مرآة الجسم راجع طبيب الأسنان ليتسنى له رؤية لسانك وتحديد نوع التشققات ودراسة سببها المحتمل,unclear_intent,evidence,1,qa::ahdqa_0766266,ahdqa_0766266,ahd_heldout_safe_corpus,fts_qa,اعاني من تشققات بيضاء في اللسان بشكل مستمر واحيانا يكون لساني لونه بني كما اعاني من صداع مستمر واعياء تام منذ اكثر من 4 شهور,ان اللسان هو مراة الجسم لذا وجب فحص اللسان وتشخيص الحاله بشكل دقيق والتنسيق مع اطب العام ومن الممكن تعرض اللسان للمشاكل التاليه : وجود ترسبات كلسيه بحاجه الى ازاله فى عيادة طبيب الاسنان وجود تسوس فى الاسنان وجود امراض عامه تعكس على اللسان وجود فطريات وجود انواع مختلفه من الالسنه باشكال مختلفه لذا وجب اجراء تحاليل طبيه للتاكد من التشخيص السليم لتسهيل عملية العلاج,,,,0.837014,0.9,1.0,1.0,1.0,0.5,0.95,0.0,0.0,false,false,تشققات|لسان,,,,,,pending_human_annotation,
candidate_relevance_v1,evalv1_075,أعاني من تشققات في اللسان,general_medical,اللسان هو مرآة الجسم راجع طبيب الأسنان ليتسنى له رؤية لسانك وتحديد نوع التشققات ودراسة سببها المحتمل,unclear_intent,evidence,2,qa::ahdqa_0731705,ahdqa_0731705,ahd_heldout_safe_corpus,fts_qa,اعاني من تشققات في اللسان ويوجد بياض داخل الشققوق مع حكة,ان وجود ابيضاض على اللسان غالبا ما يعنى وجود فطريات اذا ننصح بمراجعة عيادة طبيب الاسنان للتشخيص واعطاء الدواء المناسب للفطريات وتوضيح السبب,,,,0.829376,0.9,1.0,1.0,1.0,0.5,0.95,0.0,0.0,false,false,تشققات|لسان,,,,,,pending_human_annotation,
candidate_relevance_v1,evalv1_075,أعاني من تشققات في اللسان,general_medical,اللسان هو مرآة الجسم راجع طبيب الأسنان ليتسنى له رؤية لسانك وتحديد نوع التشققات ودراسة سببها المحتمل,unclear_intent,evidence,3,qa::ahdqa_0722775,ahdqa_0722775,ahd_heldout_safe_corpus,fts_qa,اعاني من حرقة والم في اللسان مع وجود تقرحات على جانب اللسان وفي المقدمة وايضا الاحظ ان اللسان به تشققات وانه منتفخ وايضا الاذن تؤلمني مع اللسان والم في الرقبة...ما...,فى حالتك دعينا نبدا بالشك فى وجود ضرس عقل مطمور ويظهر ذلك فى صورة الاشعه بانوراما ا ذا كان كذلك سارعى للتخلص منه احيانا يوجد احد الاسنان مصاب بمرض التسوس المتقدم قد يسبب الاعراض التى ذكرت ايضا لذا فان التشخيص السليم يعطى العلاج السليم فى العياده,,,,0.821908,0.9,1.0,1.0,1.0,0.5,0.95,0.0,0.0,false,false,تشققات|لسان,,,,,,pending_human_annotation,
candidate_relevance_v1,evalv1_075,أعاني من تشققات في اللسان,general_medical,اللسان هو مرآة الجسم راجع طبيب الأسنان ليتسنى له رؤية لسانك وتحديد نوع التشققات ودراسة سببها المحتمل,unclear_intent,evidence,4,qa::ahdqa_0132371,ahdqa_0132371,ahd_heldout_safe_corpus,fts_qa,السلام عليكم. أعانى من تقرحات أسفل جانبى اللسان و تشققات و طبقة بيضاء على سطحه. و مكان الأسنان مطبوع على حافة اللسان. يتسبب كل هذا فى ألم مستمر خاصة عند...,مرحبا سلامتك عدم الراحه بعد استخدام المضمضه و الدهون تدل على عدم توافق التشخيص مع العلاج ..ارجوا مراجعة الطبيب ليشخص الحاله و يقوم باعطائك الدواء المناسب حيث ان هناك احتمال كبير انك تعانين من فطريات و هنا يقوم التانتم بمفعول معاكس ...كذلك يجب اخبار الطبيب عند زيارته بتاريخك المرضي كله و لا تقلقي فهذا كله سيشفى بمجرد استخدام العلاج الصحيح,,,,0.814845,0.9,1.0,1.0,1.0,0.5,0.95,0.0,0.0,false,false,تشققات|لسان,,,,,,pending_human_annotation,
candidate_relevance_v1,evalv1_075,أعاني من تشققات في اللسان,general_medical,اللسان هو مرآة الجسم راجع طبيب الأسنان ليتسنى له رؤية لسانك وتحديد نوع التشققات ودراسة سببها المحتمل,unclear_intent,evidence,5,qa::ahdqa_0682477,ahdqa_0682477,ahd_heldout_safe_corpus,fts_qa,أعاني من تشققات بأطراف اللسان مزمنة وغالبا ما تكون محمره غير مؤلمة ولاكن تسبب لي الإزعاج ؟,لا تقلق وللتاكد انصحك بمراجعه اخصائي جراحه الفم والوجه والفكين,,,,0.771874,0.83,1.0,1.0,1.0,0.5,0.95,0.0,0.0,false,false,تشققات|لسان,,,,,,pending_human_annotation,
candidate_relevance_v1,evalv1_076,ظهرت ثاليل في وجه بنتي الصغيرة عمرها ٤ سنوات.وتم تشخيصها على انها ثاليل لؤلؤيه.وبعد علاج شهرين بالمراهم وشراب زنك.لم تتحسن وقرر الطبيب العلاج بالحامض...فهل العلاج بالحامض سيترك اثار في مكان...,treatment,العلاج بالليزر من أنجح الوسائل مقارنة بالمعالجات الأخرى، حقن بعض الكيماويات داخل السنط مثل بليومايسين أو انترفيرون أ علاجات بالفم أو بالوريد: مثل السايميتيدين و الريتينويدز. العلاج بالكى: *الكي الكهربي: اكثر ايلاما ويترك بعده ندب. *الكي بالتبريد: باستخدام النيتروجين. : وهذه طريقة جيدةأنظرأول ثالول طلع في جسمك وجيب خيط نحيف ولف الخيط على الثالول و شده جيدإلى درجة إنك تمنع الدم من انه يصل للثالوثم اربط الخيط بشدةواتركه اسبوع سيسقط الثالول المربوط وبعد ذلك تبدأ الثواليل الباقيه بالإختفاء,diagnosis_request,evidence,1,qa::ahd5k_00812,ahd5k_00812,preprocessed_id,vector,طفلتي تتحسس من الجلوتين وعمرها سنة ونصف هل توجد أدوية تساعد على الشفاء من هذا المرض ام لا ؟؟,للاسف اهم علاج تجنب المنتجات التي تحوي جلوتين,,,,0.507228,0.734959,0.041667,0.0,0.1,1.0,1.0,0.927199,0.0,false,false,علي,اثار|انها|بنتي|تتحسن|تشخيصها|ثاليل|حامض|زنك|سيترك|شهرين|صغيره|طبيب|ظهرت|عمرها|فهل|لولويه|مراهم|مكان|وبعد|وتم|وجه|وشراب|وقرر,,,,,pending_human_annotation,
candidate_relevance_v1,evalv1_076,ظهرت ثاليل في وجه بنتي الصغيرة عمرها ٤ سنوات.وتم تشخيصها على انها ثاليل لؤلؤيه.وبعد علاج شهرين بالمراهم وشراب زنك.لم تتحسن وقرر الطبيب العلاج بالحامض...فهل العلاج بالحامض سيترك اثار في مكان...,treatment,العلاج بالليزر من أنجح الوسائل مقارنة بالمعالجات الأخرى، حقن بعض الكيماويات داخل السنط مثل بليومايسين أو انترفيرون أ علاجات بالفم أو بالوريد: مثل السايميتيدين و الريتينويدز. العلاج بالكى: *الكي الكهربي: اكثر ايلاما ويترك بعده ندب. *الكي بالتبريد: باستخدام النيتروجين. : وهذه طريقة جيدةأنظرأول ثالول طلع في جسمك وجيب خيط نحيف ولف الخيط على الثالول و شده جيدإلى درجة إنك تمنع الدم من انه يصل للثالوثم اربط الخيط بشدةواتركه اسبوع سيسقط الثالول المربوط وبعد ذلك تبدأ الثواليل الباقيه بالإختفاء,diagnosis_request,evidence,2,mention::men_merge_0002899,ahd10k_02942,preprocessed_source_row,vector,استمرار الدوره الشهريه خمسة عشر يوما علما بانني اركب لولب وعندي طفل له سبعة اشهر,"اذا كان هذا النزبف بعد تركيب اللولب فغالباً هو نتيجه اللولب وعدم انتظام الدوره وغزاره الدوره يمكن ان يستمر مده ثلاث اشهر بعد تركيب اللولب, لذلك انصحك بمراجعه طبيبك لاجراء فحص لقوه الدم لديك للتاكد من انه لم يحدث لديك فقر دم وتقييم مدى غزاره هذا النزيف فببعض الحالات على الطبيب ازالته لوقف النزيف, كما على الطبيب فحصك بجهاز الموجات الفوق صوتيه (السونار)للاطمئنان على ان اللولب ما زال داخل الرحم في المكان المناسب.",,,,0.5034,0.539934,0.125,0.333333,0.0,0.0,0.9,0.921093,0.0,true,false,طبيب|علي|مكان,اثار|انها|بنتي|تتحسن|تشخيصها|ثاليل|حامض|زنك|سيترك|شهرين|صغيره|ظهرت|عمرها|فهل|لولويه|مراهم|وبعد|وتم|وجه|وشراب|وقرر,,,,,pending_human_annotation,
candidate_relevance_v1,evalv1_076,ظهرت ثاليل في وجه بنتي الصغيرة عمرها ٤ سنوات.وتم تشخيصها على انها ثاليل لؤلؤيه.وبعد علاج شهرين بالمراهم وشراب زنك.لم تتحسن وقرر الطبيب العلاج بالحامض...فهل العلاج بالحامض سيترك اثار في مكان...,treatment,العلاج بالليزر من أنجح الوسائل مقارنة بالمعالجات الأخرى، حقن بعض الكيماويات داخل السنط مثل بليومايسين أو انترفيرون أ علاجات بالفم أو بالوريد: مثل السايميتيدين و الريتينويدز. العلاج بالكى: *الكي الكهربي: اكثر ايلاما ويترك بعده ندب. *الكي بالتبريد: باستخدام النيتروجين. : وهذه طريقة جيدةأنظرأول ثالول طلع في جسمك وجيب خيط نحيف ولف الخيط على الثالول و شده جيدإلى درجة إنك تمنع الدم من انه يصل للثالوثم اربط الخيط بشدةواتركه اسبوع سيسقط الثالول المربوط وبعد ذلك تبدأ الثواليل الباقيه بالإختفاء,diagnosis_request,evidence,3,mention::men_merge_0001212,ahd10k_07380,preprocessed_source_row,vector,نفسي كريه جدا علي مدار الوقت ويوجد عندي غازات كثيره تخرج مني ورائحتها كريها وحاسس بشئ في زوري يطلع وينزل وحرقان بعد اوقات,أهم خطوة في العلاج هو معرفة المسبب ... فلا بد من تشخيص الحالة اولا و هناك عدة اسباب قد يكون مصدرها الفم مثل النخور و التهاب اللثة ...و مناطق اخرى مثل الجيوب الانفية و المعدة و الرئتين... بشكل عام اكثر مصدر لرائحة الفم شيوعا هو اللسان ... فالتنظيف الجيد للسان باستعمال اداة خاصة تبااع في الصيدليات Tongue cleanerللفم مهم... و التفريش الجيد باخذ وقت كاف بحدود 3-5 دقائق و قبلها استعمال خيط الاسنان الطبي بين جميع الاسنان للتاكد من عدم وجود بقايا طعام ... .... و في النهاية استعمال مطهر فموي طبي يحتوي على مادة الكلروهيكسيدين Chlorhexidine Gluconate .12 % لمدة اسبوعين يمكنك استعماله كغرغرة للحلق كذلك,,,,0.494499,0.530718,0.041667,0.0,0.047619,0.0,0.9,0.919488,0.0,true,false,علي,اثار|انها|بنتي|تتحسن|تشخيصها|ثاليل|حامض|زنك|سيترك|شهرين|صغيره|طبيب|ظهرت|عمرها|فهل|لولويه|مراهم|مكان|وبعد|وتم|وجه|وشراب|وقرر,,,,,pending_human_annotation,
candidate_relevance_v1,evalv1_076,ظهرت ثاليل في وجه بنتي الصغيرة عمرها ٤ سنوات.وتم تشخيصها على انها ثاليل لؤلؤيه.وبعد علاج شهرين بالمراهم وشراب زنك.لم تتحسن وقرر الطبيب العلاج بالحامض...فهل العلاج بالحامض سيترك اثار في مكان...,treatment,العلاج بالليزر من أنجح الوسائل مقارنة بالمعالجات الأخرى، حقن بعض الكيماويات داخل السنط مثل بليومايسين أو انترفيرون أ علاجات بالفم أو بالوريد: مثل السايميتيدين و الريتينويدز. العلاج بالكى: *الكي الكهربي: اكثر ايلاما ويترك بعده ندب. *الكي بالتبريد: باستخدام النيتروجين. : وهذه طريقة جيدةأنظرأول ثالول طلع في جسمك وجيب خيط نحيف ولف الخيط على الثالول و شده جيدإلى درجة إنك تمنع الدم من انه يصل للثالوثم اربط الخيط بشدةواتركه اسبوع سيسقط الثالول المربوط وبعد ذلك تبدأ الثواليل الباقيه بالإختفاء,diagnosis_request,evidence,4,qa::ahd5k_00859,ahd5k_00859,preprocessed_id,vector,بنت اخي لديها انتفاخ في الغدد الليمفاويةمما جعل لها تورما اسفل اللوزتين وخلف الركبه ولديها فتور في الجسم مع العلم ان عمرها 7 سنوات,العقد اللمفاوية موجودة بشكل طبيعي في الجسم خاصة الرقبة ولكنها تنتفخ (تكبر) كرة فعل على وجود التهاب في المنطقة كاللوزتين مثلاً وتصغر مع اعطاء ادوية الالتهاب اما اذا كان حجمها ثابتاً فيجب اجراء فحوصات مخبرية او خزعة,,,,0.461284,0.0,0.083333,0.333333,0.055556,0.0,1.0,0.923918,0.0,true,false,علي|عمرها,اثار|انها|بنتي|تتحسن|تشخيصها|ثاليل|حامض|زنك|سيترك|شهرين|صغيره|طبيب|ظهرت|فهل|لولويه|مراهم|مكان|وبعد|وتم|وجه|وشراب|وقرر,,,,,pending_human_annotation,
candidate_relevance_v1,evalv1_076,ظهرت ثاليل في وجه بنتي الصغيرة عمرها ٤ سنوات.وتم تشخيصها على انها ثاليل لؤلؤيه.وبعد علاج شهرين بالمراهم وشراب زنك.لم تتحسن وقرر الطبيب العلاج بالحامض...فهل العلاج بالحامض سيترك اثار في مكان...,treatment,العلاج بالليزر من أنجح الوسائل مقارنة بالمعالجات الأخرى، حقن بعض الكيماويات داخل السنط مثل بليومايسين أو انترفيرون أ علاجات بالفم أو بالوريد: مثل السايميتيدين و الريتينويدز. العلاج بالكى: *الكي الكهربي: اكثر ايلاما ويترك بعده ندب. *الكي بالتبريد: باستخدام النيتروجين. : وهذه طريقة جيدةأنظرأول ثالول طلع في جسمك وجيب خيط نحيف ولف الخيط على الثالول و شده جيدإلى درجة إنك تمنع الدم من انه يصل للثالوثم اربط الخيط بشدةواتركه اسبوع سيسقط الثالول المربوط وبعد ذلك تبدأ الثواليل الباقيه بالإختفاء,diagnosis_request,evidence,5,qa::ahdqa_0682973,ahdqa_0682973,ahd_heldout_safe_corpus,fts_qa,ابنتي عمرها ثلاث سنوات بدأت منذشهر تتبول على نفسها نهارا فقط وتم عرضها على الطبيب وتم اجراء الفحوصات والاشعه ولم يلاحظ الطبيب شي وقرر اعطاءها Bactrim و lbuphil و بانديرم...,بما انها تتبول نهارا فقط..فربما يكون الامر لغايات شد الانتباه لها..... راقبوها واعملوا على شغلها بامور تنسيها التبول,,,,0.45971,0.167826,0.25,0.333333,0.217391,0.0,0.95,0.0,0.0,false,false,انها|طبيب|علي|عمرها|وتم|وقرر,اثار|بنتي|تتحسن|تشخيصها|ثاليل|حامض|زنك|سيترك|شهرين|صغيره|ظهرت|فهل|لولويه|مراهم|مكان|وبعد|وجه|وشراب,,,,,pending_human_annotation,
candidate_relevance_v1,evalv1_077,انا مصابه بمرض البطانه المهاجرة وسيجري لى عملية طفل انابيب مع العلم انني مدخنه فهل التدخين يجب ان اوقفه قبل العمليه وكم هي الفتره التي يجب ان تكون بين التوقف...,symptoms,انصحك بالتوقف عن التدخين على الاقل ٣ اشهر قبل اجراء طفل الانابيب لزياده فرص النجاح.,unclear_intent,evidence,1,qa::ahdqa_0762495,ahdqa_0762495,ahd_heldout_safe_corpus,fts_qa,انا مصابه بمرض البطانه المهاجره وسوف يجري لى عمليه طفل انابيب وانا مدخنه فماذا على ان افعله تجاه تلك العمليه لكي تنجح ان شاء الله وكم هي الفتره التي يجب...,انصحك بالتوقف عن التدخين على الاقل ٣ اشهر قبل اجراء طفل الانابيب لزياده فرص النجاح.,,,,0.653767,0.5375,0.65,1.0,0.5,0.5,0.95,0.0,0.0,false,false,انابيب|بطانه|بمرض|تدخين|توقف|عمليه|فتره|قبل|مدخنه|مصابه|مهاجره|وكم|يجب,انني|اوقفه|بين|تكون|علم|فهل|وسيجري,,,,,pending_human_annotation,
candidate_relevance_v1,evalv1_077,انا مصابه بمرض البطانه المهاجرة وسيجري لى عملية طفل انابيب مع العلم انني مدخنه فهل التدخين يجب ان اوقفه قبل العمليه وكم هي الفتره التي يجب ان تكون بين التوقف...,symptoms,انصحك بالتوقف عن التدخين على الاقل ٣ اشهر قبل اجراء طفل الانابيب لزياده فرص النجاح.,unclear_intent,evidence,2,qa::ahd10k_05405,ahd10k_05405,preprocessed_source_row,vector,انا فى ولادتى الاولى كانت قيصريه وحصلت مشاكل فى التنفس مع البنج الكلى اثناء افاقتى والان انا حامل فى الشهر الاول والدكتوره قالتلى انى هولد قيصرى ببنج نصفى وانا قلقه...,قبل اجراء العمليه انصحك باستشاره طبيب التخدير يمكنه اخذ كل المعلومات عن حالتك السابقه وعن وضعك الحالي ومن ثم يمكن ان ينصحك بالتخدير المناسب في حالتك بعد مناقشه افضليات كل منهما وكذلك الاعراض الجانبيه . اما بالنسبه الى التخدير النصفي فمعظم العمليات القيصريه التي يتم اجرائها في الدول المتقدمه تكون تحت تخدير نصفي. فمن افضليات هذا التخدير هو:: 1) عدم الشعور بالألم طيلة العمليه 2) بقاء المريضة محتفظة بوعيها . 3) تجنب استخدام أجهزة التنفس . 4) اقل مشاكل على الجهاز الرئوي والقلب. 5) سرعه العوده الى للحياة الطبيعية والأكل والشرب.,,,,0.630601,0.654903,0.15,0.0,0.0,0.5,0.9,0.927746,0.0,false,false,تكون|عمليه|قبل,انابيب|انني|اوقفه|بطانه|بمرض|بين|تدخين|توقف|علم|فتره|فهل|مدخنه|مصابه|مهاجره|وسيجري|وكم|يجب,,,,,pending_human_annotation,
candidate_relevance_v1,evalv1_077,انا مصابه بمرض البطانه المهاجرة وسيجري لى عملية طفل انابيب مع العلم انني مدخنه فهل التدخين يجب ان اوقفه قبل العمليه وكم هي الفتره التي يجب ان تكون بين التوقف...,symptoms,انصحك بالتوقف عن التدخين على الاقل ٣ اشهر قبل اجراء طفل الانابيب لزياده فرص النجاح.,unclear_intent,evidence,3,mention::men_merge_0005895,ahd5k_02918,preprocessed_id,vector,انا بنت عدراء مارست الجنس السطي مع خطيبي وحدت احتكاك طويل بين قضيبه ومهبلي لكن القذف ثم بعيدا عن مهبل ودورتي تاخرت ٨ ايام وانا خائفة من ان اكون حامل,ممكن من الاسترس اتاخرت . لو حدث اي تسريب الافضل فحص حمل,,,,0.549227,0.641454,0.05,0.0,0.05,0.5,1.0,0.919526,0.0,false,false,بين,انابيب|انني|اوقفه|بطانه|بمرض|تدخين|تكون|توقف|علم|عمليه|فتره|فهل|قبل|مدخنه|مصابه|مهاجره|وسيجري|وكم|يجب,,,,,pending_human_annotation,
