annotation_version,query_id,query,query_group,candidate_type,candidate_id,qa_id,source_quality,retrieval_channel,candidate_question,candidate_answer_or_evidence,relation_type,source_entity_name,target_entity_name,relevance_label,error_reason,secondary_error_reason,annotator_id,annotation_status,annotation_notes
final_v2_independent_relevance_v1,evalv1_088,لماذا كل ماانزلت داخل زوجتي تشعر بحرقان وكأنو جرح ونكب عليه ملح داخل الرحم,causes_safety,evidence,qa::ahdqa_0072548,ahdqa_0072548,ahd_heldout_safe_corpus,fts_qa,زوجتي تأخذ حقن كليكسان ٤٠ يوميا منذ حوالي اسبوعان وفي كل مره تشعر بالم بعد ان تأخذ الحقنة وهو الشعور بالمادة الفعالة داخل جسمها.. اما في هذة المرة لم تشعر...,مفيش اي علاقة بين الحقنة والالم,,,,0,wrong medication,,GPT-5.6 Thinking,annotated,
final_v2_independent_relevance_v1,evalv1_088,لماذا كل ماانزلت داخل زوجتي تشعر بحرقان وكأنو جرح ونكب عليه ملح داخل الرحم,causes_safety,evidence,qa::ahdqa_0705706,ahdqa_0705706,ahd_heldout_safe_corpus,fts_qa,عند الجماع اشعر وكان زوجتي خاليه من الداخل وعندما وضعت يدي وجدت تجويف كبير داخل الرحم وهذا لا يعطي شعور بالمتعه وبالنسبه لها لا تشعر بالمتعة الا اذا ادخلت القضيب...,الطول عادي، وعضلات المهبل تضيق وتتوسع حسب حجم القضيب، ، ويمكن مراجعة اختصاصي جراحة نسائية للنظر في تضييق المهبل، إذا كان ذلك ضرورياً.,,,,0,wrong intent,,GPT-5.6 Thinking,annotated,
final_v2_independent_relevance_v1,evalv1_088,لماذا كل ماانزلت داخل زوجتي تشعر بحرقان وكأنو جرح ونكب عليه ملح داخل الرحم,causes_safety,evidence,qa::ahdqa_0534028,ahdqa_0534028,ahd_heldout_safe_corpus,conditional_fts,سلام عليكم زوجتى تشعر بحرقان فى البول مع الشعور بزيادة فى كمية البول ولون البول اصفر غامق,عليكم السلام.. هذه من اعراض التهاب المثانة ويجب اجراء فحص للبول كاجراء اولي,,,,0,different clinical scenario,,GPT-5.6 Thinking,annotated,
final_v2_independent_relevance_v1,evalv1_088,لماذا كل ماانزلت داخل زوجتي تشعر بحرقان وكأنو جرح ونكب عليه ملح داخل الرحم,causes_safety,evidence,qa::ahdqa_0718908,ahdqa_0718908,ahd_heldout_safe_corpus,conditional_fts,لدي حكة خارج المهبل واحس بحرقان عند البول مع العلم ان لدي جرح صغير تحت فتحة المهبل مع العلم اني لا احس بحكة داخل المهبل هل هذا يدل على وجود...,يجب مراجعه الطبيب لتشخيص الحاله,,,,0,different clinical scenario,,GPT-5.6 Thinking,annotated,
final_v2_independent_relevance_v1,evalv1_088,لماذا كل ماانزلت داخل زوجتي تشعر بحرقان وكأنو جرح ونكب عليه ملح داخل الرحم,causes_safety,evidence,qa::ahdqa_0168593,ahdqa_0168593,ahd_heldout_safe_corpus,conditional_fts,"زوجتي كل حامل لها تسقط والد في شهر 7او5,راجعت طبيبه وجريت فحوصات قالت لي الطبيبه فيه جرثومه داخل الرحم ما اسباب الجرثومه",المفروض ان تعمل عينة من الرحم للزراعة لمعرفة نوع هذه الجرثومة لمعرفة العلاج الذي يقضي عليها,,,,0,wrong disease,,GPT-5.6 Thinking,annotated,
final_v2_independent_relevance_v1,evalv1_088,لماذا كل ماانزلت داخل زوجتي تشعر بحرقان وكأنو جرح ونكب عليه ملح داخل الرحم,causes_safety,evidence,qa::ahdqa_0721834,ahdqa_0721834,ahd_heldout_safe_corpus,fts_qa,انا متزوج من سنة بعد القذف زوجتى تشعر بحرقان فى المهبل فما سبب هذاالشعور؟,ربما تعاني من جرح في المهبل أو التهاب فطري أو جرثومي، عليها مراجعة اختصاصي نسائية.,,,,2,,,GPT-5.6 Thinking,annotated,
final_v2_independent_relevance_v1,evalv1_088,لماذا كل ماانزلت داخل زوجتي تشعر بحرقان وكأنو جرح ونكب عليه ملح داخل الرحم,causes_safety,evidence,qa::ahdexp1_00753,ahdexp1_00753,preprocessed_source,vector,السلام عليكم ... أنا شابة ذات 23 عاما لست متزوجة أريد أن أستفسر عن أمر عند الإثارة الجنسية ، حينها تأتيني شهوة فأحس بحرقان داخل المهبل من الجهة اليسرى و...,الحرقان قد يدل على وجود التهاب في المهبل، ويمكن مراجعة اختصاصي /ة نسائية لعلاجه، ولكنه لا يؤثر عى الزواج، ونزول السائل عادي يحدقث عند التأثر الجنسي، استعداداً للجماع. مبروك.,,,,1,different clinical scenario,,GPT-5.6 Thinking,annotated,
final_v2_independent_relevance_v1,evalv1_088,لماذا كل ماانزلت داخل زوجتي تشعر بحرقان وكأنو جرح ونكب عليه ملح داخل الرحم,causes_safety,evidence,qa::ahdqa_0721832,ahdqa_0721832,ahd_heldout_safe_corpus,fts_qa,انا متزوج وعمرى 30سنة بعد القذف زوجتى تشعر بحرقان فى المهبل فما هو السبب؟,قد يكون هناك جرح في المهبل، نتيجة إصابة بفطريات مثلاً، راجع اختصاصي نسائية. كما أن عليك عمل فحص للبول!!,,,,2,,,GPT-5.6 Thinking,annotated,
final_v2_independent_relevance_v1,evalv1_088,لماذا كل ماانزلت داخل زوجتي تشعر بحرقان وكأنو جرح ونكب عليه ملح داخل الرحم,causes_safety,evidence,qa::ahdqa_0786788,ahdqa_0786788,ahd_heldout_safe_corpus,conditional_fts,زوجتي في بداية زواجنا كانت تشعر بحرقة والم بعد الجماع ويستمر لمدة 10 دقائق تقريبا وبعد انجابها قالت لها الطبيبة ان هناك جرح في رحمها وقد قامت بخياطته وبعد الخياطة...,انصحها بمراجعه اخصائي نسائيه لاجراء فحص داخلي لعنق الرحم لاستبعاد وجود اي كتله او تقرحات قد يؤدي الى هذا وكذلك اجراء مسحه لعنق الرحم للكشف عن اي نمو غير طبيعي بخلايا عنق الرحم.,,,,2,,,GPT-5.6 Thinking,annotated,
final_v2_independent_relevance_v1,evalv1_089,هل استعمال حقنة menogon للرجال اللي عندهم نقص هرمونات دائمه ام ثلاث اشهر فقط,general_medical,evidence,qa::ahdqa_0274203,ahdqa_0274203,ahd_heldout_safe_corpus,fts_qa,أجريت عملية الليزك قبل ثلاث أشهر، لم أترح من عيني اليسار وأجريت فحص طلع نقص -0.25 وانحراف 0.75 وجتني ذبابة طائرة منذ العملية ما المشكلة اللي حصلت؟,ممكن ان يبقى شيء من الدرجات بعد الليزك عندها يتم سحبه بعد حوالى ٣اشهر,,,,0,wrong disease,,GPT-5.6 Thinking,annotated,
final_v2_independent_relevance_v1,evalv1_089,هل استعمال حقنة menogon للرجال اللي عندهم نقص هرمونات دائمه ام ثلاث اشهر فقط,general_medical,evidence,qa::ahdqa_0608549,ahdqa_0608549,ahd_heldout_safe_corpus,fts_qa,انا جميع تحاليلي جيده ما عاده تحليل fsh انا تحاليلي 1.45 والطبيعي 1.7 الى 9 واخذت حقنة menogon لمدة شهرين ومازال شهر . هل هذا الدواء لمدة ثلاث شهور كافي...,الحالة غير مفهومة و هذا العلاج تعويضي وليس للشفاء,,,,2,,,GPT-5.6 Thinking,annotated,
final_v2_independent_relevance_v1,evalv1_089,هل استعمال حقنة menogon للرجال اللي عندهم نقص هرمونات دائمه ام ثلاث اشهر فقط,general_medical,evidence,qa::ahdqa_0785001,ahdqa_0785001,ahd_heldout_safe_corpus,fts_qa,هل تسبب انيميا الفول الدوخة دائمة للمريض في عمر ثلاث سنوات ام انه يوجد سبب اخروهل من الممكن ان تظهر اعراضها في لون البول فقط ام انه هناك علامات اخري...,نيميا الفول عند حدوثها يمكن أن تسبب دوخة وتلن البول واصفرار العينين والجلد ، وينصح بعمل تحليل صورة كاملة للدم للتاكد من قوة الدم خارج اوقات حدوث النيميا، وفحص العينين والذن,,,,0,wrong disease,,GPT-5.6 Thinking,annotated,
final_v2_independent_relevance_v1,evalv1_089,هل استعمال حقنة menogon للرجال اللي عندهم نقص هرمونات دائمه ام ثلاث اشهر فقط,general_medical,evidence,qa::ahdqa_0049005,ahdqa_0049005,ahd_heldout_safe_corpus,conditional_fts,كتب لي الدكتور حقنة هرمون الذكوره بعد اكتشاف نقص الهرمون الذكوري بشكل كبير وتم اعطائي اول حقنه قبل اسبوعين (اربعة حقن _حقنه كل ثلاثة أشهر) متى سيظهر التغيير الجسدي,المفروض تسأل دكتورك وقتها وهو من يجيبك . حالتك ناقصة وغير واضحة ونحتاج لمعلومات كثيرة . هل يوجد بلوغ ام لا . ماذا تشتكي . هل عندك أمراض أخرى أم لا . إحراء تحاليل هرمونية عديدة .,,,,1,different medication,,GPT-5.6 Thinking,annotated,
final_v2_independent_relevance_v1,evalv1_089,هل استعمال حقنة menogon للرجال اللي عندهم نقص هرمونات دائمه ام ثلاث اشهر فقط,general_medical,evidence,qa::ahdqa_0610265,ahdqa_0610265,ahd_heldout_safe_corpus,fts_qa,نقص هرمون التستوستيرون . واخذت حقنة menogon لمدة ثلاث شهور . هل هذا كافي لعلاجي من نقص الهرمون,الطبيب سيتابع ذلك عن طريق التحاليل المخبريه راجع طبيبك,,,,2,,,GPT-5.6 Thinking,annotated,
final_v2_independent_relevance_v1,evalv1_089,هل استعمال حقنة menogon للرجال اللي عندهم نقص هرمونات دائمه ام ثلاث اشهر فقط,general_medical,evidence,qa::ahdqa_0317367,ahdqa_0317367,ahd_heldout_safe_corpus,fts_qa,اخذ حقنة النبيدو 1000 ذات المفعول الممتد لمدة ثلاث شهور ، في حالة اخذ نصف الحقنة يظل المفعول ممتد لمدة ثلاثة اشهر لكن بتاثير اقل ؟ ام تقل مدة تاثير...,"يجب التوقف عن العلاج عندما تصل نسبة الهرمون الى الوضع الطبيعي , ممكن اعطاؤها مرة واحدة فقط او تكرارها مرة اخرى بعد ستة اسابيع فقط وبعد اجراء الفحوصات اللازمة للتأكد من الوصول الى نسبة الهرمون الطبيعية في الجسم . ويجب الاستمرار قياس هرمون التستوستيرون وكذلك خلايا الدم الحمراء في الدم و و وظائف الكبد والبروستاتا للتأكد من استجابة الجسم للعلاج ,",,,,1,different medication,,GPT-5.6 Thinking,annotated,
final_v2_independent_relevance_v1,evalv1_089,هل استعمال حقنة menogon للرجال اللي عندهم نقص هرمونات دائمه ام ثلاث اشهر فقط,general_medical,evidence,qa::ahdqa_0805195,ahdqa_0805195,ahd_heldout_safe_corpus,conditional_fts,اجريت فحص للهرمونات ووجد الدكتور انه لدي نقص في هرمون التستوستيرون ووصف لي حقنة اسمها testosterone undecanoate في العضل كل ثلاث شهور ولمدة عام واحد كما وصف لي اقراص androne...,الطبي وصف لك الدواء المناسب، وعليك انتظار النتائج فهي ستكون جيدة إن شاء الله.,,,,1,different medication,,GPT-5.6 Thinking,annotated,
final_v2_independent_relevance_v1,evalv1_089,هل استعمال حقنة menogon للرجال اللي عندهم نقص هرمونات دائمه ام ثلاث اشهر فقط,general_medical,evidence,mention::men_merge_0002030,ahd10k_06958,raw_ahd_source_row,vector,مرحبا انا شاب عمري ٢١‏ سنة عندي نقص في الهرمونات وانا اتعالج الان ومشكلتي في شعر اللحية أريد منكم دواء لانبات اللحية علما ان باقي الجسم شعر طبيعي وهل المينوكسيديل...,عدم نمو الشعر على جسم الرجل بما فيه الدقن له عدة أسباب يجب البحث عنها وعلاج السبب وبعد،،، فهناك أسئلة يجب معرفة الإجابة عليها لتحديد السبب في هذا النقص للشعر أو عدم نمو اللحية، وهي ما يلي: 1- هل توجد الرغبة الجنسية؟ لأن وجودها إيجابي وطبيعي وغيابها يحتاج إلى استقصاء. 2- ما هو حجم الخصية؟ وهل الخصيتان بحجم طبيعي ومتساو؟ لأنه لو كان هناك ضمور في الخصية وضعف في الرغبة الجنسية وعدم القدرة على الإنجاب، فغالبا الموضوع لا يمكن الحصول على فائدة من العلاج له، وقد يحتاج إثبات بالخزعة من نسيج الخصية. 3- وهل هناك انتصاب طبيعي أم لا؟ لأن المهم هو الانتصاب وليس كم هو حجم القضيب إلا أن يكون ضامرا. 4- وهل الهرمونات خاصة التيستوستيرون والـ (LH & FSH) طبيعية؟ فأما إن كان هناك خلل هرموني للهرمونات سابقة الذكر، فعندها يجب تصحيحه وبعدها إما أن يحصل المطلوب من نمو الشعر أو لا يحصل. 5- هل هناك التهاب سابق للغدة النكفية أو رض على الخصيتين شديد؟ لأنهما مما يؤثران على الهرمونات. فإن كان كل شيء طبيعيا مما ذكرنا، فعندها قد يكون هناك سبب عائلي (مثل وجود نقص الشعر هذا عند أحد أقربائك من الدرجة الأولى أي الأخ أو الأب) ولذلك يجب استقصاء كل أفراد العائلة من الذكور عن القصة العائلية، لأن القصة العائلية غالبا تبرر ما تعاني منه. وقد يكون ما تشكو منه هو الثعلبة: وهي مرض له بدء وتطور وهي ليست بالأمر الثابت، ووصفك يدل على أنه لم يكن لديك شعر ثم فقدته، ولكن السؤال ما هو حال بقية شعر البدن من الساق والإبط والعانة؟ باختصار: الموضوع من الممكن أن يكون هرمونيا باضطراب الهرمونات، أو عائليا عند العائلة أكثر من فرد دون تعليل مفهوم، أو مكتسبا أي نتيجة رض على الخصيتين أو التهاب الغدة النكفية والتي تؤدي إلى ضمور الخصية، أو مرضيا كالثعلبة. وقبل التفكير بالعقاقير المنشطة ابحث عن السبب، فبعض الأسباب لها علاج وبعضها ليس له علاج. ختاما: فالتحاليل والإجابات ومراجعة طبيب الغدد الصماءالذي يتمتع بالثقة من الناحية العلمية والأخلاقية وذي السمعة الطيبة، أو طبيب الـ (Andrology) كل هذه العوامل هي التي تحدد المرحلة التالية، مع العلم أن هناك بعض المرضى يكون عندهم مستوى الهرمون طبيعيا، ولكن لا يوجد له مستقبلات في مواضع محددة، فلذلك لا ينمو الشعر في هذه المواضع خاصة، وعليك وقبل كل شيء ألا تقلق، لأن القلق لا يفيد، والبحث عن السبب يبصر بها وبعلاجها,,,,0,wrong intent,,GPT-5.6 Thinking,annotated,
final_v2_independent_relevance_v1,evalv1_089,هل استعمال حقنة menogon للرجال اللي عندهم نقص هرمونات دائمه ام ثلاث اشهر فقط,general_medical,evidence,qa::ahdqa_0388389,ahdqa_0388389,ahd_heldout_safe_corpus,conditional_fts,اخي عمره37سنة ضعف انتصاب وعدم انتصاب صباحي لديه سكر بدم منضبط هرمونات ذكرية سليمة تلاسيميا صغرى نقص إفراز درقية تنميل . ينتصب قضيب عند فياغرة فقط تنصحه بزواج أم بقاء...,يمكنه الاطمئنان على صحته الجنسية بعمب فحص للهرمونات والمنويات، ولعله خير.,,,,0,wrong disease,,GPT-5.6 Thinking,annotated,
final_v2_independent_relevance_v1,evalv1_089,هل استعمال حقنة menogon للرجال اللي عندهم نقص هرمونات دائمه ام ثلاث اشهر فقط,general_medical,evidence,qa::ahdqa_0192597,ahdqa_0192597,ahd_heldout_safe_corpus,conditional_fts,السلام عليكم عملت فحص فيتامينات عشان شعري وطلع عندي نقص فالحديد الخزيني حسب كلام الدكتوره ..هل يفضل اخذ حبوب حديد فقط ام تناول اقراص الفيتامينات اللي تحتوي على حديد وزنك...,حسب النقص الافضل رفع مخزون الحديد,,,,0,wrong disease,,GPT-5.6 Thinking,annotated,
final_v2_independent_relevance_v1,evalv1_090,ما هو افضل علاج لأرتفاع ضغط الدم,treatment,evidence,qa::ahdqa_0549743,ahdqa_0549743,ahd_heldout_safe_corpus,fts_qa,هل يوجد علاج تام لارتفاع ضغط الدم,لايوجد علاج تام لظغط الدم ولكن يوجد ادوية عديدة لظبط ظغط الدم في المستوي الطبيعي,,,,2,,,GPT-5.6 Thinking,annotated,
final_v2_independent_relevance_v1,evalv1_090,ما هو افضل علاج لأرتفاع ضغط الدم,treatment,evidence,qa::ahd10k_05560,ahd10k_05560,raw_ahd_source_row,vector,عﻻج انخفاض ضغط الدم المستمر,السلام عليكم. علاج انخفاض ضغط الدم هو بالكشف عن اسبابه وعلاج السبب المتسبب بذلك,,,,0,opposite condition,,GPT-5.6 Thinking,annotated,
final_v2_independent_relevance_v1,evalv1_090,ما هو افضل علاج لأرتفاع ضغط الدم,treatment,evidence,qa::ahdqa_0747379,ahdqa_0747379,ahd_heldout_safe_corpus,fts_qa,هل هناك علاج لارتفاع ضغط الدم,بالتأكيد يوجد إن لم يكون للشفاء فيكون للسيطرة عليه وتجنب مخاطره وهذا يعتمد على السبب ودرجة تقدمه وعلى عمر المريض وظروفه,,,,2,,,GPT-5.6 Thinking,annotated,
final_v2_independent_relevance_v1,evalv1_090,ما هو افضل علاج لأرتفاع ضغط الدم,treatment,evidence,qa::ahdqa_0756512,ahdqa_0756512,ahd_heldout_safe_corpus,fts_qa,أعاني من ارتفاع ضغط الدم .. كنت أتناول علاج ابروفيل 150 ملغ ونظراً لارتفاع سعره استبدلته بعلاج آخر اسمه سورتيفا 50 ملغ فأيهما أفضل ؟,"الأفضل هو الذي تظهر عليه استجابة جيدة في ضبط الضغط دون تأثيرات جانبية, وهذا يختلف بين جسم وآخر, ما هوأفضل لك قد لا يناسب آخر",,,,1,different clinical scenario,,GPT-5.6 Thinking,annotated,
final_v2_independent_relevance_v1,evalv1_090,ما هو افضل علاج لأرتفاع ضغط الدم,treatment,evidence,qa::ahdqa_0615139,ahdqa_0615139,ahd_heldout_safe_corpus,fts_qa,أريد معرفة علاج لهبوط السكر في الدم يؤخذ أثناء الصيام علما أنني لست مريضا لإرتفاع السكر في الدم .. وأنا مريض ضغط مزمن,نوب هبوط السكر توجب الافطار طبيا,,,,0,wrong disease,,GPT-5.6 Thinking,annotated,
final_v2_independent_relevance_v1,evalv1_090,ما هو افضل علاج لأرتفاع ضغط الدم,treatment,evidence,qa::ahdqa_0538314,ahdqa_0538314,ahd_heldout_safe_corpus,fts_qa,السلام عليكم. كيف يتم علاج مرض فقر الدم المرافق لارتفاع ضغط الدم؟,لايوجد علاقة بين علاج فقر الدم وعلاج ارتفاع الضغط,,,,0,wrong intent,,GPT-5.6 Thinking,annotated,
final_v2_independent_relevance_v1,evalv1_090,ما هو افضل علاج لأرتفاع ضغط الدم,treatment,evidence,qa::ahdqa_0627154,ahdqa_0627154,ahd_heldout_safe_corpus,fts_qa,ماهو ابسط علاج لارتفاع ضغط الدم لشاب عمرة 35 اي ضغط غير مزمن ..جزاك الله خيرا,ماهي قراءة ضغط دمك؟ ممكن علاج الحالات البسيطة بالحمية والتمارين الرياضية وتخفيض الوزن على ان لا يكون ارتفاع ضغط دمك من النوع الانفعالي,,,,1,different clinical scenario,,GPT-5.6 Thinking,annotated,
final_v2_independent_relevance_v1,evalv1_090,ما هو افضل علاج لأرتفاع ضغط الدم,treatment,evidence,mention::men_merge_0003523,ahd10k_02823,raw_ahd_source_row,vector,ما هي أفضل الأدوية لخفض ضغط الدم المرتفع؟,بداية أود التوضيح أنه لا يمكن القول أن هناك أفضل دواء لعلاج ضغط الدم، لأن أفضل دواء يعتمد على عوامل كثيرة، مثل شدة ارتفاع ضغط الدم، والحالة الصحية العامة للمريض، والأدوية الأخرى التي يتناولها المريض، وبشكل عام هناك عدة فئات رئيسية من أدوية ضغط الدم، وهي: مدرات البول (Diuretic): تعمل هذه الأدوية على خفض كمية السوائل الزائدة من الجسم، مما يقلل من كمية الدم المتدفقة عبر الأوعية الدموية، وبالتالي المساعدة على خفض ضغط الدم. مثبطات الإنزيم المحول للأنجيوتنسين (ACE inhibitors): تعمل هذه الأدوية على منع إنتاج مادة الأنجيوتنسين، وهي مادة تتسبب في انقباض الأوعية الدموية، وهي أكثر أنواع أدوية علاج ضغط الدم المرتفع استخدامًا. مثبطات مستقبلات الأنجيوتنسين (ARBs): تعمل هذه الأدوية على منع تأثير الأنجيوتنسين على مستقبلاته في الجسم. حاصرات بيتا: تعمل هذه الأدوية على منع تأثير مادة الأدرينالين على مستقبلاتها في القلب، مما يقلل من معدل ضربات القلب وضغط الدم. حاصرات قنوات الكالسيوم: تعمل هذه الأدوية على منع دخول الكالسيوم إلى الخلايا، مما يقلل من تقلص العضلات الملساء في جدران الأوعية الدموية. قد يصف الطبيب دواءً واحدًا أو أكثر من هذه الفئات حسب الحاجة، وقد يحتاج المريض إلى تجربة عدة أدوية قبل العثور على الدواء المناسب له، وإذا كنت تعاني من ارتفاع ضغط الدم، فمن المهم أن تلتزم بتناول الأدوية كما وصفها لك الطبيب. يمكن أن يساعد ذلك في تقليل خطر الإصابة بمضاعفات ارفاع ضغط الدم، مثل أمراض القلب والسكتة الدماغية وأمراض الكلى الأخرى. للمزيد: علاج ارتفاع ضغط الدم، الأدوية والنظام الغذائي أهم أنواع أدوية ارتفاع ضغط الدم، طرق الاستخدام,,,,2,,,GPT-5.6 Thinking,annotated,
final_v2_independent_relevance_v1,evalv1_090,ما هو افضل علاج لأرتفاع ضغط الدم,treatment,evidence,qa::ahdqa_0529899,ahdqa_0529899,ahd_heldout_safe_corpus,fts_qa,افضل شراب لفتح الشهية لوالدتي عمرها ٧٥ سنة وتعاني من ارتفاع ضغط الدم وتاخذ علاج لارتفاع ضغط الدم اتكاند ١٦ وموسع شرايين,ممكن وصف بعض الڤيتامينات والمكملات الدوائية التي ستساعدها. انما هنالك عوامل كثيرة يجب معرفتها قبل علاجها ذلك بسبب عمرها و سوابقها المرضية. ينصح استشارة الطبيب المعالج.,,,,0,wrong intent,,GPT-5.6 Thinking,annotated,
final_v2_independent_relevance_v1,evalv1_090,ما هو افضل علاج لأرتفاع ضغط الدم,treatment,evidence,qa::ahdqa_0735950,ahdqa_0735950,ahd_heldout_safe_corpus,fts_qa,ماهو افضل علاج لارتفاع ضغط الدم (200/100) مع العلم ان والدي يتناول 3 انواع من ادويه خفض الضغط (هيدرالازين+ الدوميت+كابوكارد) ولكن لايتعدى تأثيرها الساعتين او الثلاث ثم يبدأ بالارتفاع ؟والدي...,إن ارتفاع ضغط الدم سواء ضغط الدم الانقباضي أو ضغط الدم الانبساطي عن قراءة 180/120 مم زئبقي تعتبر نوبة ارتفاع ضغط الدم، وتستدعي زيارة الطوارئ بأسرع وقت ممكن من أجل تلقي العلاج المناسب وتجنب أي مضاعفات خطيرة، وخاصة في حال وجود حالة صحية سابقة مثل الجلطة القلبية والنزيف في الدماغ. وتجدر الإشارة أنه في حال ظهرت قراءات ضغط الدم أعلى من 180/120 بدون أي أعراض فيجب الانتظار 5 دقائق، وإعادة فحص ضغط الدم مرة أخرى، والاتصال بالطبيب الذي يتابع الحالة في حال استمرار ارتفاع قراءات ضغط الدم.أما في حال ارتفاع قراءات ضغط الدم عن 180/120 مع ظهور أعراض أخرى مرتبطة بتلف عضو معين مثل: ألم في الصدر. ضيق في التنفس. ألم في الظهر. الشعور بالخدران أو ضعف. تغير في الرؤية. صعوبة في الكلام. فتعتبر هذه حالة طارئة لارتفاع ضغط الدم، تستدعي العلاج الفوري. وبخصوص استفسارك ما هي أفضل الطرق لعلاج ارتفاع الضغط سريعاً، فيجب استشارة الطبيب للحصول على العلاج المناسب. وحول أدوية هيدرالازين (بالإنجليزية: Hydralazine)، وألدوميت (بالإنجليزية: ِAldomet)، وكابوكارد (بالإنجليزية: Capocard)، فهي أدوية شائعة لخفض ضغط الدم، ويجب الإلتزام بالجرعات الموصوفة من قبل الطبيب ومراجعته في حالة عدم تحسن الحالة. وبشكل عام، ينصح بالإقلاع عن التدخين، فهي عادة ضارة بالصحة وتشكل خطورة كبيرة على القلب، وخاصةً في حالة وجود مشكلات صحية مزمنة مثل ارتفاع ضغط الدم. وبالإضافة إلى ذلك، ينصح باتباع بعض العادات الصحية لخفض ضغط الدم، وتشمل: تناول أطعمة قليلة الملح. ممارسة الرياضة بانتظام. الحفاظ على الوزن من الزيادة. قياس ضغط الدم بانتظام. الجلوس أو الوقوف ببطء. وضع وسادة أسفل الرأس أثناء النوم. تجنب الأطعمة الغنية بالدهون، والسكريات. للمزيد: أهم أعشاب تسبب ارتفاع ضغط الدم أعشاب تخفض الضغط وعلاج ارتفاع الضغط بالأعشاب,,,,1,different clinical scenario,,GPT-5.6 Thinking,annotated,
final_v2_independent_relevance_v1,evalv1_091,ما سبب إحساسي المفاجئ بالحزن في بعض الأحيان؟علما ان هدا الحزن المفاجئ أحس به كل مرة في الشهر.؟ويكون هدا الحزن في أواخركل شهر؟,symptoms,evidence,qa::ahdqa_0130571,ahdqa_0130571,ahd_heldout_safe_corpus,fts_qa,أعاني من فقدان للتركيز لا استطيع أن احدد مداه بالضبط و لكن أشعر بفقدان للتركيز ، بالاضافة لاعراض الحزن أشعر بالحزن في كثير من الأحيان ، قلة ثقة بالنفس ،...,نعم بالتأكيد.تحتاج إلى علاج نفسي وتدريب على التركيز,,,,1,different clinical scenario,,GPT-5.6 Thinking,annotated,
final_v2_independent_relevance_v1,evalv1_091,ما سبب إحساسي المفاجئ بالحزن في بعض الأحيان؟علما ان هدا الحزن المفاجئ أحس به كل مرة في الشهر.؟ويكون هدا الحزن في أواخركل شهر؟,symptoms,evidence,qa::ahdqa_0445635,ahdqa_0445635,ahd_heldout_safe_corpus,fts_qa,أشعر دائما بالحزن بدون سبب وابكي دائما ولا أرى سبب لذالك فقدت المتعه من كل شي احبه حتى اصحابي احس دائما اقعد لحالي وصرت حساس جدا لو من كلمه بسيطه...,يمكن القول مبدئيا انها اعراض القلق العام منذ متى تعاني من هدا الامر?,,,,1,different clinical scenario,,GPT-5.6 Thinking,annotated,
final_v2_independent_relevance_v1,evalv1_091,ما سبب إحساسي المفاجئ بالحزن في بعض الأحيان؟علما ان هدا الحزن المفاجئ أحس به كل مرة في الشهر.؟ويكون هدا الحزن في أواخركل شهر؟,symptoms,evidence,qa::ahdqa_0074872,ahdqa_0074872,ahd_heldout_safe_corpus,fts_qa,أحس بعض الاحيان حين اركض او بدون سبب بألم بسيط في البطن من الجانب الايمن عمري15 بنت لا اعاني من ايت أمراض نادرا ما احس به,سونار علي البطن,,,,0,wrong symptom,,GPT-5.6 Thinking,annotated,
final_v2_independent_relevance_v1,evalv1_091,ما سبب إحساسي المفاجئ بالحزن في بعض الأحيان؟علما ان هدا الحزن المفاجئ أحس به كل مرة في الشهر.؟ويكون هدا الحزن في أواخركل شهر؟,symptoms,evidence,qa::ahdqa_0174762,ahdqa_0174762,ahd_heldout_safe_corpus,fts_qa,حامل في أواخر الشهر السابع بطفلي الثاني ولادتي الاولى كانت قيصرية أمارس تمارين رياضية خاصة بالحامل هل تؤثر سلبا على الجرح علما أن هناك ألم به بعض الاحيان وهل هناك...,لا انصحك بالتمارين الان..وللولادة طبببك هو الذي يقرر ويقيم حالتك,,,,0,wrong intent,,GPT-5.6 Thinking,annotated,
final_v2_independent_relevance_v1,evalv1_091,ما سبب إحساسي المفاجئ بالحزن في بعض الأحيان؟علما ان هدا الحزن المفاجئ أحس به كل مرة في الشهر.؟ويكون هدا الحزن في أواخركل شهر؟,symptoms,evidence,qa::ahdqa_0755267,ahdqa_0755267,ahd_heldout_safe_corpus,fts_qa,ما سبب إحساسي المفاجئ بالحزن في بعض الأحيان؟علما ان هدا الحزن المفاجئ أحس به كل مرة في الشهر.,يمر الإنسان في حياته بعدة أمور قد تسبب شعوره بالحزن، فقد يكون السبب الظروف الإجتماعية أو النفسية أو المالية، كما أنه من الناحية الطبية للتغيرات الهرمونية أثر كبير على المزاج وعلى المشاعر، فالنساء مثلًا يعانين من الشعورر بالحزن وتقلبات في المزاج في الفترة ما قبل موعد الدورة الشهرية عض الأيام والذي عادةً ما يستمر خلال الدورة وبعد انتهاء الدورة تزول تلك الحالة، وذلك أيضًا تواجهه المرأة خلال فترة الحمل وفترة ما بعد الولادة، وكالما أن تلك الحالة عامةً سواء عند الرجال أو الإناث ليست مزمنة ولا تستمر لأسابيع طويلة فلا يوجد شيء يدعو للقلق.المراجعhttps://www.psycom.net/depression.central.women.html,,,,2,,,GPT-5.6 Thinking,annotated,
