entity_id,canonical_name,canonical_name_norm,entity_type,entity_quality,is_actionable_medical_entity,aliases,mention_count,source_chunk_count,qa_count,avg_confidence,source_chunks,source_models,qa_ids
ent_test_789144e7ff3c,الثيحال الريوي,الثيحال الريوي,Test,high,true,"[""الثيحال الريوي""]",1,1,1,0.850,"[""chunk_00138""]","[""llama-3.1-8b-instant""]","[""ahd5k_00774""]"
ent_test_d990d9189fc6,الجلوكوز,الجلوكوز,Test,high,true,"[""الجلوكوز"", ""سكر الذرة"", ""سكر العنب""]",3,1,1,0.950,"[""chunk_00037""]","[""llama-3.1-8b-instant""]","[""ahd5k_01578""]"
ent_test_0e8b0f13e650,الجنين,الجنين,Test,high,true,"[""الجنين""]",2,1,2,0.850,"[""chunk_00156""]","[""llama-3.1-8b-instant""]","[""ahd5k_03455"", ""ahd5k_04815""]"
ent_test_51926b4c8cd0,الحيوانات المنوية,الحيوانات المنويه,Test,high,true,"[""الحيوانات المنوية"", ""حيوانات منوية""]",1,1,1,0.850,"[""chunk_00092""]","[""llama-3.1-8b-instant""]","[""ahd5k_01629""]"
ent_test_c087a4192739,الديم,الديم,Test,high,true,"[""الديم""]",1,1,1,0.850,"[""chunk_00179""]","[""llama-3.1-8b-instant""]","[""ahd5k_04751""]"
ent_test_e668861db259,الصور الشعاعية,الصور الشعاعيه,Test,high,true,"[""الصور الشعاعية"", ""صور شعاعية""]",1,1,1,0.950,"[""chunk_00131""]","[""llama-3.1-8b-instant""]","[""ahd5k_01058""]"
ent_test_c4ec2e232baf,الفحوصات المخبرية,الفحوصات المخبريه,Test,high,true,"[""الفحوصات"", ""الفحوصات المخبرية""]",1,1,1,0.850,"[""chunk_00160""]","[""llama-3.1-8b-instant""]","[""ahd5k_04611""]"
ent_test_27c861759100,القسطرة التشخيصية,القسطره التشخيصيه,Test,high,true,"[""القسطرة التشخيصية"", ""قسطرة تشخيصية""]",1,1,1,0.850,"[""chunk_00081""]","[""llama-3.1-8b-instant""]","[""ahd5k_04970""]"
ent_test_f65cef357cee,القولون,القولون,Test,high,true,"[""القولون""]",1,1,1,0.950,"[""chunk_00180""]","[""llama-3.1-8b-instant""]","[""ahd5k_02411""]"
ent_test_891e6b99157e,الكلية,الكليه,Test,high,true,"[""kidney"", ""الكلية""]",2,1,1,0.850,"[""chunk_00157""]","[""llama-3.1-8b-instant""]","[""ahd5k_03394""]"
ent_test_4e95ccf90696,النسبة,النسبه,Test,high,true,"[""النسبة""]",1,1,1,0.850,"[""chunk_00183""]","[""llama-3.1-8b-instant""]","[""ahd5k_04052""]"
ent_test_234f794d532f,الهرمون,الهرمون,Test,high,true,"[""الهرمون""]",1,1,1,0.850,"[""chunk_00169""]","[""llama-3.1-8b-instant""]","[""ahd5k_00035""]"
ent_test_4b0183158a0f,إيكو,ايكو,Test,high,true,"[""إيكو""]",1,1,1,0.950,"[""chunk_00075""]","[""llama-3.1-8b-instant""]","[""ahd5k_04352""]"
ent_test_5b6be44fb944,بزل الصدر,بزل الصدر,Test,high,true,"[""بزل الصدر""]",1,1,1,0.850,"[""chunk_00035""]","[""llama-3.1-8b-instant""]","[""ahd5k_04576""]"
ent_test_dd68aa784555,تحاليل مخبرية,تحاليل مخبريه,Test,high,true,"[""تحاليل"", ""تحاليل مخبرية"", ""تحليل الحساسية"", ""تحليل مخبري""]",26,22,26,0.877,"[""chunk_00004"", ""chunk_00028"", ""chunk_00040"", ""chunk_00044"", ""chunk_00053"", ""chunk_00056"", ""chunk_00061"", ""chunk_00069"", ""chunk_00082"", ""chunk_00084"", ""chunk_00127"", ""chunk_00130"", ""chunk_00134"", ""chunk_00153"", ""chunk_00161"", ""chunk_00162"", ""chunk_00164"", ""chunk_00166"", ""chunk_00168"", ""chunk_00177"", ""chunk_00188"", ""chunk_00192""]","[""llama-3.1-8b-instant"", ""llama-3.3-70b-versatile""]","[""ahd5k_00480"", ""ahd5k_00543"", ""ahd5k_00632"", ""ahd5k_00679"", ""ahd5k_00696"", ""ahd5k_00757"", ""ahd5k_00772"", ""ahd5k_00775"", ""ahd5k_00823"", ""ahd5k_00994"", ""ahd5k_01185"", ""ahd5k_01220"", ""ahd5k_01294"", ""ahd5k_01551"", ""ahd5k_02039"", ""ahd5k_02200"", ""ahd5k_02588"", ""ahd5k_02892"", ""ahd5k_03068"", ""ahd5k_03238"", ""ahd5k_03544"", ""ahd5k_03565"", ""ahd5k_03761"", ""ahd5k_04235"", ""ahd5k_04620"", ""ahd5k_04735""]"
ent_test_645255369776,تحليل,تحليل,Test,high,true,"[""تحليل""]",1,1,1,0.950,"[""chunk_00041""]","[""llama-3.1-8b-instant""]","[""ahd5k_01930""]"
ent_test_263ea3437869,تحليل AMH,تحليل amh,Test,high,true,"[""تحليل AMH""]",1,1,1,0.950,"[""chunk_00094""]","[""llama-3.1-8b-instant""]","[""ahd5k_01925""]"
ent_test_433492431144,تحليل الحساسية,تحليل الحساسيه,Test,high,true,"[""RAST Test"", ""تحليل الحساسية"", ""تحليل الحساسيه"", ""تحليل حساسية"", ""نتيجة الحساسة""]",10,10,10,0.845,"[""chunk_00003"", ""chunk_00005"", ""chunk_00007"", ""chunk_00009"", ""chunk_00078"", ""chunk_00089"", ""chunk_00140"", ""chunk_00149"", ""chunk_00172"", ""chunk_00196""]","[""llama-3.1-8b-instant"", ""llama-3.3-70b-versatile""]","[""ahd5k_00065"", ""ahd5k_00436"", ""ahd5k_00614"", ""ahd5k_00864"", ""ahd5k_01231"", ""ahd5k_02482"", ""ahd5k_03423"", ""ahd5k_03563"", ""ahd5k_04480"", ""ahd5k_04490""]"
ent_test_cee0f03fdc31,تحليل براز,تحليل براز,Test,high,true,"[""تحليل براز""]",1,1,1,0.950,"[""chunk_00187""]","[""llama-3.1-8b-instant""]","[""ahd5k_02673""]"
ent_test_62f3f553cccf,تحليل بول,تحليل بول,Test,high,true,"[""تحليل بول""]",1,1,1,0.850,"[""chunk_00076""]","[""llama-3.1-8b-instant""]","[""ahd5k_04706""]"
ent_test_f6ff9119ed14,تصوير الجهاز البولي,تصوير الجهاز البولي,Test,high,true,"[""تصوير الجهاز البولي""]",1,1,1,0.850,"[""chunk_00117""]","[""llama-3.1-8b-instant""]","[""ahd5k_00666""]"
ent_test_ccfa39d8952e,تصوير بالرنين المغناطيسي,تصوير بالرنين المغناطيسي,Test,high,true,"[""تصوير بالرنين المغناطيسي""]",1,1,1,0.950,"[""chunk_00189""]","[""llama-3.1-8b-instant""]","[""ahd5k_04904""]"
ent_test_2fa028778221,تصوير بالموجات الفوق صوتية,تصوير بالموجات الفوق صوتيه,Test,high,true,"[""تصوير"", ""تصوير بالموجات الفوق صوتية""]",1,1,1,0.850,"[""chunk_00087""]","[""llama-3.1-8b-instant""]","[""ahd5k_03801""]"
ent_test_0deca3ec9d8b,تلفزيون قلب,تلفزيون قلب,Test,high,true,"[""تخطيط كهربائية القلب"", ""تلفزيون قلب""]",2,1,2,0.850,"[""chunk_00073""]","[""llama-3.1-8b-instant""]","[""ahd5k_03958"", ""ahd5k_04775""]"
ent_test_84971d541245,خصائي الاطفال,خصايي الاطفال,Test,high,true,"[""خصائي الاطفال""]",1,1,1,0.850,"[""chunk_00108""]","[""llama-3.1-8b-instant""]","[""ahd5k_04444""]"
ent_test_7633369aec20,رسم قلب,رسم قلب,Test,high,true,"[""تحليل الحساسية"", ""رسم قلب""]",1,1,1,0.850,"[""chunk_00068""]","[""llama-3.1-8b-instant""]","[""ahd5k_00963""]"
ent_test_e25254260950,سونار بطن وحوض مع انريمات الكبد,سونار بطن وحوض مع انريمات الكبد,Test,high,true,"[""سونار"", ""سونار بطن وحوض مع انريمات الكبد""]",1,1,1,0.850,"[""chunk_00174""]","[""llama-3.1-8b-instant""]","[""ahd5k_01312""]"
ent_test_c0d07b06fcff,صورة دم,صوره دم,Test,high,true,"[""صورة دم""]",1,1,1,0.950,"[""chunk_00187""]","[""llama-3.1-8b-instant""]","[""ahd5k_02673""]"
ent_test_f1846b201f26,فحص,فحص,Test,high,true,"[""فحص"", ""فحص الحالة""]",2,2,2,0.850,"[""chunk_00085"", ""chunk_00122""]","[""llama-3.1-8b-instant""]","[""ahd5k_00855"", ""ahd5k_04177""]"
ent_test_2b2550da4a44,فحص الجرثومة الحلزونية,فحص الجرثومه الحلزونيه,Test,high,true,"[""تحاليل مخبرية"", ""فحص الجرثومة الحلزونية""]",1,1,1,0.900,"[""chunk_00054""]","[""llama-3.1-8b-instant""]","[""ahd5k_02292""]"
ent_test_4ea4666752c1,فحص الدم,فحص الدم,Test,high,true,"[""فحص الدم"", ""فحص الدم و أشعة""]",1,1,1,0.950,"[""chunk_00055""]","[""llama-3.1-8b-instant""]","[""ahd5k_04844""]"
ent_test_6dcf66b68de3,فحص الفقرات العنقية,فحص الفقرات العنقيه,Test,high,true,"[""فحص الفقرات العنقية""]",1,1,1,0.950,"[""chunk_00067""]","[""llama-3.1-8b-instant""]","[""ahd5k_03139""]"
ent_test_8dfa1780f518,فحص تحاليل مخبرية,فحص تحاليل مخبريه,Test,high,true,"[""فحص تحاليل مخبرية""]",1,1,1,0.850,"[""chunk_00059""]","[""llama-3.1-8b-instant""]","[""ahd5k_01162""]"
ent_test_6cc18337a180,فحص دم للملاريا,فحص دم للملاريا,Test,high,true,"[""فحص دم للملاريا""]",1,1,1,0.850,"[""chunk_00190""]","[""llama-3.1-8b-instant""]","[""ahd5k_00916""]"
ent_test_ce6fcb80c1fe,فحص سريري,فحص سريري,Test,high,true,"[""التقييم"", ""فحص سريري""]",2,2,2,0.850,"[""chunk_00163"", ""chunk_00191""]","[""llama-3.1-8b-instant""]","[""ahd5k_00714"", ""ahd5k_02702""]"
ent_test_db1175f121dc,فحص نخاع العظم,فحص نخاع العظم,Test,high,true,"[""فحص نخاع العظم""]",1,1,1,0.850,"[""chunk_00059""]","[""llama-3.1-8b-instant""]","[""ahd5k_00313""]"
ent_test_53daf0bebd13,مفصل الكتف,مفصل الكتف,Test,high,true,"[""مفصل الكتف""]",1,1,1,0.950,"[""chunk_00067""]","[""llama-3.1-8b-instant""]","[""ahd5k_03139""]"
ent_test_752d1924792a,نظرية الخلية,نظريه الخليه,Test,high,true,"[""نظرية الخلية""]",1,1,1,0.850,"[""chunk_00059""]","[""llama-3.1-8b-instant""]","[""ahd5k_02952""]"
ent_test_8b503c2dc54c,هيموغلوبين,هيموغلوبين,Test,high,true,"[""هيموغلوبين""]",1,1,1,0.850,"[""chunk_00066""]","[""llama-3.1-8b-instant""]","[""ahd5k_04927""]"
ent_treatment_7e88513b3bf7,Acetyl Salicylic Acid,acetyl salicylic acid,Treatment,high,true,"[""Acetyl Salicylic Acid""]",1,1,1,0.850,"[""chunk_00088""]","[""llama-3.1-8b-instant""]","[""ahd5k_03846""]"
ent_treatment_441dfb50ce30,AspicotK,aspicotk,Treatment,medium,true,"[""AspicotK""]",1,1,1,0.850,"[""chunk_00088""]","[""llama-3.1-8b-instant""]","[""ahd5k_03846""]"
ent_treatment_b3c222de947d,Dabigatran,dabigatran,Treatment,medium,true,"[""Dabigatran""]",1,1,1,0.850,"[""chunk_00088""]","[""llama-3.1-8b-instant""]","[""ahd5k_03846""]"
ent_treatment_183e85947f1d,Deyamethasone,deyamethasone,Treatment,medium,true,"[""Deyamethasone""]",1,1,1,0.850,"[""chunk_00147""]","[""llama-3.1-8b-instant""]","[""ahd5k_03790""]"
ent_treatment_43dc015d2c81,euthyrox,euthyrox,Treatment,medium,true,"[""euthyrox""]",1,1,1,0.850,"[""chunk_00164""]","[""llama-3.1-8b-instant""]","[""ahd5k_03761""]"
ent_treatment_f9afb64b4575,Euthyrox25,euthyrox25,Treatment,medium,true,"[""Euthyrox25""]",1,1,1,0.950,"[""chunk_00161""]","[""llama-3.1-8b-instant""]","[""ahd5k_00772""]"
ent_treatment_3ca399102196,GLUCOVIG,glucovig,Treatment,medium,true,"[""GLUCOVIG""]",1,1,1,0.950,"[""chunk_00161""]","[""llama-3.1-8b-instant""]","[""ahd5k_00772""]"
ent_treatment_318e308e2e2c,IVF,ivf,Treatment,medium,true,"[""IVF""]",1,1,1,0.950,"[""chunk_00094""]","[""llama-3.1-8b-instant""]","[""ahd5k_01925""]"
ent_treatment_4d680c503ac2,Radioactive Iodine,radioactive iodine,Treatment,high,true,"[""Iodine-131"", ""Radioactive Iodine""]",1,1,1,0.950,"[""chunk_00171""]","[""llama-3.1-8b-instant""]","[""ahd5k_03963""]"
ent_treatment_21722b3a3cbc,Tiroxine,tiroxine,Treatment,medium,true,"[""T4"", ""Tiroxine""]",1,1,1,0.950,"[""chunk_00171""]","[""llama-3.1-8b-instant""]","[""ahd5k_03831""]"
ent_treatment_7197c00f491c,Vitamin D,vitamin d,Treatment,high,true,"[""Vit D"", ""Vitamin D""]",1,1,1,0.950,"[""chunk_00171""]","[""llama-3.1-8b-instant""]","[""ahd5k_04342""]"
ent_treatment_307befae7768,أبر جاهزة للحقن,ابر جاهزه للحقن,Treatment,high,true,"[""أبر جاهزة للحقن""]",1,1,1,0.850,"[""chunk_00071""]","[""llama-3.1-8b-instant""]","[""ahd5k_04895""]"
ent_treatment_cb5aeb58976f,أبيتنانت,ابيتنانت,Treatment,medium,true,"[""أبيتنانت"", ""فيتامين""]",1,1,1,0.950,"[""chunk_00107""]","[""llama-3.1-8b-instant""]","[""ahd5k_01824""]"
ent_treatment_b036153000f8,أدوية بالفم,ادويه بالفم,Treatment,high,true,"[""أدوية بالفم""]",1,1,1,0.850,"[""chunk_00071""]","[""llama-3.1-8b-instant""]","[""ahd5k_04895""]"
ent_treatment_d7c4801b256d,استئصال الإصبع السادسة,استيصال الاصبع السادسه,Treatment,high,true,"[""استئصال"", ""استئصال الإصبع السادسة""]",1,1,1,0.850,"[""chunk_00046""]","[""llama-3.1-8b-instant""]","[""ahd5k_02907""]"
ent_treatment_543034bf73f8,استئصال المرارة,استيصال المراره,Treatment,high,true,"[""استئصال المرارة"", ""استئصال المرارة الجراحي""]",1,1,1,0.950,"[""chunk_00178""]","[""llama-3.1-8b-instant""]","[""ahd5k_04916""]"
ent_treatment_cfd58ff106a6,افاستين,افاستين,Treatment,medium,true,"[""افاستين""]",1,1,1,0.850,"[""chunk_00032""]","[""llama-3.1-8b-instant""]","[""ahd5k_03085""]"
ent_treatment_fd42eb263b89,اكليل الجبل,اكليل الجبل,Treatment,high,true,"[""اكليل الجبل""]",1,1,1,0.850,"[""chunk_00012""]","[""llama-3.3-70b-versatile""]","[""ahd5k_04015""]"
ent_treatment_3c3b0b18ce4a,الادوات,الادوات,Treatment,medium,true,"[""الادوات""]",1,1,1,0.950,"[""chunk_00039""]","[""llama-3.1-8b-instant""]","[""ahd5k_04866""]"
ent_treatment_b333a867faf6,الأسبرين,الاسبرين,Treatment,medium,true,"[""اسبرين"", ""الأسبرين"", ""الأسبرين + البلافيكس"", ""الاسبرين"", ""بيبي اسبرين""]",5,5,5,0.870,"[""chunk_00032"", ""chunk_00048"", ""chunk_00078"", ""chunk_00079"", ""chunk_00181""]","[""llama-3.1-8b-instant""]","[""ahd5k_02507"", ""ahd5k_02732"", ""ahd5k_02905"", ""ahd5k_03085"", ""ahd5k_03696""]"
ent_treatment_2622a2a540cb,الاستئصال الجراحي,الاستيصال الجراحي,Treatment,high,true,"[""الاستئصال الجراحي""]",1,1,1,0.850,"[""chunk_00033""]","[""llama-3.1-8b-instant""]","[""ahd5k_02313""]"
ent_treatment_f5972d4787bd,الأسماك الدهنية,الاسماك الدهنيه,Treatment,high,true,"[""الأسماك الدهنية""]",1,1,1,0.850,"[""chunk_00145""]","[""llama-3.1-8b-instant""]","[""ahd5k_04616""]"
ent_treatment_e10588af6bf0,الافطار,الافطار,Treatment,medium,true,"[""الافطار"", ""حبوب او شوفان""]",1,1,1,0.850,"[""chunk_00154""]","[""llama-3.1-8b-instant""]","[""ahd5k_04065""]"
ent_treatment_621e99ad2c91,الاقاحات المضادة,الاقاحات المضاده,Treatment,high,true,"[""الاقاحات المضادة""]",1,1,1,0.950,"[""chunk_00198""]","[""llama-3.1-8b-instant""]","[""ahd5k_02528""]"
ent_treatment_839837a8561b,الاكثار من شرب الماء,الاكثار من شرب الماء,Treatment,high,true,"[""الاكثار من شرب الماء""]",1,1,1,0.850,"[""chunk_00076""]","[""llama-3.1-8b-instant""]","[""ahd5k_04706""]"
ent_treatment_103a7b1accd7,الامتناع عن اعطاء أي أطعمة أو سوائل عن طريق الفم,الامتناع عن اعطاء اي اطعمه او سوايل عن طريق الفم,Treatment,high,true,"[""الامتناع عن اعطاء أي أطعمة أو سوائل عن طريق الفم"", ""الامتناع عن تناول الطعام""]",1,1,1,0.950,"[""chunk_00178""]","[""llama-3.1-8b-instant""]","[""ahd5k_04916""]"
ent_treatment_9318db295dde,الاندرال,الاندرال,Treatment,medium,true,"[""الاندرال"", ""اندرال""]",1,1,1,0.850,"[""chunk_00077""]","[""llama-3.1-8b-instant""]","[""ahd5k_00189""]"
ent_treatment_cd8907496d4c,الانعاش القلبي الرئوي,الانعاش القلبي الريوي,Treatment,high,true,"[""الانعاش القلبي الرئوي""]",1,1,1,0.850,"[""chunk_00193""]","[""llama-3.1-8b-instant""]","[""ahd5k_03232""]"
ent_treatment_039793a12776,الايزوتريتينوين,الايزوتريتينوين,Treatment,medium,true,"[""الايزوتريتينوين""]",1,1,1,0.950,"[""chunk_00019""]","[""llama-3.3-70b-versatile""]","[""ahd5k_03258""]"
ent_treatment_fc32e4036e25,البردقوش,البردقوش,Treatment,medium,true,"[""البردقوش""]",2,2,2,0.850,"[""chunk_00012"", ""chunk_00014""]","[""llama-3.3-70b-versatile""]","[""ahd5k_01330"", ""ahd5k_04015""]"
ent_treatment_c93941cf1d98,البروفين,البروفين,Treatment,medium,true,"[""البروفين""]",1,1,1,0.850,"[""chunk_00142""]","[""llama-3.1-8b-instant""]","[""ahd5k_00486""]"
ent_treatment_891f5d08fec8,البريمولوت ن,البريمولوت ن,Treatment,high,true,"[""البريمولوت ن""]",1,1,1,0.850,"[""chunk_00146""]","[""llama-3.1-8b-instant""]","[""ahd5k_00439""]"
ent_treatment_c91b15de897a,البقدونس,البقدونس,Treatment,medium,true,"[""البقدونس""]",1,1,1,0.850,"[""chunk_00012""]","[""llama-3.3-70b-versatile""]","[""ahd5k_04015""]"
ent_treatment_3677ba04b27f,التبرع بالدم,التبرع بالدم,Treatment,high,true,"[""التبرع"", ""التبرع بالدم""]",1,1,1,0.950,"[""chunk_00060""]","[""llama-3.1-8b-instant""]","[""ahd5k_03281""]"
ent_treatment_3fd682796ae8,التروكسين,التروكسين,Treatment,medium,true,"[""التروكسين""]",1,1,1,0.900,"[""chunk_00169""]","[""llama-3.1-8b-instant""]","[""ahd5k_00035""]"
ent_treatment_451ebfb7cce2,التغذية,التغذيه,Treatment,medium,true,"[""التغذية"", ""تغذية""]",1,1,1,0.750,"[""chunk_00114""]","[""llama-3.1-8b-instant""]","[""ahd5k_02966""]"
ent_treatment_f3a613a63534,التغذية بالأنبوب,التغذيه بالانبوب,Treatment,high,true,"[""أنبوب"", ""التغذية بالأنبوب"", ""تغذية بالأنبوب""]",1,1,1,0.850,"[""chunk_00144""]","[""llama-3.1-8b-instant""]","[""ahd5k_01783""]"
ent_treatment_02bcaecf1a7e,التفاح,التفاح,Treatment,medium,true,"[""التفاح""]",1,1,1,0.850,"[""chunk_00145""]","[""llama-3.1-8b-instant""]","[""ahd5k_04616""]"
ent_treatment_48d78ab2fe1d,التفريش,التفريش,Treatment,medium,true,"[""التفريش"", ""تفريش""]",1,1,1,0.800,"[""chunk_00114""]","[""llama-3.1-8b-instant""]","[""ahd5k_02966""]"
ent_treatment_ad98d6688d4a,التقيم,التقيم,Treatment,medium,true,"[""الاخذ التاريخ"", ""التقيم""]",1,1,1,0.800,"[""chunk_00160""]","[""llama-3.1-8b-instant""]","[""ahd5k_04611""]"
ent_treatment_38ccbae05698,التلقيح الاصطناعي,التلقيح الاصطناعي,Treatment,high,true,"[""التلقيح الاصطناعي"", ""الحقن المجهري""]",1,1,1,0.850,"[""chunk_00096""]","[""llama-3.1-8b-instant""]","[""ahd5k_02139""]"
ent_treatment_e8807cc4d324,الجراحة,الجراحه,Treatment,medium,true,"[""الجراحة"", ""جراحة""]",1,1,1,0.850,"[""chunk_00047""]","[""llama-3.1-8b-instant""]","[""ahd5k_04047""]"
ent_treatment_5b2a681074cf,الجراحة التجميلية,الجراحه التجميليه,Treatment,high,true,"[""الجراحة التجميلية""]",1,1,1,0.850,"[""chunk_00008""]","[""llama-3.3-70b-versatile""]","[""ahd5k_01190""]"
ent_treatment_06f93bf4dc11,الجرعات الثلاثه,الجرعات الثلاثه,Treatment,high,true,"[""الجرعات الثلاثه""]",1,1,1,0.950,"[""chunk_00050""]","[""llama-3.1-8b-instant""]","[""ahd5k_00597""]"
ent_treatment_574f7ec272a2,الجرعة,الجرعه,Treatment,low,false,"[""الجرعة"", ""جرعة""]",1,1,1,0.850,"[""chunk_00143""]","[""llama-3.1-8b-instant""]","[""ahd5k_01831""]"
ent_treatment_43cdb9f8f206,الجماع,الجماع,Treatment,medium,true,"[""الجماع""]",1,1,1,0.950,"[""chunk_00149""]","[""llama-3.1-8b-instant""]","[""ahd5k_03563""]"
ent_treatment_f7646981eb0a,الجنين,الجنين,Treatment,medium,true,"[""الجنين""]",2,1,2,0.850,"[""chunk_00156""]","[""llama-3.1-8b-instant""]","[""ahd5k_03455"", ""ahd5k_04815""]"
ent_treatment_d4184001686f,الجوارب,الجوارب,Treatment,medium,true,"[""الجوارب""]",1,1,1,0.700,"[""chunk_00089""]","[""llama-3.1-8b-instant""]","[""ahd5k_02818""]"
ent_treatment_f60ee3a3269a,الجيب اللثوي,الجيب اللثوي,Treatment,high,true,"[""الجيب اللثوي""]",1,1,1,0.850,"[""chunk_00121""]","[""llama-3.1-8b-instant""]","[""ahd5k_02986""]"
ent_treatment_edb14dbd221a,الجينسينغ,الجينسينغ,Treatment,medium,true,"[""الجينسينغ""]",1,1,1,0.850,"[""chunk_00145""]","[""llama-3.1-8b-instant""]","[""ahd5k_04616""]"
ent_treatment_3bca745f3196,الحبوب منع الحمل,الحبوب منع الحمل,Treatment,high,true,"[""الحبوب منع الحمل""]",1,1,1,0.850,"[""chunk_00099""]","[""llama-3.1-8b-instant""]","[""ahd5k_03809""]"
ent_treatment_db445915b47d,الحديد,الحديد,Treatment,medium,true,"[""الحديد"", ""الفيتامين B12"", ""الفيتامين B6"", ""حمض الفوليك""]",1,1,1,0.850,"[""chunk_00100""]","[""llama-3.1-8b-instant""]","[""ahd5k_03707""]"
ent_treatment_2b917ff56ac9,الخضار,الخضار,Treatment,medium,true,"[""الخضار""]",1,1,1,0.850,"[""chunk_00137""]","[""llama-3.1-8b-instant""]","[""ahd5k_04817""]"
ent_treatment_1479a48d3d42,الدواء,الدواء,Treatment,medium,true,"[""vitamin b complex"", ""الدواء"", ""مضمضة الكلورهيكسيدين""]",3,2,3,0.850,"[""chunk_00118"", ""chunk_00183""]","[""llama-3.1-8b-instant""]","[""ahd5k_00209"", ""ahd5k_03474"", ""ahd5k_03807""]"
ent_treatment_d017757dbf16,الدوخة,الدوخه,Treatment,medium,true,"[""الدوخة""]",1,1,1,0.700,"[""chunk_00069""]","[""llama-3.1-8b-instant""]","[""ahd5k_04701""]"
ent_treatment_389c673b9b0c,الديم,الديم,Treatment,medium,true,"[""الديم""]",1,1,1,0.850,"[""chunk_00179""]","[""llama-3.1-8b-instant""]","[""ahd5k_04751""]"
ent_treatment_aa15c31ba83e,الرضاعة الطبيعية,الرضاعه الطبيعيه,Treatment,high,true,"[""الرضاعة"", ""الرضاعة الطبيعية""]",1,1,1,0.850,"[""chunk_00110""]","[""llama-3.1-8b-instant""]","[""ahd5k_02532""]"
ent_treatment_0d20da4fd766,الروتيكسيماب,الروتيكسيماب,Treatment,medium,true,"[""الروتيكسيماب"", ""روتيكزيماب""]",2,1,1,0.950,"[""chunk_00057""]","[""llama-3.1-8b-instant""]","[""ahd5k_00203""]"
ent_treatment_8f18706cd796,الرياضة,الرياضه,Treatment,low,false,"[""الرياضة""]",2,2,2,0.850,"[""chunk_00008"", ""chunk_00137""]","[""llama-3.1-8b-instant"", ""llama-3.3-70b-versatile""]","[""ahd5k_01190"", ""ahd5k_04817""]"
ent_treatment_639e625fe991,الزنجبيل,الزنجبيل,Treatment,medium,true,"[""الزنجبيل""]",3,3,3,0.850,"[""chunk_00012"", ""chunk_00088"", ""chunk_00142""]","[""llama-3.1-8b-instant"", ""llama-3.3-70b-versatile""]","[""ahd5k_00486"", ""ahd5k_03223"", ""ahd5k_04015""]"
ent_treatment_9a34f0ba812d,السبع زيوت,السبع زيوت,Treatment,high,true,"[""السبع زيوت""]",1,1,1,0.850,"[""chunk_00062""]","[""llama-3.1-8b-instant""]","[""ahd5k_04408""]"
ent_treatment_b7e7fb09dd09,السوائل,السوايل,Treatment,medium,true,"[""السوائل"", ""سوائل""]",2,2,2,0.900,"[""chunk_00038"", ""chunk_00199""]","[""llama-3.1-8b-instant""]","[""ahd5k_03468"", ""ahd5k_04919""]"
ent_treatment_7df0ceb5a906,السوائل والأملاح,السوايل والاملاح,Treatment,high,true,"[""السوائل والأملاح""]",1,1,1,0.900,"[""chunk_00069""]","[""llama-3.1-8b-instant""]","[""ahd5k_04701""]"
ent_treatment_477b80e9a19a,السيبروكسين,السيبروكسين,Treatment,medium,true,"[""السيبروكسين""]",1,1,1,0.850,"[""chunk_00183""]","[""llama-3.1-8b-instant""]","[""ahd5k_04052""]"
ent_treatment_dcbc13cd571f,الشمس,الشمس,Treatment,medium,true,"[""الشمس""]",1,1,1,0.950,"[""chunk_00106""]","[""llama-3.1-8b-instant""]","[""ahd5k_03516""]"
ent_treatment_06010a2495f7,الشمع,الشمع,Treatment,medium,true,"[""الشمع""]",1,1,1,0.850,"[""chunk_00119""]","[""llama-3.1-8b-instant""]","[""ahd5k_00315""]"
ent_treatment_604cc35281be,الشوكولاته,الشوكولاته,Treatment,medium,true,"[""الشوكولاته""]",1,1,1,0.850,"[""chunk_00145""]","[""llama-3.1-8b-instant""]","[""ahd5k_04616""]"
ent_treatment_fb3321acf9db,الصدمة الكهربائية,الصدمه الكهرباييه,Treatment,high,true,"[""الصدمة الكهربائية""]",1,1,1,0.850,"[""chunk_00193""]","[""llama-3.1-8b-instant""]","[""ahd5k_00235""]"
ent_treatment_450cbdcb87da,الطبيب,الطبيب,Treatment,medium,true,"[""الطبيب"", ""طبيب""]",5,2,5,0.950,"[""chunk_00039"", ""chunk_00131""]","[""llama-3.1-8b-instant""]","[""ahd5k_00507"", ""ahd5k_00780"", ""ahd5k_01058"", ""ahd5k_03689"", ""ahd5k_04866""]"
ent_treatment_60ce765ad441,الطعام,الطعام,Treatment,medium,true,"[""الطعام"", ""طعام""]",1,1,1,0.850,"[""chunk_00097""]","[""llama-3.1-8b-instant""]","[""ahd5k_01128""]"
ent_treatment_612c88f2b060,العدس,العدس,Treatment,medium,true,"[""العدس""]",1,1,1,0.850,"[""chunk_00145""]","[""llama-3.1-8b-instant""]","[""ahd5k_04616""]"
ent_treatment_a0a8ee46502f,العقاقير,العقاقير,Treatment,medium,true,"[""العقاقير"", ""المهدئات""]",1,1,1,0.850,"[""chunk_00196""]","[""llama-3.1-8b-instant""]","[""ahd5k_03242""]"
ent_treatment_b5d6db6d8c42,العقاقير المضادة للذهان,العقاقير المضاده للذهان,Treatment,high,true,"[""العقاقير المضادة للذهان"", ""عقاقير"", ""عقاقير مضادة للذهان""]",1,1,1,0.850,"[""chunk_00144""]","[""llama-3.1-8b-instant""]","[""ahd5k_03579""]"
