mention_id,entity_id,canonical_name,entity_type,chunk_id,qa_id,source_row_number,surface_form,field,evidence,extraction_method,provider,model,confidence
men_llm_0000939,ent_diseasecondition_7b4788cd854a,الغدة الدرقية,DiseaseCondition,chunk_00166,ahd5k_02980,532577,الغده الدرقيه,question,السلام عليكم أنا عملت تحليل للغدة الدرقيه قبل سنه وكانت النتائج ممتازه ولكن لما عملته بعد مرور سنه ظهر بالتحليل ان المعدل ٦ وقالت الدكتوره فيه ارتفاع في مستوى هرمون...,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000940,ent_diseasecondition_7b4788cd854a,الغدة الدرقية,DiseaseCondition,chunk_00166,ahd5k_03465,670602,الغده الدرقيه,question,انا اعاني من جميع اعراض نشاط الغده الدرقيه واجريت تحليل وهذه النتائج TSH:0.32 ref range 0.35-5.5 freeT3:3 ref range 2.3-5.4 FreeT4:1.3 ref. Range 0.8-1.8 لذا هل ا عاني نشاط,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000941,ent_diseasecondition_385230d505f3,تهاب,DiseaseCondition,chunk_00167,ahd5k_00372,85574,التحليل طبيعي . إذا كانت تأخد تيروكسين عليها أن تستمر بنفس الجرعة . وإذا لم تكن تأخذ فالغدة طبيعية ولاتحتاج لشيء,answer,التحليل طبيعي,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000942,ent_diseasecondition_385230d505f3,تهاب,DiseaseCondition,chunk_00167,ahd5k_00791,423676,عزيزتي غالباً عن استخدام هرمون الثايروكسين بالجرعة المطلوبة يتحسن النوم لدى الأغلبية ولذلك يجب التأكد ان الجرعة كافية عن طريق تحليل الدم لمستوى هرمون الغدة tsh والأمر الآخر يتطلب استقصاء الأسباب الاخرى لكثرة النوم او الخمول والكسل بشكل عام العضوية والنفسية,answer,تهاب,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000943,ent_diseasecondition_385230d505f3,تهاب,DiseaseCondition,chunk_00167,ahd5k_01491,720295,عمري ٢٥سنة واعاني من نشاط زائد في الغده الدرقية وقمت بأخذ جرعه من اليود النووي المشع وعندي طفل عمره سنه فما المده الزمنيه المحدده اللتي سأتمكن بعدها,question,تهاب,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000944,ent_diseasecondition_385230d505f3,تهاب,DiseaseCondition,chunk_00167,ahd5k_01750,159290,زدت جرعه الثيروكسبن من ٧٥ الى ١٠٠ وبعدها ب ٣ اسابيع احس بالم بالحلق مثل الاحتقان بس مو احتفان لي اسبوع كذا هل ارجع لجرعتي السابقه وماذا افعل,question,تهاب,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000945,ent_diseasecondition_385230d505f3,تهاب,DiseaseCondition,chunk_00167,ahd5k_04258,30925,عندكسل غده واخذت علاج اثيروكس 25 رجعت بعدها وحللت الحمدلله نزلت ورجعت للمعدل الطبيعي بعدها بشهرين قاعده اشوفها وصلت 3:11 وبعد 4شهور وصلت3:92 هل هذايعني خلاص استمرعلى الحبوب؟,question,تهاب,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000946,ent_treatment_72992721d87a,جرعة,Treatment,chunk_00167,ahd5k_00372,85574,التحليل طبيعي . إذا كانت تأخد تيروكسين عليها أن تستمر بنفس الجرعة . وإذا لم تكن تأخذ فالغدة طبيعية ولاتحتاج لشيء,answer,بنفس الجرعة,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000947,ent_treatment_72992721d87a,جرعة,Treatment,chunk_00167,ahd5k_00791,423676,عزيزتي غالباً عن استخدام هرمون الثايروكسين بالجرعة المطلوبة يتحسن النوم لدى الأغلبية ولذلك يجب التأكد ان الجرعة كافية عن طريق تحليل الدم لمستوى هرمون الغدة tsh والأمر الآخر يتطلب استقصاء الأسباب الاخرى لكثرة النوم او الخمول والكسل بشكل عام العضوية والنفسية,answer,الجرعة المطلوبة,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000948,ent_treatment_72992721d87a,جرعة,Treatment,chunk_00167,ahd5k_01491,720295,عمري ٢٥سنة واعاني من نشاط زائد في الغده الدرقية وقمت بأخذ جرعه من اليود النووي المشع وعندي طفل عمره سنه فما المده الزمنيه المحدده اللتي سأتمكن بعدها,question,جرعه,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000949,ent_treatment_72992721d87a,جرعة,Treatment,chunk_00167,ahd5k_01750,159290,زدت جرعه الثيروكسبن من ٧٥ الى ١٠٠ وبعدها ب ٣ اسابيع احس بالم بالحلق مثل الاحتقان بس مو احتفان لي اسبوع كذا هل ارجع لجرعتي السابقه وماذا افعل,question,جرعتي السابقه,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000950,ent_treatment_72992721d87a,جرعة,Treatment,chunk_00167,ahd5k_04258,30925,عندكسل غده واخذت علاج اثيروكس 25 رجعت بعدها وحللت الحمدلله نزلت ورجعت للمعدل الطبيعي بعدها بشهرين قاعده اشوفها وصلت 3:11 وبعد 4شهور وصلت3:92 هل هذايعني خلاص استمرعلى الحبوب؟,question,استمرعلى الحبوب,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000951,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00168,ahd5k_00775,410042,التهاب,answer,التهاب,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000952,ent_diseasecondition_7abdd04c7114,الحمل,DiseaseCondition,chunk_00168,ahd5k_00775,410042,الحمل,question,الحمل,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000953,ent_test_dd68aa784555,تحاليل مخبرية,Test,chunk_00168,ahd5k_00775,410042,تحليل مخبري,answer,تحليل مخبري,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000954,ent_diseasecondition_22348d970227,مرض الغدة الدرقية,DiseaseCondition,chunk_00169,ahd5k_00035,317450,مرض الغدة الدرقية,question,مرض الغدة الدرقية يعني يخفض,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0000955,ent_diseasecondition_22348d970227,مرض الغدة الدرقية,DiseaseCondition,chunk_00169,ahd5k_00035,317450,مرض الغدة الدرقية,answer,علاج الغدة,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0000956,ent_treatment_3fd682796ae8,التروكسين,Treatment,chunk_00169,ahd5k_00035,317450,التروكسين,question,اخذ التروكسين,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.900
men_llm_0000957,ent_test_234f794d532f,الهرمون,Test,chunk_00169,ahd5k_00035,317450,الهرمون,answer,مستوى الهرمون في الدم,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000958,ent_diseasecondition_109e661e0028,تهاب الغدة الدرقية,DiseaseCondition,chunk_00170,ahd5k_02685,722214,تهاب بالغدة الدرقيه,question,تهاب بالغدة الدرقيه زياده نشاط علما بانه بعد وﻻدتي السابقه حدث معي كذلك وزال بدون علاج ولكن هذه المره اشعر بان النشاط زاد وارهقني,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000959,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00170,ahd5k_02685,722214,التهاب,question,تهاب بالغدة الدرقيه زياده نشاط علما بانه بعد وﻻدتي السابقه حدث معي كذلك وزال بدون علاج ولكن هذه المره اشعر بان النشاط زاد وارهقني,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000960,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00170,ahd5k_03376,597810,اعراض الغدة الدرقيه,question,اعراض الغدة الدرقيه وعند اجراء التحليل وجد مايلي,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000961,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00170,ahd5k_03376,597810,التهاب,question,اعراض الغدة الدرقيه وعند اجراء التحليل وجد مايلي,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000962,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00170,ahd5k_03385,784709,اعانى من تضخم فى حجم الثدى,question,اعانى من تضخم فى حجم الثدى ...فهل يوجد علاقه بين قصر القضيب وتضخم حجم...,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000963,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00170,ahd5k_03385,784709,تضخم فى حجم الثدى,question,اعانى من تضخم فى حجم الثدى ...فهل يوجد علاقه بين قصر القضيب وتضخم حجم...,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000964,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00170,ahd5k_03431,791283,الم في الرقبه,question,الم في الرقبه ماهو سبب هل له علاقه بالعمليه,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000965,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00170,ahd5k_03431,791283,الم,question,الم في الرقبه ماهو سبب هل له علاقه بالعمليه,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000966,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00170,ahd5k_02620,712337,البلغم,question,لم يزداد طول القامة عندي بسرعة كما في البلوغ حيث ظهرت علامات البلوغ ما عدا النمو السريع حيث بلغت في سن 13 وانا لان عمري 15 ولم تاتي سرعة في...,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000967,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00170,ahd5k_02971,507400,الام اسفل الظهر,question,عند الاستيقاظ في الصباح اشعر بالام اسفل الظهر منذ فترة طويلة ما السبب انا استخدم علاج الثايروكسين هل له تاثير,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000968,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00170,ahd5k_03154,536341,التهاب,question,طب الغدد السلام عليكم اريد معرفة الحجم الطبيعي للغدة الدرقية بالسنتمتر,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000969,ent_diseasecondition_e70dbd4b1bf0,Hashimot,DiseaseCondition,chunk_00171,ahd5k_03831,442290,Hashimot,answer,لا يوجد تأثير ما دمتي تأخذي الدواء بانتظام,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0000970,ent_treatment_21722b3a3cbc,Tiroxine,Treatment,chunk_00171,ahd5k_03831,442290,Tiroxine,question,أَنِّي أعاني من هاشيموتو في بعض الأحيان في رمضان أخذ الدواء قبل السحور ولا اكل شي بعده وأصوم طوال النهار,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0000971,ent_treatment_4d680c503ac2,Radioactive Iodine,Treatment,chunk_00171,ahd5k_03963,494190,جرعة يود مشع,answer,هذا يدل ان اليود لا يفيدك. قد تحتاجي الى جراحة,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0000972,ent_diseasecondition_85bdadb0e2a2,Hypothyroidism,DiseaseCondition,chunk_00171,ahd5k_04335,337004,خمول الغدة الدرقية,question,في موضوع خمول الغدة الدرقية ..هل عندما تعود الغدة الى وظيفتها الطبيعةبعد الخمول يعود الوزن كم كان قبل حدوث الخمول ؟,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0000973,ent_treatment_7197c00f491c,Vitamin D,Treatment,chunk_00171,ahd5k_04342,492275,فيتامين د,answer,نعم. ممكن اخذ فيتامينات اخرى. لا مانع,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0000974,ent_diseasecondition_8d0f4dc232cb,Growth Hormone,DiseaseCondition,chunk_00171,ahd5k_04373,285150,growth hormone,question,نصحونا نذهب لاخصائي غدد صماء لانو احتمال يكون نقص في growth hormone,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0000975,ent_diseasecondition_250910ab0701,حساسية الصدر,DiseaseCondition,chunk_00172,ahd5k_04490,654959,حساسية الصدر,question,حساسية الصدر,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000976,ent_symptom_f4cf885a0447,سعال,Symptom,chunk_00172,ahd5k_04490,654959,سعال,question,سعال,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000977,ent_test_433492431144,تحليل الحساسية,Test,chunk_00172,ahd5k_04490,654959,تحليل الحساسية,answer,تحليل الحساسية,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000978,ent_treatment_90baddc0bf15,العلاج,Treatment,chunk_00172,ahd5k_04490,654959,العلاج,answer,العلاج,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000979,ent_symptom_6e02a9cc4e27,التوتر,Symptom,chunk_00173,ahd5k_04953,528105,التوتر والارهاق والقلق,answer,التوتر والارهاق والقلق,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000980,ent_symptom_3ab5bd868858,الارهاق,Symptom,chunk_00173,ahd5k_04953,528105,التوتر والارهاق والقلق,answer,التوتر والارهاق والقلق,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000981,ent_symptom_38888a2188fe,القلق,Symptom,chunk_00173,ahd5k_04953,528105,التوتر والارهاق والقلق,answer,التوتر والارهاق والقلق,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000982,ent_diseasecondition_0058b0001848,تضيق القنوات الموجودة داخل الكبد,DiseaseCondition,chunk_00174,ahd5k_00255,460646,تضيق القنوات الموجودة داخل الكبد,question,تضيق القنوات الموجودة داخل الكبد عند الاطفال,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000983,ent_diseasecondition_c0d08edb6394,تشمع الكبد,DiseaseCondition,chunk_00174,ahd5k_02213,236748,تشمع الكبد,answer,تشمع الكبد يؤثر على البول,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000984,ent_diseasecondition_56b595f8a1f5,فيروس الكبد الوبائي,DiseaseCondition,chunk_00174,ahd5k_04633,409102,فيروس الكبد الوبائي,answer,فيروس الكبد الوبائي بي,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000985,ent_treatment_07d0f0ae4c18,منظار قنوات مرارية الف سلامة,Treatment,chunk_00174,ahd5k_00255,460646,عمل منظار قنوات مرارية الف سلامة,answer,عمل منظار قنوات مرارية الف سلامة,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000986,ent_test_e25254260950,سونار بطن وحوض مع انريمات الكبد,Test,chunk_00174,ahd5k_01312,430732,عمل سونار بطن وحوض مع انريمات الكبد,answer,عمل سونار بطن وحوض مع انريمات الكبد,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000987,ent_symptom_496829ff3f53,البراز,Symptom,chunk_00176,ahd5k_00072,411608,البراز,answer,البراز,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000988,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00176,ahd5k_00072,411608,التهاب,answer,التهاب,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000989,ent_symptom_544114d1fc6b,الغازات,Symptom,chunk_00176,ahd5k_00072,411608,الغازات,question,الغازات,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000990,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00177,ahd5k_00032,639402,التهاب,answer,التهاب العضلات والتهاب الاضلاع واعتلال الغدد الليمفاوية,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000991,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00177,ahd5k_00480,528475,التهاب,answer,التهاب بالمجاري البولية,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000992,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00177,ahd5k_01465,596113,التهاب,answer,التهاب مجرى البول,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000993,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00177,ahd5k_02282,559113,التهاب,answer,التهاب بمجرى التنفس العلوي,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000994,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00177,ahd5k_03901,225601,التهاب,answer,التهابات,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000995,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00177,ahd5k_04112,96343,التهاب,answer,التهاب أعصاب,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000996,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00177,ahd5k_04262,294776,التهاب,answer,التهاب,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000997,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00177,ahd5k_04517,444954,التهاب,answer,التهاب المسالك البولية,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000998,ent_diseasecondition_ca9304cd0dde,القولون العصبي,DiseaseCondition,chunk_00177,ahd5k_01465,596113,القولون العصبي,answer,القولون العصبي,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000999,ent_diseasecondition_ca9304cd0dde,القولون العصبي,DiseaseCondition,chunk_00177,ahd5k_04517,444954,القولون العصبي,answer,القولون العصبي,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0001000,ent_test_dd68aa784555,تحاليل مخبرية,Test,chunk_00177,ahd5k_00480,528475,تحاليل مخبرية,answer,تحاليل مخبرية,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0001001,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00178,ahd5k_04728,796682,التهاب,answer,التهاب,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0001002,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00178,ahd5k_04916,553582,التهاب,answer,التهاب,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0001003,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00178,ahd5k_04921,558401,التهاب,answer,التهاب,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0001004,ent_symptom_4c83b1bd25ea,المغص,Symptom,chunk_00178,ahd5k_04728,796682,المغص,answer,المغص,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0001005,ent_treatment_103a7b1accd7,الامتناع عن اعطاء أي أطعمة أو سوائل عن طريق الفم,Treatment,chunk_00178,ahd5k_04916,553582,الامتناع عن اعطاء أي أطعمة أو سوائل عن طريق الفم,answer,الامتناع عن اعطاء أي أطعمة أو سوائل عن طريق الفم,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0001006,ent_treatment_543034bf73f8,استئصال المرارة,Treatment,chunk_00178,ahd5k_04916,553582,استئصال المرارة,answer,استئصال المرارة,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0001007,ent_symptom_cee2a1d85e2d,الوجع الشديد في الجنب اليمين,Symptom,chunk_00178,ahd5k_04921,558401,الوجع الشديد في الجنب اليمين,question,الوجع الشديد في الجنب اليمين,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0001008,ent_diseasecondition_f3982f19c624,ارتياف دعب \u0627لديم,DiseaseCondition,chunk_00179,ahd5k_03738,770616,ارتياف دعب ديم,answer,الالم الدي الديم الديم الديم,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0001009,ent_symptom_ad0da68fc73f,الالم,Symptom,chunk_00179,ahd5k_03738,770616,الالم,answer,الالم الدي الديم الديم الديم,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0001010,ent_treatment_389c673b9b0c,الديم,Treatment,chunk_00179,ahd5k_04751,734419,الديم,answer,الديم الديم الديم الديم,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0001011,ent_test_c087a4192739,الديم,Test,chunk_00179,ahd5k_04751,734419,الديم,answer,الديم الديم الديم الديم,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0001012,ent_diseasecondition_ca9304cd0dde,القولون العصبي,DiseaseCondition,chunk_00180,ahd5k_00012,766399,القولون العصبي,question,القولون العصبي ولدي توسع بالكليتين بسبب وجود الحصى,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0001013,ent_diseasecondition_ca9304cd0dde,القولون العصبي,DiseaseCondition,chunk_00180,ahd5k_02411,136621,القولون,answer,ووالدي كان شال ورم في القولون من 3 سنين تقريبا,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0001014,ent_diseasecondition_ca9304cd0dde,القولون العصبي,DiseaseCondition,chunk_00180,ahd5k_02511,553548,القولون العصبى,answer,سببه التوتر العصبى و علاجه علاج التوتر العصبى,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0001015,ent_diseasecondition_ca9304cd0dde,القولون العصبي,DiseaseCondition,chunk_00180,ahd5k_02677,460033,القولون,answer,من أجل تقرحات فى القولون او البواسير,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0001016,ent_diseasecondition_ac6f7cbfb177,الحصى,DiseaseCondition,chunk_00180,ahd5k_00012,766399,الحصى,question,الحصى ومشاكل القولون,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0001017,ent_diseasecondition_017a6d080eff,القولون,DiseaseCondition,chunk_00180,ahd5k_02411,136621,القولون,answer,ووالدي كان شال ورم في القولون من 3 سنين تقريبا,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0001018,ent_diseasecondition_017a6d080eff,القولون,DiseaseCondition,chunk_00180,ahd5k_02511,553548,القولون العصبى,answer,سببه التوتر العصبى و علاجه علاج التوتر العصبى,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0001019,ent_diseasecondition_017a6d080eff,القولون,DiseaseCondition,chunk_00180,ahd5k_02677,460033,القولون,answer,من أجل تقرحات فى القولون او البواسير,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0001020,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00180,ahd5k_00012,766399,التهاب,question,الحصى ومشاكل القولون,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0001021,ent_diseasecondition_c294dde65052,نزلة معوية,DiseaseCondition,chunk_00180,ahd5k_00012,766399,نزلة معوية,question,الحصى ومشاكل القولون,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0001022,ent_diseasecondition_7f3c581aaa3e,ارتكاريا,DiseaseCondition,chunk_00180,ahd5k_00012,766399,ارتكاريا,question,الحصى ومشاكل القولون,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0001023,ent_diseasecondition_f9f02cdde82f,البواسير,DiseaseCondition,chunk_00180,ahd5k_02677,460033,البواسير,answer,تقرحات فى القولون او البواسير,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0001024,ent_symptom_f9f21f627264,القولون العصبى,Symptom,chunk_00180,ahd5k_02511,553548,القولون العصبى,answer,سببه التوتر العصبى و علاجه علاج التوتر العصبى,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0001025,ent_symptom_0f8f2716b4d6,القولون,Symptom,chunk_00180,ahd5k_02677,460033,القولون,answer,من أجل تقرحات فى القولون او البواسير,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0001026,ent_test_f65cef357cee,القولون,Test,chunk_00180,ahd5k_02411,136621,القولون,answer,ووالدي كان شال ورم في القولون من 3 سنين تقريبا,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0001027,ent_diseasecondition_385230d505f3,تهاب,DiseaseCondition,chunk_00181,ahd5k_01567,796269,تهاب,answer,تهاب الاعصاب الطرفية,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0001028,ent_diseasecondition_385230d505f3,تهاب,DiseaseCondition,chunk_00181,ahd5k_01567,796269,التهاب,answer,التهاب الاعصاب الطرفية,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0001029,ent_symptom_018ebc11f6df,حمى,Symptom,chunk_00181,ahd5k_01567,796269,حمى,answer,حمى,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0001030,ent_treatment_b333a867faf6,الأسبرين,Treatment,chunk_00181,ahd5k_02732,739273,الاسبرين,answer,ادوية القلب والضغط والاسبرين والبلافكس,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0001031,ent_treatment_af4d4bb1722f,بلافكس,Treatment,chunk_00181,ahd5k_02732,739273,البلافكس,answer,ادوية القلب والضغط والاسبرين والبلافكس,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0001032,ent_diseasecondition_9719230327a2,فقر الدم,DiseaseCondition,chunk_00182,ahd5k_00838,424803,فقر الدم,answer,نقص فيتامين (ب12) يسبب انيميا وتنميل,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0001033,ent_symptom_d48190970b2d,تنميل,Symptom,chunk_00182,ahd5k_00838,424803,تنميل,answer,نقص فيتامين (ب12) يسبب انيميا وتنميل,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0001034,ent_treatment_e80fab31a076,نقص فيتامين (ب12),Treatment,chunk_00182,ahd5k_00838,424803,نقص فيتامين (ب12),answer,نقص فيتامين (ب12) يسبب انيميا وتنميل,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0001035,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00183,ahd5k_00505,636735,التهاب,answer,التحاليل المخبرية,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0001036,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00183,ahd5k_00530,543649,التهاب,answer,الجراح الذى أجرى لك العملية,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0001037,ent_diseasecondition_ca9304cd0dde,القولون العصبي,DiseaseCondition,chunk_00183,ahd5k_02679,645773,القولون العصبي,answer,القولون العصبي,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0001038,ent_treatment_1479a48d3d42,الدواء,Treatment,chunk_00183,ahd5k_03807,446488,الدواء,answer,مضادات حيويه نكسيوم و كلاريثرومايسين واموكسسلين,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0001039,ent_diseasecondition_d13d516b4149,القرحة,DiseaseCondition,chunk_00183,ahd5k_03807,446488,القرحة,answer,القرحة,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
