cohort,query_id,query,reference_answer,automatic_failure_class,automatic_reason,oracle_rank,qa_id,source_question,source_answer,answer_similarity,question_similarity,scenario_score,scenario_conflicts,query_concept_coverage,retrieved_by_current_pipeline,human_failure_class,human_equivalent_evidence,annotation_notes,annotation_status
entity_gt,entitygtv1_024,هل انتفاخ اصابع القدم و احيانا ازراق الاصابع عند وضع القدم دخل الماء الساخن او عند الجلوس لمدة طويلة او الوقوف لمدة طويلة امر عادي ؟ و لا أعاني من...,"تورم القدمين
هذه هي عادة مصدر ازعاج مؤقت وتكون إما بسبب الوقوف طويلا وخاصة إذا كنت حاملا. في المقابل ، يمكن أن يكون تورم القدمين علامة على حالة مرضية خطيرة فقد يكون السبب ضعف الدورة الدموية، أو مشكلة مع الجهاز الليمفاوي ، أو تجلط الدم , أو مشكلة بالكلي أو الغدة الدرقية
اما ازرقائها القدمين في الماء الساخن أظن ان هذه الحالة موجودة في الماء البارد لكن بالماء الساخن ممكن ان تنتفخ القدم وهذا طبيعي لحدوث توسع في الشرايين ام ازرقاء القدم فهو نتيجة تقلص في الشرايين ويكون هذا في الماء البارد او في فصل الشتاء",only_broad_or_mismatched_evidence_exists,Only borderline semantic matches were found. Manual review is required to distinguish an acceptable paraphrase from a related but different clinical scenario.,14,ahdqa_0087537,"أشعر بالتعب الشديد في قدمي عند ممارسة الرياضة كرة القدم
فلا أستطيع ركض بالكرة كثيرا ولا أستطيع مرواغة والتركيز اي أشعر بالفشل
عكس سابقا","هناك العديد من الأسباب المحتملة للتعب في القدم وعدم القدرة على ممارسة الرياضة، بما في ذلك:




قلة النشاط البدني: إذا كنت لا تمارس الرياضة بانتظام، فقد تضعف عضلات قدمك وقد لا تكون قادرًا على تحمل النشاط البدني الشاق.
الوزن الزائد أو السمنة: يمكن أن يؤدي الوزن الزائد أو السمنة إلى زيادة الضغط على القدمين، مما قد يؤدي إلى التعب والألم.
مشاكل في القدمين: يمكن أن تؤدي مشاكل القدمين، مثل التهاب المفاصل أو الداء السكري، إلى التعب والألم.
الحمل: يمكن أن يؤدي الحمل إلى زيادة الضغط على القدمين، مما قد يؤدي إلى التعب والألم.
الأدوية: يمكن أن تؤدي بعض الأدوية، مثل مدرات البول والكورتيكوستيرويدات، إلى التعب في القدمين.
العمر: مع تقدم العمر، تضعف عضلات القدمين وقد تصبح أكثر عرضة للإصابة بالتعب والألم.

إذا كنت تعاني من التعب في القدمين، فمن المهم استشارة الطبيب لتحديد السبب وتلقي العلاج المناسب. قد يشمل العلاج:

ممارسة الرياضة بانتظام: يمكن أن تساعد ممارسة الرياضة بانتظام على تقوية عضلات قدمك وتحسين قدرتك على تحمل النشاط البدني.
فقدان الوزن: إذا كنت تعاني من الوزن الزائد أو السمنة، فقد يساعد فقدان الوزن على تقليل الضغط على قدميك وتحسين قدرتك على تحمل النشاط البدني.
ارتداء الأحذية المناسبة: من المهم ارتداء الأحذية المناسبة التي توفر لك الدعم والراحة.
تجنب الوقوف أو المشي لفترات طويلة: إذا كنت بحاجة إلى الوقوف أو المشي لفترات طويلة، فحاول أخذ فترات راحة قصيرة للجلوس أو الاستلقاء.
استخدام وسادات القدمين: يمكن أن تساعد وسادات القدمين على تخفيف الضغط على القدمين.
علاج المشاكل الطبية الأساسية: إذا كنت تعاني من مشاكل طبية، مثل التهاب المفاصل أو الداء السكري، فقد يساعد علاج هذه المشاكل على تخفيف التعب في قدميك.

للمزيد:

علاج ألم باطن القدم: طرق منزلية وأدوية",0.852227,0.822369,0.625,"[""intent_mismatch""]",0.25,False,,,,pending_human_confirmation
entity_gt,entitygtv1_024,هل انتفاخ اصابع القدم و احيانا ازراق الاصابع عند وضع القدم دخل الماء الساخن او عند الجلوس لمدة طويلة او الوقوف لمدة طويلة امر عادي ؟ و لا أعاني من...,"تورم القدمين
هذه هي عادة مصدر ازعاج مؤقت وتكون إما بسبب الوقوف طويلا وخاصة إذا كنت حاملا. في المقابل ، يمكن أن يكون تورم القدمين علامة على حالة مرضية خطيرة فقد يكون السبب ضعف الدورة الدموية، أو مشكلة مع الجهاز الليمفاوي ، أو تجلط الدم , أو مشكلة بالكلي أو الغدة الدرقية
اما ازرقائها القدمين في الماء الساخن أظن ان هذه الحالة موجودة في الماء البارد لكن بالماء الساخن ممكن ان تنتفخ القدم وهذا طبيعي لحدوث توسع في الشرايين ام ازرقاء القدم فهو نتيجة تقلص في الشرايين ويكون هذا في الماء البارد او في فصل الشتاء",only_broad_or_mismatched_evidence_exists,Only borderline semantic matches were found. Manual review is required to distinguish an acceptable paraphrase from a related but different clinical scenario.,18,ahdqa_0182154,اعاني من الم اسفل البطن جهه اليسار بعد ممارسه مجهود شاق من رياضه كره القدم يزول القلم تدريجيا مع الراحه ولكن يعود بعد ممارسه الرياضه كالجري,"قد يكون السبب ضعف التروية الدموية والارهاق, قد تكون بحاجة لمزيد من الفحوصات,وقد يكون بسبب الإجهاد أو التوتر العصبي وقضاء وقتا طويلا في وضعية واحدة يؤدي أيضا إلى التوتر و الالام يجب معرفة السبب وعلاجه , وهناك اضطراب في الجهاز الهضمي يؤدي الى الضغط على الصدر بسبب الغازات التدريب على النفس الطويل يؤدي االاشباع في الاكسجين ,و تحسن الحالة سلامات",0.848425,0.83837,0.625,"[""intent_mismatch""]",0.25,False,,,,pending_human_confirmation
entity_gt,entitygtv1_033,دوخه و دوار بسيط لمده شهرين بدون فقدان التوازن و عندما اقود السياره اشعر ان السيارات تتحرك وهي واقفه تحاليل الدم و الحديد و ب12 كلها سليمه,"يجب عليك التاكد من عدم وجود التهاب بالاذن الوسطي
الدوخه والدوار قد تكون لهدا السبب وجود التهابات بالاذن الوسطي",equivalent_evidence_exists_retriever_miss,Equivalent evidence was found by reference-answer search but was absent from the saved production retrieval pool.,1,ahdqa_0395304,ابي يشعر بدوخه ويشعر بدوران حين الأنحناء والسجود وطنين في الأذن بشكل مستمر.,الدوخة والدوار يكون بسبب التهاب في الاذن الداخلية بالقنوات شبه هلاليه وقد تكون مصاحبة لالتهاب بالانف او انفلونزا حادة او نزلة بدرية حادة أما الطنين يكون بسبب التهاب في الاذن الداخلية او الوسطى وينصح بعمل رسم سمع وضغط سمع لمعرفة سبب الطنين,0.903552,0.817337,0.305,"[""medical_identity_unmatched"", ""intent_mismatch""]",0.333333,False,,,,pending_human_confirmation
entity_gt,entitygtv1_033,دوخه و دوار بسيط لمده شهرين بدون فقدان التوازن و عندما اقود السياره اشعر ان السيارات تتحرك وهي واقفه تحاليل الدم و الحديد و ب12 كلها سليمه,"يجب عليك التاكد من عدم وجود التهاب بالاذن الوسطي
الدوخه والدوار قد تكون لهدا السبب وجود التهابات بالاذن الوسطي",equivalent_evidence_exists_retriever_miss,Equivalent evidence was found by reference-answer search but was absent from the saved production retrieval pool.,3,ahdqa_0405194,السلام عليكم عندما استلقي تأتيني الدوخة. ما السبب ؟,اسباب هذه الدوخه كثيره بسبب نقص تدفق الدم الي مراكز الاتزان بالاذن الوسطي وهي منتشره عند مرضي ارتفاع او انخفاض الضغط وكذلك السكر والكوليسترول المرتفع وقد تكون المشكله في الاذن نفسها . ايا كان يجب عمل تحليل دم سكر وكوليسترول ودهون ثلاثيه مع اخذ حبوب بيتاسيرك وبرمبران وديزينيل وان لم تستجيب عليك بزياره طبيب انف واذن,0.896373,0.808434,0.605,"[""intent_mismatch""]",0.333333,False,,,,pending_human_confirmation
entity_gt,entitygtv1_033,دوخه و دوار بسيط لمده شهرين بدون فقدان التوازن و عندما اقود السياره اشعر ان السيارات تتحرك وهي واقفه تحاليل الدم و الحديد و ب12 كلها سليمه,"يجب عليك التاكد من عدم وجود التهاب بالاذن الوسطي
الدوخه والدوار قد تكون لهدا السبب وجود التهابات بالاذن الوسطي",equivalent_evidence_exists_retriever_miss,Equivalent evidence was found by reference-answer search but was absent from the saved production retrieval pool.,5,ahdqa_0623168,اشعر بدوخه بسب التهاب الاذن الوسطى مالعلاج علما ان عمري ١٧سنه,هناك خطأ شائع ان الاذن الوسطى تسبب الدوخه، الصحيح ان الاذن الداخليه قد تسبب الدوخه بالاضافه لاسباب كثيره، لمعرفه السبب وعلاجه يجب مراجعه الطبيب لاخذ سيره مرضيه مفصله واجراء الفحص السريري,0.895134,0.845689,0.305,"[""medical_identity_unmatched"", ""intent_mismatch""]",0.333333,False,,,,pending_human_confirmation
entity_gt,entitygtv1_033,دوخه و دوار بسيط لمده شهرين بدون فقدان التوازن و عندما اقود السياره اشعر ان السيارات تتحرك وهي واقفه تحاليل الدم و الحديد و ب12 كلها سليمه,"يجب عليك التاكد من عدم وجود التهاب بالاذن الوسطي
الدوخه والدوار قد تكون لهدا السبب وجود التهابات بالاذن الوسطي",equivalent_evidence_exists_retriever_miss,Equivalent evidence was found by reference-answer search but was absent from the saved production retrieval pool.,6,ahdqa_0172214,"السلام عليكم
يوجد عندي دوخة مع صداع بالراس خفيف والدوخة غير مستمرة تاتي وتذهب
والاذن اليمني تفتح وتغلق نفس الضغط
وشكرا",الدوخة قد تكون بسبب التهاب بالاذن الوسطي او الداخلية وينصح بعمل تحاليل بالدم للانيميا او نقص الحديد مع الراحة مع علاج التهاب الاذن. واذا استمرت الدوخة تحتاج لعمل اختبارت التوازن. وضغط الاذن,0.894506,0.82714,0.605,"[""intent_mismatch""]",0.666667,False,,,,pending_human_confirmation
entity_gt,entitygtv1_033,دوخه و دوار بسيط لمده شهرين بدون فقدان التوازن و عندما اقود السياره اشعر ان السيارات تتحرك وهي واقفه تحاليل الدم و الحديد و ب12 كلها سليمه,"يجب عليك التاكد من عدم وجود التهاب بالاذن الوسطي
الدوخه والدوار قد تكون لهدا السبب وجود التهابات بالاذن الوسطي",equivalent_evidence_exists_retriever_miss,Equivalent evidence was found by reference-answer search but was absent from the saved production retrieval pool.,7,ahdqa_0328217,الدوخة وتعب الشديد هل يمكن يكون بسبب التهاب الاذن,يجب عليك فحص الاذن للتأكد من وجود او عدم وجود التهاب ، فحص ضغط الدم ، مع فحص الدم وغيرها لمعرفة سبب الدوخه والتعب,0.893839,0.810364,0.605,"[""intent_mismatch""]",0.333333,False,,,,pending_human_confirmation
entity_gt,entitygtv1_061,ابني عند ولادته كان يوجد بقلبه ثقب ولم يعطوه اللقاح الا مرة واحدة وعمره الان 7 اشهر واجرو له ايكو للقلب وقالو بانه تحسن جيدا فهل اكمل له اللقاحات واعوضها,ممكن التنسيق مع طبيب الأطفال و إجمالا يجب استكمال اللقاحات بمعظمها حتى بوجود ثقب في القلب,only_broad_or_mismatched_evidence_exists,Only borderline semantic matches were found. Manual review is required to distinguish an acceptable paraphrase from a related but different clinical scenario.,1,ahdqa_0467607,ابنى 7 ايام عنده ثقب فى الفلب 4 ملم وارتفاع ضغط شريانى (50) وعند عمل CRB كانت النتيجة (24) تحليل غازات الدم جيد وتحسن ملحوظ فى التنفس وهو داخل حضانة...,ثقب القلب بهذا الحجم عادة يغلق مع الوقت . اهم شئ المتابعة المستمرة و التأكد من انخفاض الضغط فى الشريان الرئوى و كل ذلك يتم عن طريق طبيب قلب الاطفال,0.869124,0.861233,0.34,"[""medical_identity_unmatched"", ""intent_mismatch""]",0.333333,False,,,,pending_human_confirmation
entity_gt,entitygtv1_061,ابني عند ولادته كان يوجد بقلبه ثقب ولم يعطوه اللقاح الا مرة واحدة وعمره الان 7 اشهر واجرو له ايكو للقلب وقالو بانه تحسن جيدا فهل اكمل له اللقاحات واعوضها,ممكن التنسيق مع طبيب الأطفال و إجمالا يجب استكمال اللقاحات بمعظمها حتى بوجود ثقب في القلب,only_broad_or_mismatched_evidence_exists,Only borderline semantic matches were found. Manual review is required to distinguish an acceptable paraphrase from a related but different clinical scenario.,2,ahdqa_0501947,هل يجوز لمريض الثقب بالقلب الزواج؟,يجوز لمريض ثقب القلب الزواج مع المتابعة مع طبيب قلب,0.863043,0.839254,0.65,"[""intent_mismatch""]",0.333333,False,,,,pending_human_confirmation
entity_gt,entitygtv1_061,ابني عند ولادته كان يوجد بقلبه ثقب ولم يعطوه اللقاح الا مرة واحدة وعمره الان 7 اشهر واجرو له ايكو للقلب وقالو بانه تحسن جيدا فهل اكمل له اللقاحات واعوضها,ممكن التنسيق مع طبيب الأطفال و إجمالا يجب استكمال اللقاحات بمعظمها حتى بوجود ثقب في القلب,only_broad_or_mismatched_evidence_exists,Only borderline semantic matches were found. Manual review is required to distinguish an acceptable paraphrase from a related but different clinical scenario.,3,ahdqa_0406593,هل يمكن علاج ارتجاع الصمام الاورطى بدون تدخل جراحى,في بعض الحالات نعم و لكن يجب التنسيق مع طبيب القلب المعالج,0.860771,0.831766,0.3375,"[""medical_identity_unmatched""]",0.333333,False,,,,pending_human_confirmation
entity_gt,entitygtv1_061,ابني عند ولادته كان يوجد بقلبه ثقب ولم يعطوه اللقاح الا مرة واحدة وعمره الان 7 اشهر واجرو له ايكو للقلب وقالو بانه تحسن جيدا فهل اكمل له اللقاحات واعوضها,ممكن التنسيق مع طبيب الأطفال و إجمالا يجب استكمال اللقاحات بمعظمها حتى بوجود ثقب في القلب,only_broad_or_mismatched_evidence_exists,Only borderline semantic matches were found. Manual review is required to distinguish an acceptable paraphrase from a related but different clinical scenario.,4,ahdqa_0382987,في حال مريص البوستات عمل عملية قلب مفتوح مرتين ومبدل صمامين قلب صمامات معدنية هل يمكنه اجراء عملي البوستا ام الافضل ينتظر ويعالج بادوية مضادات حيوية للالتهاب بماذا تنصح ...وشك,ممكن اج رآها اذا كان هناك ضرورة و يجب التنسيق مع طبيب القلب من أجل السيولة,0.857413,0.837928,0.65,"[""intent_mismatch""]",0.333333,False,,,,pending_human_confirmation
entity_gt,entitygtv1_061,ابني عند ولادته كان يوجد بقلبه ثقب ولم يعطوه اللقاح الا مرة واحدة وعمره الان 7 اشهر واجرو له ايكو للقلب وقالو بانه تحسن جيدا فهل اكمل له اللقاحات واعوضها,ممكن التنسيق مع طبيب الأطفال و إجمالا يجب استكمال اللقاحات بمعظمها حتى بوجود ثقب في القلب,only_broad_or_mismatched_evidence_exists,Only borderline semantic matches were found. Manual review is required to distinguish an acceptable paraphrase from a related but different clinical scenario.,5,ahdqa_0405150,السلام عليك ذكتور لدي أخي في سن 10 سنوات يعني من مرض رومتيزم قلب وفي تحليلات الأخيرة كانت النتائج كالتالي : Anti streptolysine O 477 u/ml,يجب التنسيق مع الطبيب لإعطاء مضادات حيوية وقائية و مراقبة صمامات القلب و التنسيق مع الطبيب قبل اي معالجة خاصة السنية,0.856597,0.845243,0.685,"[""intent_mismatch""]",0.333333,False,,,,pending_human_confirmation
entity_gt,entitygtv1_084,بحس بضيق في التنفس كل سنه في فتره دخول الصيف فقط و بحس ب صوت صفاره في صدري و بستخدم بخاخه فينتولين و الحاله بتفضل معايه لمده ١٠ ايام علي...,اعراض ربو وحساسيه لابد من استخدام علاج وقائي وعمل تحاليل لمعرفة سبب الحساسيه عن طريق زيارة طبيب,only_broad_or_mismatched_evidence_exists,Only borderline semantic matches were found. Manual review is required to distinguish an acceptable paraphrase from a related but different clinical scenario.,9,ahdqa_0537577,د: ،؟ عندي حساسيه حاده في القصبات ودائما اعاني من ضيق التنفس وجراحه في القصبات وتعبت من العلاجات الوقتيه,عليك بإجراء فحص الحساسية ضد مسببات التحسس وزيارة طبيب التنفسية يمكن ان تستفيد من علاج وقائي للتخفيف من أعراض الحساسية,0.870845,0.852538,0.625,"[""intent_mismatch""]",0.333333,False,,,,pending_human_confirmation
entity_gt,entitygtv1_092,ظهر دمل كبير الحجم نسبيا بجانب فتحة الشرج ويبدو كانه متدليا من الجلد ولونه بنفسجي ماذا علي افعل وما هو هذا الشئ؟,احتمال يكون تجمع صديدى ويتوجب فتحه وتنظيفه بالمستشفى,only_broad_or_mismatched_evidence_exists,Only borderline semantic matches were found. Manual review is required to distinguish an acceptable paraphrase from a related but different clinical scenario.,19,ahdqa_0700701,اود الاستفسار عن ورم في احد شغرتي المهبل مع الم شديد وورم كبير الحجم والم عند الضغط والحركة علما بااننؤ حامل في الشهر الثامن,هذه اعراض خراج بالغدة البرثولينية لابد من فتحه وتنظيفه جراحيا حتى لو كنت حامل,0.851572,0.837671,0.605,"[""intent_mismatch""]",0.333333,False,,,,pending_human_confirmation
entity_gt,entitygtv1_093,انا اعاني من اكتئاب ولا احب ان احادت اصدقائي و اتكلم مع اشخاص غير موجود في الواقع واتكلم يصوت مرتفع واشكي لهم مافي اعماق قلبي و انهار بلبكاء,الإكتئاب يتعالج، عليك بمراجعة الطبيب النفساني وستكون الأمور بخير.,only_broad_or_mismatched_evidence_exists,Only borderline semantic matches were found. Manual review is required to distinguish an acceptable paraphrase from a related but different clinical scenario.,1,ahdqa_0295048,تعب نفسي يؤثر على دراستي وعلى حياتي كيف استطيع التخلص من هذا الاكتئاب وابدأ بدراستي,الإكتئاب يتعالج، والعلاج بحالتك سيكون فعال لوجود ارادة قوية لديك على الخروج منه. عليك بمراجعة الطبيب الذي سيصف لك الدواء المناسب.,0.89232,0.840581,0.58,"[""intent_mismatch""]",0.25,False,,,,pending_human_confirmation
entity_gt,entitygtv1_093,انا اعاني من اكتئاب ولا احب ان احادت اصدقائي و اتكلم مع اشخاص غير موجود في الواقع واتكلم يصوت مرتفع واشكي لهم مافي اعماق قلبي و انهار بلبكاء,الإكتئاب يتعالج، عليك بمراجعة الطبيب النفساني وستكون الأمور بخير.,only_broad_or_mismatched_evidence_exists,Only borderline semantic matches were found. Manual review is required to distinguish an acceptable paraphrase from a related but different clinical scenario.,2,ahdqa_0320321,هل المرض النفسي متل الاكتءاب قابل للعلاج اتناول الدواء و احس انه لا بفيد و افقد الامل في التشافي ؟؟,الاكتئاب يعالج ويشفى تابع الطبيب النفساني,0.882006,0.832584,0.305,"[""medical_identity_unmatched"", ""intent_mismatch""]",0.25,False,,,,pending_human_confirmation
entity_gt,entitygtv1_093,انا اعاني من اكتئاب ولا احب ان احادت اصدقائي و اتكلم مع اشخاص غير موجود في الواقع واتكلم يصوت مرتفع واشكي لهم مافي اعماق قلبي و انهار بلبكاء,الإكتئاب يتعالج، عليك بمراجعة الطبيب النفساني وستكون الأمور بخير.,only_broad_or_mismatched_evidence_exists,Only borderline semantic matches were found. Manual review is required to distinguish an acceptable paraphrase from a related but different clinical scenario.,3,ahdqa_0339261,الاكتئاب ملازمني منذ سنتين لا اعرف كيف اتخلص منه اريد المساعده وبشده :(,الاكتئاب يشخص بعد تقيم الطبيب النفساني ثم يعالج,0.880825,0.850898,0.58,"[""intent_mismatch""]",0.25,False,,,,pending_human_confirmation
entity_gt,entitygtv1_093,انا اعاني من اكتئاب ولا احب ان احادت اصدقائي و اتكلم مع اشخاص غير موجود في الواقع واتكلم يصوت مرتفع واشكي لهم مافي اعماق قلبي و انهار بلبكاء,الإكتئاب يتعالج، عليك بمراجعة الطبيب النفساني وستكون الأمور بخير.,only_broad_or_mismatched_evidence_exists,Only borderline semantic matches were found. Manual review is required to distinguish an acceptable paraphrase from a related but different clinical scenario.,4,ahdqa_0395405,"اعاني من اكتئاب حاد ,كيف اتخلص منه ومن حالات اليأس وكيف اعود نفسي على التفكير الايجابي",الاكتئاب بأشكاله وبعد التأكد من التشخيص تتم معالجته من قبل الطبيب النفساني,0.878575,0.861774,0.5975,"[""intent_mismatch""]",0.25,False,,,,pending_human_confirmation
entity_gt,entitygtv1_093,انا اعاني من اكتئاب ولا احب ان احادت اصدقائي و اتكلم مع اشخاص غير موجود في الواقع واتكلم يصوت مرتفع واشكي لهم مافي اعماق قلبي و انهار بلبكاء,الإكتئاب يتعالج، عليك بمراجعة الطبيب النفساني وستكون الأمور بخير.,only_broad_or_mismatched_evidence_exists,Only borderline semantic matches were found. Manual review is required to distinguish an acceptable paraphrase from a related but different clinical scenario.,5,ahdqa_0330038,مشكلتي اني كنت اعاني من الاكتئاب فوجدت انني اصبحت اتعصب وازعج عائلتي فقمت بحبس كل شئ بداخلي ولم اعد اعرف الان ما هي شخصيتي لا اعد احب احد ولا اثق...,يجب ان نعترف انك تعاني من الإكتئاب والذي يحتاج العلاج، حتى تستطيع تصليح كل أمورك الأخرى مع عائلتك والجميع... انصحك بمراجعة الطبيب النفساني.,0.877337,0.875427,0.58,"[""intent_mismatch""]",0.25,False,,,,pending_human_confirmation
entity_gt,entitygtv1_095,تعريف الكبد الوبائي واعراضه ومسبباته,"يعتبر الالتهاب الكبدي من أخطر الأمراض التي تصيب جسم الإنسان وقد وينتشر هذا المرض في معظم بلدان العالم وقارتي آسيا وإفريقيا خاصة ، كما ينتشر في المناطق التي تكثر بها الإصابة بالبلهارسيا.
"" الالتهاب الكبدي "" من حيث العامل المسبب له إلى التهاب كبدي فيروسي ، التهاب كبدي بكتيري ، أو التهاب كبدي نتيجة استعمال أدوية معينة - أهمها الباراسيتامول - أسباب أخرى , أما بالنسبة لفترة هذا الالتهاب فيوجد التهاب كبدي حاد والتهاب كبدي مزمن.
هناك الكثير من الفيروسات التي تسبب هذا المرض مثل فيروس الهربس والابشتين بار وغيرهما إلا أنه يأتي على رأس القائمة فيروس الالتهابالكبدي المعروف باسم Virus - hepatitis .
توجد عدة أنواع وهي G,F,E,D,C,B,A- وهذه الأنواع هي التي تم اكتشافها حتى الآن، إلا أن العلماء يؤكدون على احتمال وجود أنواع كثيرة وهم يبذلون قصارى جهودهم لكشف النقاب عنها.
بالنسبة لنوعي E,A فهما ينتقلان عن طريق الأكل أو الشراب الملوث بهذه الفيروسات فالذباب يقف على البراز وينقل الفيروس إلى الغذاء المكشوف وهذان النوعان لا يسببان تلفاً مزمناً في النسيجالكبدي ولكن هنا ملحوظة هامة وهي إذا حدثت العدوى بفيروس Eأثناء فترة الحمل فمن المحتمل أن يؤدي إلى وفاة المرأة الحامل.
أما عن طريقة انتقال فيروس B فهو لا ينتقل عن طريق الغذاء ولكن ينتقل عن طريق الإبر الملوثة بالفيروس أو نقل الدم الملوث والأدوات الجراحية الملوثة أو عن طريق الاتصال الجنسي من الرجل للمرأة والعكس، كما انه ينتقل أيضا عن طريق الوشم، ونوع D أو Dattaينتقل أيضا بنفس هذه الطرق.
ولا تحدث الاصابه بالنوع D إلا أذا كان الشخص أصلا مصاباً بنوع B، والإصابة بفيروس D قد تكون متزامنة مع نوع Bأو تحدث بعدها والحالة الأخيرة تكون شديدة الخطورة .
أما بالنسبة للمريض المصاب بالفيروس B منفرداً أو بالإضافة إلى فيروس D فقد يؤدي ذلك إلى حدوث التهاب كبدي حاد من أعراضه ارتفاع في درجة الحرارة و فقدان الشهية واصفرار العينين وكذلك حدوث هرس بالجلد ويصاحب هذه الأعراض حدوث ارتفاع في أنزيمات الكبد وهذه الحالة إما أن تستمر عدة أيام وأسابيع بعدها يحدث اختفاء للأعراض وشفاء المريض أو أن يحدث تطور في الحالة وتتحول إلى التهاب كبدي مزمن مما قد يؤدي إلى حدوث تليف كبدي بعد فترة طويلة.
التليف الكبدي قد يكون غير مصحوب بأي أعراض سوى تضخم كبدي، أما في الحالات المتقدمة فنرى علامات التليف الكبدي الواضحة مثل استسقاء البطن تورم الساقين -حدوث الاصفرار- رائحة كريهة بالفم وحدوث تغيرات هرمونية واختلال درجة وعي المريض.
ومن أهم أعراض وعلامات تليفالكبد هو دوالي المريء فهو من العلامات الواضحة لحدوث تليف كبدي متقدم وهي تحدث نتيجة لارتفاع الضغط في الوريد الباني مما يؤدي إلى انبساط وتمدد الأوعية الدموية في الجزء الأسفل من المريء أو الجزء العلوي من المعدة ونستطيع تشخيصها الآن بسهولة عن طريق إجراء منظار المعدة، ومن مخاطر الدوالي حدوث نزيف دموي من الفم أو من فتحة الشرج ويتم إيقاف النزيف عن طريق حقن الدوالي أو ربطها، كما توجد طرق جراحية أخرى.
في العقود الماضية كان لا يوجد علاج فعال لمثل هذه الحالات ولكن الآن تم اكتشاف العديد من الأدوية الحديثة ويأتي على رأس القائمة حقن الانترفيرون وكبسولات الريبافيرين .
و تأتي زراعة الكبد كحل أخير في علاج التليف الكبدي المتقدم أو سرطان الكبد وتتم هذه الجراحة بنجاح في بلدان كثيرة .",equivalent_evidence_exists_retriever_miss,Equivalent evidence was found by reference-answer search but was absent from the saved production retrieval pool.,1,ahdqa_0458541,مالفرق بين فيروس الكبد c وB وايهما اكثر خطورة,"فيروس الكبدي الوبائي B و C كلاهما يسببان التهاب للكبد واعراضهما متشابهة . ينتشر فيروس بي في كل العالم عدا اوروبا التي يكثر فيها فيروس سي
مسبباتها
الاتصال الجنسي
نقل دم من مصاب لشخص صحيح
استخدام الادوات الجراحية والابر لاكثر من شخص دون تعقيم
عادة الفيروس سي اكثر قابلية لان يتحول لمرض مزمن من فيروس بي
كلاهما يسببان سرطان الكبد في حال استفحال المرض وعدم اخذ العلاج مبكرا.
تختلف العقاقير المستخدمة لعلاج الفيروسين..
اسأل الله لي ولكم العافية",0.892241,0.846475,0.65,"[""intent_mismatch""]",0.666667,False,,,,pending_human_confirmation
