relation_id,chunk_id,qa_id,source_row_number,candidate_relation_type,source_entity_id,source_name,source_type,target_entity_id,target_name,target_type,source_evidence,target_evidence,candidate_method,needs_llm_validation
rel_seed_cb8eccb049db154e,chunk_00400,ahd10k_00720,742194,DIAGNOSED_BY,ent_merge_000564,هرمون الحليب,DiseaseCondition,ent_merge_001081,هرمون مولريان,Test,هرمون الحليب,المقصود بمستوى الهرمونات لديها هو ما يعرف بفحص المضاد للهرمون مولريان,entity_type_cooccurrence_same_qa,true
rel_seed_07ad6639df4e801c,chunk_00400,ahd10k_09397,785101,DIAGNOSED_BY,ent_merge_000117,الحمل,DiseaseCondition,ent_merge_001033,فحص الحمل,Test,هل ممكن ان اكون حامل,انصحك باجراء فحص للحمل,entity_type_cooccurrence_same_qa,true
rel_seed_9e7c8b9c544cab94,chunk_00401,ahd10k_03469,800739,TREATED_BY,ent_merge_000126,الدورة الشهرية,DiseaseCondition,ent_merge_001261,الميرمية,Treatment,هل لاستعمال المرميه مضار؟ومتى تكون اكثرفائده وقت الدوره ام في غير وقتها؟,هل لاستعمال المرميه مضار؟ومتى تكون اكثرفائده وقت الدوره ام في غير وقتها؟,entity_type_cooccurrence_same_qa,true
rel_seed_c73d72f87776e099,chunk_00402,ahd10k_01953,724053,TREATED_BY,ent_merge_000446,فقر الدم,DiseaseCondition,ent_merge_001259,المكملات الغذائية,Treatment,فقر الدم ناتج عن نقص الحديد,المكملات الغذائية للحديد,entity_type_cooccurrence_same_qa,true
rel_seed_ce47bfeb3f639850,chunk_00402,ahd10k_01953,724053,TREATED_BY,ent_merge_000446,فقر الدم,DiseaseCondition,ent_merge_001506,فيتامين ج,Treatment,فقر الدم ناتج عن نقص الحديد,فيتامين ج ليساعد على زيادة امتصاص الحديد,entity_type_cooccurrence_same_qa,true
rel_seed_984bc73c21cfeaf6,chunk_00402,ahd10k_01953,724053,TREATED_BY,ent_merge_000446,فقر الدم,DiseaseCondition,ent_merge_001644,نقل الدم,Treatment,فقر الدم ناتج عن نقص الحديد,نقل الدم في الحالات المزمنة,entity_type_cooccurrence_same_qa,true
rel_seed_ee5ae293aac7c1ae,chunk_00402,ahd10k_01953,724053,TREATED_BY,ent_merge_000543,نقص الحديد,DiseaseCondition,ent_merge_001259,المكملات الغذائية,Treatment,فقر الدم ناتج عن نقص الحديد,المكملات الغذائية للحديد,entity_type_cooccurrence_same_qa,true
rel_seed_dbccfd470004d6bb,chunk_00402,ahd10k_01953,724053,TREATED_BY,ent_merge_000543,نقص الحديد,DiseaseCondition,ent_merge_001506,فيتامين ج,Treatment,فقر الدم ناتج عن نقص الحديد,فيتامين ج ليساعد على زيادة امتصاص الحديد,entity_type_cooccurrence_same_qa,true
rel_seed_54fe94a8a6456529,chunk_00402,ahd10k_01953,724053,TREATED_BY,ent_merge_000543,نقص الحديد,DiseaseCondition,ent_merge_001644,نقل الدم,Treatment,فقر الدم ناتج عن نقص الحديد,نقل الدم في الحالات المزمنة,entity_type_cooccurrence_same_qa,true
rel_seed_9b93e4a18a32b5db,chunk_00403,ahd10k_07690,722968,DIAGNOSED_BY,ent_merge_000221,انقطاع الطمث,DiseaseCondition,ent_merge_000954,الفحوصات المخبرية,Test,اعاني من مشكلة انقطاع الطمث لمدة شهرين كل مرة,عمل الفحوصات المخبرية,entity_type_cooccurrence_same_qa,true
rel_seed_9750ae74defc3958,chunk_00403,ahd10k_07690,722968,DIAGNOSED_BY,ent_merge_000221,انقطاع الطمث,DiseaseCondition,ent_merge_000944,الصور الشعاعية,Test,اعاني من مشكلة انقطاع الطمث لمدة شهرين كل مرة,الصور الشعاعية,entity_type_cooccurrence_same_qa,true
rel_seed_50a31f5afa2e75c3,chunk_00403,ahd10k_07690,722968,DIAGNOSED_BY,ent_merge_000554,نقص هرمونات,DiseaseCondition,ent_merge_000954,الفحوصات المخبرية,Test,قال ان عندي مشكلة نقص هرمونات,عمل الفحوصات المخبرية,entity_type_cooccurrence_same_qa,true
rel_seed_c861ca8351782834,chunk_00403,ahd10k_07690,722968,DIAGNOSED_BY,ent_merge_000554,نقص هرمونات,DiseaseCondition,ent_merge_000944,الصور الشعاعية,Test,قال ان عندي مشكلة نقص هرمونات,الصور الشعاعية,entity_type_cooccurrence_same_qa,true
rel_seed_41d731e3ace8f81a,chunk_00404,ahd10k_00495,34961,TREATED_BY,ent_merge_000126,الدورة الشهرية,DiseaseCondition,ent_merge_001296,بريمولوت,Treatment,كيفية وقف نزيف الدورة الشهرية للضرورة لأربعة أيام فقط,خذي ابرة بريمولوت,entity_type_cooccurrence_same_qa,true
rel_seed_32380c909c1abdcc,chunk_00404,ahd10k_01387,467996,DIAGNOSED_BY,ent_merge_000126,الدورة الشهرية,DiseaseCondition,ent_merge_001007,سونار,Test,عمر الجنين بالسونار 3 اسابيع و عمره في التحليل الهرموني 5 اسابيع و تاريخ اخر دوره 8 فبراير ما السبب في اختلاف العمر هل عدم انتظام الدوره الشهريه هو السبب,عمر الجنين بالسونار 3 اسابيع و عمره في التحليل الهرموني 5 اسابيع و تاريخ اخر دوره 8 فبراير ما السبب في اختلاف العمر هل عدم انتظام الدوره الشهريه هو السبب,entity_type_cooccurrence_same_qa,true
rel_seed_a167f69033310517,chunk_00404,ahd10k_01387,467996,DIAGNOSED_BY,ent_merge_000126,الدورة الشهرية,DiseaseCondition,ent_merge_001057,فحص هرمونات,Test,عمر الجنين بالسونار 3 اسابيع و عمره في التحليل الهرموني 5 اسابيع و تاريخ اخر دوره 8 فبراير ما السبب في اختلاف العمر هل عدم انتظام الدوره الشهريه هو السبب,عمر الجنين بالسونار 3 اسابيع و عمره في التحليل الهرموني 5 اسابيع و تاريخ اخر دوره 8 فبراير ما السبب في اختلاف العمر هل عدم انتظام الدوره الشهريه هو السبب,entity_type_cooccurrence_same_qa,true
rel_seed_4c32c1f0ac7cab27,chunk_00404,ahd10k_02109,487287,TREATED_BY,ent_merge_000126,الدورة الشهرية,DiseaseCondition,ent_merge_001296,بريمولوت,Treatment,السلام عليكم ورحمة الله وبركاته انا فتاه غير متزوجه عمري 32سنه مشكلتي ان الدوره الشهريه انقطعت عني من فتره وذهبت إلى طبيبه وصفت دوااسمه بريمولوت بس اليوم خرجت مني قطعه...,السلام عليكم ورحمة الله وبركاته انا فتاه غير متزوجه عمري 32سنه مشكلتي ان الدوره الشهريه انقطعت عني من فتره وذهبت إلى طبيبه وصفت دوااسمه بريمولوت بس اليوم خرجت مني قطعه...,entity_type_cooccurrence_same_qa,true
rel_seed_0f1970e836e3843a,chunk_00404,ahd10k_02109,487287,DIAGNOSED_BY,ent_merge_000126,الدورة الشهرية,DiseaseCondition,ent_merge_001007,سونار,Test,السلام عليكم ورحمة الله وبركاته انا فتاه غير متزوجه عمري 32سنه مشكلتي ان الدوره الشهريه انقطعت عني من فتره وذهبت إلى طبيبه وصفت دوااسمه بريمولوت بس اليوم خرجت مني قطعه...,اعملي سونار وفحص هرمونات,entity_type_cooccurrence_same_qa,true
rel_seed_f1c0296de69d1341,chunk_00404,ahd10k_02109,487287,DIAGNOSED_BY,ent_merge_000126,الدورة الشهرية,DiseaseCondition,ent_merge_001057,فحص هرمونات,Test,السلام عليكم ورحمة الله وبركاته انا فتاه غير متزوجه عمري 32سنه مشكلتي ان الدوره الشهريه انقطعت عني من فتره وذهبت إلى طبيبه وصفت دوااسمه بريمولوت بس اليوم خرجت مني قطعه...,اعملي سونار وفحص هرمونات,entity_type_cooccurrence_same_qa,true
rel_seed_cb66bfd247324ba7,chunk_00406,ahd10k_05871,186684,HAS_SYMPTOM,ent_merge_000126,الدورة الشهرية,DiseaseCondition,ent_merge_000887,نزيف,Symptom,من وقت انتهاء الدوره الشهريه حتى بدايه الدوره الشهريه القادمه,نزول دم خفيف وليس غزير,entity_type_cooccurrence_same_qa,true
rel_seed_7497cdc67a0191ff,chunk_00406,ahd10k_06397,258603,HAS_SYMPTOM,ent_merge_000126,الدورة الشهرية,DiseaseCondition,ent_merge_000819,سخونة,Symptom,اشعر بسخونه فى جسدى وتعرق شديد اثناء الدورة الشهريه,اشعر بسخونه فى جسدى,entity_type_cooccurrence_same_qa,true
rel_seed_bed0e96cc2fea5a4,chunk_00406,ahd10k_06397,258603,HAS_SYMPTOM,ent_merge_000126,الدورة الشهرية,DiseaseCondition,ent_merge_000736,تعرق,Symptom,اشعر بسخونه فى جسدى وتعرق شديد اثناء الدورة الشهريه,تعرق شديد اثناء الدورة الشهريه,entity_type_cooccurrence_same_qa,true
rel_seed_9d7fa5eb128665e2,chunk_00406,ahd10k_06397,258603,HAS_SYMPTOM,ent_merge_000126,الدورة الشهرية,DiseaseCondition,ent_merge_000606,اكتئاب,Symptom,اشعر بسخونه فى جسدى وتعرق شديد اثناء الدورة الشهريه,اشعر باكتئاب شديد جدا,entity_type_cooccurrence_same_qa,true
rel_seed_5fec27ec0a310d0b,chunk_00406,ahd10k_06397,258603,HAS_SYMPTOM,ent_merge_000126,الدورة الشهرية,DiseaseCondition,ent_merge_000731,تشنج الراس,Symptom,اشعر بسخونه فى جسدى وتعرق شديد اثناء الدورة الشهريه,تشنج الراس,entity_type_cooccurrence_same_qa,true
rel_seed_cd09248562ac72ec,chunk_00406,ahd10k_06680,500837,TREATED_BY,ent_merge_000126,الدورة الشهرية,DiseaseCondition,ent_merge_001389,دافلون,Treatment,ما الاشياء التي تخفف من نزول الدورة الشهرية,خذي دافلون ٣ حبات في اليوم,entity_type_cooccurrence_same_qa,true
rel_seed_21a58c411be91192,chunk_00406,ahd10k_06859,733529,TREATED_BY,ent_merge_000126,الدورة الشهرية,DiseaseCondition,ent_merge_001652,هرمونات,Treatment,حالة الهبو لانقطاع الطمث,من الممكن العوده للعلاجات الهرمونيه,entity_type_cooccurrence_same_qa,true
rel_seed_d7f5febc2073073e,chunk_00406,ahd10k_06859,733529,HAS_SYMPTOM,ent_merge_000126,الدورة الشهرية,DiseaseCondition,ent_merge_000887,نزيف,Symptom,حالة الهبو لانقطاع الطمث,لحدوث نزيف لها,entity_type_cooccurrence_same_qa,true
rel_seed_235f0890c92ce049,chunk_00406,ahd10k_06859,733529,TREATED_BY,ent_merge_000887,نزيف,Symptom,ent_merge_001652,هرمونات,Treatment,لحدوث نزيف لها,من الممكن العوده للعلاجات الهرمونيه,entity_type_cooccurrence_same_qa,true
rel_seed_a6f55d8e8548d890,chunk_00406,ahd10k_07023,91966,DIAGNOSED_BY,ent_merge_000126,الدورة الشهرية,DiseaseCondition,ent_merge_000957,الماموغرام,Test,هل استطيع فحص الثدي الماموغرام بعد انتهاء الدوره الشهريه,هل استطيع فحص الثدي الماموغرام,entity_type_cooccurrence_same_qa,true
rel_seed_11207ba4f95c39e4,chunk_00406,ahd10k_07153,248996,TREATED_BY,ent_merge_000126,الدورة الشهرية,DiseaseCondition,ent_merge_001177,الايبوبروفين,Treatment,من بداية الام الدورة الشهرية,هل ينصح بتناول الايبوبروفين,entity_type_cooccurrence_same_qa,true
rel_seed_42035f79d3a5b293,chunk_00407,ahd10k_07954,149714,DIAGNOSED_BY,ent_merge_000126,الدورة الشهرية,DiseaseCondition,ent_merge_000968,تحاليل هرمونية,Test,عدم نزول الدورة الشهرية,يجب عليها زيارة الطبيب/ة و إجراء بعض التحاليل لقياس الهرمونات,entity_type_cooccurrence_same_qa,true
rel_seed_0d0cc69ed7bf356e,chunk_00407,ahd10k_09316,16884,DIAGNOSED_BY,ent_merge_000126,الدورة الشهرية,DiseaseCondition,ent_merge_000968,تحاليل هرمونية,Test,لم تنزل لدي الدوره الشهريه حتى الان,انتظري قليلا او اعملي سونار وتحاليل هرمونية,entity_type_cooccurrence_same_qa,true
rel_seed_39b25a6d05de106d,chunk_00407,ahd10k_09316,16884,DIAGNOSED_BY,ent_merge_000126,الدورة الشهرية,DiseaseCondition,ent_merge_001007,سونار,Test,لم تنزل لدي الدوره الشهريه حتى الان,انتظري قليلا او اعملي سونار وتحاليل هرمونية,entity_type_cooccurrence_same_qa,true
rel_seed_37b739207a000072,chunk_00408,ahd10k_08562,505581,HAS_SYMPTOM,ent_merge_000126,الدورة الشهرية,DiseaseCondition,ent_merge_000670,القلق,Symptom,انا عمري 23 سنه وكنت امارس العاده السريه منذ 3 شهرور تقريبا ولاكن ليسا باستمرار .وانا خائفه جدا لان دورتي انقطاعت منذ شهر,هناك عده اسباب لعدم انتظام الدوره الشهريه ومنها ١. القلق والتوتر,entity_type_cooccurrence_same_qa,true
rel_seed_fcd497c56cedaca9,chunk_00408,ahd10k_08562,505581,DIAGNOSED_BY,ent_merge_000126,الدورة الشهرية,DiseaseCondition,ent_merge_001058,فحص هرموني,Test,انا عمري 23 سنه وكنت امارس العاده السريه منذ 3 شهرور تقريبا ولاكن ليسا باستمرار .وانا خائفه جدا لان دورتي انقطاعت منذ شهر,انصحك بمراجعه اخصائي نسائيه لاجراء الفحوصات الهرمونيه اللازمه,entity_type_cooccurrence_same_qa,true
rel_seed_3cd0d4a2000c1950,chunk_00408,ahd10k_08562,505581,DIAGNOSED_BY,ent_merge_000126,الدورة الشهرية,DiseaseCondition,ent_merge_001044,فحص الموجات الفوق صوتيه,Test,انا عمري 23 سنه وكنت امارس العاده السريه منذ 3 شهرور تقريبا ولاكن ليسا باستمرار .وانا خائفه جدا لان دورتي انقطاعت منذ شهر,وكذلك فحص بجهاز الموجات الفوق صوتيه للرحم والمبايض,entity_type_cooccurrence_same_qa,true
rel_seed_49be1e1ce7ec1114,chunk_00408,ahd10k_08562,505581,INVESTIGATED_BY,ent_merge_000670,القلق,Symptom,ent_merge_001058,فحص هرموني,Test,هناك عده اسباب لعدم انتظام الدوره الشهريه ومنها ١. القلق والتوتر,انصحك بمراجعه اخصائي نسائيه لاجراء الفحوصات الهرمونيه اللازمه,entity_type_cooccurrence_same_qa,true
rel_seed_8144e4c866570ff8,chunk_00408,ahd10k_08562,505581,INVESTIGATED_BY,ent_merge_000670,القلق,Symptom,ent_merge_001044,فحص الموجات الفوق صوتيه,Test,هناك عده اسباب لعدم انتظام الدوره الشهريه ومنها ١. القلق والتوتر,وكذلك فحص بجهاز الموجات الفوق صوتيه للرحم والمبايض,entity_type_cooccurrence_same_qa,true
rel_seed_867478edb705c763,chunk_00409,ahd10k_01809,212355,HAS_SYMPTOM,ent_merge_000381,سرطان الثدي,DiseaseCondition,ent_merge_000679,ألم في الصدر,Symptom,هل انا مصابه بأمراض خبيثه مثل سرطان الثدي,أشعر بألم في صدري الأيسر,entity_type_cooccurrence_same_qa,true
rel_seed_9724e27f4d9f203f,chunk_00409,ahd10k_01809,212355,HAS_SYMPTOM,ent_merge_000381,سرطان الثدي,DiseaseCondition,ent_merge_000757,ثقل,Symptom,هل انا مصابه بأمراض خبيثه مثل سرطان الثدي,أشعر بألم في صدري الأيسر وبثقل,entity_type_cooccurrence_same_qa,true
rel_seed_ee6fe1e0af792ec7,chunk_00409,ahd10k_01809,212355,HAS_SYMPTOM,ent_merge_000381,سرطان الثدي,DiseaseCondition,ent_merge_000737,تغير في حجم الثدي,Symptom,هل انا مصابه بأمراض خبيثه مثل سرطان الثدي,تغير في حجمه,entity_type_cooccurrence_same_qa,true
rel_seed_56db37834682c799,chunk_00409,ahd10k_01809,212355,DIAGNOSED_BY,ent_merge_000381,سرطان الثدي,DiseaseCondition,ent_merge_001070,كشق طبي,Test,هل انا مصابه بأمراض خبيثه مثل سرطان الثدي,عمل : كشق طبى بواسطه طبيب جراحه ثدى,entity_type_cooccurrence_same_qa,true
rel_seed_56eade42be2bbc3b,chunk_00409,ahd10k_01809,212355,DIAGNOSED_BY,ent_merge_000381,سرطان الثدي,DiseaseCondition,ent_merge_001009,سونار على الثديين,Test,هل انا مصابه بأمراض خبيثه مثل سرطان الثدي,سونار على الثديين اذا كان العمر اقل من ٣٠ عام,entity_type_cooccurrence_same_qa,true
rel_seed_38e83e5dfa2d1365,chunk_00409,ahd10k_01809,212355,INVESTIGATED_BY,ent_merge_000679,ألم في الصدر,Symptom,ent_merge_001070,كشق طبي,Test,أشعر بألم في صدري الأيسر,عمل : كشق طبى بواسطه طبيب جراحه ثدى,entity_type_cooccurrence_same_qa,true
rel_seed_881dcb26ff43ae82,chunk_00409,ahd10k_01809,212355,INVESTIGATED_BY,ent_merge_000679,ألم في الصدر,Symptom,ent_merge_001009,سونار على الثديين,Test,أشعر بألم في صدري الأيسر,سونار على الثديين اذا كان العمر اقل من ٣٠ عام,entity_type_cooccurrence_same_qa,true
rel_seed_4bd33ac2663ef6f8,chunk_00409,ahd10k_01809,212355,INVESTIGATED_BY,ent_merge_000757,ثقل,Symptom,ent_merge_001070,كشق طبي,Test,أشعر بألم في صدري الأيسر وبثقل,عمل : كشق طبى بواسطه طبيب جراحه ثدى,entity_type_cooccurrence_same_qa,true
rel_seed_965ad3d5582b49b0,chunk_00409,ahd10k_01809,212355,INVESTIGATED_BY,ent_merge_000757,ثقل,Symptom,ent_merge_001009,سونار على الثديين,Test,أشعر بألم في صدري الأيسر وبثقل,سونار على الثديين اذا كان العمر اقل من ٣٠ عام,entity_type_cooccurrence_same_qa,true
rel_seed_e111d023aa63c371,chunk_00409,ahd10k_01809,212355,INVESTIGATED_BY,ent_merge_000737,تغير في حجم الثدي,Symptom,ent_merge_001070,كشق طبي,Test,تغير في حجمه,عمل : كشق طبى بواسطه طبيب جراحه ثدى,entity_type_cooccurrence_same_qa,true
rel_seed_d1eb4015e9104e65,chunk_00409,ahd10k_01809,212355,INVESTIGATED_BY,ent_merge_000737,تغير في حجم الثدي,Symptom,ent_merge_001009,سونار على الثديين,Test,تغير في حجمه,سونار على الثديين اذا كان العمر اقل من ٣٠ عام,entity_type_cooccurrence_same_qa,true
rel_seed_c2d118f9d83c55dd,chunk_00411,ahd10k_06918,698596,INVESTIGATED_BY,ent_merge_000822,سعال,Symptom,ent_merge_000975,تحليل الحساسية,Test,عندما كنت في الثامنة او التاسعه من عمري كنت مصابة بسعال,عندما كنت في الثامنة او التاسعه من عمري كنت مصابة بسعال و وصف لي الطبيب شميعات يتم ادخالها في الشرج فيخف السعال,entity_type_cooccurrence_same_qa,true
rel_seed_fa3613ceeba79f12,chunk_00411,ahd10k_06918,698596,HAS_SYMPTOM,ent_merge_000494,متلازمة القولون العصبي,DiseaseCondition,ent_merge_000822,سعال,Symptom,المشكلة ان امي ذات مرة أخطأت و...,عندما كنت في الثامنة او التاسعه من عمري كنت مصابة بسعال,entity_type_cooccurrence_same_qa,true
rel_seed_ac16dca7010b4e57,chunk_00411,ahd10k_06918,698596,DIAGNOSED_BY,ent_merge_000494,متلازمة القولون العصبي,DiseaseCondition,ent_merge_000975,تحليل الحساسية,Test,المشكلة ان امي ذات مرة أخطأت و...,عندما كنت في الثامنة او التاسعه من عمري كنت مصابة بسعال و وصف لي الطبيب شميعات يتم ادخالها في الشرج فيخف السعال,entity_type_cooccurrence_same_qa,true
rel_seed_3db7f24ed6e30632,chunk_00411,ahd10k_06918,698596,HAS_SYMPTOM,ent_merge_000494,متلازمة القولون العصبي,DiseaseCondition,ent_merge_000776,حكة,Symptom,المشكلة ان امي ذات مرة أخطأت و...,عندما كنت في الثامنة او التاسعه من عمري كنت مصابة بسعال و وصف لي الطبيب شميعات يتم ادخالها في الشرج فيخف السعال,entity_type_cooccurrence_same_qa,true
rel_seed_0bc9231ae4076a29,chunk_00411,ahd10k_06918,698596,HAS_SYMPTOM,ent_merge_000369,دورة الحيض,DiseaseCondition,ent_merge_000822,سعال,Symptom,ممكن، وممكن أيضاً أن تكون التحاميل قد دخلت في فتحة دم الحيض,عندما كنت في الثامنة او التاسعه من عمري كنت مصابة بسعال,entity_type_cooccurrence_same_qa,true
rel_seed_2d86faf1c7fbf627,chunk_00411,ahd10k_06918,698596,DIAGNOSED_BY,ent_merge_000369,دورة الحيض,DiseaseCondition,ent_merge_000975,تحليل الحساسية,Test,ممكن، وممكن أيضاً أن تكون التحاميل قد دخلت في فتحة دم الحيض,عندما كنت في الثامنة او التاسعه من عمري كنت مصابة بسعال و وصف لي الطبيب شميعات يتم ادخالها في الشرج فيخف السعال,entity_type_cooccurrence_same_qa,true
rel_seed_2f0500164e58f7c3,chunk_00411,ahd10k_06918,698596,HAS_SYMPTOM,ent_merge_000369,دورة الحيض,DiseaseCondition,ent_merge_000776,حكة,Symptom,ممكن، وممكن أيضاً أن تكون التحاميل قد دخلت في فتحة دم الحيض,عندما كنت في الثامنة او التاسعه من عمري كنت مصابة بسعال و وصف لي الطبيب شميعات يتم ادخالها في الشرج فيخف السعال,entity_type_cooccurrence_same_qa,true
rel_seed_19e030b7f9633d36,chunk_00411,ahd10k_06918,698596,INVESTIGATED_BY,ent_merge_000776,حكة,Symptom,ent_merge_000975,تحليل الحساسية,Test,عندما كنت في الثامنة او التاسعه من عمري كنت مصابة بسعال و وصف لي الطبيب شميعات يتم ادخالها في الشرج فيخف السعال,عندما كنت في الثامنة او التاسعه من عمري كنت مصابة بسعال و وصف لي الطبيب شميعات يتم ادخالها في الشرج فيخف السعال,entity_type_cooccurrence_same_qa,true
rel_seed_71188ed70fb04e45,chunk_00412,ahd10k_06085,754522,TREATED_BY,ent_merge_000126,الدورة الشهرية,DiseaseCondition,ent_merge_001158,اكليل الجبل,Treatment,ماهى الاعشاب التي تساعد على نزول الطمث حيت انوما تجيني الدورة الا بالدواء فقط,من الاعشاب التي قد تساعد على حل المشكلة وتنظيم الدورة الشهرية وهي طبعا لا تغني عن الدواء وعلاج السبب الاساسي لعدم انتظام الدورة ، نذكر: اكليل الجبل، الميرمية، البقدونس، حشيشة الملاك، البردقوش، القرفة، الزنجبيل، والكرفس,entity_type_cooccurrence_same_qa,true
rel_seed_3ab18b1cd9302578,chunk_00412,ahd10k_06085,754522,TREATED_BY,ent_merge_000126,الدورة الشهرية,DiseaseCondition,ent_merge_001261,الميرمية,Treatment,ماهى الاعشاب التي تساعد على نزول الطمث حيت انوما تجيني الدورة الا بالدواء فقط,من الاعشاب التي قد تساعد على حل المشكلة وتنظيم الدورة الشهرية وهي طبعا لا تغني عن الدواء وعلاج السبب الاساسي لعدم انتظام الدورة ، نذكر: اكليل الجبل، الميرمية، البقدونس، حشيشة الملاك، البردقوش، القرفة، الزنجبيل، والكرفس,entity_type_cooccurrence_same_qa,true
rel_seed_fecefde96d995e74,chunk_00412,ahd10k_06085,754522,TREATED_BY,ent_merge_000126,الدورة الشهرية,DiseaseCondition,ent_merge_001186,البقدونس,Treatment,ماهى الاعشاب التي تساعد على نزول الطمث حيت انوما تجيني الدورة الا بالدواء فقط,من الاعشاب التي قد تساعد على حل المشكلة وتنظيم الدورة الشهرية وهي طبعا لا تغني عن الدواء وعلاج السبب الاساسي لعدم انتظام الدورة ، نذكر: اكليل الجبل، الميرمية، البقدونس، حشيشة الملاك، البردقوش، القرفة، الزنجبيل، والكرفس,entity_type_cooccurrence_same_qa,true
rel_seed_caef570a0ae4bf63,chunk_00412,ahd10k_06085,754522,TREATED_BY,ent_merge_000126,الدورة الشهرية,DiseaseCondition,ent_merge_001380,حشيشة الملاك,Treatment,ماهى الاعشاب التي تساعد على نزول الطمث حيت انوما تجيني الدورة الا بالدواء فقط,من الاعشاب التي قد تساعد على حل المشكلة وتنظيم الدورة الشهرية وهي طبعا لا تغني عن الدواء وعلاج السبب الاساسي لعدم انتظام الدورة ، نذكر: اكليل الجبل، الميرمية، البقدونس، حشيشة الملاك، البردقوش، القرفة، الزنجبيل، والكرفس,entity_type_cooccurrence_same_qa,true
rel_seed_85757d8fa3fb9b2c,chunk_00412,ahd10k_06085,754522,TREATED_BY,ent_merge_000126,الدورة الشهرية,DiseaseCondition,ent_merge_001183,البردقوش,Treatment,ماهى الاعشاب التي تساعد على نزول الطمث حيت انوما تجيني الدورة الا بالدواء فقط,من الاعشاب التي قد تساعد على حل المشكلة وتنظيم الدورة الشهرية وهي طبعا لا تغني عن الدواء وعلاج السبب الاساسي لعدم انتظام الدورة ، نذكر: اكليل الجبل، الميرمية، البقدونس، حشيشة الملاك، البردقوش، القرفة، الزنجبيل، والكرفس,entity_type_cooccurrence_same_qa,true
rel_seed_039c30f5f8aca56f,chunk_00412,ahd10k_06085,754522,TREATED_BY,ent_merge_000126,الدورة الشهرية,DiseaseCondition,ent_merge_001233,القرفة,Treatment,ماهى الاعشاب التي تساعد على نزول الطمث حيت انوما تجيني الدورة الا بالدواء فقط,من الاعشاب التي قد تساعد على حل المشكلة وتنظيم الدورة الشهرية وهي طبعا لا تغني عن الدواء وعلاج السبب الاساسي لعدم انتظام الدورة ، نذكر: اكليل الجبل، الميرمية، البقدونس، حشيشة الملاك، البردقوش، القرفة، الزنجبيل، والكرفس,entity_type_cooccurrence_same_qa,true
rel_seed_a108f6feb0b5373e,chunk_00412,ahd10k_06085,754522,TREATED_BY,ent_merge_000126,الدورة الشهرية,DiseaseCondition,ent_merge_001211,الزنجبيل,Treatment,ماهى الاعشاب التي تساعد على نزول الطمث حيت انوما تجيني الدورة الا بالدواء فقط,من الاعشاب التي قد تساعد على حل المشكلة وتنظيم الدورة الشهرية وهي طبعا لا تغني عن الدواء وعلاج السبب الاساسي لعدم انتظام الدورة ، نذكر: اكليل الجبل، الميرمية، البقدونس، حشيشة الملاك، البردقوش، القرفة، الزنجبيل، والكرفس,entity_type_cooccurrence_same_qa,true
rel_seed_6575988c0b101727,chunk_00412,ahd10k_06085,754522,TREATED_BY,ent_merge_000126,الدورة الشهرية,DiseaseCondition,ent_merge_001236,الكرفس,Treatment,ماهى الاعشاب التي تساعد على نزول الطمث حيت انوما تجيني الدورة الا بالدواء فقط,من الاعشاب التي قد تساعد على حل المشكلة وتنظيم الدورة الشهرية وهي طبعا لا تغني عن الدواء وعلاج السبب الاساسي لعدم انتظام الدورة ، نذكر: اكليل الجبل، الميرمية، البقدونس، حشيشة الملاك، البردقوش، القرفة، الزنجبيل، والكرفس,entity_type_cooccurrence_same_qa,true
rel_seed_d9a032e8681e9749,chunk_00413,ahd10k_03104,246061,HAS_SYMPTOM,ent_merge_000446,فقر الدم,DiseaseCondition,ent_merge_000735,تعب,Symptom,أخذت مشروب لفقر الدم,أشعر بتعب دائم,entity_type_cooccurrence_same_qa,true
rel_seed_d7f6d2e00e6dcb2e,chunk_00413,ahd10k_03104,246061,HAS_SYMPTOM,ent_merge_000446,فقر الدم,DiseaseCondition,ent_merge_000802,دوخة,Symptom,أخذت مشروب لفقر الدم,دوخة,entity_type_cooccurrence_same_qa,true
rel_seed_c96ce41c360b551d,chunk_00413,ahd10k_03104,246061,HAS_SYMPTOM,ent_merge_000446,فقر الدم,DiseaseCondition,ent_merge_000905,وانهاك,Symptom,أخذت مشروب لفقر الدم,وانهاك في جسمي,entity_type_cooccurrence_same_qa,true
rel_seed_cb5911d8d8cf6f4e,chunk_00413,ahd10k_03104,246061,TREATED_BY,ent_merge_000446,فقر الدم,DiseaseCondition,ent_merge_001507,فيتامين د,Treatment,أخذت مشروب لفقر الدم,فيتامين د بتركيز ٥٠٠٠٠ وحدة اسبوعيا,entity_type_cooccurrence_same_qa,true
rel_seed_e7b4f9ea5a524865,chunk_00413,ahd10k_03104,246061,TREATED_BY,ent_merge_000446,فقر الدم,DiseaseCondition,ent_merge_001377,حديد,Treatment,أخذت مشروب لفقر الدم,اقراص الحديد فيرومين مرتين يوميا,entity_type_cooccurrence_same_qa,true
rel_seed_586b6b3460338ebc,chunk_00413,ahd10k_03104,246061,DIAGNOSED_BY,ent_merge_000446,فقر الدم,DiseaseCondition,ent_merge_000921,TSH,Test,أخذت مشروب لفقر الدم,فحص يسمى TSH,entity_type_cooccurrence_same_qa,true
