entity_id,canonical_name,canonical_name_norm,entity_type,aliases,confidence,provider,model
ent_merge_001730,الديدان,الديدان,DiseaseCondition,"""ديدان""]|[""الديدان""|الديدان",0.0,,
ent_merge_001731,الرئتين,الريتين,DiseaseCondition,"[""الرئتين""]|الرئتين",0.0,,
ent_merge_001732,السم,السم,DiseaseCondition,"""السم""]|[""الدغه العقرب""|السم",0.0,,
ent_merge_001733,الشلل الرعاشي,الشلل الرعاشي,DiseaseCondition,"""داء باركنسون""]|[""الشلل الرعاشي""|الشلل الرعاشي",0.0,,
ent_merge_001734,الصداع التوتري,الصداع التوتري,DiseaseCondition,"""صداع التوتري""]|[""الصداع التوتري""|الصداع التوتري",0.0,,
ent_merge_001735,الصداع النصفي,الصداع النصفي,DiseaseCondition,"[""الصداع النصفي""]|الصداع النصفي",0.0,,
ent_merge_001736,الصدمة الكهربائية,الصدمه الكهرباييه,DiseaseCondition,"[""الصدمة الكهربائية""]|الصدمة الكهربائية",0.0,,
ent_merge_001737,الصفائح الدموية,الصفايح الدمويه,DiseaseCondition,"""الصفائح الدموية""]|[""الصفائح""|الصفائح الدموية",0.0,,
ent_merge_001738,الضرس,الضرس,DiseaseCondition,"[""الضرس""]|الضرس",0.0,,
ent_merge_001739,الضيق البسيط,الضيق البسيط,DiseaseCondition,"""ضيق""]|[""الضيق البسيط""|الضيق البسيط",0.0,,
ent_merge_001740,الطفرة,الطفره,DiseaseCondition,"[""الطفرة""]|الطفرة",0.0,,
ent_merge_001741,الغازات,الغازات,DiseaseCondition,"""التهاب""|""الغازات""|""حساسية الصدر""|""ربو""|""نزلة معوية""]|[""ارتكاريا""|الغازات",0.0,,
ent_merge_001742,الغدة اللمفاوية,الغده اللمفاويه,DiseaseCondition,"[""الغدة اللمفاوية""]|الغدة اللمفاوية",0.0,,
ent_merge_001743,الفركتوز,الفركتوز,DiseaseCondition,"""سكر الذرة""]|[""الفركتوز""|الفركتوز",0.0,,
ent_merge_001744,الفشل القلبي اللامُعاوَض,الفشل القلبي اللامُعاوَض,DiseaseCondition,"""فشل قلبي""]|[""الفشل القلبي اللامُعاوَض""|الفشل القلبي اللامُعاوَض",0.0,,
ent_merge_001745,القفص الصدري,القفص الصدري,DiseaseCondition,"[""القفص الصدري""]|القفص الصدري",0.0,,
ent_merge_001746,القولون,القولون,DiseaseCondition,"""القولون العصبى""|""قولون""]|[""القولون""|القولون",0.0,,
ent_merge_001747,الكالسيوم,الكالسيوم,DiseaseCondition,"[""الكالسيوم""]|الكالسيوم",0.0,,
ent_merge_001748,الكساح,الكساح,DiseaseCondition,"""كساح العظام""]|""كساح""|[""الكساح""|الكساح",0.0,,
ent_merge_001749,اللثة,اللثه,DiseaseCondition,"""لثة""]|[""اللثة""|اللثة",0.0,,
ent_merge_001750,اللمف,اللمف,DiseaseCondition,"""سائل شفاف""]|""سائل""|[""اللمف""|اللمف",0.0,,
ent_merge_001751,المرض الفطري,المرض الفطري,DiseaseCondition,"[""المرض الفطري""]|المرض الفطري",0.0,,
ent_merge_001752,المرض الوراثي,المرض الوراثي,DiseaseCondition,"""المرض الوراثي""]|[""الأمراض الوراثية""|المرض الوراثي",0.0,,
ent_merge_001753,الملوية البوابية,الملويه البوابيه,DiseaseCondition,"[""الملوية البوابية""]|الملوية البوابية",0.0,,
ent_merge_001754,الموت الدماغي,الموت الدماغي,DiseaseCondition,"""موت دماغى""]|[""الموت الدماغي""|الموت الدماغي",0.0,,
ent_merge_001755,الناسور,الناسور,DiseaseCondition,"[""الناسور""]|الناسور",0.0,,
ent_merge_001756,الناسور العصعصي,الناسور العصعصي,DiseaseCondition,"[""الناسور العصعصي""]|الناسور العصعصي",0.0,,
ent_merge_001757,الناعور,الناعور,DiseaseCondition,"""مرض الناعور""]|[""الناعور""|الناعور",0.0,,
ent_merge_001758,النخاع الشوكي,النخاع الشوكي,DiseaseCondition,"""نخاع شوكى""]|[""النخاع الشوكي""|النخاع الشوكي",0.0,,
ent_merge_001759,النزلة,النزله,DiseaseCondition,"[""النزلة""]|النزلة",0.0,,
ent_merge_001760,النسيج,النسيج,DiseaseCondition,"""نسيج""]|[""النسيج""|النسيج",0.0,,
ent_merge_001761,النسيج المحيط,النسيج المحيط,DiseaseCondition,"""نسيج محيط""]|[""النسيج المحيط""|النسيج المحيط",0.0,,
ent_merge_001762,النسيج المحيط بالفتحة,النسيج المحيط بالفتحه,DiseaseCondition,"""نسيج محيط بالفتحة""]|[""النسيج المحيط بالفتحة""|النسيج المحيط بالفتحة",0.0,,
ent_merge_001763,النسيج فوق الدعامات,النسيج فوق الدعامات,DiseaseCondition,"""نسيج فوق""]|[""النسيج فوق الدعامات""|النسيج فوق الدعامات",0.0,,
ent_merge_001764,النغزات,النغزات,DiseaseCondition,"""التهاب""|""النغزات""|""حساسية الصدر""|""ربو""|""نزلة معوية""]|[""ارتكاريا""|النغزات",0.0,,
ent_merge_001765,النقص الشديد للصفائح,النقص الشديد للصفايح,DiseaseCondition,"""النقص الشديد للصفائح""|""نقص الصفائح""]|[""ITP""|النقص الشديد للصفائح",0.0,,
ent_merge_001766,الورم,الورم,DiseaseCondition,"[""الورم""]|الورم",0.0,,
ent_merge_001767,الورم الدماغي,الورم الدماغي,DiseaseCondition,"[""الورم الدماغي""]|الورم الدماغي",0.0,,
ent_merge_001768,الورم النقوي المتعدد,الورم النقوي المتعدد,DiseaseCondition,"[""الورم النقوي المتعدد""]|الورم النقوي المتعدد",0.0,,
ent_merge_001769,انزلاق أنقي,انزلاق انقي,DiseaseCondition,"[""انزلاق أنقي""]|انزلاق أنقي",0.0,,
ent_merge_001770,انسداد البلعوم,انسداد البلعوم,DiseaseCondition,"""انسداد البلعوم""]|[""انسداد""|انسداد البلعوم",0.0,,
ent_merge_001771,انفراص,انفراص,DiseaseCondition,"""انقراص""]|[""انفراص""|انفراص",0.0,,
ent_merge_001772,انقراص,انقراص,DiseaseCondition,"""انقراص""]|[""انفراص""|انقراص",0.0,,
ent_merge_001773,بروثرومبين,بروثرومبين,DiseaseCondition,"[""بروثرومبين""]|بروثرومبين",0.0,,
ent_merge_001774,تخم البروستاتا الحميد,تخم البروستاتا الحميد,DiseaseCondition,"[""تخم البروستاتا الحميد""]|تخم البروستاتا الحميد",0.0,,
ent_merge_001775,تسوس الأسنان,تسوس الاسنان,DiseaseCondition,"""تسوس الأسنان أو أي خراجات باللثة""]|[""تسوس الأسنان""|تسوس الأسنان",0.0,,
ent_merge_001776,تشوهات خلقية,تشوهات خلقيه,DiseaseCondition,"""تشوهات خلقية""]|[""تشوهات""|تشوهات خلقية",0.0,,
ent_merge_001777,تضخم الغدد اللمفية,تضخم الغدد اللمفيه,DiseaseCondition,"""تضخم الغدد اللمفية الموضعية""]|[""تضخم الغدد اللمفية""|تضخم الغدد اللمفية",0.0,,
ent_merge_001778,تضيق القنوات الموجودة داخل الكبد,تضيق القنوات الموجوده داخل الكبد,DiseaseCondition,"""تضيق القنوات الموجودة داخل الكبد""]|[""تضيق القنوات""|تضيق القنوات الموجودة داخل الكبد",0.0,,
ent_merge_001779,تكيس الثدي,تكيس الثدي,DiseaseCondition,"""تكيس الثدي""]|[""اكياس داخلها رواسب الكلس""|تكيس الثدي",0.0,,
ent_merge_001780,تكيس المابيض,تكيس المابيض,DiseaseCondition,"""تكيس المابيض""]|[""بداية تكيس المابيض""|تكيس المابيض",0.0,,
ent_merge_001781,تكيسات مائية,تكيسات ماييه,DiseaseCondition,"""تكيسات مائية""]|[""اكياس مائية""|تكيسات مائية",0.0,,
ent_merge_001782,تلون الشبكيه الصبغي,تلون الشبكيه الصبغي,DiseaseCondition,"[""تلون الشبكيه الصبغي""]|تلون الشبكيه الصبغي",0.0,,
ent_merge_001783,تليف وضيق في فتحة الشرج,تليف وضيق في فتحه الشرج,DiseaseCondition,"[""تليف وضيق في فتحة الشرج""]|تليف وضيق في فتحة الشرج",0.0,,
ent_merge_001784,تهاب الغدة الدرقية,تهاب الغده الدرقيه,DiseaseCondition,"""تهاب الغدة الدرقية""]|""تهاب""|[""التهاب""|تهاب الغدة الدرقية",0.0,,
ent_merge_001785,تيفود,تيفود,DiseaseCondition,"[""تيفود""]|تيفود",0.0,,
ent_merge_001786,جرثومة الهيليكوباكتر,جرثومه الهيليكوباكتر,DiseaseCondition,"""جرثومة الهيليكوباكتر""]|[""جرثومة""|جرثومة الهيليكوباكتر",0.0,,
ent_merge_001787,جلطة الاورده العميقه,جلطه الاورده العميقه,DiseaseCondition,"[""جلطة الاورده العميقه""]|جلطة الاورده العميقه",0.0,,
ent_merge_001788,حثل عضلي,حثل عضلي,DiseaseCondition,"[""حثل عضلي""]|حثل عضلي",0.0,,
ent_merge_001789,حساسية البروتين البقري,حساسيه البروتين البقري,DiseaseCondition,"[""حساسية البروتين البقري""]|حساسية البروتين البقري",0.0,,
ent_merge_001790,حساسية الموسمية,حساسيه الموسميه,DiseaseCondition,"""التهاب""|""حساسية الصدر""|""حساسية الموسمية""|""حساسية""|""ربو""|""نزلة معوية""]|[""ارتكاريا""|حساسية الموسمية",0.0,,
ent_merge_001791,حصوة المرارة,حصوه المراره,DiseaseCondition,"""حصية مرارية""]|[""حصوة المرارة""|حصوة المرارة",0.0,,
ent_merge_001792,حمى عضة الجرذ,حمي عضه الجرذ,DiseaseCondition,"""حمى عضة الجرذون""|""حمى عضة الفأر""]|[""حمى عضة الجرذ""|حمى عضة الجرذ",0.0,,
ent_merge_001793,حمى عضة الجرذون,حمي عضه الجرذون,DiseaseCondition,"""حمى عضة الجرذون""|""حمى عضة الفأر""]|[""حمى عضة الجرذ""|حمى عضة الجرذون",0.0,,
ent_merge_001794,حمى عضة الفأر,حمي عضه الفار,DiseaseCondition,"""حمى عضة الفأر""]|[""حمى عضة الجرذ""|حمى عضة الفأر",0.0,,
ent_merge_001795,داء باركنسون,داء باركنسون,DiseaseCondition,"[""داء باركنسون""]|داء باركنسون",0.0,,
ent_merge_001796,داء بازيديو,داء بازيديو,DiseaseCondition,"""متلازمة داون""]|[""داء بازيديو""|داء بازيديو",0.0,,
ent_merge_001797,دائة الصكري,دايه الصكري,DiseaseCondition,"[""دائة الصكري""]|دائة الصكري",0.0,,
ent_merge_001798,دبوس,دبوس,DiseaseCondition,"[""دبوس""]|دبوس",0.0,,
ent_merge_001799,دهون ثلاثية,دهون ثلاثيه,DiseaseCondition,"[""دهون ثلاثية""]|دهون ثلاثية",0.0,,
ent_merge_001800,دود بالبطن,دود بالبطن,DiseaseCondition,"[""دود بالبطن""]|دود بالبطن",0.0,,
ent_merge_001801,سكتة خلايا دموية,سكته خلايا دمويه,DiseaseCondition,"""سكتة خلايا دموية""]|[""trait""|سكتة خلايا دموية",0.0,,
ent_merge_001802,سكري,سكري,DiseaseCondition,"""سكري""]|[""داء السكري""|سكري",0.0,,
ent_merge_001803,سيستي هيدروما,سيستي هيدروما,DiseaseCondition,"""سيستي هيدروما""]|[""Systic Hygroma""|سيستي هيدروما",0.0,,
ent_merge_001804,شرخ في الشرج,شرخ في الشرج,DiseaseCondition,"[""شرخ في الشرج""]|شرخ في الشرج",0.0,,
ent_merge_001805,شظايا القنابل الصغيرة الانشطارية,شظايا القنابل الصغيره الانشطاريه,DiseaseCondition,"[""شظايا القنابل الصغيرة الانشطارية""]|شظايا القنابل الصغيرة الانشطارية",0.0,,
ent_merge_001806,شفة مشقوقة,شفه مشقوقه,DiseaseCondition,"""شفة مشقوقة""]|[""شفة ارنبية""|شفة مشقوقة",0.0,,
ent_merge_001807,شق شرجي,شق شرجي,DiseaseCondition,"[""شق شرجي""]|شق شرجي",0.0,,
ent_merge_001808,شلل العصب السابع,شلل العصب السابع,DiseaseCondition,"[""شلل العصب السابع""]|شلل العصب السابع",0.0,,
ent_merge_001809,شيب,شيب,DiseaseCondition,"""شيب المبكر""]|[""شيب""|شيب",0.0,,
ent_merge_001810,صغر الثدي,صغر الثدي,DiseaseCondition,"[""صغر الثدي""]|صغر الثدي",0.0,,
ent_merge_001811,صمام,صمام,DiseaseCondition,"[""صمام""]|صمام",0.0,,
ent_merge_001812,صمام القلب,صمام القلب,DiseaseCondition,"""صمام القلب""]|[""صمام""|صمام القلب",0.0,,
ent_merge_001813,صمم,صمم,DiseaseCondition,"""صمم""]|[""بكم""|صمم",0.0,,
ent_merge_001814,ضرس العقل,ضرس العقل,DiseaseCondition,"[""ضرس العقل""]|ضرس العقل",0.0,,
ent_merge_001815,عضلات الصدر,عضلات الصدر,DiseaseCondition,"[""عضلات الصدر""]|عضلات الصدر",0.0,,
ent_merge_001816,عقيدات الغدة الدرقية,عقيدات الغده الدرقيه,DiseaseCondition,"""كتلة في الغدة الدرقية""]|[""عقيدات الغدة الدرقية""|عقيدات الغدة الدرقية",0.0,,
ent_merge_001817,علم التشريح,علم التشريح,DiseaseCondition,"[""علم التشريح""]|علم التشريح",0.0,,
ent_merge_001818,علم الوراثة,علم الوراثه,DiseaseCondition,"[""علم الوراثة""]|علم الوراثة",0.0,,
ent_merge_001819,فايروس الكبد,فايروس الكبد,DiseaseCondition,"""فايروس الكبد من النوع بي""]|[""فايروس الكبد""|فايروس الكبد",0.0,,
ent_merge_001820,فرط الحساسية,فرط الحساسيه,DiseaseCondition,"[""فرط الحساسية""]|فرط الحساسية",0.0,,
ent_merge_001821,فصام,فصام,DiseaseCondition,"""فصام""]|[""اضطراب متعدد العوامل الوراثية والبيئية""|فصام",0.0,,
ent_merge_001822,فقدان الشهية,فقدان الشهيه,DiseaseCondition,"[""فقدان الشهية""]|فقدان الشهية",0.0,,
ent_merge_001823,فقر الدم المنجلي,فقر الدم المنجلي,DiseaseCondition,"""فقر الدم المنجلي""]|[""فقر الدم""|فقر الدم المنجلي",0.0,,
ent_merge_001824,فيروس الكبد الوبائي,فيروس الكبد الوبايي,DiseaseCondition,"""فيروس الكبد الوبائي""]|[""فيروس الكبد""|فيروس الكبد الوبائي",0.0,,
ent_merge_001825,قولون عصبى,قولون عصبي,DiseaseCondition,"""قولون تقرحي""|""قولون عصبي""]|[""قولون العصبي""|قولون عصبى",0.0,,
ent_merge_001826,كسل بالغدة الدرقية,كسل بالغده الدرقيه,DiseaseCondition,"[""كسل بالغدة الدرقية""]|كسل بالغدة الدرقية",0.0,,
ent_merge_001827,كلسترول,كلسترول,DiseaseCondition,"[""كلسترول""]|كلسترول",0.0,,
ent_merge_001828,كيس الشعر,كيس الشعر,DiseaseCondition,"[""كيس الشعر""]|كيس الشعر",0.0,,
ent_merge_001829,متلازمة خلية منجلية,متلازمه خليه منجليه,DiseaseCondition,"""متلازمة خلية منجلية""]|[""متلازمة""|متلازمة خلية منجلية",0.0,,
ent_merge_001830,متلازمة فالدنستروم,متلازمه فالدنستروم,DiseaseCondition,"[""متلازمة فالدنستروم""]|متلازمة فالدنستروم",0.0,,
ent_merge_001831,متلازمة كريغلر نجار,متلازمه كريغلر نجار,DiseaseCondition,"""متلازمة كريغلر نجار""]|""متلازمة كريغلر""|[""كريغلر نجار""|متلازمة كريغلر نجار",0.0,,
ent_merge_001832,متلازمة كلاينفلتر,متلازمه كلاينفلتر,DiseaseCondition,"[""متلازمة كلاينفلتر""]|متلازمة كلاينفلتر",0.0,,
ent_merge_001833,مرض بكاء القطة,مرض بكاء القطه,DiseaseCondition,"[""مرض بكاء القطة""]|مرض بكاء القطة",0.0,,
ent_merge_001834,مرض جريفز,مرض جريفز,DiseaseCondition,"""مرض جريفز""]|[""اضطرابات المناعة الذاتية الوراثية""|مرض جريفز",0.0,,
ent_merge_001835,ملاريا,ملاريا,DiseaseCondition,"""ملاريا""]|[""فقدان الشهية والرغبة في الاستفراغ""|ملاريا",0.0,,
ent_merge_001836,ملازمة داون,ملازمه داون,DiseaseCondition,"[""ملازمة داون""]|ملازمة داون",0.0,,
ent_merge_001837,نزيف بسيط,نزيف بسيط,DiseaseCondition,"[""نزيف بسيط""]|نزيف بسيط",0.0,,
ent_merge_001838,نشاط الغدة الدرقية,نشاط الغده الدرقيه,DiseaseCondition,"""نشاط الغدة الدرقية""]|[""نشاط الدرقية""|نشاط الغدة الدرقية",0.0,,
ent_merge_001839,نقص البروتينات,نقص البروتينات,DiseaseCondition,"""نقص البروتينات""|""نقص الحديد""]|[""الأنيميا""|نقص البروتينات",0.0,,
ent_merge_001840,نقص الحليب,نقص الحليب,DiseaseCondition,"[""نقص الحليب""]|نقص الحليب",0.0,,
ent_merge_001841,نقص الصفيحات,نقص الصفيحات,DiseaseCondition,"""نقص الصفيحات الدموية""]|[""نقص الصفيحات""|نقص الصفيحات",0.0,,
ent_merge_001842,نقص الكريات البيضاء,نقص الكريات البيضاء,DiseaseCondition,"[""نقص الكريات البيضاء""]|نقص الكريات البيضاء",0.0,,
ent_merge_001843,نقص بحجم الثدي,نقص بحجم الثدي,DiseaseCondition,"""نقص بحجم الثدي الايمن""]|[""نقص بحجم الثدي""|نقص بحجم الثدي",0.0,,
ent_merge_001844,نقص بقتامين د,نقص بقتامين د,DiseaseCondition,"[""نقص بقتامين د""]|نقص بقتامين د",0.0,,
ent_merge_001845,نقص حديد,نقص حديد,DiseaseCondition,"[""نقص حديد""]|نقص حديد",0.0,,
ent_merge_001846,نقص فيتامين,نقص فيتامين,DiseaseCondition,"[""نقص فيتامين""]|نقص فيتامين",0.0,,
ent_merge_001847,Fshl Klowi,fshl klowi,Symptom,"""Fshl Klowi""]|Fshl Klowi|[""Failing Kidneys""",0.0,,
ent_merge_001848,ارتجاف,ارتجاف,Symptom,"[""ارتجاف""]|ارتجاف",0.0,,
ent_merge_001849,ارتفاع خضاب الدم,ارتفاع خضاب الدم,Symptom,"[""ارتفاع خضاب الدم""]|ارتفاع خضاب الدم",0.0,,
ent_merge_001850,الاحساس بوجود هواء,الاحساس بوجود هواء,Symptom,"""بلغم""|""تعب""|""حكة""|""سعال""|""صداع""|""ضيق تنفس""]|[""الاحساس بوجود هواء""|الاحساس بوجود هواء",0.0,,
ent_merge_001851,الارتداد المريئ,الارتداد المريي,Symptom,"[""الارتداد المريئ""]|الارتداد المريئ",0.0,,
ent_merge_001852,الارتكاريا,الارتكاريا,Symptom,"""الارتكاريا""|""حكه""]|[""ارتكاريا""|الارتكاريا",0.0,,
ent_merge_001853,الارهاق,الارهاق,Symptom,"""التوتر والارهاق والقلق""]|[""الارهاق""|الارهاق",0.0,,
ent_merge_001854,الإغماء,الاغماء,Symptom,"[""الإغماء""]|الإغماء",0.0,,
ent_merge_001855,الافرازات,الافرازات,Symptom,"""افرازات خضراء""|""الافرازات""]|[""افرازات""|الافرازات",0.0,,
ent_merge_001856,الام البطن,الام البطن,Symptom,"[""الام البطن""]|الام البطن",0.0,,
ent_merge_001857,الام عند الإخراج,الام عند الاخراج,Symptom,"[""الام عند الإخراج""]|الام عند الإخراج",0.0,,
ent_merge_001858,الامتلاء,الامتلاء,Symptom,"[""الامتلاء""]|الامتلاء",0.0,,
ent_merge_001859,الانتان,الانتان,Symptom,"[""الانتان""]|الانتان",0.0,,
ent_merge_001860,الانين,الانين,Symptom,"[""الانين""]|الانين",0.0,,
ent_merge_001861,البراز,البراز,Symptom,"[""البراز""]|البراز",0.0,,
ent_merge_001862,التدخين,التدخين,Symptom,"""تدخين""]|[""التدخين""|التدخين",0.0,,
ent_merge_001863,التصاق,التصاق,Symptom,"""تصاق""]|[""التصاق""|التصاق",0.0,,
ent_merge_001864,التهديد بالإجهاض,التهديد بالاجهاض,Symptom,"[""التهديد بالإجهاض""]|التهديد بالإجهاض",0.0,,
ent_merge_001865,الجنين,الجنين,Symptom,"[""الجنين""]|الجنين",0.0,,
ent_merge_001866,الجيب اللثوي,الجيب اللثوي,Symptom,"[""الجيب اللثوي""]|الجيب اللثوي",0.0,,
ent_merge_001867,الحادِث الوِعائيٌّ الدِمَاغِيّ,الحادِث الوِعاييٌّ الدِمَاغِيّ,Symptom,"""حادث وعائي دماغي""]|[""الحادِث الوِعائيٌّ الدِمَاغِيّ""|الحادِث الوِعائيٌّ الدِمَاغِيّ",0.0,,
ent_merge_001868,الحال,الحال,Symptom,"[""الحال""]|الحال",0.0,,
ent_merge_001869,الحال بالمرديدين,الحال بالمرديدين,Symptom,"[""الحال بالمرديدين""]|الحال بالمرديدين",0.0,,
ent_merge_001870,الحرق,الحرق,Symptom,"""حريق""]|[""الحرق""|الحرق",0.0,,
ent_merge_001871,الحروق,الحروق,Symptom,"[""الحروق""]|الحروق",0.0,,
ent_merge_001872,الحساسية على الوسط التَبايُنِيّ,الحساسيه علي الوسط التَبايُنِيّ,Symptom,"""حساسية على الوسط التبايني""]|[""الحساسية على الوسط التَبايُنِيّ""|الحساسية على الوسط التَبايُنِيّ",0.0,,
ent_merge_001873,الخراج,الخراج,Symptom,"[""الخراج""]|الخراج",0.0,,
ent_merge_001874,الخريث,الخريث,Symptom,"""الخريث""]|[""الحصاصة""|الخريث",0.0,,
ent_merge_001875,الدورة,الدوره,Symptom,"""دورة منتظمة""]|""دورة""|[""الدورة""|الدورة",0.0,,
ent_merge_001876,الديدان الشريطية,الديدان الشريطيه,Symptom,"[""الديدان الشريطية""]|الديدان الشريطية",0.0,,
ent_merge_001877,الرائحة الكريهة,الرايحه الكريهه,Symptom,"[""الرائحة الكريهة""]|الرائحة الكريهة",0.0,,
ent_merge_001878,السمنة,السمنه,Symptom,"[""السمنة""]|السمنة",0.0,,
ent_merge_001879,الشرج,الشرج,Symptom,"[""الشرج""]|الشرج",0.0,,
ent_merge_001880,الضيق,الضيق,Symptom,"[""الضيق""]|الضيق",0.0,,
ent_merge_001881,الضيق التنفسي,الضيق التنفسي,Symptom,"""ضيق تنفس""]|[""الضيق التنفسي""|الضيق التنفسي",0.0,,
ent_merge_001882,الفتحات,الفتحات,Symptom,"[""الفتحات""]|الفتحات",0.0,,
ent_merge_001883,الفتحة الشرجية,الفتحه الشرجيه,Symptom,"[""الفتحة الشرجية""]|الفتحة الشرجية",0.0,,
ent_merge_001884,القطع من الشعر,القطع من الشعر,Symptom,"[""القطع من الشعر""]|القطع من الشعر",0.0,,
ent_merge_001885,القولون,القولون,Symptom,"[""القولون""]|القولون",0.0,,
ent_merge_001886,القولون العصبى,القولون العصبي,Symptom,"[""القولون العصبى""]|القولون العصبى",0.0,,
ent_merge_001887,الكتف,الكتف,Symptom,"[""الكتف""]|الكتف",0.0,,
ent_merge_001888,الم المعدجة,الم المعدجه,Symptom,"""الم في المعده""]|[""الم المعدجة""|الم المعدجة",0.0,,
ent_merge_001889,ألم المفاصل,الم المفاصل,Symptom,"[""ألم المفاصل""]|ألم المفاصل",0.0,,
ent_merge_001890,الم في القلب,الم في القلب,Symptom,"[""الم في القلب""]|الم في القلب",0.0,,
ent_merge_001891,المضاعفات الوعائية,المضاعفات الوعاييه,Symptom,"""مضاعفات وعائية""]|[""المضاعفات الوعائية""|المضاعفات الوعائية",0.0,,
ent_merge_001892,الملابس,الملابس,Symptom,"""كثرة الملابس""]|[""الملابس""|الملابس",0.0,,
ent_merge_001893,النزف,النزف,Symptom,"[""النزف""]|النزف",0.0,,
ent_merge_001894,النزلة,النزله,Symptom,"""نزلة""]|[""النزلة""|النزلة",0.0,,
ent_merge_001895,النزيف,النزيف,Symptom,"[""النزيف""]|النزيف",0.0,,
ent_merge_001896,النفخ,النفخ,Symptom,"""النفخ القلبي""]|[""النفخ""|النفخ",0.0,,
ent_merge_001897,النقص الحاد,النقص الحاد,Symptom,"""النقص الحاد""]|[""النقص""|النقص الحاد",0.0,,
ent_merge_001898,الوجع الشديد في الجنب اليمين,الوجع الشديد في الجنب اليمين,Symptom,"""الوجع الشديد في الجنب اليمين""]|[""الوجع الشديد في الجنب""|الوجع الشديد في الجنب اليمين",0.0,,
ent_merge_001899,الوفاة,الوفاه,Symptom,"""وفاة""]|[""الوفاة""|الوفاة",0.0,,
ent_merge_001900,انتاصبي,انتاصبي,Symptom,"[""انتاصبي""]|انتاصبي",0.0,,
ent_merge_001901,انفخ هواء,انفخ هواء,Symptom,"""بلغم""|""تعب""|""حكة""|""سعال""|""صداع""|""ضيق تنفس""]|[""انفخ هواء""|انفخ هواء",0.0,,
ent_merge_001902,انقطاع الطمث,انقطاع الطمث,Symptom,"""انقطاع الطمث""]|[""انقطاع الدورة""|انقطاع الطمث",0.0,,
ent_merge_001903,أوجاع العضلات,اوجاع العضلات,Symptom,"[""أوجاع العضلات""]|أوجاع العضلات",0.0,,
ent_merge_001904,أوجاع المفاصل,اوجاع المفاصل,Symptom,"[""أوجاع المفاصل""]|أوجاع المفاصل",0.0,,
ent_merge_001905,برودة الطقس,بروده الطقس,Symptom,"[""برودة الطقس""]|برودة الطقس",0.0,,
ent_merge_001906,برودة الماء,بروده الماء,Symptom,"[""برودة الماء""]|برودة الماء",0.0,,
ent_merge_001907,بروز في البطن,بروز في البطن,Symptom,"[""بروز في البطن""]|بروز في البطن",0.0,,
ent_merge_001908,تضخم في الارداف,تضخم في الارداف,Symptom,"""تضخم في الارداف""]|[""تضخم""|تضخم في الارداف",0.0,,
ent_merge_001909,جحوظ العينين,جحوظ العينين,Symptom,"""جحوظ العينين""]|[""اعتلال عيني""|جحوظ العينين",0.0,,
ent_merge_001910,جرثومة,جرثومه,Symptom,"[""جرثومة""]|جرثومة",0.0,,
ent_merge_001911,حصاصة,حصاصه,Symptom,"[""حصاصة""]|حصاصة",0.0,,
ent_merge_001912,حلمة,حلمه,Symptom,"""حلمة ثديي الايمن""|""حلمة مسطحه""]|[""حلمة""|حلمة",0.0,,
ent_merge_001913,حموضة,حموضه,Symptom,"[""حموضة""]|حموضة",0.0,,
ent_merge_001914,حيلية الربو,حيليه الربو,Symptom,"[""حيلية الربو""]|حيلية الربو",0.0,,
ent_merge_001915,دقات سريعة للقلب,دقات سريعه للقلب,Symptom,"[""دقات سريعة للقلب""]|دقات سريعة للقلب",0.0,,
ent_merge_001916,دوار الحركة,دوار الحركه,Symptom,"[""دوار الحركة""]|دوار الحركة",0.0,,
ent_merge_001917,دوائر حمراء,دواير حمراء,Symptom,"[""دوائر حمراء""]|دوائر حمراء",0.0,,
ent_merge_001918,راسي تقيل,راسي تقيل,Symptom,"[""راسي تقيل""]|راسي تقيل",0.0,,
ent_merge_001919,سمنة,سمنه,Symptom,"[""سمنة""]|سمنة",0.0,,
ent_merge_001920,سيلان الانف,سيلان الانف,Symptom,"[""سيلان الانف""]|سيلان الانف",0.0,,
ent_merge_001921,صبغات الشعر,صبغات الشعر,Symptom,"""صبغات الشعر""]|[""البرماننت""|صبغات الشعر",0.0,,
ent_merge_001922,صداع التوتر,صداع التوتر,Symptom,"""صداع التوتر""]|[""صداع""|صداع التوتر",0.0,,
ent_merge_001923,صمم,صمم,Symptom,"""صمم""]|[""بكم""|صمم",0.0,,
ent_merge_001924,ضغط الدم,ضغط الدم,Symptom,"""ضغط الدم""]|""ضغط""|[""blood pressure""|ضغط الدم",0.0,,
ent_merge_001925,فتحة الشرج,فتحه الشرج,Symptom,"""فتحة الشرج""]|[""فتحة""|فتحة الشرج",0.0,,
ent_merge_001926,فقدان الشهية والرغبة في الاستفراغ,فقدان الشهيه والرغبه في الاستفراغ,Symptom,"[""فقدان الشهية والرغبة في الاستفراغ""]|فقدان الشهية والرغبة في الاستفراغ",0.0,,
ent_merge_001927,فقدان الوعي,فقدان الوعي,Symptom,"""نقص الوعي""]|[""فقدان الوعي""|فقدان الوعي",0.0,,
ent_merge_001928,قرحة,قرحه,Symptom,"[""قرحة""]|قرحة",0.0,,
ent_merge_001929,كرات الدم البيضاء,كرات الدم البيضاء,Symptom,"""كرات الدم البيضاء""]|[""خلايا المناعه""|كرات الدم البيضاء",0.0,,
ent_merge_001930,كيس,كيس,Symptom,"""كيس""]|[""اللثة""|كيس",0.0,,
