query_id,query,doc_type,rank,final_score,raw_similarity,boost,score_reason,title,doc_id,source_id,entity_id,qa_id,text_preview
trial_query_114,حموضة في فمي واحساس برائحة تفاح متعفن مع كدمات زرقاء غامقة في قدماي واحساس بغبوش في الرؤية,evidence,8,0.110096,0.110096,0.0,semantic_similarity_only,التهاب,mention::men_llm_0000688,men_llm_0000688,ent_diseasecondition_16cf4e77b755,ahd5k_01689,"Evidence: التهاب في الثدي
Entity: التهاب
Surface form: التهاب
Field: question
Relation context: "
trial_query_114,حموضة في فمي واحساس برائحة تفاح متعفن مع كدمات زرقاء غامقة في قدماي واحساس بغبوش في الرؤية,evidence,9,0.110096,0.110096,0.0,semantic_similarity_only,التهاب,mention::men_llm_0000689,men_llm_0000689,ent_diseasecondition_16cf4e77b755,ahd5k_03632,"Evidence: التهاب في الحالب
Entity: التهاب
Surface form: التهاب
Field: question
Relation context: "
trial_query_114,حموضة في فمي واحساس برائحة تفاح متعفن مع كدمات زرقاء غامقة في قدماي واحساس بغبوش في الرؤية,evidence,10,0.105409,0.105409,0.0,semantic_similarity_only,تضخم,mention::men_llm_0000225,men_llm_0000225,ent_diseasecondition_4453ab65a84b,ahd5k_00647,"Evidence: تضخم في الارداف
Entity: تضخم
Surface form: تضخم في الارداف
Field: question
Relation context: تضخم HAS_SYMPTOM تضخم في الارداف. Evidence: تضخم في الارداف"
trial_query_114,حموضة في فمي واحساس برائحة تفاح متعفن مع كدمات زرقاء غامقة في قدماي واحساس بغبوش في الرؤية,evidence,11,0.105409,0.105409,0.0,semantic_similarity_only,تضخم في الارداف,mention::men_llm_0000228,men_llm_0000228,ent_symptom_8d2e4253732b,ahd5k_00647,"Evidence: تضخم في الارداف
Entity: تضخم في الارداف
Surface form: تضخم في الارداف
Field: question
Relation context: تضخم HAS_SYMPTOM تضخم في الارداف. Evidence: تضخم في الارداف"
trial_query_114,حموضة في فمي واحساس برائحة تفاح متعفن مع كدمات زرقاء غامقة في قدماي واحساس بغبوش في الرؤية,evidence,12,0.105409,0.105409,0.0,semantic_similarity_only,فحص الجرثومة الحلزونية,mention::men_llm_0000280,men_llm_0000280,ent_test_2b2550da4a44,ahd5k_02292,"Evidence: فحص الجرثومة الحلزونية ، وربما سنحتاج لاحقا لمنظار للمعدة
Entity: فحص الجرثومة الحلزونية
Surface form: فحص الجرثومة الحلزونية
Field: answer
Relation context: فقر الدم HAS_SYMPTOM الم المعدجة. Evidence: نقص في الدم مع الالم في المعده | الم المعدجة INVESTIGATED_BY فحص الجرثومة الحلزونية. Evidence: فحص الجرثومة الحلزونية"
trial_query_114,حموضة في فمي واحساس برائحة تفاح متعفن مع كدمات زرقاء غامقة في قدماي واحساس بغبوش في الرؤية,evidence,13,0.105409,0.105409,0.0,semantic_similarity_only,الجلطات,mention::men_llm_0000455,men_llm_0000455,ent_diseasecondition_9efe983f86e2,ahd5k_00924,"Evidence: جلطات في الموقع
Entity: الجلطات
Surface form: جلطات
Field: answer
Relation context: "
trial_query_114,حموضة في فمي واحساس برائحة تفاح متعفن مع كدمات زرقاء غامقة في قدماي واحساس بغبوش في الرؤية,evidence,14,0.105409,0.105409,0.0,semantic_similarity_only,التهاب,mention::men_llm_0000487,men_llm_0000487,ent_diseasecondition_16cf4e77b755,ahd5k_00855,"Evidence: التهاب في الجهاز التنفسي
Entity: التهاب
Surface form: التهاب
Field: answer
Relation context: "
trial_query_114,حموضة في فمي واحساس برائحة تفاح متعفن مع كدمات زرقاء غامقة في قدماي واحساس بغبوش في الرؤية,evidence,15,0.105409,0.105409,0.0,semantic_similarity_only,التهاب,mention::men_llm_0000687,men_llm_0000687,ent_diseasecondition_16cf4e77b755,ahd5k_00859,"Evidence: التهاب في الغدد الليمفاوية
Entity: التهاب
Surface form: التهاب
Field: question
Relation context: "
trial_query_114,حموضة في فمي واحساس برائحة تفاح متعفن مع كدمات زرقاء غامقة في قدماي واحساس بغبوش في الرؤية,evidence,16,0.105409,0.105409,0.0,semantic_similarity_only,التهاب,mention::men_llm_0000691,men_llm_0000691,ent_diseasecondition_16cf4e77b755,ahd5k_03818,"Evidence: التهاب في القفص الصدري
Entity: التهاب
Surface form: التهاب
Field: question
Relation context: "
trial_query_114,حموضة في فمي واحساس برائحة تفاح متعفن مع كدمات زرقاء غامقة في قدماي واحساس بغبوش في الرؤية,evidence,17,0.10351,0.10351,0.0,semantic_similarity_only,النواقل,mention::men_llm_0000199,men_llm_0000199,ent_treatment_328642ab84d2,ahd5k_04866,"Evidence: توضع النواقل فى داره قصر للحصول علي نفس النتيجه
Entity: النواقل
Surface form: النواقل
Field: answer
Relation context: الصدمة الكهربائية TREATED_BY الطبيب. Evidence: يستدعي الطبيب او المسعف للتعامل مع المصاب | الحروق TREATED_BY الطبيب. Evidence: يستدعي الطبيب او المسعف للتعامل مع المصاب"
trial_query_114,حموضة في فمي واحساس برائحة تفاح متعفن مع كدمات زرقاء غامقة في قدماي واحساس بغبوش في الرؤية,evidence,18,0.10171,0.10171,0.0,semantic_similarity_only,الجلد المترهل,mention::men_llm_0000052,men_llm_0000052,ent_diseasecondition_adcc5a085807,ahd5k_01190,"Evidence: كيف يمكن شد الجلد المترهل في منطقه البطن مع العلم ان الوزن مناسب؟
Entity: الجلد المترهل
Surface form: الجلد المترهل
Field: question
Relation context: الجلد المترهل TREATED_BY الجراحة التجميلية. Evidence: يمكن شده بممارسة الرياضة أو بالجراحة التجميلية"
trial_query_114,حموضة في فمي واحساس برائحة تفاح متعفن مع كدمات زرقاء غامقة في قدماي واحساس بغبوش في الرؤية,evidence,19,0.10171,0.10171,0.0,semantic_similarity_only,الم المعدجة,mention::men_llm_0000277,men_llm_0000277,ent_symptom_c81532a33515,ahd5k_02292,"Evidence: الم المعدجة يجب معرفة سببه وذل بعمل دراسة للمعدة
Entity: الم المعدجة
Surface form: الم المعدجة
Field: answer
Relation context: فقر الدم HAS_SYMPTOM الم المعدجة. Evidence: نقص في الدم مع الالم في المعده | الم المعدجة INVESTIGATED_BY فحص الجرثومة الحلزونية. Evidence: فحص الجرثومة الحلزونية"
trial_query_114,حموضة في فمي واحساس برائحة تفاح متعفن مع كدمات زرقاء غامقة في قدماي واحساس بغبوش في الرؤية,evidence,20,0.10171,0.10171,0.0,semantic_similarity_only,أشعة,mention::men_llm_0000635,men_llm_0000635,ent_test_c4cfd2d6468c,ahd5k_03019,"Evidence: ان شاء الله مع الوقت تخف, انصحك بزيارة الطبيب في أقرب وقت للفحص اللازم و عمل اشعه علي أسنانك للاطمئنان عليها
Entity: أشعة
Surface form: اشعه
Field: answer
Relation context: "
trial_query_114,حموضة في فمي واحساس برائحة تفاح متعفن مع كدمات زرقاء غامقة في قدماي واحساس بغبوش في الرؤية,evidence,21,0.101274,0.101274,0.0,semantic_similarity_only,ارتخاء,mention::men_llm_0000136,men_llm_0000136,ent_diseasecondition_d570c92436e9,ahd5k_01181,"Evidence: ارتخاء في الآنسجة الضامة في الجسم
Entity: ارتخاء
Surface form: ارتخاء في الآنسجة الضامة في الجسم
Field: answer
Relation context: "
trial_query_114,حموضة في فمي واحساس برائحة تفاح متعفن مع كدمات زرقاء غامقة في قدماي واحساس بغبوش في الرؤية,evidence,22,0.101274,0.101274,0.0,semantic_similarity_only,ارتخاء,mention::men_llm_0000137,men_llm_0000137,ent_diseasecondition_d570c92436e9,ahd5k_04566,"Evidence: ارتخاء في الآنسجة الضامة في الجسم
Entity: ارتخاء
Surface form: ارتخاء في الآنسجة الضامة في الجسم
Field: answer
Relation context: "
trial_query_114,حموضة في فمي واحساس برائحة تفاح متعفن مع كدمات زرقاء غامقة في قدماي واحساس بغبوش في الرؤية,evidence,23,0.101274,0.101274,0.0,semantic_similarity_only,القهوة,mention::men_llm_0000261,men_llm_0000261,ent_treatment_249018a21aa8,ahd5k_01761,"Evidence: شرب قهوة مع الاكل
Entity: القهوة
Surface form: قهوة
Field: answer
Relation context: "
trial_query_114,حموضة في فمي واحساس برائحة تفاح متعفن مع كدمات زرقاء غامقة في قدماي واحساس بغبوش في الرؤية,evidence,24,0.101274,0.101274,0.0,semantic_similarity_only,صمام القلب,mention::men_llm_0000449,men_llm_0000449,ent_diseasecondition_de01cca177b2,ahd5k_00391,"Evidence: مشكله في الصمام
Entity: صمام القلب
Surface form: صمام
Field: question
Relation context: "
trial_query_114,حموضة في فمي واحساس برائحة تفاح متعفن مع كدمات زرقاء غامقة في قدماي واحساس بغبوش في الرؤية,evidence,25,0.101274,0.101274,0.0,semantic_similarity_only,صمام القلب,mention::men_llm_0000450,men_llm_0000450,ent_diseasecondition_de01cca177b2,ahd5k_02217,"Evidence: تشوه خلقي في صمام القلب
Entity: صمام القلب
Surface form: صمام القلب
Field: question
Relation context: "
trial_query_114,حموضة في فمي واحساس برائحة تفاح متعفن مع كدمات زرقاء غامقة في قدماي واحساس بغبوش في الرؤية,qa,1,0.344656,0.344656,0.0,semantic_similarity_only,حموضة في فمي واحساس برائحة تفاح متعفن مع كدمات زرقاء غامقة في قدماي واحساس بغبوش في الرؤية,qa::ahd5k_01518,ahd5k_01518,,ahd5k_01518,"Category: أمراض باطنية (Esoteric)
Question: حموضة في فمي واحساس برائحة تفاح متعفن مع كدمات زرقاء غامقة في قدماي واحساس بغبوش في الرؤية
Answer: كشف سريري وعمل الفحوصات الاتية صورة دم لعدد الصفائح الدموية وكرات الدم البيضاء والحمراء تحليل سكر صايم وبعد الاكل بساعتين وتراكمي واستون بالدم تحليل وظائف كلي وال eGFR تحليل بول وبراز.. اشعة بالموجات ف الصوت"
trial_query_114,حموضة في فمي واحساس برائحة تفاح متعفن مع كدمات زرقاء غامقة في قدماي واحساس بغبوش في الرؤية,qa,2,0.093934,0.093934,0.0,semantic_similarity_only,كيف يمكن شد الجلد المترهل في منطقه البطن مع العلم ان الوزن مناسب؟,qa::ahd5k_01190,ahd5k_01190,,ahd5k_01190,"Category: الطب البديل (Alternative medicine)
Question: كيف يمكن شد الجلد المترهل في منطقه البطن مع العلم ان الوزن مناسب؟
Answer: يمكن شده بممارسة الرياضة أو بالجراحة التجميلية.راجعي اختصاصي تجميل.
Relation context: الجلد المترهل TREATED_BY الجراحة التجميلية. Evidence: يمكن شده بممارسة الرياضة أو بالجراحة التجميلية"
trial_query_114,حموضة في فمي واحساس برائحة تفاح متعفن مع كدمات زرقاء غامقة في قدماي واحساس بغبوش في الرؤية,qa,3,0.082572,0.082572,0.0,semantic_similarity_only,اجريت عمليه استبدال صمام ميترالي في 89ثم الاورطي في 2013 والان اعاني من ارتفاع الضغط وضيق تنفس وخفقان احيتنا,qa::ahd5k_00823,ahd5k_00823,,ahd5k_00823,"Category: أمراض القلب و الشرايين (Cardiovascular disease)
Question: اجريت عمليه استبدال صمام ميترالي في 89ثم الاورطي في 2013 والان اعاني من ارتفاع الضغط وضيق تنفس وخفقان احيتنا
Answer: تحتاج الى تقييم سريري كامل مع اجراء بعض الفحوصات
Relation context: ارتفاع ضغط الدم HAS_SYMPTOM خفقان القلب. Evidence: خفقان احيتنا | ارتفاع ضغط الدم HAS_SYMPTOM ضيق "
trial_query_114,حموضة في فمي واحساس برائحة تفاح متعفن مع كدمات زرقاء غامقة في قدماي واحساس بغبوش في الرؤية,qa,4,0.08165,0.08165,0.0,semantic_similarity_only,أشعر برائحة كريهة في الفم تهرج من الجهاز الهضمي وأحياناً مع البلغم. أستبعد أن تكون من الاسنان أو اللثة أو الفم بشكل عام ,qa::ahd5k_03098,ahd5k_03098,,ahd5k_03098,"Category: أمراض الأسنان (Dental)
Question: أشعر برائحة كريهة في الفم تهرج من الجهاز الهضمي وأحياناً مع البلغم. أستبعد أن تكون من الاسنان أو اللثة أو الفم بشكل عام إنما أشعر بها تخرج مع النفس وعلى...
Answer: انصحك بعلاج كل الأسنان التي يتوجب علاجها و من ثم التوجه إلى طبيب اخصائي باطنيه
Relation context: "
trial_query_114,حموضة في فمي واحساس برائحة تفاح متعفن مع كدمات زرقاء غامقة في قدماي واحساس بغبوش في الرؤية,qa,5,0.08165,0.08165,0.0,semantic_similarity_only,ما هو سبب الوجع الشديد في الجنب اليمين مع ترجيع؟,qa::ahd5k_04921,ahd5k_04921,,ahd5k_04921,"Category: أمراض باطنية (Esoteric)
Question: ما هو سبب الوجع الشديد في الجنب اليمين مع ترجيع؟
Answer: في الغالب التهاب في القاولون ..وهو ناتج عن التوتر العصبي .. وسوء النظام الغذائي خاصة المسبك والسمين والفلافل والفول والزيوت ... وبالتالي تجنب ماسبق .. وتابعنا باي جديد
Relation context: التهاب HAS_SYMPTOM الوجع الشديد في الجنب اليمين. Evidence: الته"
trial_query_114,حموضة في فمي واحساس برائحة تفاح متعفن مع كدمات زرقاء غامقة في قدماي واحساس بغبوش في الرؤية,qa,6,0.079894,0.079894,0.0,semantic_similarity_only,والدتي تعاني من نقص في الدم مع الالم في المعده,qa::ahd5k_02292,ahd5k_02292,,ahd5k_02292,"Category: أمراض الدم (Blood)
Question: والدتي تعاني من نقص في الدم مع الالم في المعده
Answer: الم المعدجة يجب معرفة سببه وذل بعمل دراسة للمعدة ولنبدأ بفحص الجرثومة الحلزونية ، وربما سنحتاج لاحقا لمنظار للمعدة اما نقص الدم فهذ يجب توضيحة بشكل جيد ودراسته لمعرفة السبب وعلاجه
Relation context: فقر الدم HAS_SYMPTOM الم المعدجة. Evidence: نقص في الدم مع"
trial_query_114,حموضة في فمي واحساس برائحة تفاح متعفن مع كدمات زرقاء غامقة في قدماي واحساس بغبوش في الرؤية,qa,7,0.078246,0.078246,0.0,semantic_similarity_only,اعاني من حموضة وصعوبة في التنفس وصعوبة بلع والم في الجانب الايسر من الصدر مع تعب في الكتف اليسرى بعد ابذال مجهود فهل هذا,qa::ahd5k_01350,ahd5k_01350,,ahd5k_01350,"Category: أمراض القلب و الشرايين (Cardiovascular disease)
Question: اعاني من حموضة وصعوبة في التنفس وصعوبة بلع والم في الجانب الايسر من الصدر مع تعب في الكتف اليسرى بعد ابذال مجهود فهل هذا خطر على القلب ام حموضة عادية
Answer: لا علاقه له بالقلب . اعمل رسم قلب وايكو ع الاقل وراجع طبيب الباطنه والعظام
Relation context: "
trial_query_114,حموضة في فمي واحساس برائحة تفاح متعفن مع كدمات زرقاء غامقة في قدماي واحساس بغبوش في الرؤية,qa,8,0.07746,0.07746,0.0,semantic_similarity_only,سقطت ابنتي اعلى راسها فظهر لها انتفاخ خلف الاذن والم شديد في الرقبه ولاتستطيع تحريكها,qa::ahd5k_02003,ahd5k_02003,,ahd5k_02003,"Category: إسعاف أولي (First aid)
Question: سقطت ابنتي اعلى راسها فظهر لها انتفاخ خلف الاذن والم شديد في الرقبه ولاتستطيع تحريكها
Answer: يجب أخذها للمستشفى فوراً لعمل صورة أشعة للرأس ، والتأكد من عدم إصابتها بارتجاج دماغي، والتعامل مع الورم خلف الأذن الذي قد يكون نزيفاً بسيطاً.
Relation context: ارتجاج دماغي DIAGNOSED_BY أشعة. Evidence: عمل صورة أش"
trial_query_114,حموضة في فمي واحساس برائحة تفاح متعفن مع كدمات زرقاء غامقة في قدماي واحساس بغبوش في الرؤية,qa,9,0.073193,0.073193,0.0,semantic_similarity_only,"امي مصابة بروماتيزم الدم , مع ارتفاع في ضغط الدم تتناول أدوية الروماتيزم منذ عام تقريبا المشكلة أنها منذ فترة تعاني من خ",qa::ahd5k_03624,ahd5k_03624,,ahd5k_03624,"Category: أمراض القلب و الشرايين (Cardiovascular disease)
Question: امي مصابة بروماتيزم الدم , مع ارتفاع في ضغط الدم تتناول أدوية الروماتيزم منذ عام تقريبا المشكلة أنها منذ فترة تعاني من خفقان القلب الشديد خاصة في الليل فهل له...
Answer: نعم ممكن لكن لا داعي للقق، فقط تتطلب معاودة طبيبها المشرف على حالتها للتحقق من عدم وجود سبب دوائي
Relation conte"
trial_query_114,حموضة في فمي واحساس برائحة تفاح متعفن مع كدمات زرقاء غامقة في قدماي واحساس بغبوش في الرؤية,qa,10,0.069561,0.069561,0.0,semantic_similarity_only,تعاني والدتي من انسداد في الصمام الابهر بنسبة 40-60. حيث والتقرير ينصح باجراء عملية قلب مفتوح وتبديل صمامالابهر مع العلم,qa::ahd5k_01294,ahd5k_01294,,ahd5k_01294,"Category: جراحة القلب والشرايين (Cardiovascular surgery)
Question: تعاني والدتي من انسداد في الصمام الابهر بنسبة 40-60. حيث والتقرير ينصح باجراء عملية قلب مفتوح وتبديل صمامالابهر مع العلم انها تعاني من مرض السكري وضغط الدمز. العمر65س
Answer: العمليات الجراحية اليوم لا يعيقها أي مرض إذا ما تمت السيطرة عليه بشكل جيد قبل وأثناء وبعد العمل الجراحي، فلا"
trial_query_114,حموضة في فمي واحساس برائحة تفاح متعفن مع كدمات زرقاء غامقة في قدماي واحساس بغبوش في الرؤية,qa,11,0.069007,0.069007,0.0,semantic_similarity_only,اعاني من حساسية في الصدر وضيق في التنفس وسعال وقئ صباحا,qa::ahd5k_03662,ahd5k_03662,,ahd5k_03662,"Category: أرجية حساسية (Allergic allergy)
Question: اعاني من حساسية في الصدر وضيق في التنفس وسعال وقئ صباحا
Answer: متابعة مع طبيب ضروري جدا للبدأ بالعلاج العلاجي والوقائي للربو
Relation context: "
trial_query_114,حموضة في فمي واحساس برائحة تفاح متعفن مع كدمات زرقاء غامقة في قدماي واحساس بغبوش في الرؤية,qa,12,0.066667,0.066667,0.0,semantic_similarity_only,ماالعلاج الاسعافي لأنخفاض السكر مع فقدان الوعي,qa::ahd5k_00992,ahd5k_00992,,ahd5k_00992,"Category: إسعاف أولي (First aid)
Question: ماالعلاج الاسعافي لأنخفاض السكر مع فقدان الوعي
Answer: يجب عليك اعطاء المصاب عسل تحت لسانه ليمضغه وتختلف درجه فقدان الوعي لمريض السكري
Relation context: فقدان الوعي TREATED_BY عسل. Evidence: يجب عليك اعطاء المصاب عسل تحت لسانه"
trial_query_114,حموضة في فمي واحساس برائحة تفاح متعفن مع كدمات زرقاء غامقة في قدماي واحساس بغبوش في الرؤية,qa,13,0.066667,0.066667,0.0,semantic_similarity_only,عندي جرح داخل فمي في اللثه تحت السن ومؤلم جداً ، شنو الحل ؟,qa::ahd5k_03113,ahd5k_03113,,ahd5k_03113,"Category: أمراض الأسنان (Dental)
Question: عندي جرح داخل فمي في اللثه تحت السن ومؤلم جداً ، شنو الحل ؟
Answer: برجاء توجه لطبيب اسنان لمعرفه سبب الجرح وتحديد مكانه بالضبط
Relation context: "
trial_query_114,حموضة في فمي واحساس برائحة تفاح متعفن مع كدمات زرقاء غامقة في قدماي واحساس بغبوش في الرؤية,qa,14,0.065938,0.065938,0.0,semantic_similarity_only,لماذا اصحو من النوم يوميا بصداع يختلف حدته من خفيف إلى قوي جدا لدرجة ان عيناي تدمع من كثرة الصداع مع العلم بان عمري 29 س,qa::ahd5k_00780,ahd5k_00780,,ahd5k_00780,"Category: تشخيص (Diagnosis)
Question: لماذا اصحو من النوم يوميا بصداع يختلف حدته من خفيف إلى قوي جدا لدرجة ان عيناي تدمع من كثرة الصداع مع العلم بان عمري 29 سنة ولدي طفل عمره سنة...
Answer: قد يكون لديك نوع من الصداع يسمى بالصداع التوتري و هو ناتج عن وجود ضغوطات في الحياة كالعمل و الاستيقاظ الليلي لارضاع طفلك من المهم مراجعة طبيب اعصاب وذلك لاتمام "
trial_query_114,حموضة في فمي واحساس برائحة تفاح متعفن مع كدمات زرقاء غامقة في قدماي واحساس بغبوش في الرؤية,qa,15,0.065583,0.065583,0.0,semantic_similarity_only,ابني عمره 4 سنوات يعاني التاتاة رغم ذكائه وفطنته ارجوا ان اجد الحل عندكم,qa::ahd5k_04279,ahd5k_04279,,ahd5k_04279,"Category: صحة الطفل (Child health)
Question: ابني عمره 4 سنوات يعاني التاتاة رغم ذكائه وفطنته ارجوا ان اجد الحل عندكم
Answer: طبيعي في هذا العمر و تختفي مع الوقت
Relation context: "
trial_query_114,حموضة في فمي واحساس برائحة تفاح متعفن مع كدمات زرقاء غامقة في قدماي واحساس بغبوش في الرؤية,qa,16,0.065465,0.065465,0.0,semantic_similarity_only,اصبت بحساسية في الصيف بالجسم وصفها الدكتور بحساسية شمس و بعد فترة اصبت بالتهاب لوز و بلعوم و حبوب في اخر الحلق الحبوب ما,qa::ahd5k_02124,ahd5k_02124,,ahd5k_02124,"Category: أرجية حساسية (Allergic allergy)
Question: اصبت بحساسية في الصيف بالجسم وصفها الدكتور بحساسية شمس و بعد فترة اصبت بالتهاب لوز و بلعوم و حبوب في اخر الحلق الحبوب مازالت موجودة واشعر بنشفان دائم في الحلق...
Answer: الاعراض التي في الحلق أعراض فيروس مثل الكوكساكي فيروس تتحسن مع الوقت عليك بتقوية المناعة بأكل الفواكة والحمضيات وشرب الزنجبيل مع"
trial_query_114,حموضة في فمي واحساس برائحة تفاح متعفن مع كدمات زرقاء غامقة في قدماي واحساس بغبوش في الرؤية,qa,17,0.063564,0.063564,0.0,semantic_similarity_only,طفل في الثالثة من العمر يعاني من الم في البطن مع تعرق بارد مع العلم انه اول مرة تحصل معه,qa::ahd5k_00438,ahd5k_00438,,ahd5k_00438,"Category: صحة الطفل (Child health)
Question: طفل في الثالثة من العمر يعاني من الم في البطن مع تعرق بارد مع العلم انه اول مرة تحصل معه
Answer: أهلا بحضرتك ........ لابد من فحصه بواسطة أخصائي الأطفال ،،،،،،،،،،،،،،،،،،،،،،،،،،،
Relation context: "
trial_query_114,حموضة في فمي واحساس برائحة تفاح متعفن مع كدمات زرقاء غامقة في قدماي واحساس بغبوش في الرؤية,qa,18,0.062828,0.062828,0.0,semantic_similarity_only,السلام عليكم اعاني من غازات والم مغص في المعدة فوق السرة بحوالي اربع اصابع. وكثرة التبرز برائحة كريهة جدا-اكرمكم الله- ب,qa::ahd5k_00072,ahd5k_00072,,ahd5k_00072,"Category: أمراض باطنية (Esoteric)
Question: السلام عليكم اعاني من غازات والم مغص في المعدة فوق السرة بحوالي اربع اصابع. وكثرة التبرز برائحة كريهة جدا-اكرمكم الله- بعد الاكل مع فقدان للشهية. اعتقد بانها بكتيريا بالمعدة. ما...
Answer: الاخت الكريمة لا يمكن وصف علاج للبكتيري بمجرد اعتقادك بوجودها.. انصح اولا بالفحص و اذا كانت موجودة عندئذ العلاج.. كما"
trial_query_114,حموضة في فمي واحساس برائحة تفاح متعفن مع كدمات زرقاء غامقة في قدماي واحساس بغبوش في الرؤية,qa,19,0.062828,0.062828,0.0,semantic_similarity_only,عندي فقر دم وعملت التحاليل عندي نقص فيتامين دال ونقص حديد وصف لي الدكتور 20 ابرة حديد لمدة شهر هل اخذ هالكمية بهذه المدة,qa::ahd5k_01162,ahd5k_01162,,ahd5k_01162,"Category: أمراض الدم (Blood)
Question: عندي فقر دم وعملت التحاليل عندي نقص فيتامين دال ونقص حديد وصف لي الدكتور 20 ابرة حديد لمدة شهر هل اخذ هالكمية بهذه المدة آمن أم مضر للجسم ؟ وما...
Answer: يجب الاعتماد على نسبة الهيموكلوبين لتحديد طريقة العلاج و كمية العلاج نسبة مخزون الحديد في الجسم مقبولة نعم يوجد نقص في نسبة فيتامين د تركيز الحديد يختلف حسب"
trial_query_114,حموضة في فمي واحساس برائحة تفاح متعفن مع كدمات زرقاء غامقة في قدماي واحساس بغبوش في الرؤية,qa,20,0.062622,0.062622,0.0,semantic_similarity_only,ظهر عندي دوائر حمراء بين الفخذين مع حكة شديدة ايه سببها,qa::ahd5k_04414,ahd5k_04414,,ahd5k_04414,"Category: أرجية حساسية (Allergic allergy)
Question: ظهر عندي دوائر حمراء بين الفخذين مع حكة شديدة ايه سببها
Answer: عدة أسباب منها الاحتكاك في الجو الحار والرطوبة اكزيما الاحتكاك من ملابس نايلون التهاب فطري
Relation context: "
trial_query_114,حموضة في فمي واحساس برائحة تفاح متعفن مع كدمات زرقاء غامقة في قدماي واحساس بغبوش في الرؤية,qa,21,0.061721,0.061721,0.0,semantic_similarity_only,انا أعني مرض الغدة الدرقية يعني يخفض هل استطيع ان اخذ التروكسين وكم جرام اخذ؟,qa::ahd5k_00035,ahd5k_00035,,ahd5k_00035,"Category: أمراض الغدد الصماء (Endocrine)
Question: انا أعني مرض الغدة الدرقية يعني يخفض هل استطيع ان اخذ التروكسين وكم جرام اخذ؟
Answer: علاج الغدة وجرعة العلاج تعتمد على مستوى الهرمون في الدم
Relation context: مرض الغدة الدرقية TREATED_BY التروكسين. Evidence: اخذ التروكسين | مرض الغدة الدرقية DIAGNOSED_BY الهرمون. Evidence: مستوى الهرمون في الدم"
trial_query_114,حموضة في فمي واحساس برائحة تفاح متعفن مع كدمات زرقاء غامقة في قدماي واحساس بغبوش في الرؤية,qa,22,0.061237,0.061237,0.0,semantic_similarity_only,بين فترة وأخرى قد تصل لثلاثه اسابيع فقط وبشكل مفاجئ اشعر بأعراض مماثله تماما لأعراض النزله المعويه مع وجود ألم في الجهه ,qa::ahd5k_04728,ahd5k_04728,,ahd5k_04728,"Category: أمراض باطنية (Esoteric)
Question: بين فترة وأخرى قد تصل لثلاثه اسابيع فقط وبشكل مفاجئ اشعر بأعراض مماثله تماما لأعراض النزله المعويه مع وجود ألم في الجهه اليمنى من الظهر والبطن يتسلل للرجل اليمنى كلما...
Answer: الام البطني يحمل قائمة من الاسباب، ولكن في حال وجود الم قولنجي(مغص) يترردد بشكل متقطع مع الم نازل للطرفين السفليين واحيانا للمنط"
trial_query_114,حموضة في فمي واحساس برائحة تفاح متعفن مع كدمات زرقاء غامقة في قدماي واحساس بغبوش في الرؤية,qa,23,0.06003,0.06003,0.0,semantic_similarity_only,تصاص كلينيل نازال سبراي قلو بديل لان ما عم لاقي منو مع العلم عندي تحسس انفي موسمي بيتغير حسب المواسم,qa::ahd5k_00133,ahd5k_00133,,ahd5k_00133,"Category: أرجية حساسية (Allergic allergy)
Question: تصاص كلينيل نازال سبراي قلو بديل لان ما عم لاقي منو مع العلم عندي تحسس انفي موسمي بيتغير حسب المواسم
Answer: بدائل يوجد نازونكس وافاميز وتابونكس وفليكسونيز
Relation context: حساسية TREATED_BY نازونكس. Evidence: بدائل يوجد نازونكس وافاميز وتابونكس وفليكسونيز"
trial_query_114,حموضة في فمي واحساس برائحة تفاح متعفن مع كدمات زرقاء غامقة في قدماي واحساس بغبوش في الرؤية,qa,24,0.058471,0.058471,0.0,semantic_similarity_only,كيف انقذ شخص تم وقوف قلبه,qa::ahd5k_00235,ahd5k_00235,,ahd5k_00235,"Category: إسعاف أولي (First aid)
Question: كيف انقذ شخص تم وقوف قلبه
Answer: يستخدم تدليك القلب في اللحظات الأولى من توقف القلب، أو يمكن استعمال الصدمة الكهربائية. وإذا تأخر الوقت فيرحمه الله.راجع مقالات الرسعاف الأولي في المقالات.
Relation context: توقف القلب TREATED_BY تدليك القلب. Evidence: تدليك القلب | توقف القلب TREATED_BY الصدمة الكهربائية. "
trial_query_114,حموضة في فمي واحساس برائحة تفاح متعفن مع كدمات زرقاء غامقة في قدماي واحساس بغبوش في الرؤية,qa,25,0.058387,0.058387,0.0,semantic_similarity_only,السلام عليكم مولود جديد بعد التحاليل ظهر مع الانيميا الفوليه ما اسباب الانيميا الفوليه وكيفية تفاديها؟ وهل لها علاج وهل ,qa::ahd5k_00696,ahd5k_00696,,ahd5k_00696,"Category: أمراض الدم (Blood)
Question: السلام عليكم مولود جديد بعد التحاليل ظهر مع الانيميا الفوليه ما اسباب الانيميا الفوليه وكيفية تفاديها؟ وهل لها علاج وهل تذهب او تزول كل ما كبر الطفل؟ وهل لها مخاطر...
Answer: الفوال أو التفول هو الاضطراب الخلقي الجيني الناجم عن نقص الأنزيم المسؤول عن الحفاظ على تركيز ببتيد الغلوتاثيون الذي يحمي خلايا الدم الحم"
