query_id,query,reference_answer,removed_claim,verifier_status,support_score,question_relevance,query_concept_coverage,failed_checks,deterministic_audit_class,requires_human_adjudication,citations,cited_evidence,verifier_reason,human_evidence_support,human_query_relevance,human_intent_match,human_concept_match,human_anatomy_match,human_should_retain,human_error_reason
entitygtv1_071,يوجد لدي إنتفاخ بسيط في الفك السفلي قريب من منتصف الفك ولا استطيع فتح الفم بالكامل لوجود الم شديد,قد يكون خراج او التهاب العقد اللمفاوية. راجع الطبيب للتشخيص,قد يكون السبب خراجًا أو التهابًا في العقد اللمفاوية,unsupported,0.5,0.721212,0.0,claim_query_concept_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E2,E2: قد يكون خراج او التهاب العقد اللمفاوية. راجع الطبيب للتشخيص,No single cited evidence item passed all checks; best candidate: E2.,supported,relevant,yes,yes,yes,yes,Abscess or lymph-node inflammation is explicitly stated as a possible cause.
entitygtv1_073,كنت مدمن ترامادول لمدة سنة كل يوم حبتين وتركتو لانو سببلي وجع في بطني واستفراغ وطلع عندي التهاب بالاثنى عشرالحمدلله الي 7 شهور تاركو وجع بطني خف كتير بس سرت...,لا بد من معالجة الاثار النفسيه للتعاطي,لا بد من معالجة الآثار النفسية للتعاطي,unsupported,1.0,0.65,0.0,claim_query_concept_mismatch|intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E1,E1: لا بد من معالجة الاثار النفسيه للتعاطي,No single cited evidence item passed all checks; best candidate: E1.,supported,relevant,yes,yes,not_applicable,yes,Addressing psychological effects is explicitly recommended and matches the tramadol-use context.
entitygtv1_073,كنت مدمن ترامادول لمدة سنة كل يوم حبتين وتركتو لانو سببلي وجع في بطني واستفراغ وطلع عندي التهاب بالاثنى عشرالحمدلله الي 7 شهور تاركو وجع بطني خف كتير بس سرت...,لا بد من معالجة الاثار النفسيه للتعاطي,في حال استمرار الألم أو ظهور أعراض أخرى يجب مراجعة الطبيب لتحديد السبب وإجراء الفحوصات اللازمة,unsupported,0.75,0.731717,0.0,claim_query_concept_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E2,E2: أتمنى لك السلامة وأود الإشارة إلى أن الغازات المصاحبة لاضطراب القولون العصبي قد تؤدي بالفعل إلى نغزات أعلى البطن أو بعض أجزاء الصدر، وفيما يتعلق بالألم والتشنج في الجهة اليمنى من البطن فقط تدل على تشنج عضلي ناجم عن اتباع وضعية جسم غير صحية، ولكن في جميع الأحوال فإن استمرار هذه الأعراض لفترة طويلة أو ملاحظة زيادة شدة الألم فإن ذلك يتطلب مراجعة الطبيب دون تأخير لتحديد سبب هذه الأعراض ونفي الأسباب الخطيرة. يصاحب متلازمة القولون العصبي عدد من الأعراض الأخرى أيضًا، ومنها الآتي: التجشؤ. عسر الهضم. فقدان الشهية. الشعور بالراحة عند خروج الغازات أو التبرز. الشعور بألم قبل التبرز. الألم المنتشر لأجزاء من البطن. تهيج القولون نتيجة تناول أنواع محددة من الأطعمة. هناك احتمالات أخرى للأعراض التي تعاني منها، مثل الفتق في الحجاب الحاجز، وبعض الاضطرابات الرئوية، ويمكن تقدير ذلك من خلال مراجعة الطبيب وإجراء بعض الاختبارات التشخيصية يشار إلى أنه في حال رافق الألم أحد الأعراض التالية فيجب عليك مراجعة الطبيب على الفور، فقد تدل على مشكلة صحية خطيرة: ضيق في التنفس. التعرق دون إجهاد. الغثيان. الدوار. الشعور...,No single cited evidence item passed all checks; best candidate: E2.,supported,partially_relevant,no,no,yes,no,"The cited evidence concerns IBS and other abdominal/chest causes, not the user's tramadol-related duodenal problem; only the generic follow-up advice overlaps."
entitygtv1_074,السعال الجاف المصحوب بكتمة في الرئة ويكون متكرر ويؤدي الى جرح في الحلق والم بالرأس,السعال الجاف غلبا ما يكون التهاب فيروسي ن وعلاجه تناول مضادات السعال الجاف مثل توبليكسيل أو ميرلوسم ومضاد للهيستامين لا يسبب النعاس مثل بولارامين أو كلاريتين أو تليفاست ، بلاضافة للتغذية المتوازنة والعسل والمربى,يُنصح باستخدام مضاد للهيستامين غير المسبب للنعاس مثل بولارامين أو كلاريتين أو تليفاست,unsupported,0.6,0.887963,0.0,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E1,E1: السعال الجاف غلبا ما يكون التهاب فيروسي ن وعلاجه تناول مضادات السعال الجاف مثل توبليكسيل أو ميرلوسم ومضاد للهيستامين لا يسبب النعاس مثل بولارامين أو كلاريتين أو تليفاست ، بلاضافة للتغذية المتوازنة والعسل والمربى,No single cited evidence item passed all checks; best candidate: E1.,supported,relevant,yes,yes,not_applicable,yes,The non-sedating antihistamine options are explicitly recommended for the dry cough.
entitygtv1_077,السلام عليكم ورحمة الله وبركاته عند سوال عمر 40 سنة عندى حرارة عند الاصابة بزكام,الحرارة عند الإصابة بالزكام شئ طبيعي واساسي ،فكل التهاب بكتيري أو فيروسي تكون الحرارة هي العلامة الرتيسية، وفي حالة الزكام يتم تخفيض الحرارة بتناول خافضات الحرارة مثل باراسيتامول أو أيبوبروفين وكذلك تهدئ الصداع وآلام الجسم الأخرى,الحرارة عند الإصابة بالزكام شائعة وطبيعية.,unsupported,0.666667,0.875,1.0,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E1,E1: الحرارة عند الإصابة بالزكام شئ طبيعي واساسي ،فكل التهاب بكتيري أو فيروسي تكون الحرارة هي العلامة الرتيسية، وفي حالة الزكام يتم تخفيض الحرارة بتناول خافضات الحرارة مثل باراسيتامول أو أيبوبروفين وكذلك تهدئ الصداع وآلام الجسم الأخرى,No single cited evidence item passed all checks; best candidate: E1.,supported,relevant,yes,yes,not_applicable,yes,The evidence directly states that fever commonly accompanies a cold.
entitygtv1_077,السلام عليكم ورحمة الله وبركاته عند سوال عمر 40 سنة عندى حرارة عند الاصابة بزكام,الحرارة عند الإصابة بالزكام شئ طبيعي واساسي ،فكل التهاب بكتيري أو فيروسي تكون الحرارة هي العلامة الرتيسية، وفي حالة الزكام يتم تخفيض الحرارة بتناول خافضات الحرارة مثل باراسيتامول أو أيبوبروفين وكذلك تهدئ الصداع وآلام الجسم الأخرى,يمكن تخفيض الحرارة باستخدام خافضات الحرارة مثل الباراسيتامول أو الإيبوبروفين لتخفيف الصداع وآلام الجسم.,unsupported,0.75,0.875,0.5,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E1,E1: الحرارة عند الإصابة بالزكام شئ طبيعي واساسي ،فكل التهاب بكتيري أو فيروسي تكون الحرارة هي العلامة الرتيسية، وفي حالة الزكام يتم تخفيض الحرارة بتناول خافضات الحرارة مثل باراسيتامول أو أيبوبروفين وكذلك تهدئ الصداع وآلام الجسم الأخرى,No single cited evidence item passed all checks; best candidate: E1.,supported,relevant,yes,yes,not_applicable,yes,"Paracetamol or ibuprofen for fever, headache, and body aches is explicitly supported."
entitygtv1_079,ماسبب الوهن العام والدوخةوتسارع ضربات القلب والاحساس بالتقيؤ,"هناك اسباب عديدة للوهن العام وللدوخة منها ما يتعلق بالجهلز الهضمي او بضغط فقرات عظام الرقبة على الاعصاب او اي خلل يتعلق بالكلاوي وعملها
ارجوك اشرح لي الحالة بالتفصيل العمر والجنس والتاريخ الصحي كي استطيع ارشادك او استشر طبيب فالمعاينة المباشرة افضل في وضعك لعمل الفحص السريري اولا قبل الفحوصات المخبرية",ويجب مراجعة الطبيب لتقييم الحالة وإجراء الفحوصات اللازمة,unsupported,0.428571,0.98941,0.0,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E2,E2: هناك اسباب عديدة للوهن العام وللدوخة منها ما يتعلق بالجهلز الهضمي او بضغط فقرات عظام الرقبة على الاعصاب او اي خلل يتعلق بالكلاوي وعملها ارجوك اشرح لي الحالة بالتفصيل العمر والجنس والتاريخ الصحي كي استطيع ارشادك او استشر طبيب فالمعاينة المباشرة افضل في وضعك لعمل الفحص السريري اولا قبل الفحوصات المخبرية,No single cited evidence item passed all checks; best candidate: E2.,supported,relevant,yes,yes,not_applicable,yes,The evidence recommends direct medical assessment before or alongside necessary tests.
entitygtv1_080,"السلام عليكم
لدي التهاب بالعصب السمعي الثالث مما أدى الى الطنين
ما هو علاج ذلك",العصب الثالث ليس العصب السمعي . للطنين اسباب عديدة . يفضل الفحص عند الطبيب,العصب الثالث ليس العصب السمعي,unsupported,1.0,0.95,0.6,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E1,E1: العصب الثالث ليس العصب السمعي . للطنين اسباب عديدة . يفضل الفحص عند الطبيب,No single cited evidence item passed all checks; best candidate: E1.,supported,relevant,yes,yes,yes,yes,Correcting that the third cranial nerve is not the auditory nerve is directly relevant and anatomically correct.
entitygtv1_080,"السلام عليكم
لدي التهاب بالعصب السمعي الثالث مما أدى الى الطنين
ما هو علاج ذلك",العصب الثالث ليس العصب السمعي . للطنين اسباب عديدة . يفضل الفحص عند الطبيب,الطنين أسباب عديدة,unsupported,0.666667,0.95,0.2,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E1,E1: العصب الثالث ليس العصب السمعي . للطنين اسباب عديدة . يفضل الفحص عند الطبيب,No single cited evidence item passed all checks; best candidate: E1.,supported,relevant,yes,yes,not_applicable,yes,The evidence directly states that tinnitus has many possible causes.
entitygtv1_083,"هل يغني الأسبرين عن ابر السيولة في الأسابيع الأولى من الحمل، علما بأني في الأسبوع السادس واعاني من الإجهاض المتكرر، وهل يمكن وصف ابر سيولة لي؟
وهل الميتوفورمين أمن في...",الأسبرين لا يغني عن الابر..والميتفورمين آمن مع الحمل,الأسبرين لا يغني عن أبر السيولة في الأسابيع الأولى من الحمل,unsupported,0.75,0.773214,0.0,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E1,E1: السبيرين وابر السيوله كل حاجه من هذول لا استخدام حسب المشكله التي تواجه حضرتك في الحمل انت حضرتك لديك اجهاض متكرر هذا لاسباب كثيره خالص ليس علاج للاجهاض الكثير الاسبرين وابر السيوله هل احدهم يغني عن الثاني؟ لا. هذا له استعماله وذلك له استعماله. يمكن ان يؤخذ مع بعض؟ نعم يمكن ان يؤخذ مع بعض اذا دعت الحاجه الى ذلك، هي يمكن ان اوصف لك ابر سيوله؟ هذا خطر على حضرتك لو كانت حالتك غير مستدعيه ابر سيوله فهذا ليس مناسب لك في هذا الموضوع هو الطبيب بعد دراسه الحاله والكشف على حضرتك وعمل الفحوصات اللازمه. هل ابر سيوله مناسبه لحضرتك او مش مناسبة .,No single cited evidence item passed all checks; best candidate: E1.,supported,relevant,yes,yes,not_applicable,yes,The evidence directly states that aspirin and anticoagulant injections do not replace one another.
entitygtv1_083,"هل يغني الأسبرين عن ابر السيولة في الأسابيع الأولى من الحمل، علما بأني في الأسبوع السادس واعاني من الإجهاض المتكرر، وهل يمكن وصف ابر سيولة لي؟
وهل الميتوفورمين أمن في...",الأسبرين لا يغني عن الابر..والميتفورمين آمن مع الحمل,الميتوفورمين آمن مع الحمل,unsupported,0.666667,1.0,0.0,claim_query_concept_mismatch|intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E2,E2: الأسبرين لا يغني عن الابر..والميتفورمين آمن مع الحمل,No single cited evidence item passed all checks; best candidate: E2.,supported,relevant,yes,yes,not_applicable,yes,Metformin safety in pregnancy is explicitly stated and directly asked about.
entitygtv1_084,بحس بضيق في التنفس كل سنه في فتره دخول الصيف فقط و بحس ب صوت صفاره في صدري و بستخدم بخاخه فينتولين و الحاله بتفضل معايه لمده ١٠ ايام علي...,اعراض ربو وحساسيه لابد من استخدام علاج وقائي وعمل تحاليل لمعرفة سبب الحساسيه عن طريق زيارة طبيب,ويجب استخدام علاج وقائي وإجراء تحاليل لتحديد سبب الحساسية,unsupported,1.0,0.75,0.0,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E1,E1: اعراض ربو وحساسيه لابد من استخدام علاج وقائي وعمل تحاليل لمعرفة سبب الحساسيه عن طريق زيارة طبيب,No single cited evidence item passed all checks; best candidate: E1.,supported,relevant,yes,yes,not_applicable,yes,Preventive therapy and testing for the allergy trigger directly address the seasonal asthma-like symptoms.
entitygtv1_086,عندي ضغط 140-75 وليس دائما هل انا مريض بإرتفاع الضغط مع انني كثير قياس الضغط,عليك بممارسة الرياضه وتقليل الوزن ووقف التدخين ووقف تناول الكحول والحمية غذائية من الدهون والاملاح بالاطعمه مع متابعة قياس الضغط,يجب مراقبة ضغط الدم على مدى أسابيع أو أشهر قبل أن يُقصد تشخيص ارتفاع ضغط الدم,unsupported,0.75,0.781165,1.0,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E2,E2: لا يمكن تحديد الحاجة لتناول أدوية لعلاج ضغط الدم المرتفع من قراءة ضغط دم واحدة فقط، حيث أن تناول علاج لضغط الدم وتشخيص مرض ارتفاع ضغط الدم يعتمد على عوامل وأمور عديدة كالتالي: عدد قراءات ضغط الدم المرتفع حيث أن قراءة واحدة مرتفعة لضغط الدم لا تكفي للتشخيص، بل يجب مراقبة ضغط الدم على مدار عدة أسابيع أو أشهر أو على مدار 24 ساعة من خلال أجهزة معينة. مكان قياس ضغط الدم، حيث أن بعض الأشخاص يصابون بالقلق والتوتر في عيادة الطبيب فتنتج قراءات مرتفعة مقارنة مع قياس ضغط الدم بالمنزل. تاريخ القيام بأنشطة وتغييرات في نمط الحياة على مدار 3 أشهر وبقاء ضغط الدم مرتفع ففي هذه الحالة يمكن البدء بأدوية لعلاج ضغط الدم تحت إشراف الطبيب فقط. وجود حالات صحية وعوامل خطورة معينة مثل النوبة القلبية أو السكتة الدماغية أو ارتفاع الكوليسترول أو السمنة وغيرها. ينصح بزيارة الطبيب المختص في حال عدم نجاح التغيرات في نمط الحياة في خفض قراءات ضغط الدم والتي قد تشمل: اتباع نظام غذائي صحي غني بالفاكهة والخضروات. التقليل من كمية الصوديوم ضمن النظام الغذائي. التخلص من الوزن الزائد. ممارسة التمارين الرياضية بشكل يومي. تج...,No single cited evidence item passed all checks; best candidate: E2.,supported,relevant,yes,yes,not_applicable,yes,Repeated monitoring over weeks or months before diagnosis is explicitly supported.
entitygtv1_090,سائل أبيض مائل للصفرة داخل العين في المكان الابيض في العين و ليس في البؤبؤ الاسود. ماهو هذا السائل؟ وكيف علاجه؟ ومدى خطورته ؟ و شكرا,ممكن ان يكون التهابات يلزمك فحص عند طبيب العيون,ممكن أن يكون التهاباً في العين.,unsupported,0.6,0.7,0.166667,anatomy_mismatch|intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E1,E1: ممكن ان يكون التهابات يلزمك فحص عند طبيب العيون,No single cited evidence item passed all checks; best candidate: E1.,supported,relevant,yes,yes,yes,yes,Possible ocular inflammation is supported and matches the eye location.
entitygtv1_091,ماهي نتائج واحتمالات زواج بنت حامل سكلسل و سايلنت الفا ثلاسيميا برجل مصاب بيتا ثلاسيميا؟,لا ينصح بهكذا اقتران  لان كل الاحتمالات ممكنة من حيث اصابة الذرية تكون اصابة مختلطة شديدة,لا ينصح بهكذا اقتران لان كل الاحتمالات ممكنة من حيث اصابة الذرية تكون اصابة مختلطة شديدة,unsupported,1.0,0.65,0.0,claim_query_concept_mismatch|intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E1,E1: لا ينصح بهكذا اقتران لان كل الاحتمالات ممكنة من حيث اصابة الذرية تكون اصابة مختلطة شديدة,No single cited evidence item passed all checks; best candidate: E1.,supported,relevant,yes,yes,not_applicable,yes,The reproductive-risk conclusion is directly supported and answers the genetic-counseling question.
entitygtv1_092,ظهر دمل كبير الحجم نسبيا بجانب فتحة الشرج ويبدو كانه متدليا من الجلد ولونه بنفسجي ماذا علي افعل وما هو هذا الشئ؟,احتمال يكون تجمع صديدى ويتوجب فتحه وتنظيفه بالمستشفى,احتمال أن يكون الدمل عبارة عن تجمع صديدي,unsupported,0.571429,0.65,0.166667,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E1,E1: احتمال يكون تجمع صديدى ويتوجب فتحه وتنظيفه بالمستشفى,No single cited evidence item passed all checks; best candidate: E1.,supported,relevant,yes,yes,yes,yes,A purulent collection is explicitly presented as a possible explanation for the perianal lesion.
entitygtv1_092,ظهر دمل كبير الحجم نسبيا بجانب فتحة الشرج ويبدو كانه متدليا من الجلد ولونه بنفسجي ماذا علي افعل وما هو هذا الشئ؟,احتمال يكون تجمع صديدى ويتوجب فتحه وتنظيفه بالمستشفى,ويجب فتحه وتنظيفه في المستشفى,unsupported,0.666667,0.65,0.0,claim_query_concept_mismatch|intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E1,E1: احتمال يكون تجمع صديدى ويتوجب فتحه وتنظيفه بالمستشفى,No single cited evidence item passed all checks; best candidate: E1.,supported,relevant,yes,yes,yes,yes,Hospital drainage and cleaning are explicitly recommended.
entitygtv1_093,انا اعاني من اكتئاب ولا احب ان احادت اصدقائي و اتكلم مع اشخاص غير موجود في الواقع واتكلم يصوت مرتفع واشكي لهم مافي اعماق قلبي و انهار بلبكاء,الإكتئاب يتعالج، عليك بمراجعة الطبيب النفساني وستكون الأمور بخير.,الإكتئاب يتعالج، عليك بمراجعة الطبيب النفساني.,unsupported,1.0,0.65,0.25,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E1,E1: الإكتئاب يتعالج، عليك بمراجعة الطبيب النفساني وستكون الأمور بخير.,No single cited evidence item passed all checks; best candidate: E1.,supported,relevant,yes,yes,not_applicable,yes,Psychiatric review is directly relevant to depression and the reported unusual experiences.
entitygtv1_094,"انا عندي نقص فيتامين د ٤ وذي العلاجات
mixavitاخذت منها ٤ من اصل ٦٠
coxicamاخذت منه ٢٠ من اصل ٦٠
omerazole ما اخذت منها ولاشيء لانها توقف امتصاص البروتينات وانا...",اعطاء فيتامين د لا يتعارض مع حصوة الكلى خاصة و انه توجد انواع من هذا الفيتامين تعطى حتى في اصعب حالات اصابة الكلى و يجب استشارة الطبيب المعالج لوصف هذا النوع,إعطاء فيتامين د لا يتعارض مع حصوة الكلى، وهناك أنواع من هذا الفيتامين تُعطى حتى في أصعب حالات إصابة الكلى.,unsupported,0.923077,0.887757,0.2,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E1,E1: اعطاء فيتامين د لا يتعارض مع حصوة الكلى خاصة و انه توجد انواع من هذا الفيتامين تعطى حتى في اصعب حالات اصابة الكلى و يجب استشارة الطبيب المعالج لوصف هذا النوع,No single cited evidence item passed all checks; best candidate: E1.,supported,relevant,yes,yes,yes,yes,The evidence directly states that vitamin D treatment can be used despite kidney stones or severe kidney disease.
entitygtv1_095,تعريف الكبد الوبائي واعراضه ومسبباته,"يعتبر الالتهاب الكبدي من أخطر الأمراض التي تصيب جسم الإنسان وقد وينتشر هذا المرض في معظم بلدان العالم وقارتي آسيا وإفريقيا خاصة ، كما ينتشر في المناطق التي تكثر بها الإصابة بالبلهارسيا.
"" الالتهاب الكبدي "" من حيث العامل المسبب له إلى التهاب كبدي فيروسي ، التهاب كبدي بكتيري ، أو التهاب كبدي نتيجة استعمال أدوية معينة - أهمها الباراسيتامول - أسباب أخرى , أما بالنسبة لفترة هذا الالتهاب فيوجد التهاب كبدي حاد والتهاب كبدي مزمن.
هناك الكثير من الفيروسات التي تسبب هذا المرض مثل فيروس الهربس والابشتين بار وغيرهما إلا أنه يأتي على رأس القائمة فيروس الالتهابالكبدي المعروف باسم Virus - hepatitis .
توجد عدة أنواع وهي G,F,E,D,C,B,A- وهذه الأنواع هي التي تم اكتشافها حتى الآن، إلا أن العلماء يؤكدون على احتمال وجود أنواع كثيرة وهم يبذلون قصارى جهودهم لكشف النقاب عنها.
بالنسبة لنوعي E,A فهما ينتقلان عن طريق الأكل أو الشراب الملوث بهذه الفيروسات فالذباب يقف على البراز وينقل الفيروس إلى الغذاء المكشوف وهذان النوعان لا يسببان تلفاً مزمناً في النسيجالكبدي ولكن هنا ملحوظة هامة وهي إذا حدثت العدوى بفيروس Eأثناء فترة الحمل فمن المحتمل أن يؤدي إلى وفاة المرأة الحامل.
أما عن طريقة انتقال فيروس B فهو لا ينتقل عن طريق الغذاء ولكن ينتقل عن طريق الإبر الملوثة بالفيروس أو نقل الدم الملوث والأدوات الجراحية الملوثة أو عن طريق الاتصال الجنسي من الرجل للمرأة والعكس، كما انه ينتقل أيضا عن طريق الوشم، ونوع D أو Dattaينتقل أيضا بنفس هذه الطرق.
ولا تحدث الاصابه بالنوع D إلا أذا كان الشخص أصلا مصاباً بنوع B، والإصابة بفيروس D قد تكون متزامنة مع نوع Bأو تحدث بعدها والحالة الأخيرة تكون شديدة الخطورة .
أما بالنسبة للمريض المصاب بالفيروس B منفرداً أو بالإضافة إلى فيروس D فقد يؤدي ذلك إلى حدوث التهاب كبدي حاد من أعراضه ارتفاع في درجة الحرارة و فقدان الشهية واصفرار العينين وكذلك حدوث هرس بالجلد ويصاحب هذه الأعراض حدوث ارتفاع في أنزيمات الكبد وهذه الحالة إما أن تستمر عدة أيام وأسابيع بعدها يحدث اختفاء للأعراض وشفاء المريض أو أن يحدث تطور في الحالة وتتحول إلى التهاب كبدي مزمن مما قد يؤدي إلى حدوث تليف كبدي بعد فترة طويلة.
التليف الكبدي قد يكون غير مصحوب بأي أعراض سوى تضخم كبدي، أما في الحالات المتقدمة فنرى علامات التليف الكبدي الواضحة مثل استسقاء البطن تورم الساقين -حدوث الاصفرار- رائحة كريهة بالفم وحدوث تغيرات هرمونية واختلال درجة وعي المريض.
ومن أهم أعراض وعلامات تليفالكبد هو دوالي المريء فهو من العلامات الواضحة لحدوث تليف كبدي متقدم وهي تحدث نتيجة لارتفاع الضغط في الوريد الباني مما يؤدي إلى انبساط وتمدد الأوعية الدموية في الجزء الأسفل من المريء أو الجزء العلوي من المعدة ونستطيع تشخيصها الآن بسهولة عن طريق إجراء منظار المعدة، ومن مخاطر الدوالي حدوث نزيف دموي من الفم أو من فتحة الشرج ويتم إيقاف النزيف عن طريق حقن الدوالي أو ربطها، كما توجد طرق جراحية أخرى.
في العقود الماضية كان لا يوجد علاج فعال لمثل هذه الحالات ولكن الآن تم اكتشاف العديد من الأدوية الحديثة ويأتي على رأس القائمة حقن الانترفيرون وكبسولات الريبافيرين .
و تأتي زراعة الكبد كحل أخير في علاج التليف الكبدي المتقدم أو سرطان الكبد وتتم هذه الجراحة بنجاح في بلدان كثيرة .",التهاب الكبدي هو التهاب في الكبد يسببه فيروس أو بكتيريا أو أدوية,unsupported,0.571429,1.0,0.333333,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E1,"E1: يعتبر الالتهاب الكبدي من أخطر الأمراض التي تصيب جسم الإنسان وقد وينتشر هذا المرض في معظم بلدان العالم وقارتي آسيا وإفريقيا خاصة ، كما ينتشر في المناطق التي تكثر بها الإصابة بالبلهارسيا. "" الالتهاب الكبدي "" من حيث العامل المسبب له إلى التهاب كبدي فيروسي ، التهاب كبدي بكتيري ، أو التهاب كبدي نتيجة استعمال أدوية معينة - أهمها الباراسيتامول - أسباب أخرى , أما بالنسبة لفترة هذا الالتهاب فيوجد التهاب كبدي حاد والتهاب كبدي مزمن. هناك الكثير من الفيروسات التي تسبب هذا المرض مثل فيروس الهربس والابشتين بار وغيرهما إلا أنه يأتي على رأس القائمة فيروس الالتهابالكبدي المعروف باسم Virus - hepatitis . توجد عدة أنواع وهي G,F,E,D,C,B,A- وهذه الأنواع هي التي تم اكتشافها حتى الآن، إلا أن العلماء يؤكدون على احتمال وجود أنواع كثيرة وهم يبذلون قصارى جهودهم لكشف النقاب عنها. بالنسبة لنوعي E,A فهما ينتقلان عن طريق الأكل أو الشراب الملوث بهذه الفيروسات فالذباب يقف على البراز وينقل الفيروس إلى الغذاء المكشوف وهذان النوعان لا يسببان تلفاً مزمناً في النسيجالكبدي ولكن هنا ملحوظة هامة وهي إذا حدثت العدوى بفيروس E...",No single cited evidence item passed all checks; best candidate: E1.,supported,relevant,yes,yes,yes,yes,The claim accurately summarizes the evidence's definition and major causes of hepatitis.
entitygtv1_099,أعاني من حالة اكل الأضافر بشكل مستمر لدرجة انهم لا يطولون وأحيانا الجلد عن طرف الأصبع ما الحل؟؟,توضع ماده مره على الاصابع لإيقاف العاده,يمكن وضع مادة مرة على الأصابع لإيقاف عادة أكل الأظافر,unsupported,0.6,0.65,0.4,intent_mismatch,evidence_supported_but_query_relevance_gate_failed,yes,E1,E1: توضع ماده مره على الاصابع لإيقاف العاده,No single cited evidence item passed all checks; best candidate: E1.,supported,relevant,yes,yes,yes,yes,Applying a bitter substance to the fingers is explicitly recommended to stop nail biting.
